# ---------------------------------- Disclaimer -----------------------------------------
# The reservoir data contained in this file are best estimates generated by the Texas    
# Water Development Board(TWDB) using data collected by various data providers as well   
# as by TWDB. For a detailed explaination of the methodology used please visit:          
#                                                                                        
#     http://waterdatafortexas.org/reservoirs/methodology                                
#                                                                                        
# TWDB makes no warranties(including no warranties as to merchantability or fitness)     
# either expressed or implied with respect to the data or its fitness for any specific   
# application.                                                                           
# ---------------------------------------------------------------------------------------
# 
# Definitions:
#     reservoir_storage = actual storage at measured lake elevation
#     dead_pool_capacity = storage at dead pool elevation
#     conservation_capacity = storage at conservation pool elevation - dead pool capacity
#     conservation_storage = reservoir storage - dead pool capacity (note: conservation storage is capped at conservation capacity)
#     percent_full = 100 * conservation storage/conservation capacity
# 
#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary
# 
# Estimated daily average data for Mackenzie Reservoir
#     generated: 2019-05-01T23:08:27.502340 UTC
#     url: https://www.waterdatafortexas.org/reservoirs/individual/mackenzie-1year.csv
# 
# Footnote:
#     
# 
#             The elevation-storage rating curve used to produce the storage
#             hydrograph is made of two segments: (1) the segment up to the
#             conservation pool top (below the red line) is based on measured data,
#              and (2) the segment in the flood pool (above the red line) is an
#             extrapolation from the first segment and shouldn't be relied upon for
#             flood storage information.
#         
# 
# Data from 2018-05-01 00:00:00 to 2019-05-01 22:30:00 is marked as provisional by the USGS.
# 
# Elevation-Area-Capacity rating curve(s) used:
#     https://127.0.0.1/reservoirs/individual/mackenzie/rating-curve/TWDB/1974-10-01
# 
# Conservation pool elevation(s) used: 3100 feet above NGVD29
# 
# Dead pool elevation(s) used: None
# 
# Units:
#     date: YYYY-MM-DD
#     water_level: feet above NGVD29
#     surface_area: acres
#     storages: acre-feet
# 
# 
date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
2018-05-01,3024.76,277.00,6505,6505,14.0,46450,0
2018-05-02,3024.74,277.00,6501,6501,14.0,46450,0
2018-05-03,3024.72,277.00,6496,6496,14.0,46450,0
2018-05-04,3024.69,276.90,6490,6490,14.0,46450,0
2018-05-05,3024.67,276.70,6485,6485,14.0,46450,0
2018-05-06,3024.66,276.60,6483,6483,14.0,46450,0
2018-05-07,3024.63,276.30,6476,6476,13.9,46450,0
2018-05-08,3024.61,276.10,6471,6471,13.9,46450,0
2018-05-09,3024.59,275.90,6467,6467,13.9,46450,0
2018-05-10,3024.57,275.70,6462,6462,13.9,46450,0
2018-05-11,3024.54,275.40,6456,6456,13.9,46450,0
2018-05-12,3024.51,275.10,6449,6449,13.9,46450,0
2018-05-13,3024.49,275.00,6445,6445,13.9,46450,0
2018-05-14,3024.47,275.00,6440,6440,13.9,46450,0
2018-05-15,3024.45,275.00,6436,6436,13.9,46450,0
2018-05-16,3024.45,275.00,6436,6436,13.9,46450,0
2018-05-17,3024.45,275.00,6436,6436,13.9,46450,0
2018-05-18,3024.46,275.00,6438,6438,13.9,46450,0
2018-05-19,3024.42,275.00,6429,6429,13.8,46450,0
2018-05-20,3024.42,275.00,6429,6429,13.8,46450,0
2018-05-21,3024.39,274.90,6423,6423,13.8,46450,0
2018-05-22,3024.38,274.80,6421,6421,13.8,46450,0
2018-05-23,3024.36,274.60,6416,6416,13.8,46450,0
2018-05-24,3024.34,274.40,6412,6412,13.8,46450,0
2018-05-25,3024.31,274.10,6405,6405,13.8,46450,0
2018-05-26,3024.29,273.90,6401,6401,13.8,46450,0
2018-05-27,3024.28,273.80,6399,6399,13.8,46450,0
2018-05-28,3024.24,273.40,6390,6390,13.8,46450,0
2018-05-29,3024.21,273.10,6384,6384,13.7,46450,0
2018-05-30,3024.18,272.80,6377,6377,13.7,46450,0
