# ---------------------------------- Disclaimer -----------------------------------------
# The reservoir data contained in this file are best estimates generated by the Texas    
# Water Development Board(TWDB) using data collected by various data providers as well   
# as by TWDB. For a detailed explaination of the methodology used please visit:          
#                                                                                        
#     http://waterdatafortexas.org/reservoirs/methodology                                
#                                                                                        
# TWDB makes no warranties(including no warranties as to merchantability or fitness)     
# either expressed or implied with respect to the data or its fitness for any specific   
# application.                                                                           
# ---------------------------------------------------------------------------------------
# 
# Definitions:
#     reservoir_storage = actual storage at measured lake elevation
#     dead_pool_capacity = storage at dead pool elevation
#     conservation_capacity = storage at conservation pool elevation - dead pool capacity
#     conservation_storage = reservoir storage - dead pool capacity (note: conservation storage is capped at conservation capacity)
#     percent_full = 100 * conservation storage/conservation capacity
# 
#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary
# 
# Estimated daily average data for Lake Coleman
#     generated: 2021-07-03T19:45:42.461373 UTC
#     url: https://www.waterdatafortexas.org/reservoirs/individual/coleman-1year.csv
# 
# Footnote:
#     
# 
#             The elevation-storage rating curve used to produce the storage
#             hydrograph is made of two segments: (1) the segment up to the
#             conservation pool top (below the red line) is based on measured data,
#              and (2) the segment in the flood pool (above the red line) is an
#             extrapolation from the first segment and shouldn't be relied upon for
#             flood storage information.
#         
# 
# Data from 2021-02-10 06:00:00 to 2021-07-03 18:30:00 is marked as provisional by the USGS.
# 
# Elevation-Area-Capacity rating curve(s) used:
#     https://127.0.0.1/reservoirs/individual/coleman/rating-curve/TWDB/2006-08-01
# 
# Conservation pool elevation(s) used: 1717.5 feet above NGVD29
# 
# Dead pool elevation(s) used: 1662.5 feet above NGVD29
# 
# Units:
#     date: YYYY-MM-DD
#     water_level: feet above NGVD29
#     surface_area: acres
#     storages: acre-feet
# 
# 
date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
2020-07-03,1716.53,1780.61,36352,36334,95.4,38075,18
2020-07-04,1716.52,1780.30,36334,36316,95.4,38075,18
2020-07-05,1716.51,1780.00,36317,36299,95.3,38075,18
2020-07-06,1716.55,1781.22,36388,36370,95.5,38075,18
2020-07-07,1716.56,1781.53,36406,36388,95.6,38075,18
2020-07-08,1716.59,1782.45,36459,36441,95.7,38075,18
2020-07-09,1716.59,1782.45,36459,36441,95.7,38075,18
2020-07-10,1716.58,1782.14,36441,36423,95.7,38075,18
2020-07-11,1716.56,1781.53,36406,36388,95.6,38075,18
2020-07-12,1716.54,1780.91,36370,36352,95.5,38075,18
2020-07-13,1716.51,1780.00,36317,36299,95.3,38075,18
2020-07-14,1716.48,1779.08,36263,36245,95.2,38075,18
2020-07-15,1716.44,1777.86,36192,36174,95.0,38075,18
2020-07-16,1716.41,1776.94,36139,36121,94.9,38075,18
2020-07-17,1716.38,1776.02,36086,36068,94.7,38075,18
2020-07-18,1716.35,1775.11,36032,36014,94.6,38075,18
2020-07-19,1716.33,1774.50,35997,35979,94.5,38075,18
2020-07-20,1716.30,1773.58,35944,35926,94.4,38075,18
2020-07-21,1716.28,1772.97,35908,35890,94.3,38075,18
2020-07-22,1716.25,1772.05,35855,35837,94.1,38075,18
2020-07-23,1716.23,1771.44,35819,35801,94.0,38075,18
2020-07-24,1716.20,1770.53,35766,35748,93.9,38075,18
2020-07-25,1716.17,1769.61,35713,35695,93.7,38075,18
2020-07-26,1716.15,1769.00,35678,35660,93.7,38075,18
2020-07-27,1716.13,1768.39,35642,35624,93.6,38075,18
2020-07-28,1716.13,1768.39,35642,35624,93.6,38075,18
2020-07-29,1716.15,1769.00,35678,35660,93.7,38075,18
2020-07-30,1716.13,1768.39,35642,35624,93.6,38075,18
2020-07-31,1716.10,1767.48,35589,35571,93.4,38075,18
2020-08-01,1716.08,1766.87,35554,35536,93.3,38075,18
2020-08-02,1716.05,1765.95,35501,35483,93.2,38075,18
2020-08-03,1716.03,1765.34,35466,35448,93.1,38075,18
2020-08-04,1716.02,1765.04,35448,35430,93.1,38075,18
2020-08-05,1716.00,1764.43,35413,35395,93.0,38075,18
2020-08-06,1715.97,1763.51,35360,35342,92.8,38075,18
2020-08-07,1715.94,1762.60,35307,35289,92.7,38075,18
2020-08-08,1715.91,1761.68,35254,35236,92.5,38075,18
2020-08-09,1715.88,1760.77,35201,35183,92.4,38075,18
2020-08-10,1715.85,1759.86,35149,35131,92.3,38075,18
2020-08-11,1715.82,1758.94,35096,35078,92.1,38075,18
2020-08-12,1715.79,1758.03,35043,35025,92.0,38075,18
2020-08-13,1715.76,1757.12,34990,34972,91.9,38075,18
2020-08-14,1715.73,1756.20,34937,34919,91.7,38075,18
2020-08-15,1715.71,1755.59,34902,34884,91.6,38075,18
2020-08-16,1715.69,1754.99,34867,34849,91.5,38075,18
2020-08-17,1715.68,1754.68,34850,34832,91.5,38075,18
2020-08-18,1715.66,1754.07,34815,34797,91.4,38075,18
2020-08-19,1715.63,1753.16,34762,34744,91.3,38075,18
2020-08-20,1715.61,1752.55,34727,34709,91.2,38075,18
2020-08-21,1715.60,1752.25,34709,34691,91.1,38075,18
2020-08-22,1715.60,1752.25,34709,34691,91.1,38075,18
2020-08-23,1715.61,1752.55,34727,34709,91.2,38075,18
2020-08-24,1715.59,1751.95,34692,34674,91.1,38075,18
2020-08-25,1715.56,1751.04,34639,34621,90.9,38075,18
2020-08-26,1715.55,1750.73,34622,34604,90.9,38075,18
2020-08-27,1715.53,1750.12,34587,34569,90.8,38075,18
2020-08-28,1715.51,1749.52,34552,34534,90.7,38075,18
2020-08-29,1715.49,1748.91,34517,34499,90.6,38075,18
2020-08-30,1715.46,1748.00,34464,34446,90.5,38075,18
2020-08-31,1715.44,1747.39,34429,34411,90.4,38075,18
2020-09-01,1715.42,1746.78,34395,34377,90.3,38075,18
2020-09-02,1715.43,1747.09,34412,34394,90.3,38075,18
2020-09-03,1715.42,1746.78,34395,34377,90.3,38075,18
2020-09-04,1715.40,1746.17,34360,34342,90.2,38075,18
2020-09-05,1715.38,1745.57,34325,34307,90.1,38075,18
2020-09-06,1715.36,1744.96,34290,34272,90.0,38075,18
2020-09-07,1715.34,1744.35,34255,34237,89.9,38075,18
2020-09-08,1715.31,1743.44,34203,34185,89.8,38075,18
2020-09-09,1715.55,1750.73,34622,34604,90.9,38075,18
2020-09-10,1715.65,1753.77,34797,34779,91.3,38075,18
2020-09-11,1715.71,1755.59,34902,34884,91.6,38075,18
2020-09-12,1715.72,1755.90,34920,34902,91.7,38075,18
2020-09-13,1715.71,1755.59,34902,34884,91.6,38075,18
2020-09-14,1715.70,1755.29,34885,34867,91.6,38075,18
2020-09-15,1715.69,1754.99,34867,34849,91.5,38075,18
2020-09-16,1715.68,1754.68,34850,34832,91.5,38075,18
2020-09-17,1715.67,1754.38,34832,34814,91.4,38075,18
2020-09-18,1715.65,1753.77,34797,34779,91.3,38075,18
2020-09-19,1715.63,1753.16,34762,34744,91.3,38075,18
2020-09-20,1715.62,1752.86,34744,34726,91.2,38075,18
2020-09-21,1715.60,1752.25,34709,34691,91.1,38075,18
2020-09-22,1715.58,1751.64,34674,34656,91.0,38075,18
2020-09-23,1715.58,1751.64,34674,34656,91.0,38075,18
2020-09-24,1715.57,1751.34,34657,34639,91.0,38075,18
2020-09-25,1715.55,1750.73,34622,34604,90.9,38075,18
2020-09-26,1715.54,1750.43,34604,34586,90.8,38075,18
2020-09-27,1715.53,1750.12,34587,34569,90.8,38075,18
2020-09-28,1715.49,1748.91,34517,34499,90.6,38075,18
2020-09-29,1715.46,1748.00,34464,34446,90.5,38075,18
2020-09-30,1715.44,1747.39,34429,34411,90.4,38075,18
2020-10-01,1715.41,1746.48,34377,34359,90.2,38075,18
2020-10-02,1715.39,1745.87,34342,34324,90.1,38075,18
2020-10-03,1715.37,1745.26,34307,34289,90.1,38075,18
2020-10-04,1715.35,1744.66,34272,34254,90.0,38075,18
2020-10-05,1715.33,1744.05,34238,34220,89.9,38075,18
2020-10-06,1715.33,1744.05,34238,34220,89.9,38075,18
2020-10-07,1715.32,1743.74,34220,34202,89.8,38075,18
2020-10-08,1715.30,1743.14,34185,34167,89.7,38075,18
2020-10-09,1715.29,1742.83,34168,34150,89.7,38075,18
2020-10-10,1715.28,1742.53,34150,34132,89.6,38075,18
2020-10-11,1715.27,1742.22,34133,34115,89.6,38075,18
2020-10-12,1715.24,1741.31,34081,34063,89.5,38075,18
2020-10-13,1715.20,1740.09,34011,33993,89.3,38075,18
2020-10-14,1715.19,1739.79,33993,33975,89.2,38075,18
2020-10-15,1715.17,1739.18,33959,33941,89.1,38075,18
2020-10-16,1715.13,1737.97,33889,33871,89.0,38075,18
2020-10-17,1715.11,1737.36,33854,33836,88.9,38075,18
2020-10-18,1715.11,1737.36,33854,33836,88.9,38075,18
2020-10-19,1715.08,1736.45,33802,33784,88.7,38075,18
2020-10-20,1715.07,1736.14,33785,33767,88.7,38075,18
2020-10-21,1715.06,1735.84,33768,33750,88.6,38075,18
2020-10-22,1715.06,1735.84,33768,33750,88.6,38075,18
2020-10-23,1715.04,1735.23,33733,33715,88.5,38075,18
2020-10-24,1715.00,1734.01,33664,33646,88.4,38075,18
2020-10-25,1714.99,1733.71,33646,33628,88.3,38075,18
2020-10-26,1714.98,1733.40,33629,33611,88.3,38075,18
2020-10-27,1714.96,1732.79,33594,33576,88.2,38075,18
