# ---------------------------------- Disclaimer -----------------------------------------
# The reservoir data contained in this file are best estimates generated by the Texas    
# Water Development Board(TWDB) using data collected by various data providers as well   
# as by TWDB. For a detailed explaination of the methodology used please visit:          
#                                                                                        
#     http://waterdatafortexas.org/reservoirs/methodology                                
#                                                                                        
# TWDB makes no warranties(including no warranties as to merchantability or fitness)     
# either expressed or implied with respect to the data or its fitness for any specific   
# application.                                                                           
# ---------------------------------------------------------------------------------------
# 
# Definitions:
#     reservoir_storage = actual storage at measured lake elevation
#     dead_pool_capacity = storage at dead pool elevation
#     conservation_capacity = storage at conservation pool elevation - dead pool capacity
#     conservation_storage = reservoir storage - dead pool capacity (note: conservation storage is capped at conservation capacity)
#     percent_full = 100 * conservation storage/conservation capacity
# 
#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary
# 
# Estimated daily average data for New Terrell City Lake
#     generated: 2019-05-01T23:08:52.070544 UTC
#     url: https://www.waterdatafortexas.org/reservoirs/individual/new-terrell-city-1year.csv
# 
# Footnote:
#     
# 
#             The elevation-storage rating curve used to produce the storage
#             hydrograph is made of two segments: (1) the segment up to the
#             conservation pool top (below the red line) is based on measured data,
#              and (2) the segment in the flood pool (above the red line) is an
#             extrapolation from the first segment and shouldn't be relied upon for
#             flood storage information.
#         
# 
# Data from 2018-05-01 00:00:00 to 2019-05-01 22:30:00 is marked as provisional by the USGS.
# 
# Elevation-Area-Capacity rating curve(s) used:
#     https://127.0.0.1/reservoirs/individual/new-terrell-city/rating-curve/TWDB/1997-05-01
# 
# Conservation pool elevation(s) used:
#     prior to 1969-07-01: 504.0 feet above NGVD29
#     after 1969-07-01: 504.0 feet above NGVD29
# 
# Dead pool elevation(s) used: 481.0 feet above NGVD29
# 
# Units:
#     date: YYYY-MM-DD
#     water_level: feet above NGVD29
#     surface_area: acres
#     storages: acre-feet
# 
# 
date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
2018-05-01,504.08,,8664,8583,100.0,8583,11
2018-05-02,504.08,,8664,8583,100.0,8583,11
2018-05-03,504.11,,8690,8583,100.0,8583,11
2018-05-04,504.22,,8786,8583,100.0,8583,11
2018-05-05,504.28,,8839,8583,100.0,8583,11
2018-05-06,504.30,,8857,8583,100.0,8583,11
2018-05-07,504.30,,8857,8583,100.0,8583,11
2018-05-08,504.29,,8848,8583,100.0,8583,11
2018-05-09,504.26,,8822,8583,100.0,8583,11
2018-05-10,504.24,,8804,8583,100.0,8583,11
2018-05-11,504.21,,8778,8583,100.0,8583,11
2018-05-12,504.21,,8778,8583,100.0,8583,11
2018-05-13,504.20,,8769,8583,100.0,8583,11
2018-05-14,504.18,,8751,8583,100.0,8583,11
2018-05-15,504.18,,8751,8583,100.0,8583,11
2018-05-16,504.19,,8760,8583,100.0,8583,11
2018-05-17,504.18,,8751,8583,100.0,8583,11
2018-05-18,504.18,,8751,8583,100.0,8583,11
2018-05-19,504.17,,8743,8583,100.0,8583,11
2018-05-20,504.14,,8716,8583,100.0,8583,11
2018-05-21,504.14,,8716,8583,100.0,8583,11
2018-05-22,504.12,,8699,8583,100.0,8583,11
2018-05-23,504.11,,8690,8583,100.0,8583,11
2018-05-24,504.09,,8673,8583,100.0,8583,11
2018-05-25,504.06,,8646,8583,100.0,8583,11
2018-05-26,504.09,,8673,8583,100.0,8583,11
2018-05-27,504.06,,8646,8583,100.0,8583,11
2018-05-28,504.03,,8620,8583,100.0,8583,11
2018-05-29,504.01,,8603,8583,100.0,8583,11
2018-05-30,503.97,847.80,8568,8557,99.7,8583,11
2018-05-31,503.94,846.60,8542,8531,99.4,8583,11
2018-06-01,503.92,845.80,8525,8514,99.2,8583,11
2018-06-02,503.92,845.80,8525,8514,99.2,8583,11
2018-06-03,503.92,845.80,8525,8514,99.2,8583,11
2018-06-04,503.90,845.00,8508,8497,99.0,8583,11
2018-06-05,503.91,845.40,8517,8506,99.1,8583,11
2018-06-06,503.90,845.00,8508,8497,99.0,8583,11
2018-06-07,503.86,843.40,8473,8462,98.6,8583,11
2018-06-08,503.85,843.00,8464,8453,98.5,8583,11
2018-06-09,503.82,841.80,8438,8427,98.2,8583,11
2018-06-10,503.80,841.00,8421,8410,98.0,8583,11
2018-06-11,503.76,839.40,8387,8376,97.6,8583,11
2018-06-12,503.75,839.00,8378,8367,97.5,8583,11
2018-06-13,503.73,838.20,8362,8351,97.3,8583,11
