reservoir,storage,capacity,pct_capacity,date
"Henrys Lake",88657.66,90000,98.5,01/01/2000
"Henrys Lake",88791.50,90000,98.7,01/02/2000
"Henrys Lake",88791.50,90000,98.7,01/03/2000
"Henrys Lake",89398.10,90000,99.3,01/04/2000
"Henrys Lake",89195.05,90000,99.1,01/05/2000
"Henrys Lake",89127.50,90000,99,01/06/2000
"Henrys Lake",88791.50,90000,98.7,01/07/2000
"Henrys Lake",89262.65,90000,99.2,01/08/2000
"Henrys Lake",89127.50,90000,99,01/09/2000
"Henrys Lake",89533.66,90000,99.5,01/10/2000
"Henrys Lake",89465.85,90000,99.4,01/11/2000
"Henrys Lake",89398.10,90000,99.3,01/12/2000
"Henrys Lake",89465.85,90000,99.4,01/13/2000
"Henrys Lake",89262.65,90000,99.2,01/14/2000
"Henrys Lake",89465.85,90000,99.4,01/15/2000
"Henrys Lake",88791.50,90000,98.7,01/16/2000
"Henrys Lake",89060.01,90000,99,01/17/2000
"Henrys Lake",89127.50,90000,99,01/18/2000
"Henrys Lake",89127.50,90000,99,01/19/2000
"Henrys Lake",88992.85,90000,98.9,01/20/2000
"Henrys Lake",88791.50,90000,98.7,01/21/2000
"Henrys Lake",88523.91,90000,98.4,01/22/2000
"Henrys Lake",88791.50,90000,98.7,01/23/2000
"Henrys Lake",88858.60,90000,98.7,01/24/2000
"Henrys Lake",88724.55,90000,98.6,01/25/2000
"Henrys Lake",88724.55,90000,98.6,01/26/2000
"Henrys Lake",88457.16,90000,98.3,01/27/2000
"Henrys Lake",88657.66,90000,98.5,01/28/2000
"Henrys Lake",88390.37,90000,98.2,01/29/2000
"Henrys Lake",88323.72,90000,98.1,01/30/2000
"Henrys Lake",88457.16,90000,98.3,01/31/2000
"Henrys Lake",88390.37,90000,98.2,02/01/2000
"Henrys Lake",88257.13,90000,98.1,02/02/2000
"Henrys Lake",87924.70,90000,97.7,02/03/2000
"Henrys Lake",88257.13,90000,98.1,02/04/2000
"Henrys Lake",88323.72,90000,98.1,02/05/2000
"Henrys Lake",88123.98,90000,97.9,02/06/2000
"Henrys Lake",88390.37,90000,98.2,02/07/2000
"Henrys Lake",87991.04,90000,97.8,02/08/2000
"Henrys Lake",87991.04,90000,97.8,02/09/2000
"Henrys Lake",87792.05,90000,97.5,02/10/2000
