reservoir,storage,capacity,pct_capacity,date
Agate,2171.87,4800,45.2,01/01/2000
Agate,2175.84,4800,45.3,01/02/2000
Agate,2177.17,4800,45.4,01/03/2000
Agate,2179.84,4800,45.4,01/04/2000
Agate,2178.51,4800,45.4,01/05/2000
Agate,2179.84,4800,45.4,01/06/2000
Agate,2179.84,4800,45.4,01/07/2000
Agate,2182.50,4800,45.5,01/08/2000
Agate,2186.49,4800,45.6,01/09/2000
Agate,2314.76,4800,48.2,01/10/2000
Agate,2447.07,4800,51,01/11/2000
Agate,2485.39,4800,51.8,01/12/2000
Agate,2622.08,4800,54.6,01/13/2000
Agate,2736.92,4800,57,01/14/2000
Agate,2771.64,4800,57.7,01/15/2000
Agate,2813.93,4800,58.6,01/16/2000
Agate,2830.74,4800,59,01/17/2000
Agate,2843.38,4800,59.2,01/18/2000
Agate,2860.76,4800,59.6,01/19/2000
Agate,2879.71,4800,60,01/20/2000
Agate,2897.09,4800,60.4,01/21/2000
Agate,2925.54,4800,60.9,01/22/2000
Agate,2944.50,4800,61.3,01/23/2000
Agate,2960.30,4800,61.7,01/24/2000
Agate,2974.51,4800,62,01/25/2000
Agate,2988.89,4800,62.3,01/26/2000
Agate,2997.03,4800,62.4,01/27/2000
Agate,3003.56,4800,62.6,01/28/2000
Agate,3008.45,4800,62.7,01/29/2000
Agate,3014.96,4800,62.8,01/30/2000
Agate,3021.49,4800,62.9,01/31/2000
Agate,3028.01,4800,63.1,02/01/2000
Agate,3029.64,4800,63.1,02/02/2000
Agate,3032.91,4800,63.2,02/03/2000
Agate,3036.15,4800,63.3,02/04/2000
Agate,3037.78,4800,63.3,02/05/2000
Agate,3041.05,4800,63.4,02/06/2000
Agate,3041.05,4800,63.4,02/07/2000
Agate,3042.68,4800,63.4,02/08/2000
Agate,3042.68,4800,63.4,02/09/2000
Agate,3047.57,4800,63.5,02/10/2000
Agate,3060.61,4800,63.8,02/11/2000
Agate,3068.76,4800,63.9,02/12/2000
Agate,3085.06,4800,64.3,02/13/2000
Agate,3183.96,4800,66.3,02/14/2000
Agate,3209.16,4800,66.9,02/15/2000
Agate,3219.25,4800,67.1,02/16/2000
Agate,3225.96,4800,67.2,02/17/2000
Agate,3232.68,4800,67.3,02/18/2000
Agate,3236.04,4800,67.4,02/19/2000
Agate,3241.09,4800,67.5,02/20/2000
Agate,3244.43,4800,67.6,02/21/2000
Agate,3273.00,4800,68.2,02/22/2000
Agate,3313.32,4800,69,02/23/2000
Agate,3339.50,4800,69.6,02/24/2000
Agate,3379.75,4800,70.4,02/25/2000
