reservoir,storage,capacity,pct_capacity,date
"Black Canyon",30019.18,44700,67.2,01/01/2000
"Black Canyon",30019.18,44700,67.2,01/02/2000
"Black Canyon",29776.86,44700,66.6,01/03/2000
"Black Canyon",29943.27,44700,67,01/04/2000
"Black Canyon",30095.02,44700,67.3,01/05/2000
"Black Canyon",30116.77,44700,67.4,01/06/2000
"Black Canyon",30073.25,44700,67.3,01/07/2000
"Black Canyon",30368.06,44700,67.9,01/08/2000
"Black Canyon",30346.10,44700,67.9,01/09/2000
"Black Canyon",30313.20,44700,67.8,01/10/2000
"Black Canyon",30346.10,44700,67.9,01/11/2000
"Black Canyon",30127.69,44700,67.4,01/12/2000
"Black Canyon",30335.14,44700,67.9,01/13/2000
"Black Canyon",30324.15,44700,67.8,01/14/2000
"Black Canyon",30610.36,44700,68.5,01/15/2000
"Black Canyon",30478.09,44700,68.2,01/16/2000
"Black Canyon",30368.06,44700,67.9,01/17/2000
"Black Canyon",30225.89,44700,67.6,01/18/2000
"Black Canyon",30171.28,44700,67.5,01/19/2000
"Black Canyon",30149.49,44700,67.4,01/20/2000
"Black Canyon",30116.77,44700,67.4,01/21/2000
"Black Canyon",30019.18,44700,67.2,01/22/2000
"Black Canyon",30040.65,44700,67.2,01/23/2000
"Black Canyon",30127.69,44700,67.4,01/24/2000
"Black Canyon",30280.60,44700,67.7,01/25/2000
"Black Canyon",30291.54,44700,67.8,01/26/2000
"Black Canyon",29997.47,44700,67.1,01/27/2000
"Black Canyon",29997.47,44700,67.1,01/28/2000
"Black Canyon",30095.02,44700,67.3,01/29/2000
"Black Canyon",30225.89,44700,67.6,01/30/2000
"Black Canyon",30379.04,44700,68,01/31/2000
"Black Canyon",30368.06,44700,67.9,02/01/2000
"Black Canyon",30193.12,44700,67.5,02/02/2000
"Black Canyon",30204.03,44700,67.6,02/03/2000
"Black Canyon",30171.28,44700,67.5,02/04/2000
"Black Canyon",30291.54,44700,67.8,02/05/2000
"Black Canyon",30291.54,44700,67.8,02/06/2000
"Black Canyon",30182.21,44700,67.5,02/07/2000
"Black Canyon",30138.57,44700,67.4,02/08/2000
"Black Canyon",30368.06,44700,67.9,02/09/2000
"Black Canyon",30577.44,44700,68.4,02/10/2000
"Black Canyon",30654.69,44700,68.6,02/11/2000
"Black Canyon",30710.14,44700,68.7,02/12/2000
"Black Canyon",30643.58,44700,68.6,02/13/2000
"Black Canyon",30665.77,44700,68.6,02/14/2000
"Black Canyon",30412.01,44700,68,02/15/2000
"Black Canyon",30051.50,44700,67.2,02/16/2000
"Black Canyon",30073.25,44700,67.3,02/17/2000
"Black Canyon",30095.02,44700,67.3,02/18/2000
"Black Canyon",30051.50,44700,67.2,02/19/2000
"Black Canyon",30149.49,44700,67.4,02/20/2000
"Black Canyon",30423.03,44700,68.1,02/21/2000
"Black Canyon",30522.20,44700,68.3,02/22/2000
"Black Canyon",30533.22,44700,68.3,02/23/2000
"Black Canyon",30291.54,44700,67.8,02/24/2000
"Black Canyon",30335.14,44700,67.9,02/25/2000
"Black Canyon",30434.02,44700,68.1,02/26/2000
"Black Canyon",30599.31,44700,68.5,02/27/2000
"Black Canyon",30269.66,44700,67.7,02/28/2000
"Black Canyon",30171.28,44700,67.5,02/29/2000
"Black Canyon",30225.89,44700,67.6,03/01/2000
"Black Canyon",30204.03,44700,67.6,03/02/2000
"Black Canyon",30258.70,44700,67.7,03/03/2000
"Black Canyon",30313.20,44700,67.8,03/04/2000
"Black Canyon",30335.14,44700,67.9,03/05/2000
"Black Canyon",30445.05,44700,68.1,03/06/2000
"Black Canyon",30346.10,44700,67.9,03/07/2000
"Black Canyon",30160.38,44700,67.5,03/08/2000
"Black Canyon",30214.97,44700,67.6,03/09/2000
"Black Canyon",30138.57,44700,67.4,03/10/2000
