reservoir,storage,capacity,pct_capacity,date
"Anderson Ranch",329326.25,503500,65.4,01/01/2000
"Anderson Ranch",329492.66,503500,65.4,01/02/2000
"Anderson Ranch",329455.69,503500,65.4,01/03/2000
"Anderson Ranch",329529.66,503500,65.4,01/04/2000
"Anderson Ranch",329816.25,503500,65.5,01/05/2000
"Anderson Ranch",329696.06,503500,65.5,01/06/2000
"Anderson Ranch",329733.03,503500,65.5,01/07/2000
"Anderson Ranch",329973.44,503500,65.5,01/08/2000
"Anderson Ranch",330056.63,503500,65.6,01/09/2000
"Anderson Ranch",330463.44,503500,65.6,01/10/2000
"Anderson Ranch",330620.59,503500,65.7,01/11/2000
"Anderson Ranch",330703.81,503500,65.7,01/12/2000
"Anderson Ranch",330787.03,503500,65.7,01/13/2000
"Anderson Ranch",330861.25,503500,65.7,01/14/2000
"Anderson Ranch",331066.16,503500,65.8,01/15/2000
"Anderson Ranch",331233.81,503500,65.8,01/16/2000
"Anderson Ranch",331429.44,503500,65.8,01/17/2000
"Anderson Ranch",331513.25,503500,65.8,01/18/2000
"Anderson Ranch",331597.09,503500,65.9,01/19/2000
"Anderson Ranch",331839.25,503500,65.9,01/20/2000
"Anderson Ranch",331839.25,503500,65.9,01/21/2000
"Anderson Ranch",331960.34,503500,65.9,01/22/2000
"Anderson Ranch",331960.34,503500,65.9,01/23/2000
"Anderson Ranch",332081.41,503500,66,01/24/2000
"Anderson Ranch",332323.59,503500,66,01/25/2000
"Anderson Ranch",332528.50,503500,66,01/26/2000
"Anderson Ranch",332444.69,503500,66,01/27/2000
"Anderson Ranch",332370.16,503500,66,01/28/2000
"Anderson Ranch",332286.34,503500,66,01/29/2000
"Anderson Ranch",332202.50,503500,66,01/30/2000
"Anderson Ranch",332249.06,503500,66,01/31/2000
"Anderson Ranch",332202.50,503500,66,02/01/2000
"Anderson Ranch",332407.41,503500,66,02/02/2000
"Anderson Ranch",332407.41,503500,66,02/03/2000
"Anderson Ranch",332491.25,503500,66,02/04/2000
"Anderson Ranch",332612.34,503500,66.1,02/05/2000
"Anderson Ranch",332696.16,503500,66.1,02/06/2000
"Anderson Ranch",332770.69,503500,66.1,02/07/2000
"Anderson Ranch",332891.75,503500,66.1,02/08/2000
"Anderson Ranch",332975.59,503500,66.1,02/09/2000
"Anderson Ranch",333059.41,503500,66.1,02/10/2000
"Anderson Ranch",333301.59,503500,66.2,02/11/2000
"Anderson Ranch",333590.31,503500,66.3,02/12/2000
"Anderson Ranch",333953.56,503500,66.3,02/13/2000
"Anderson Ranch",334363.41,503500,66.4,02/14/2000
"Anderson Ranch",334642.84,503500,66.5,02/15/2000
"Anderson Ranch",334726.66,503500,66.5,02/16/2000
"Anderson Ranch",334801.19,503500,66.5,02/17/2000
"Anderson Ranch",334801.19,503500,66.5,02/18/2000
"Anderson Ranch",334801.19,503500,66.5,02/19/2000
"Anderson Ranch",334801.19,503500,66.5,02/20/2000
"Anderson Ranch",335007.00,503500,66.5,02/21/2000
"Anderson Ranch",335213.50,503500,66.6,02/22/2000
"Anderson Ranch",335748.44,503500,66.7,02/23/2000
"Anderson Ranch",335992.47,503500,66.7,02/24/2000
"Anderson Ranch",336274.03,503500,66.8,02/25/2000
"Anderson Ranch",336602.50,503500,66.9,02/26/2000
"Anderson Ranch",336977.94,503500,66.9,02/27/2000
"Anderson Ranch",337175.03,503500,67,02/28/2000
"Anderson Ranch",337428.44,503500,67,02/29/2000
