reservoir,storage,capacity,pct_capacity,date
"Banks Lake",684548.13,1237000,55.3,01/01/2000
"Banks Lake",682652.56,1237000,55.2,01/02/2000
"Banks Lake",684548.13,1237000,55.3,01/03/2000
"Banks Lake",684548.13,1237000,55.3,01/04/2000
"Banks Lake",682652.56,1237000,55.2,01/05/2000
"Banks Lake",684548.13,1237000,55.3,01/06/2000
"Banks Lake",682652.56,1237000,55.2,01/07/2000
"Banks Lake",686714.94,1237000,55.5,01/08/2000
"Banks Lake",682652.56,1237000,55.2,01/09/2000
"Banks Lake",680753.75,1237000,55,01/10/2000
"Banks Lake",678858.19,1237000,54.9,01/11/2000
"Banks Lake",681567.50,1237000,55.1,01/12/2000
"Banks Lake",680753.75,1237000,55,01/13/2000
"Banks Lake",682110.06,1237000,55.1,01/14/2000
"Banks Lake",680211.19,1237000,55,01/15/2000
"Banks Lake",680211.19,1237000,55,01/16/2000
"Banks Lake",680211.19,1237000,55,01/17/2000
"Banks Lake",678858.19,1237000,54.9,01/18/2000
"Banks Lake",678315.69,1237000,54.8,01/19/2000
"Banks Lake",680211.19,1237000,55,01/20/2000
"Banks Lake",680753.75,1237000,55,01/21/2000
"Banks Lake",681567.50,1237000,55.1,01/22/2000
"Banks Lake",679668.69,1237000,54.9,01/23/2000
"Banks Lake",678858.19,1237000,54.9,01/24/2000
"Banks Lake",679668.69,1237000,54.9,01/25/2000
"Banks Lake",679668.69,1237000,54.9,01/26/2000
"Banks Lake",678858.19,1237000,54.9,01/27/2000
"Banks Lake",677773.13,1237000,54.8,01/28/2000
"Banks Lake",677773.13,1237000,54.8,01/29/2000
"Banks Lake",676416.81,1237000,54.7,01/30/2000
"Banks Lake",675063.81,1237000,54.6,01/31/2000
"Banks Lake",675877.56,1237000,54.6,02/01/2000
"Banks Lake",675063.81,1237000,54.6,02/02/2000
"Banks Lake",675063.81,1237000,54.6,02/03/2000
"Banks Lake",675877.56,1237000,54.6,02/04/2000
"Banks Lake",675063.81,1237000,54.6,02/05/2000
"Banks Lake",675877.56,1237000,54.6,02/06/2000
"Banks Lake",677773.13,1237000,54.8,02/07/2000
"Banks Lake",675877.56,1237000,54.6,02/08/2000
"Banks Lake",675877.56,1237000,54.6,02/09/2000
"Banks Lake",675063.81,1237000,54.6,02/10/2000
"Banks Lake",674521.25,1237000,54.5,02/11/2000
"Banks Lake",675877.56,1237000,54.6,02/12/2000
"Banks Lake",675063.81,1237000,54.6,02/13/2000
"Banks Lake",676959.31,1237000,54.7,02/14/2000
"Banks Lake",675063.81,1237000,54.6,02/15/2000
"Banks Lake",675877.56,1237000,54.6,02/16/2000
"Banks Lake",675063.81,1237000,54.6,02/17/2000
"Banks Lake",675063.81,1237000,54.6,02/18/2000
"Banks Lake",675063.81,1237000,54.6,02/19/2000
"Banks Lake",675063.81,1237000,54.6,02/20/2000
"Banks Lake",675063.81,1237000,54.6,02/21/2000
"Banks Lake",674521.25,1237000,54.5,02/22/2000
"Banks Lake",676959.31,1237000,54.7,02/23/2000
"Banks Lake",675877.56,1237000,54.6,02/24/2000
"Banks Lake",676416.81,1237000,54.7,02/25/2000
"Banks Lake",675063.81,1237000,54.6,02/26/2000
"Banks Lake",676416.81,1237000,54.7,02/27/2000
"Banks Lake",676959.31,1237000,54.7,02/28/2000
"Banks Lake",676416.81,1237000,54.7,02/29/2000
"Banks Lake",676416.81,1237000,54.7,03/01/2000
"Banks Lake",676959.31,1237000,54.7,03/02/2000
"Banks Lake",676959.31,1237000,54.7,03/03/2000
"Banks Lake",678315.69,1237000,54.8,03/04/2000
"Banks Lake",680211.19,1237000,55,03/05/2000
"Banks Lake",679668.69,1237000,54.9,03/06/2000
"Banks Lake",680211.19,1237000,55,03/07/2000
"Banks Lake",678315.69,1237000,54.8,03/08/2000
"Banks Lake",680211.19,1237000,55,03/09/2000
"Banks Lake",678315.69,1237000,54.8,03/10/2000
"Banks Lake",678315.69,1237000,54.8,03/11/2000
"Banks Lake",680211.19,1237000,55,03/12/2000
"Banks Lake",678315.69,1237000,54.8,03/13/2000
"Banks Lake",682110.06,1237000,55.1,03/14/2000
"Banks Lake",680753.75,1237000,55,03/15/2000
"Banks Lake",680211.19,1237000,55,03/16/2000
"Banks Lake",680211.19,1237000,55,03/17/2000
"Banks Lake",680211.19,1237000,55,03/18/2000
"Banks Lake",682110.06,1237000,55.1,03/19/2000
"Banks Lake",678315.69,1237000,54.8,03/20/2000
"Banks Lake",676416.81,1237000,54.7,03/21/2000
"Banks Lake",674521.25,1237000,54.5,03/22/2000
"Banks Lake",672083.19,1237000,54.3,03/23/2000
"Banks Lake",666932.50,1237000,53.9,03/24/2000
"Banks Lake",668831.31,1237000,54.1,03/25/2000
"Banks Lake",668831.31,1237000,54.1,03/26/2000
"Banks Lake",668831.31,1237000,54.1,03/27/2000
"Banks Lake",666932.50,1237000,53.9,03/28/2000
"Banks Lake",663680.63,1237000,53.7,03/29/2000
"Banks Lake",656694.38,1237000,53.1,03/30/2000
"Banks Lake",651890.19,1237000,52.7,03/31/2000
"Banks Lake",665036.94,1237000,53.8,04/01/2000
"Banks Lake",674521.25,1237000,54.5,04/02/2000
"Banks Lake",672625.75,1237000,54.4,04/03/2000
"Banks Lake",665036.94,1237000,53.8,04/04/2000
"Banks Lake",659898.25,1237000,53.3,04/05/2000
"Banks Lake",652424.69,1237000,52.7,04/06/2000
"Banks Lake",644947.94,1237000,52.1,04/07/2000
"Banks Lake",661242.50,1237000,53.5,04/08/2000
"Banks Lake",674521.25,1237000,54.5,04/09/2000
"Banks Lake",669370.56,1237000,54.1,04/10/2000
"Banks Lake",663680.63,1237000,53.7,04/11/2000
