reservoir,storage,capacity,pct_capacity,date
"Thief Valley",13522.01,17600,76.8,01/01/2000
"Thief Valley",13542.32,17600,76.9,01/02/2000
"Thief Valley",13549.48,17600,77,01/03/2000
"Thief Valley",13536.34,17600,76.9,01/04/2000
"Thief Valley",13542.32,17600,76.9,01/05/2000
"Thief Valley",13507.67,17600,76.7,01/06/2000
"Thief Valley",13570.98,17600,77.1,01/07/2000
"Thief Valley",13570.98,17600,77.1,01/08/2000
"Thief Valley",13563.82,17600,77.1,01/09/2000
"Thief Valley",13549.48,17600,77,01/10/2000
"Thief Valley",13536.34,17600,76.9,01/11/2000
"Thief Valley",13529.18,17600,76.9,01/12/2000
"Thief Valley",13500.51,17600,76.7,01/13/2000
"Thief Valley",13542.32,17600,76.9,01/14/2000
"Thief Valley",13576.96,17600,77.1,01/15/2000
"Thief Valley",13625.93,17600,77.4,01/16/2000
"Thief Valley",13682.07,17600,77.7,01/17/2000
"Thief Valley",13647.43,17600,77.5,01/18/2000
"Thief Valley",13618.76,17600,77.4,01/19/2000
"Thief Valley",13633.10,17600,77.5,01/20/2000
"Thief Valley",13625.93,17600,77.4,01/21/2000
"Thief Valley",13640.26,17600,77.5,01/22/2000
"Thief Valley",13633.10,17600,77.5,01/23/2000
"Thief Valley",13605.62,17600,77.3,01/24/2000
"Thief Valley",13633.10,17600,77.5,01/25/2000
"Thief Valley",13640.26,17600,77.5,01/26/2000
"Thief Valley",13618.76,17600,77.4,01/27/2000
"Thief Valley",13591.29,17600,77.2,01/28/2000
"Thief Valley",13570.98,17600,77.1,01/29/2000
"Thief Valley",13576.96,17600,77.1,01/30/2000
"Thief Valley",13598.46,17600,77.3,01/31/2000
"Thief Valley",13563.82,17600,77.1,02/01/2000
"Thief Valley",13605.62,17600,77.3,02/02/2000
"Thief Valley",13618.76,17600,77.4,02/03/2000
"Thief Valley",13618.76,17600,77.4,02/04/2000
"Thief Valley",13682.07,17600,77.7,02/05/2000
"Thief Valley",13695.21,17600,77.8,02/06/2000
"Thief Valley",13729.85,17600,78,02/07/2000
"Thief Valley",13764.49,17600,78.2,02/08/2000
"Thief Valley",13744.18,17600,78.1,02/09/2000
"Thief Valley",13729.85,17600,78,02/10/2000
"Thief Valley",13737.02,17600,78.1,02/11/2000
"Thief Valley",13751.35,17600,78.1,02/12/2000
"Thief Valley",13751.35,17600,78.1,02/13/2000
"Thief Valley",13820.63,17600,78.5,02/14/2000
"Thief Valley",13897.08,17600,79,02/15/2000
"Thief Valley",13806.30,17600,78.4,02/16/2000
"Thief Valley",13744.18,17600,78.1,02/17/2000
"Thief Valley",13702.38,17600,77.9,02/18/2000
"Thief Valley",13682.07,17600,77.7,02/19/2000
"Thief Valley",13674.90,17600,77.7,02/20/2000
"Thief Valley",13702.38,17600,77.9,02/21/2000
"Thief Valley",13723.88,17600,78,02/22/2000
"Thief Valley",13827.80,17600,78.6,02/23/2000
"Thief Valley",13785.99,17600,78.3,02/24/2000
"Thief Valley",13737.02,17600,78.1,02/25/2000
"Thief Valley",13751.35,17600,78.1,02/26/2000
"Thief Valley",13869.61,17600,78.8,02/27/2000
"Thief Valley",13855.27,17600,78.7,02/28/2000
"Thief Valley",13833.77,17600,78.6,02/29/2000
"Thief Valley",13793.16,17600,78.4,03/01/2000
"Thief Valley",13764.49,17600,78.2,03/02/2000
"Thief Valley",13744.18,17600,78.1,03/03/2000
"Thief Valley",13771.66,17600,78.2,03/04/2000
"Thief Valley",13806.30,17600,78.4,03/05/2000
"Thief Valley",13806.30,17600,78.4,03/06/2000
"Thief Valley",13820.63,17600,78.5,03/07/2000
"Thief Valley",13806.30,17600,78.4,03/08/2000
"Thief Valley",13778.82,17600,78.3,03/09/2000
"Thief Valley",13744.18,17600,78.1,03/10/2000
"Thief Valley",13744.18,17600,78.1,03/11/2000
"Thief Valley",13729.85,17600,78,03/12/2000
"Thief Valley",13723.88,17600,78,03/13/2000
"Thief Valley",13709.54,17600,77.9,03/14/2000
"Thief Valley",13737.02,17600,78.1,03/15/2000
"Thief Valley",13709.54,17600,77.9,03/16/2000
"Thief Valley",13744.18,17600,78.1,03/17/2000
"Thief Valley",13785.99,17600,78.3,03/18/2000
"Thief Valley",13855.27,17600,78.7,03/19/2000
"Thief Valley",13820.63,17600,78.5,03/20/2000
"Thief Valley",13793.16,17600,78.4,03/21/2000
"Thief Valley",13799.13,17600,78.4,03/22/2000
"Thief Valley",13799.13,17600,78.4,03/23/2000
"Thief Valley",13799.13,17600,78.4,03/24/2000
"Thief Valley",13785.99,17600,78.3,03/25/2000
"Thief Valley",13785.99,17600,78.3,03/26/2000
"Thief Valley",13806.30,17600,78.4,03/27/2000
"Thief Valley",13833.77,17600,78.6,03/28/2000
"Thief Valley",13827.80,17600,78.6,03/29/2000
"Thief Valley",13820.63,17600,78.5,03/30/2000
"Thief Valley",13806.30,17600,78.4,03/31/2000
"Thief Valley",13806.30,17600,78.4,04/01/2000
"Thief Valley",13820.63,17600,78.5,04/02/2000
"Thief Valley",13840.94,17600,78.6,04/03/2000
"Thief Valley",13840.94,17600,78.6,04/04/2000
"Thief Valley",13882.75,17600,78.9,04/05/2000
"Thief Valley",13882.75,17600,78.9,04/06/2000
"Thief Valley",13869.61,17600,78.8,04/07/2000
"Thief Valley",13869.61,17600,78.8,04/08/2000
"Thief Valley",13848.11,17600,78.7,04/09/2000
"Thief Valley",13855.27,17600,78.7,04/10/2000
"Thief Valley",13855.27,17600,78.7,04/11/2000
"Thief Valley",13862.44,17600,78.8,04/12/2000
"Thief Valley",13904.25,17600,79,04/13/2000
"Thief Valley",13938.89,17600,79.2,04/14/2000
"Thief Valley",13944.86,17600,79.2,04/15/2000
"Thief Valley",13944.86,17600,79.2,04/16/2000
"Thief Valley",13944.86,17600,79.2,04/17/2000
"Thief Valley",13952.03,17600,79.3,04/18/2000
"Thief Valley",13944.86,17600,79.2,04/19/2000
"Thief Valley",13966.36,17600,79.4,04/20/2000
"Thief Valley",13966.36,17600,79.4,04/21/2000
"Thief Valley",13938.89,17600,79.2,04/22/2000
"Thief Valley",13924.55,17600,79.1,04/23/2000
"Thief Valley",13882.75,17600,78.9,04/24/2000
"Thief Valley",13869.61,17600,78.8,04/25/2000
"Thief Valley",13848.11,17600,78.7,04/26/2000
"Thief Valley",13793.16,17600,78.4,04/27/2000
"Thief Valley",13799.13,17600,78.4,04/28/2000
"Thief Valley",13806.30,17600,78.4,04/29/2000
"Thief Valley",13771.66,17600,78.2,04/30/2000
"Thief Valley",13764.49,17600,78.2,05/01/2000
"Thief Valley",13757.32,17600,78.2,05/02/2000
"Thief Valley",13729.85,17600,78,05/03/2000
"Thief Valley",13751.35,17600,78.1,05/04/2000
"Thief Valley",13695.21,17600,77.8,05/05/2000
"Thief Valley",13695.21,17600,77.8,05/06/2000
"Thief Valley",13695.21,17600,77.8,05/07/2000
"Thief Valley",13702.38,17600,77.9,05/08/2000
"Thief Valley",13653.40,17600,77.6,05/09/2000
"Thief Valley",13682.07,17600,77.7,05/10/2000
"Thief Valley",13647.43,17600,77.5,05/11/2000
"Thief Valley",13674.90,17600,77.7,05/12/2000
"Thief Valley",13660.57,17600,77.6,05/13/2000
"Thief Valley",13647.43,17600,77.5,05/14/2000
"Thief Valley",13605.62,17600,77.3,05/15/2000
"Thief Valley",13591.29,17600,77.2,05/16/2000
"Thief Valley",13563.82,17600,77.1,05/17/2000
"Thief Valley",13563.82,17600,77.1,05/18/2000
"Thief Valley",13598.46,17600,77.3,05/19/2000
"Thief Valley",13605.62,17600,77.3,05/20/2000
"Thief Valley",13633.10,17600,77.5,05/21/2000
"Thief Valley",13660.57,17600,77.6,05/22/2000
"Thief Valley",13653.40,17600,77.6,05/23/2000
"Thief Valley",13625.93,17600,77.4,05/24/2000
"Thief Valley",13618.76,17600,77.4,05/25/2000
"Thief Valley",13570.98,17600,77.1,05/26/2000
"Thief Valley",13563.82,17600,77.1,05/27/2000
"Thief Valley",13570.98,17600,77.1,05/28/2000
"Thief Valley",13584.12,17600,77.2,05/29/2000
"Thief Valley",13605.62,17600,77.3,05/30/2000
"Thief Valley",13605.62,17600,77.3,05/31/2000
"Thief Valley",13584.12,17600,77.2,06/01/2000
"Thief Valley",13549.48,17600,77,06/02/2000
"Thief Valley",13542.32,17600,76.9,06/03/2000
"Thief Valley",13542.32,17600,76.9,06/04/2000
"Thief Valley",13542.32,17600,76.9,06/05/2000
"Thief Valley",13529.18,17600,76.9,06/06/2000
"Thief Valley",13529.18,17600,76.9,06/07/2000
"Thief Valley",13584.12,17600,77.2,06/08/2000
"Thief Valley",13653.40,17600,77.6,06/09/2000
"Thief Valley",13625.93,17600,77.4,06/10/2000
"Thief Valley",13633.10,17600,77.5,06/11/2000
"Thief Valley",13640.26,17600,77.5,06/12/2000
"Thief Valley",13709.54,17600,77.9,06/13/2000
"Thief Valley",13633.10,17600,77.5,06/14/2000
"Thief Valley",13605.62,17600,77.3,06/15/2000
"Thief Valley",13618.76,17600,77.4,06/16/2000
"Thief Valley",13584.12,17600,77.2,06/17/2000
"Thief Valley",13529.18,17600,76.9,06/18/2000
"Thief Valley",13487.37,17600,76.6,06/19/2000
"Thief Valley",13480.20,17600,76.6,06/20/2000
"Thief Valley",13452.73,17600,76.4,06/21/2000
"Thief Valley",13390.61,17600,76.1,06/22/2000
"Thief Valley",13348.81,17600,75.8,06/23/2000
"Thief Valley",13341.64,17600,75.8,06/24/2000
"Thief Valley",13245.26,17600,75.3,06/25/2000
"Thief Valley",13136.92,17600,74.6,06/26/2000
"Thief Valley",13028.58,17600,74,06/27/2000
"Thief Valley",12866.65,17600,73.1,06/28/2000
"Thief Valley",12778.11,17600,72.6,06/29/2000
"Thief Valley",12635.99,17600,71.8,06/30/2000
"Thief Valley",12517.57,17600,71.1,07/01/2000
"Thief Valley",12321.73,17600,70,07/02/2000
"Thief Valley",12131.51,17600,68.9,07/03/2000
"Thief Valley",11968.31,17600,68,07/04/2000
"Thief Valley",11791.60,17600,67,07/05/2000
"Thief Valley",11686.92,17600,66.4,07/06/2000
"Thief Valley",11509.09,17600,65.4,07/07/2000
"Thief Valley",11365.02,17600,64.6,07/08/2000
"Thief Valley",11187.60,17600,63.6,07/09/2000
"Thief Valley",11000.31,17600,62.5,07/10/2000
"Thief Valley",10824.86,17600,61.5,07/11/2000
"Thief Valley",10674.16,17600,60.6,07/12/2000
"Thief Valley",10485.79,17600,59.6,07/13/2000
"Thief Valley",10442.74,17600,59.3,07/14/2000
"Thief Valley",10398.61,17600,59.1,07/15/2000
"Thief Valley",10336.17,17600,58.7,07/16/2000
"Thief Valley",10160.72,17600,57.7,07/17/2000
"Thief Valley",9982.29,17600,56.7,07/18/2000
"Thief Valley",9813.83,17600,55.8,07/19/2000
"Thief Valley",9626.77,17600,54.7,07/20/2000
"Thief Valley",9434.55,17600,53.6,07/21/2000
"Thief Valley",9302.26,17600,52.9,07/22/2000
"Thief Valley",9079.03,17600,51.6,07/23/2000
"Thief Valley",8891.97,17600,50.5,07/24/2000
"Thief Valley",8677.75,17600,49.3,07/25/2000
"Thief Valley",8475.68,17600,48.2,07/26/2000
"Thief Valley",8221.10,17600,46.7,07/27/2000
"Thief Valley",7973.46,17600,45.3,07/28/2000
"Thief Valley",7718.89,17600,43.9,07/29/2000
"Thief Valley",7501.59,17600,42.6,07/30/2000
"Thief Valley",7283.76,17600,41.4,07/31/2000
"Thief Valley",7046.62,17600,40,08/01/2000
"Thief Valley",6802.59,17600,38.7,08/02/2000
"Thief Valley",6607.00,17600,37.5,08/03/2000
"Thief Valley",6448.48,17600,36.6,08/04/2000
"Thief Valley",6268.22,17600,35.6,08/05/2000
"Thief Valley",6078.00,17600,34.5,08/06/2000
"Thief Valley",5908.39,17600,33.6,08/07/2000
"Thief Valley",5717.59,17600,32.5,08/08/2000
"Thief Valley",5547.59,17600,31.5,08/09/2000
"Thief Valley",5367.79,17600,30.5,08/10/2000
"Thief Valley",5193.14,17600,29.5,08/11/2000
"Thief Valley",5024.37,17600,28.5,08/12/2000
"Thief Valley",4832.04,17600,27.5,08/13/2000
"Thief Valley",4615.88,17600,26.2,08/14/2000
"Thief Valley",4411.25,17600,25.1,08/15/2000
"Thief Valley",4199.15,17600,23.9,08/16/2000
"Thief Valley",4009.25,17600,22.8,08/17/2000
"Thief Valley",3809.75,17600,21.6,08/18/2000
"Thief Valley",3681.55,17600,20.9,08/19/2000
"Thief Valley",3587.43,17600,20.4,08/20/2000
"Thief Valley",3485.48,17600,19.8,08/21/2000
"Thief Valley",3352.95,17600,19.1,08/22/2000
"Thief Valley",3214.67,17600,18.3,08/23/2000
"Thief Valley",3046.73,17600,17.3,08/24/2000
"Thief Valley",2869.88,17600,16.3,08/25/2000
"Thief Valley",2679.40,17600,15.2,08/26/2000
"Thief Valley",2490.42,17600,14.2,08/27/2000
"Thief Valley",2325.25,17600,13.2,08/28/2000
"Thief Valley",2153.95,17600,12.2,08/29/2000
"Thief Valley",1977.30,17600,11.2,08/30/2000
"Thief Valley",1821.59,17600,10.3,08/31/2000
"Thief Valley",1654.80,17600,9.4,09/01/2000
"Thief Valley",1498.31,17600,8.5,09/02/2000
"Thief Valley",1352.40,17600,7.7,09/03/2000
"Thief Valley",1242.43,17600,7.1,09/04/2000
"Thief Valley",1228.70,17600,7,09/05/2000
"Thief Valley",1281.29,17600,7.3,09/06/2000
"Thief Valley",1347.60,17600,7.7,09/07/2000
"Thief Valley",1426.67,17600,8.1,09/08/2000
"Thief Valley",1419.24,17600,8.1,09/09/2000
"Thief Valley",1401.33,17600,8,09/10/2000
"Thief Valley",1406.14,17600,8,09/11/2000
"Thief Valley",1414.00,17600,8,09/12/2000
"Thief Valley",1414.00,17600,8,09/13/2000
"Thief Valley",1401.33,17600,8,09/14/2000
"Thief Valley",1398.71,17600,7.9,09/15/2000
"Thief Valley",1375.56,17600,7.8,09/16/2000
"Thief Valley",1368.13,17600,7.8,09/17/2000
"Thief Valley",1355.02,17600,7.7,09/18/2000
"Thief Valley",1355.02,17600,7.7,09/19/2000
"Thief Valley",1372.94,17600,7.8,09/20/2000
"Thief Valley",1393.47,17600,7.9,09/21/2000
"Thief Valley",1375.56,17600,7.8,09/22/2000
"Thief Valley",1357.65,17600,7.7,09/23/2000
"Thief Valley",1342.35,17600,7.6,09/24/2000
"Thief Valley",1329.69,17600,7.6,09/25/2000
"Thief Valley",1316.58,17600,7.5,09/26/2000
"Thief Valley",1339.73,17600,7.6,09/27/2000
"Thief Valley",1331.87,17600,7.6,09/28/2000
"Thief Valley",1324.44,17600,7.5,09/29/2000
"Thief Valley",1314.40,17600,7.5,09/30/2000
"Thief Valley",1309.15,17600,7.4,10/01/2000
"Thief Valley",1355.02,17600,7.7,10/02/2000
"Thief Valley",1429.29,17600,8.1,10/03/2000
"Thief Valley",1490.89,17600,8.5,10/04/2000
"Thief Valley",1553.09,17600,8.8,10/05/2000
"Thief Valley",1618.16,17600,9.2,10/06/2000
"Thief Valley",1683.24,17600,9.6,10/07/2000
"Thief Valley",1745.43,17600,9.9,10/08/2000
"Thief Valley",1804.24,17600,10.3,10/09/2000
"Thief Valley",1883.82,17600,10.7,10/10/2000
"Thief Valley",1990.11,17600,11.3,10/11/2000
"Thief Valley",2108.69,17600,12,10/12/2000
"Thief Valley",2222.35,17600,12.6,10/13/2000
"Thief Valley",2345.71,17600,13.3,10/14/2000
"Thief Valley",2469.06,17600,14,10/15/2000
"Thief Valley",2571.59,17600,14.6,10/16/2000
"Thief Valley",2683.21,17600,15.2,10/17/2000
"Thief Valley",2771.99,17600,15.7,10/18/2000
"Thief Valley",2854.11,17600,16.2,10/19/2000
"Thief Valley",2934.31,17600,16.7,10/20/2000
"Thief Valley",3018.63,17600,17.2,10/21/2000
"Thief Valley",3118.70,17600,17.7,10/22/2000
"Thief Valley",3214.67,17600,18.3,10/23/2000
"Thief Valley",3310.71,17600,18.8,10/24/2000
"Thief Valley",3412.66,17600,19.4,10/25/2000
"Thief Valley",3463.64,17600,19.7,10/26/2000
"Thief Valley",3621.66,17600,20.6,10/27/2000
"Thief Valley",3796.85,17600,21.6,10/28/2000
"Thief Valley",3947.05,17600,22.4,10/29/2000
"Thief Valley",4088.90,17600,23.2,10/30/2000
"Thief Valley",4189.65,17600,23.8,10/31/2000
"Thief Valley",4295.70,17600,24.4,11/01/2000
"Thief Valley",4411.25,17600,25.1,11/02/2000
"Thief Valley",4503.85,17600,25.6,11/03/2000
"Thief Valley",4625.74,17600,26.3,11/04/2000
"Thief Valley",4736.70,17600,26.9,11/05/2000
"Thief Valley",4851.77,17600,27.6,11/06/2000
"Thief Valley",4952.04,17600,28.1,11/07/2000
"Thief Valley",5082.69,17600,28.9,11/08/2000
"Thief Valley",5232.52,17600,29.7,11/09/2000
"Thief Valley",5392.62,17600,30.6,11/10/2000
"Thief Valley",5482.52,17600,31.2,11/11/2000
"Thief Valley",5588.62,17600,31.8,11/12/2000
"Thief Valley",5712.29,17600,32.5,11/13/2000
"Thief Valley",5856.28,17600,33.3,11/14/2000
"Thief Valley",5970.23,17600,33.9,11/15/2000
"Thief Valley",6047.08,17600,34.4,11/16/2000
"Thief Valley",6105.17,17600,34.7,11/17/2000
"Thief Valley",6189.42,17600,35.2,11/18/2000
"Thief Valley",6263.69,17600,35.6,11/19/2000
"Thief Valley",6411.34,17600,36.4,11/20/2000
"Thief Valley",6495.58,17600,36.9,11/21/2000
"Thief Valley",6607.00,17600,37.5,11/22/2000
"Thief Valley",6655.43,17600,37.8,11/23/2000
"Thief Valley",6808.18,17600,38.7,11/24/2000
"Thief Valley",6916.22,17600,39.3,11/25/2000
"Thief Valley",7052.20,17600,40.1,11/26/2000
"Thief Valley",7177.71,17600,40.8,11/27/2000
"Thief Valley",7273.25,17600,41.3,11/28/2000
"Thief Valley",7378.34,17600,41.9,11/29/2000
"Thief Valley",7501.59,17600,42.6,11/30/2000
"Thief Valley",7612.42,17600,43.3,12/01/2000
"Thief Valley",7736.72,17600,44,12/02/2000
"Thief Valley",7834.78,17600,44.5,12/03/2000
"Thief Valley",7938.79,17600,45.1,12/04/2000
"Thief Valley",8030.92,17600,45.6,12/05/2000
"Thief Valley",8112.14,17600,46.1,12/06/2000
"Thief Valley",8204.26,17600,46.6,12/07/2000
"Thief Valley",8296.39,17600,47.1,12/08/2000
"Thief Valley",8435.07,17600,47.9,12/09/2000
"Thief Valley",8545.02,17600,48.6,12/10/2000
"Thief Valley",8567.80,17600,48.7,12/11/2000
"Thief Valley",8631.20,17600,49,12/12/2000
"Thief Valley",8735.21,17600,49.6,12/13/2000
"Thief Valley",8816.43,17600,50.1,12/14/2000
"Thief Valley",8946.75,17600,50.8,12/15/2000
"Thief Valley",9012.89,17600,51.2,12/16/2000
"Thief Valley",9132.77,17600,51.9,12/17/2000
"Thief Valley",9168.94,17600,52.1,12/18/2000
"Thief Valley",9253.69,17600,52.6,12/19/2000
"Thief Valley",9349.80,17600,53.1,12/20/2000
"Thief Valley",9458.32,17600,53.7,12/21/2000
"Thief Valley",9578.20,17600,54.4,12/22/2000
"Thief Valley",9692.92,17600,55.1,12/23/2000
"Thief Valley",9825.20,17600,55.8,12/24/2000
"Thief Valley",9909.95,17600,56.3,12/25/2000
"Thief Valley",10036.03,17600,57,12/26/2000
"Thief Valley",10116.59,17600,57.5,12/27/2000
"Thief Valley",10179.02,17600,57.8,12/28/2000
"Thief Valley",10272.67,17600,58.4,12/29/2000
"Thief Valley",10385.69,17600,59,12/30/2000
"Thief Valley",10473.95,17600,59.5,12/31/2000
"Thief Valley",10580.52,17600,60.1,01/01/2001
"Thief Valley",10661.25,17600,60.6,01/02/2001
"Thief Valley",10687.08,17600,60.7,01/03/2001
"Thief Valley",10774.27,17600,61.2,01/04/2001
"Thief Valley",10818.40,17600,61.5,01/05/2001
"Thief Valley",10918.50,17600,62,01/06/2001
"Thief Valley",10931.42,17600,62.1,01/07/2001
"Thief Valley",10987.39,17600,62.4,01/08/2001
"Thief Valley",11082.12,17600,63,01/09/2001
"Thief Valley",11162.85,17600,63.4,01/10/2001
"Thief Valley",11269.41,17600,64,01/11/2001
"Thief Valley",11371.77,17600,64.6,01/12/2001
"Thief Valley",11443.81,17600,65,01/13/2001
"Thief Valley",11522.60,17600,65.5,01/14/2001
"Thief Valley",11587.88,17600,65.8,01/15/2001
"Thief Valley",11620.52,17600,66,01/16/2001
"Thief Valley",11653.16,17600,66.2,01/17/2001
"Thief Valley",11731.95,17600,66.7,01/18/2001
"Thief Valley",11856.88,17600,67.4,01/19/2001
"Thief Valley",11901.90,17600,67.6,01/20/2001
"Thief Valley",12007.70,17600,68.2,01/21/2001
"Thief Valley",12072.98,17600,68.6,01/22/2001
"Thief Valley",12190.04,17600,69.3,01/23/2001
"Thief Valley",12229.43,17600,69.5,01/24/2001
"Thief Valley",12314.97,17600,70,01/25/2001
"Thief Valley",12373.50,17600,70.3,01/26/2001
"Thief Valley",12393.76,17600,70.4,01/27/2001
