reservoir,storage,capacity,pct_capacity,date
"Lake Eleanor",10900,28600,38.1,09/1995
"Lake Eleanor",1960,28600,6.9,10/1995
"Lake Eleanor",38,28600,0.1,11/1995
"Lake Eleanor",6980,28600,24.4,12/1995
"Lake Eleanor",17600,28600,61.5,01/1996
"Lake Eleanor",21700,28600,75.9,02/1996
"Lake Eleanor",24700,28600,86.4,03/1996
"Lake Eleanor",25500,28600,89.2,04/1996
"Lake Eleanor",25100,28600,87.8,05/1996
"Lake Eleanor",25700,28600,89.9,06/1996
"Lake Eleanor",23000,28600,80.4,07/1996
"Lake Eleanor",8990,28600,31.4,08/1996
"Lake Eleanor",0,28600,0,09/1996
"Lake Eleanor",2,28600,0,10/1996
"Lake Eleanor",16566,28600,57.9,11/1996
"Lake Eleanor",26243,28600,91.8,12/1996
"Lake Eleanor",25216,28600,88.2,01/1997
"Lake Eleanor",23821,28600,83.3,02/1997
"Lake Eleanor",25495,28600,89.1,03/1997
"Lake Eleanor",25495,28600,89.1,04/1997
"Lake Eleanor",26920,28600,94.1,05/1997
"Lake Eleanor",26053,28600,91.1,06/1997
"Lake Eleanor",23169,28600,81,07/1997
"Lake Eleanor",22053,28600,77.1,08/1997
"Lake Eleanor",20863,28600,72.9,09/1997
"Lake Eleanor",19600,28600,68.5,10/1997
"Lake Eleanor",11331,28600,39.6,11/1997
"Lake Eleanor",1770,28600,6.2,12/1997
"Lake Eleanor",10933,28600,38.2,01/1998
"Lake Eleanor",5156,28600,18,02/1998
"Lake Eleanor",16126,28600,56.4,03/1998
"Lake Eleanor",26243,28600,91.8,04/1998
"Lake Eleanor",25681,28600,89.8,05/1998
"Lake Eleanor",25495,28600,89.1,06/1998
"Lake Eleanor",26533,28600,92.8,07/1998
"Lake Eleanor",21681,28600,75.8,08/1998
"Lake Eleanor",22425,28600,78.4,09/1998
"Lake Eleanor",14231,28600,49.8,10/1998
"Lake Eleanor",13198,28600,46.1,11/1998
"Lake Eleanor",9582,28600,33.5,12/1998
"Lake Eleanor",22611,28600,79.1,01/1999
"Lake Eleanor",20954,28600,73.3,02/1999
"Lake Eleanor",15521,28600,54.3,03/1999
"Lake Eleanor",21495,28600,75.2,04/1999
"Lake Eleanor",25681,28600,89.8,05/1999
"Lake Eleanor",26339,28600,92.1,06/1999
"Lake Eleanor",19510,28600,68.2,07/1999
"Lake Eleanor",18157,28600,63.5,08/1999
"Lake Eleanor",17006,28600,59.5,09/1999
"Lake Eleanor",16200,28600,56.6,10/1999
"Lake Eleanor",17800,28600,62.2,11/1999
"Lake Eleanor",18300,28600,64,12/1999
"Lake Eleanor",24500,28600,85.7,01/2000
"Lake Eleanor",24200,28600,84.6,02/2000
"Lake Eleanor",25000,28600,87.4,03/2000
"Lake Eleanor",25495,28600,89.1,04/2000
"Lake Eleanor",25100,28600,87.8,05/2000
"Lake Eleanor",27210,28600,95.1,06/2000
"Lake Eleanor",25495,28600,89.1,07/2000
"Lake Eleanor",19800,28600,69.2,08/2000
"Lake Eleanor",16300,28600,57,09/2000
"Lake Eleanor",0,28600,0,10/2000
"Lake Eleanor",2550,28600,8.9,11/2000
"Lake Eleanor",5430,28600,19,12/2000
"Lake Eleanor",8250,28600,28.8,01/2001
"Lake Eleanor",1890,28600,6.6,02/2001
"Lake Eleanor",9490,28600,33.2,03/2001
"Lake Eleanor",16700,28600,58.4,04/2001
"Lake Eleanor",26500,28600,92.7,05/2001
"Lake Eleanor",26100,28600,91.3,06/2001
"Lake Eleanor",24900,28600,87.1,07/2001
"Lake Eleanor",23300,28600,81.5,08/2001
"Lake Eleanor",21000,28600,73.4,09/2001
"Lake Eleanor",20700,28600,72.4,10/2001
"Lake Eleanor",22600,28600,79,11/2001
"Lake Eleanor",14000,28600,49,12/2001
