reservoir,storage,capacity,pct_capacity,date
"Lake Piru",58600,83200,70.4,09/1995
"Lake Piru",48000,83200,57.7,10/1995
"Lake Piru",41700,83200,50.1,11/1995
"Lake Piru",45400,83200,54.6,12/1995
"Lake Piru",50600,83200,60.8,01/1996
"Lake Piru",57100,83200,68.6,02/1996
"Lake Piru",61300,83200,73.7,03/1996
"Lake Piru",62600,83200,75.2,04/1996
"Lake Piru",63400,83200,76.2,05/1996
"Lake Piru",64100,83200,77,06/1996
"Lake Piru",64600,83200,77.6,07/1996
"Lake Piru",64300,83200,77.3,08/1996
"Lake Piru",57300,83200,68.9,09/1996
"Lake Piru",50002,83200,60.1,10/1996
"Lake Piru",48650,83200,58.5,11/1996
"Lake Piru",51991,83200,62.5,12/1996
"Lake Piru",59118,83200,71.1,01/1997
"Lake Piru",64185,83200,77.1,02/1997
"Lake Piru",65957,83200,79.3,03/1997
"Lake Piru",66905,83200,80.4,04/1997
"Lake Piru",67752,83200,81.4,05/1997
"Lake Piru",68212,83200,82,06/1997
"Lake Piru",66799,83200,80.3,07/1997
"Lake Piru",58671,83200,70.5,08/1997
"Lake Piru",47925,83200,57.6,09/1997
"Lake Piru",35461,83200,42.6,10/1997
"Lake Piru",34296,83200,41.2,11/1997
"Lake Piru",41524,83200,49.9,12/1997
"Lake Piru",43236,83200,52,01/1998
"Lake Piru",87917,83200,105.7,02/1998
"Lake Piru",87614,83200,105.3,03/1998
"Lake Piru",87248,83200,104.9,04/1998
"Lake Piru",87066,83200,104.6,05/1998
"Lake Piru",88000,83200,105.8,06/1998
"Lake Piru",89000,83200,107,07/1998
"Lake Piru",86620,83200,104.1,08/1998
"Lake Piru",80884,83200,97.2,09/1998
"Lake Piru",72636,83200,87.3,10/1998
"Lake Piru",67250,83200,80.8,11/1998
"Lake Piru",61331,83200,73.7,12/1998
"Lake Piru",62052,83200,74.6,01/1999
"Lake Piru",64453,83200,77.5,02/1999
"Lake Piru",66876,83200,80.4,03/1999
"Lake Piru",70794,83200,85.1,04/1999
"Lake Piru",72104,83200,86.7,05/1999
"Lake Piru",73134,83200,87.9,06/1999
"Lake Piru",73635,83200,88.5,07/1999
"Lake Piru",73902,83200,88.8,08/1999
"Lake Piru",62931,83200,75.6,09/1999
"Lake Piru",54500,83200,65.5,10/1999
"Lake Piru",54400,83200,65.4,11/1999
"Lake Piru",54600,83200,65.6,12/1999
"Lake Piru",55200,83200,66.3,01/2000
"Lake Piru",61000,83200,73.3,02/2000
"Lake Piru",67900,83200,81.6,03/2000
"Lake Piru",71800,83200,86.3,04/2000
"Lake Piru",73000,83200,87.7,05/2000
"Lake Piru",73500,83200,88.3,06/2000
"Lake Piru",73900,83200,88.8,07/2000
"Lake Piru",74100,83200,89.1,08/2000
"Lake Piru",56900,83200,68.4,09/2000
"Lake Piru",38800,83200,46.6,10/2000
"Lake Piru",31200,83200,37.5,11/2000
"Lake Piru",31300,83200,37.6,12/2000
