reservoir,storage,capacity,pct_capacity,date
"Indian Valley",247412,300000,82.5,09/1995
"Indian Valley",245072,300000,81.7,10/1995
"Indian Valley",244064,300000,81.4,11/1995
"Indian Valley",253832,300000,84.6,12/1995
"Indian Valley",261064,300000,87,01/1996
"Indian Valley",258290,300000,86.1,02/1996
"Indian Valley",266673,300000,88.9,03/1996
"Indian Valley",275067,300000,91.7,04/1996
"Indian Valley",280254,300000,93.4,05/1996
"Indian Valley",275847,300000,91.9,06/1996
"Indian Valley",266229,300000,88.7,07/1996
"Indian Valley",239852,300000,80,08/1996
"Indian Valley",218804,300000,72.9,09/1996
"Indian Valley",216960,300000,72.3,10/1996
"Indian Valley",217546,300000,72.5,11/1996
"Indian Valley",260836,300000,86.9,12/1996
"Indian Valley",269337,300000,89.8,01/1997
"Indian Valley",254756,300000,84.9,02/1997
"Indian Valley",247592,300000,82.5,03/1997
"Indian Valley",229808,300000,76.6,04/1997
"Indian Valley",211256,300000,70.4,05/1997
"Indian Valley",192461,300000,64.2,06/1997
"Indian Valley",169654,300000,56.6,07/1997
"Indian Valley",159420,300000,53.1,08/1997
"Indian Valley",152770,300000,50.9,09/1997
"Indian Valley",142233,300000,47.4,10/1997
"Indian Valley",148584,300000,49.5,11/1997
"Indian Valley",163710,300000,54.6,12/1997
"Indian Valley",228944,300000,76.3,01/1998
"Indian Valley",267339,300000,89.1,02/1998
"Indian Valley",264157,300000,88.1,03/1998
"Indian Valley",270521,300000,90.2,04/1998
"Indian Valley",283390,300000,94.5,05/1998
"Indian Valley",289922,300000,96.6,06/1998
"Indian Valley",280874,300000,93.6,07/1998
"Indian Valley",267191,300000,89.1,08/1998
"Indian Valley",256010,300000,85.3,09/1998
"Indian Valley",269716,300000,89.9,10/1998
"Indian Valley",256770,300000,85.6,11/1998
"Indian Valley",254414,300000,84.8,12/1998
"Indian Valley",260532,300000,86.8,01/1999
"Indian Valley",260570,300000,86.9,02/1999
"Indian Valley",268092,300000,89.4,03/1999
"Indian Valley",276744,300000,92.2,04/1999
"Indian Valley",278616,300000,92.9,05/1999
"Indian Valley",263084,300000,87.7,06/1999
"Indian Valley",243920,300000,81.3,07/1999
"Indian Valley",237584,300000,79.2,08/1999
"Indian Valley",228222,300000,76.1,09/1999
"Indian Valley",217852,300000,72.6,10/1999
"Indian Valley",217274,300000,72.4,11/1999
"Indian Valley",217036,300000,72.3,12/1999
"Indian Valley",228052,300000,76,01/2000
"Indian Valley",267191,300000,89.1,02/2000
"Indian Valley",266192,300000,88.7,03/2000
"Indian Valley",252779,300000,84.3,04/2000
"Indian Valley",254029,300000,84.7,05/2000
"Indian Valley",241652,300000,80.6,06/2000
"Indian Valley",226250,300000,75.4,07/2000
"Indian Valley",218464,300000,72.8,08/2000
"Indian Valley",214180,300000,71.4,09/2000
"Indian Valley",209216,300000,69.7,10/2000
"Indian Valley",208940,300000,69.6,11/2000
"Indian Valley",208268,300000,69.4,12/2000
"Indian Valley",212004,300000,70.7,01/2001
"Indian Valley",227508,300000,75.8,02/2001
"Indian Valley",248528,300000,82.8,03/2001
"Indian Valley",233012,300000,77.7,04/2001
"Indian Valley",196982,300000,65.7,05/2001
"Indian Valley",158610,300000,52.9,06/2001
"Indian Valley",126890,300000,42.3,07/2001
"Indian Valley",105363,300000,35.1,08/2001
"Indian Valley",87340,300000,29.1,09/2001
"Indian Valley",84730,300000,28.2,10/2001
"Indian Valley",90100,300000,30,11/2001
"Indian Valley",133185,300000,44.4,12/2001
"Indian Valley",164213,300000,54.7,01/2002
"Indian Valley",169324,300000,56.4,02/2002
"Indian Valley",174790,300000,58.3,03/2002
"Indian Valley",148830,300000,49.6,04/2002
"Indian Valley",139825,300000,46.6,05/2002
"Indian Valley",117250,300000,39.1,06/2002
"Indian Valley",94147,300000,31.4,07/2002
"Indian Valley",83350,300000,27.8,08/2002
"Indian Valley",73640,300000,24.5,09/2002
"Indian Valley",70968,300000,23.7,10/2002
"Indian Valley",70483,300000,23.5,11/2002
"Indian Valley",122934,300000,41,12/2002
"Indian Valley",156900,300000,52.3,01/2003
"Indian Valley",165690,300000,55.2,02/2003
"Indian Valley",178154,300000,59.4,03/2003
"Indian Valley",196784,300000,65.6,04/2003
"Indian Valley",195761,300000,65.3,05/2003
"Indian Valley",178530,300000,59.5,06/2003
"Indian Valley",166950,300000,55.7,07/2003
