reservoir,storage,capacity,pct_capacity,date
"Butt Valley",44165,49800,88.7,09/1995
"Butt Valley",35847,49800,72,10/1995
"Butt Valley",29209,49800,58.7,11/1995
"Butt Valley",32804,49800,65.9,12/1995
"Butt Valley",43776,49800,87.9,01/1996
"Butt Valley",33450,49800,67.2,02/1996
"Butt Valley",33306,49800,66.9,03/1996
"Butt Valley",15808,49800,31.7,04/1996
"Butt Valley",4406,49800,8.8,05/1996
"Butt Valley",4432,49800,8.9,06/1996
"Butt Valley",4406,49800,8.8,07/1996
"Butt Valley",4406,49800,8.8,08/1996
"Butt Valley",4393,49800,8.8,09/1996
"Butt Valley",4393,49800,8.8,10/1996
"Butt Valley",4432,49800,8.9,11/1996
"Butt Valley",7983,49800,16,12/1996
"Butt Valley",12395,49800,24.9,01/1997
"Butt Valley",4406,49800,8.8,02/1997
"Butt Valley",4321,49800,8.7,03/1997
"Butt Valley",4412,49800,8.9,04/1997
"Butt Valley",4419,49800,8.9,05/1997
"Butt Valley",4373,49800,8.8,06/1997
"Butt Valley",4367,49800,8.8,07/1997
"Butt Valley",4347,49800,8.7,08/1997
"Butt Valley",18111,49800,36.4,09/1997
"Butt Valley",38531,49800,77.4,10/1997
"Butt Valley",49481,49800,99.4,11/1997
"Butt Valley",39795,49800,79.9,12/1997
"Butt Valley",37175,49800,74.6,01/1998
"Butt Valley",34825,49800,69.9,02/1998
"Butt Valley",42695,49800,85.7,03/1998
"Butt Valley",44165,49800,88.7,04/1998
"Butt Valley",45884,49800,92.1,05/1998
"Butt Valley",44788,49800,89.9,06/1998
"Butt Valley",39644,49800,79.6,07/1998
"Butt Valley",44321,49800,89,08/1998
"Butt Valley",45178,49800,90.7,09/1998
"Butt Valley",45256,49800,90.9,10/1998
"Butt Valley",40248,49800,80.8,11/1998
"Butt Valley",45412,49800,91.2,12/1998
"Butt Valley",42002,49800,84.3,01/1999
"Butt Valley",25590,49800,51.4,02/1999
"Butt Valley",32690,49800,65.6,03/1999
"Butt Valley",30352,49800,60.9,04/1999
"Butt Valley",46860,49800,94.1,05/1999
"Butt Valley",43435,49800,87.2,06/1999
"Butt Valley",40445,49800,81.2,07/1999
"Butt Valley",45142,49800,90.6,08/1999
"Butt Valley",46512,49800,93.4,09/1999
"Butt Valley",29629,49800,59.5,10/1999
"Butt Valley",26393,49800,53,11/1999
"Butt Valley",30997,49800,62.2,12/1999
"Butt Valley",30816,49800,61.9,01/2000
"Butt Valley",43649,49800,87.6,02/2000
"Butt Valley",34591,49800,69.5,03/2000
"Butt Valley",46228,49800,92.8,04/2000
"Butt Valley",43388,49800,87.1,05/2000
"Butt Valley",43850,49800,88.1,06/2000
"Butt Valley",41167,49800,82.7,07/2000
"Butt Valley",41074,49800,82.5,08/2000
"Butt Valley",39437,49800,79.2,09/2000
"Butt Valley",40560,49800,81.4,10/2000
"Butt Valley",46120,49800,92.6,11/2000
"Butt Valley",31462,49800,63.2,12/2000
"Butt Valley",31888,49800,64,01/2001
"Butt Valley",33602,49800,67.5,02/2001
"Butt Valley",39803,49800,79.9,03/2001
"Butt Valley",41547,49800,83.4,04/2001
"Butt Valley",39975,49800,80.3,05/2001
"Butt Valley",42094,49800,84.5,06/2001
"Butt Valley",45786,49800,91.9,07/2001
"Butt Valley",48876,49800,98.1,08/2001
"Butt Valley",46731,49800,93.8,09/2001
"Butt Valley",29522,49800,59.3,10/2001
"Butt Valley",30499,49800,61.2,11/2001
"Butt Valley",32368,49800,65,12/2001
"Butt Valley",33544,49800,67.4,01/2002
"Butt Valley",35485,49800,71.3,02/2002
"Butt Valley",36532,49800,73.4,03/2002
"Butt Valley",43855,49800,88.1,04/2002
"Butt Valley",39196,49800,78.7,05/2002
"Butt Valley",35861,49800,72,06/2002
"Butt Valley",45932,49800,92.2,07/2002
"Butt Valley",45398,49800,91.2,08/2002
"Butt Valley",45602,49800,91.6,09/2002
"Butt Valley",43482,49800,87.3,10/2002
"Butt Valley",41454,49800,83.2,11/2002
"Butt Valley",36665,49800,73.6,12/2002
"Butt Valley",40136,49800,80.6,01/2003
"Butt Valley",39439,49800,79.2,02/2003
"Butt Valley",38832,49800,78,03/2003
"Butt Valley",46308,49800,93,04/2003
"Butt Valley",46104,49800,92.6,05/2003
"Butt Valley",45430,49800,91.2,06/2003
"Butt Valley",46782,49800,93.9,07/2003
"Butt Valley",48207,49800,96.8,08/2003
