reservoir,storage,capacity,pct_capacity,date
"Terminus Dam",8396,185600,4.5,09/1995
"Terminus Dam",10176,185600,5.5,10/1995
"Terminus Dam",10050,185600,5.4,11/1995
"Terminus Dam",8215,185600,4.4,12/1995
"Terminus Dam",11875,185600,6.4,01/1996
"Terminus Dam",23098,185600,12.4,02/1996
"Terminus Dam",19589,185600,10.6,03/1996
"Terminus Dam",93614,185600,50.4,04/1996
"Terminus Dam",140011,185600,75.4,05/1996
"Terminus Dam",125008,185600,67.4,06/1996
"Terminus Dam",44838,185600,24.2,07/1996
"Terminus Dam",9812,185600,5.3,08/1996
"Terminus Dam",10653,185600,5.7,09/1996
"Terminus Dam",7084,185600,3.8,10/1996
"Terminus Dam",16323,185600,8.8,11/1996
"Terminus Dam",28523,185600,15.4,12/1996
"Terminus Dam",91334,185600,49.2,01/1997
"Terminus Dam",43613,185600,23.5,02/1997
"Terminus Dam",35896,185600,19.3,03/1997
"Terminus Dam",88712,185600,47.8,04/1997
"Terminus Dam",143422,185600,77.3,05/1997
"Terminus Dam",104537,185600,56.3,06/1997
"Terminus Dam",42461,185600,22.9,07/1997
"Terminus Dam",8655,185600,4.7,08/1997
"Terminus Dam",10205,185600,5.5,09/1997
"Terminus Dam",7497,185600,4,10/1997
"Terminus Dam",10665,185600,5.7,11/1997
"Terminus Dam",6749,185600,3.6,12/1997
"Terminus Dam",9326,185600,5,01/1998
"Terminus Dam",49706,185600,26.8,02/1998
"Terminus Dam",66038,185600,35.6,03/1998
"Terminus Dam",95696,185600,51.6,04/1998
"Terminus Dam",71842,185600,38.7,05/1998
"Terminus Dam",146889,185600,79.1,06/1998
"Terminus Dam",143135,185600,77.1,07/1998
"Terminus Dam",82964,185600,44.7,08/1998
"Terminus Dam",28685,185600,15.5,09/1998
"Terminus Dam",21994,185600,11.9,10/1998
"Terminus Dam",10031,185600,5.4,11/1998
"Terminus Dam",8655,185600,4.7,12/1998
"Terminus Dam",11065,185600,6,01/1999
"Terminus Dam",10002,185600,5.4,02/1999
"Terminus Dam",30861,185600,16.6,03/1999
"Terminus Dam",66812,185600,36,04/1999
"Terminus Dam",136129,185600,73.3,05/1999
"Terminus Dam",113666,185600,61.2,06/1999
"Terminus Dam",41992,185600,22.6,07/1999
"Terminus Dam",6161,185600,3.3,08/1999
"Terminus Dam",5847,185600,3.2,09/1999
"Terminus Dam",5582,185600,3,10/1999
"Terminus Dam",8616,185600,4.6,11/1999
"Terminus Dam",11509,185600,6.2,12/1999
"Terminus Dam",22319,185600,12,01/2000
"Terminus Dam",36443,185600,19.6,02/2000
"Terminus Dam",42909,185600,23.1,03/2000
"Terminus Dam",89856,185600,48.4,04/2000
"Terminus Dam",142829,185600,77,05/2000
"Terminus Dam",110027,185600,59.3,06/2000
"Terminus Dam",39055,185600,21,07/2000
"Terminus Dam",7627,185600,4.1,08/2000
"Terminus Dam",8168,185600,4.4,09/2000
"Terminus Dam",12224,185600,6.6,10/2000
"Terminus Dam",12006,185600,6.5,11/2000
"Terminus Dam",8583,185600,4.6,12/2000
"Terminus Dam",15006,185600,8.1,01/2001
"Terminus Dam",28057,185600,15.1,02/2001
"Terminus Dam",50037,185600,27,03/2001
"Terminus Dam",98656,185600,53.2,04/2001
"Terminus Dam",139613,185600,75.2,05/2001
"Terminus Dam",94914,185600,51.1,06/2001
"Terminus Dam",14966,185600,8.1,07/2001
"Terminus Dam",5730,185600,3.1,08/2001
"Terminus Dam",4407,185600,2.4,09/2001
"Terminus Dam",4066,185600,2.2,10/2001
"Terminus Dam",13543,185600,7.3,11/2001
"Terminus Dam",22183,185600,12,12/2001
"Terminus Dam",20889,185600,11.3,01/2002
"Terminus Dam",17785,185600,9.6,02/2002
"Terminus Dam",44463,185600,24,03/2002
"Terminus Dam",100038,185600,53.9,04/2002
"Terminus Dam",137349,185600,74,05/2002
"Terminus Dam",101314,185600,54.6,06/2002
"Terminus Dam",29751,185600,16,07/2002
"Terminus Dam",9859,185600,5.3,08/2002
"Terminus Dam",8890,185600,4.8,09/2002
"Terminus Dam",8853,185600,4.8,10/2002
"Terminus Dam",12143,185600,6.5,11/2002
"Terminus Dam",12956,185600,7,12/2002
"Terminus Dam",16114,185600,8.7,01/2003
"Terminus Dam",12384,185600,6.7,02/2003
"Terminus Dam",51722,185600,27.9,03/2003
"Terminus Dam",100610,185600,54.2,04/2003
"Terminus Dam",119896,185600,64.6,05/2003
"Terminus Dam",86156,185600,46.4,06/2003
"Terminus Dam",14340,185600,7.7,07/2003
"Terminus Dam",9611,185600,5.2,08/2003
"Terminus Dam",6128,185600,3.3,09/2003
"Terminus Dam",5658,185600,3,10/2003
"Terminus Dam",9586,185600,5.2,11/2003
"Terminus Dam",15586,185600,8.4,12/2003
"Terminus Dam",15467,185600,8.3,01/2004
"Terminus Dam",32585,185600,17.6,02/2004
"Terminus Dam",72134,185600,38.9,03/2004
"Terminus Dam",104121,185600,56.1,04/2004
"Terminus Dam",145440,185600,78.4,05/2004
"Terminus Dam",95090,185600,51.2,06/2004
"Terminus Dam",29198,185600,15.7,07/2004
"Terminus Dam",10157,185600,5.5,08/2004
"Terminus Dam",9274,185600,5,09/2004
"Terminus Dam",13436,185600,7.2,10/2004
"Terminus Dam",13750,185600,7.4,11/2004
"Terminus Dam",15991,185600,8.6,12/2004
"Terminus Dam",8325,185600,4.5,01/2005
"Terminus Dam",22346,185600,12,02/2005
"Terminus Dam",58813,185600,31.7,03/2005
"Terminus Dam",80741,185600,43.5,04/2005
"Terminus Dam",171218,185600,92.3,05/2005
"Terminus Dam",184017,185600,99.1,06/2005
"Terminus Dam",121334,185600,65.4,07/2005
"Terminus Dam",24075,185600,13,08/2005
"Terminus Dam",13693,185600,7.4,09/2005
"Terminus Dam",14156,185600,7.6,10/2005
"Terminus Dam",17115,185600,9.2,11/2005
"Terminus Dam",20039,185600,10.8,12/2005
"Terminus Dam",19732,185600,10.6,01/2006
"Terminus Dam",25000,185600,13.5,02/2006
"Terminus Dam",60450,185600,32.6,03/2006
"Terminus Dam",132703,185600,71.5,04/2006
"Terminus Dam",180176,185600,97.1,05/2006
"Terminus Dam",178397,185600,96.1,06/2006
"Terminus Dam",106425,185600,57.3,07/2006
"Terminus Dam",31117,185600,16.8,08/2006
"Terminus Dam",11109,185600,6,09/2006
"Terminus Dam",13806,185600,7.4,10/2006
"Terminus Dam",17020,185600,9.2,11/2006
"Terminus Dam",22931,185600,12.4,12/2006
"Terminus Dam",14880,185600,8,01/2007
"Terminus Dam",24523,185600,13.2,02/2007
"Terminus Dam",52283,185600,28.2,03/2007
"Terminus Dam",88158,185600,47.5,04/2007
"Terminus Dam",129315,185600,69.7,05/2007
"Terminus Dam",91194,185600,49.1,06/2007
"Terminus Dam",34874,185600,18.8,07/2007
"Terminus Dam",14253,185600,7.7,08/2007
"Terminus Dam",11896,185600,6.4,09/2007
"Terminus Dam",11875,185600,6.4,10/2007
"Terminus Dam",13792,185600,7.4,11/2007
"Terminus Dam",19503,185600,10.5,12/2007
"Terminus Dam",32190,185600,17.3,01/2008
"Terminus Dam",40292,185600,21.7,02/2008
"Terminus Dam",42836,185600,23.1,03/2008
"Terminus Dam",92762,185600,50,04/2008
"Terminus Dam",168636,185600,90.9,05/2008
"Terminus Dam",133222,185600,71.8,06/2008
"Terminus Dam",35569,185600,19.2,07/2008
"Terminus Dam",13599,185600,7.3,08/2008
"Terminus Dam",11241,185600,6.1,09/2008
"Terminus Dam",11666,185600,6.3,10/2008
"Terminus Dam",21393,185600,11.5,11/2008
"Terminus Dam",16313,185600,8.8,12/2008
"Terminus Dam",34948,185600,18.8,01/2009
"Terminus Dam",34525,185600,18.6,02/2009
"Terminus Dam",63785,185600,34.4,03/2009
"Terminus Dam",114653,185600,61.8,04/2009
"Terminus Dam",182839,185600,98.5,05/2009
"Terminus Dam",109448,185600,59,06/2009
"Terminus Dam",31789,185600,17.1,07/2009
"Terminus Dam",11862,185600,6.4,08/2009
"Terminus Dam",9615,185600,5.2,09/2009
"Terminus Dam",17958,185600,9.7,10/2009
"Terminus Dam",14112,185600,7.6,11/2009
"Terminus Dam",14301,185600,7.7,12/2009
"Terminus Dam",12621,185600,6.8,01/2010
"Terminus Dam",23000,185600,12.4,02/2010
"Terminus Dam",42492,185600,22.9,03/2010
"Terminus Dam",104720,185600,56.4,04/2010
"Terminus Dam",144055,185600,77.6,05/2010
"Terminus Dam",180601,185600,97.3,06/2010
"Terminus Dam",89592,185600,48.3,07/2010
"Terminus Dam",20811,185600,11.2,08/2010
"Terminus Dam",10109,185600,5.4,09/2010
"Terminus Dam",14915,185600,8,10/2010
"Terminus Dam",22373,185600,12.1,11/2010
"Terminus Dam",63746,185600,34.3,12/2010
"Terminus Dam",36956,185600,19.9,01/2011
"Terminus Dam",19141,185600,10.3,02/2011
"Terminus Dam",93535,185600,50.4,03/2011
"Terminus Dam",88050,185600,47.4,04/2011
"Terminus Dam",128090,185600,69,05/2011
"Terminus Dam",181026,185600,97.5,06/2011
"Terminus Dam",136823,185600,73.7,07/2011
"Terminus Dam",51222,185600,27.6,08/2011
"Terminus Dam",10439,185600,5.6,09/2011
"Terminus Dam",22503,185600,12.1,10/2011
"Terminus Dam",20216,185600,10.9,11/2011
"Terminus Dam",14224,185600,7.7,12/2011
"Terminus Dam",27985,185600,15.1,01/2012
"Terminus Dam",40080,185600,21.6,02/2012
"Terminus Dam",64544,185600,34.8,03/2012
"Terminus Dam",131225,185600,70.7,04/2012
"Terminus Dam",177405,185600,95.6,05/2012
"Terminus Dam",128364,185600,69.2,06/2012
"Terminus Dam",32541,185600,17.5,07/2012
"Terminus Dam",16931,185600,9.1,08/2012
"Terminus Dam",12911,185600,7,09/2012
"Terminus Dam",11654,185600,6.3,10/2012
"Terminus Dam",14233,185600,7.7,11/2012
"Terminus Dam",18309,185600,9.9,12/2012
"Terminus Dam",26238,185600,14.1,01/2013
"Terminus Dam",26621,185600,14.3,02/2013
"Terminus Dam",46104,185600,24.8,03/2013
"Terminus Dam",77779,185600,41.9,04/2013
"Terminus Dam",96272,185600,51.9,05/2013
"Terminus Dam",58388,185600,31.5,06/2013
"Terminus Dam",27376,185600,14.8,07/2013
"Terminus Dam",19404,185600,10.5,08/2013
"Terminus Dam",13878,185600,7.5,09/2013
"Terminus Dam",9651,185600,5.2,10/2013
"Terminus Dam",9765,185600,5.3,11/2013
"Terminus Dam",11233,185600,6.1,12/2013
"Terminus Dam",12415,185600,6.7,01/2014
