reservoir,storage,capacity,pct_capacity,date
"Morena Dam",45822,50200,91.3,09/1995
"Morena Dam",44681,50200,89,10/1995
"Morena Dam",43947,50200,87.5,11/1995
"Morena Dam",43476,50200,86.6,12/1995
"Morena Dam",43426,50200,86.5,01/1996
"Morena Dam",43891,50200,87.4,02/1996
"Morena Dam",44229,50200,88.1,03/1996
"Morena Dam",43668,50200,87,04/1996
"Morena Dam",42517,50200,84.7,05/1996
"Morena Dam",40935,50200,81.5,06/1996
"Morena Dam",39704,50200,79.1,07/1996
"Morena Dam",38625,50200,76.9,08/1996
"Morena Dam",36882,50200,73.5,09/1996
"Morena Dam",35885,50200,71.5,10/1996
"Morena Dam",35480,50200,70.7,11/1996
"Morena Dam",35076,50200,69.9,12/1996
"Morena Dam",35742,50200,71.2,01/1997
"Morena Dam",35857,50200,71.4,02/1997
"Morena Dam",35480,50200,70.7,03/1997
"Morena Dam",34909,50200,69.5,04/1997
"Morena Dam",34048,50200,67.8,05/1997
"Morena Dam",33014,50200,65.8,06/1997
"Morena Dam",31930,50200,63.6,07/1997
"Morena Dam",30803,50200,61.4,08/1997
"Morena Dam",30066,50200,59.9,09/1997
"Morena Dam",29127,50200,58,10/1997
"Morena Dam",28877,50200,57.5,11/1997
"Morena Dam",27313,50200,54.4,12/1997
"Morena Dam",25635,50200,51.1,01/1998
"Morena Dam",30302,50200,60.4,02/1998
"Morena Dam",33955,50200,67.6,03/1998
"Morena Dam",40804,50200,81.3,04/1998
"Morena Dam",43275,50200,86.2,05/1998
"Morena Dam",43627,50200,86.9,06/1998
"Morena Dam",42750,50200,85.2,07/1998
"Morena Dam",41630,50200,82.9,08/1998
"Morena Dam",40419,50200,80.5,09/1998
"Morena Dam",39346,50200,78.4,10/1998
"Morena Dam",39115,50200,77.9,11/1998
"Morena Dam",39116,50200,77.9,12/1998
"Morena Dam",39243,50200,78.2,01/1999
"Morena Dam",39308,50200,78.3,02/1999
"Morena Dam",39320,50200,78.3,03/1999
"Morena Dam",39628,50200,78.9,04/1999
"Morena Dam",39103,50200,77.9,05/1999
"Morena Dam",38162,50200,76,06/1999
"Morena Dam",36956,50200,73.6,07/1999
"Morena Dam",35813,50200,71.3,08/1999
"Morena Dam",34732,50200,69.2,09/1999
"Morena Dam",33711,50200,67.2,10/1999
"Morena Dam",32991,50200,65.7,11/1999
"Morena Dam",32490,50200,64.7,12/1999
"Morena Dam",30585,50200,60.9,01/2000
"Morena Dam",28669,50200,57.1,02/2000
"Morena Dam",26350,50200,52.5,03/2000
"Morena Dam",23812,50200,47.4,04/2000
"Morena Dam",20984,50200,41.8,05/2000
"Morena Dam",18365,50200,36.6,06/2000
