reservoir,storage,capacity,pct_capacity,date
"Leroy Anderson",74880,89100,84,09/1995
"Leroy Anderson",67868,89100,76.2,10/1995
"Leroy Anderson",65772,89100,73.8,11/1995
"Leroy Anderson",64674,89100,72.6,12/1995
"Leroy Anderson",67868,89100,76.2,01/1996
"Leroy Anderson",90068,89100,101.1,02/1996
"Leroy Anderson",88259,89100,99.1,03/1996
"Leroy Anderson",88708,89100,99.6,04/1996
"Leroy Anderson",84724,89100,95.1,05/1996
"Leroy Anderson",78649,89100,88.3,06/1996
"Leroy Anderson",72185,89100,81,07/1996
"Leroy Anderson",68078,89100,76.4,08/1996
"Leroy Anderson",64913,89100,72.9,09/1996
"Leroy Anderson",60387,89100,67.8,10/1996
"Leroy Anderson",59771,89100,67.1,11/1996
"Leroy Anderson",61579,89100,69.1,12/1996
"Leroy Anderson",90300,89100,101.3,01/1997
"Leroy Anderson",84105,89100,94.4,02/1997
"Leroy Anderson",81495,89100,91.5,03/1997
"Leroy Anderson",80547,89100,90.4,04/1997
"Leroy Anderson",78638,89100,88.3,05/1997
"Leroy Anderson",75792,89100,85.1,06/1997
"Leroy Anderson",70293,89100,78.9,07/1997
"Leroy Anderson",63475,89100,71.2,08/1997
"Leroy Anderson",60397,89100,67.8,09/1997
"Leroy Anderson",56755,89100,63.7,10/1997
"Leroy Anderson",52832,89100,59.3,11/1997
"Leroy Anderson",48409,89100,54.3,12/1997
"Leroy Anderson",61402,89100,68.9,01/1998
"Leroy Anderson",89482,89100,100.4,02/1998
"Leroy Anderson",88393,89100,99.2,03/1998
"Leroy Anderson",88550,89100,99.4,04/1998
"Leroy Anderson",88465,89100,99.3,05/1998
"Leroy Anderson",87919,89100,98.7,06/1998
"Leroy Anderson",82849,89100,93,07/1998
"Leroy Anderson",76674,89100,86.1,08/1998
"Leroy Anderson",71511,89100,80.3,09/1998
"Leroy Anderson",68477,89100,76.9,10/1998
"Leroy Anderson",66556,89100,74.7,11/1998
"Leroy Anderson",63316,89100,71.1,12/1998
"Leroy Anderson",65432,89100,73.4,01/1999
"Leroy Anderson",75417,89100,84.6,02/1999
"Leroy Anderson",79575,89100,89.3,03/1999
"Leroy Anderson",83643,89100,93.9,04/1999
"Leroy Anderson",82930,89100,93.1,05/1999
"Leroy Anderson",81056,89100,91,06/1999
"Leroy Anderson",77446,89100,86.9,07/1999
"Leroy Anderson",74438,89100,83.5,08/1999
"Leroy Anderson",68497,89100,76.9,09/1999
"Leroy Anderson",65891,89100,74,10/1999
"Leroy Anderson",65891,89100,74,11/1999
"Leroy Anderson",62407,89100,70,12/1999
"Leroy Anderson",62697,89100,70.4,01/2000
"Leroy Anderson",79285,89100,89,02/2000
"Leroy Anderson",87639,89100,98.4,03/2000
"Leroy Anderson",84712,89100,95.1,04/2000
"Leroy Anderson",82305,89100,92.4,05/2000
"Leroy Anderson",77631,89100,87.1,06/2000
"Leroy Anderson",73453,89100,82.4,07/2000
"Leroy Anderson",66808,89100,75,08/2000
"Leroy Anderson",62297,89100,69.9,09/2000
"Leroy Anderson",60454,89100,67.8,10/2000
"Leroy Anderson",59325,89100,66.6,11/2000
"Leroy Anderson",57514,89100,64.5,12/2000
"Leroy Anderson",56448,89100,63.4,01/2001
"Leroy Anderson",57204,89100,64.2,02/2001
"Leroy Anderson",58960,89100,66.2,03/2001
"Leroy Anderson",58623,89100,65.8,04/2001
"Leroy Anderson",58121,89100,65.2,05/2001
"Leroy Anderson",57286,89100,64.3,06/2001
"Leroy Anderson",57106,89100,64.1,07/2001
"Leroy Anderson",54456,89100,61.1,08/2001
