reservoir,storage,capacity,pct_capacity,date
"New Bullards Bar",791168,969600,81.6,09/1995
"New Bullards Bar",732645,969600,75.6,10/1995
"New Bullards Bar",682170,969600,70.4,11/1995
"New Bullards Bar",682706,969600,70.4,12/1995
"New Bullards Bar",739717,969600,76.3,01/1996
"New Bullards Bar",762386,969600,78.6,02/1996
"New Bullards Bar",796356,969600,82.1,03/1996
"New Bullards Bar",902620,969600,93.1,04/1996
"New Bullards Bar",963028,969600,99.3,05/1996
"New Bullards Bar",942024,969600,97.2,06/1996
"New Bullards Bar",854486,969600,88.1,07/1996
"New Bullards Bar",734007,969600,75.7,08/1996
"New Bullards Bar",684200,969600,70.6,09/1996
"New Bullards Bar",614098,969600,63.3,10/1996
"New Bullards Bar",607213,969600,62.6,11/1996
"New Bullards Bar",838825,969600,86.5,12/1996
"New Bullards Bar",790412,969600,81.5,01/1997
"New Bullards Bar",714488,969600,73.7,02/1997
"New Bullards Bar",715434,969600,73.8,03/1997
"New Bullards Bar",801269,969600,82.6,04/1997
"New Bullards Bar",864127,969600,89.1,05/1997
"New Bullards Bar",861143,969600,88.8,06/1997
"New Bullards Bar",766503,969600,79.1,07/1997
"New Bullards Bar",638488,969600,65.9,08/1997
"New Bullards Bar",612631,969600,63.2,09/1997
"New Bullards Bar",563755,969600,58.1,10/1997
"New Bullards Bar",563552,969600,58.1,11/1997
"New Bullards Bar",548378,969600,56.6,12/1997
"New Bullards Bar",695377,969600,71.7,01/1998
"New Bullards Bar",755338,969600,77.9,02/1998
"New Bullards Bar",788268,969600,81.3,03/1998
"New Bullards Bar",839218,969600,86.6,04/1998
"New Bullards Bar",949750,969600,98,05/1998
"New Bullards Bar",961446,969600,99.2,06/1998
"New Bullards Bar",916737,969600,94.5,07/1998
"New Bullards Bar",780068,969600,80.5,08/1998
"New Bullards Bar",708904,969600,73.1,09/1998
"New Bullards Bar",659384,969600,68,10/1998
"New Bullards Bar",648290,969600,66.9,11/1998
"New Bullards Bar",634425,969600,65.4,12/1998
"New Bullards Bar",693442,969600,71.5,01/1999
"New Bullards Bar",794709,969600,82,02/1999
"New Bullards Bar",762263,969600,78.6,03/1999
"New Bullards Bar",781652,969600,80.6,04/1999
"New Bullards Bar",894114,969600,92.2,05/1999
"New Bullards Bar",915949,969600,94.5,06/1999
"New Bullards Bar",811449,969600,83.7,07/1999
"New Bullards Bar",673443,969600,69.5,08/1999
"New Bullards Bar",613525,969600,63.3,09/1999
"New Bullards Bar",566066,969600,58.4,10/1999
"New Bullards Bar",540244,969600,55.7,11/1999
"New Bullards Bar",510033,969600,52.6,12/1999
"New Bullards Bar",604763,969600,62.4,01/2000
"New Bullards Bar",781986,969600,80.7,02/2000
"New Bullards Bar",786129,969600,81.1,03/2000
"New Bullards Bar",843819,969600,87,04/2000
"New Bullards Bar",933495,969600,96.3,05/2000
"New Bullards Bar",900694,969600,92.9,06/2000
"New Bullards Bar",833632,969600,86,07/2000
"New Bullards Bar",748130,969600,77.2,08/2000
"New Bullards Bar",702880,969600,72.5,09/2000
"New Bullards Bar",663886,969600,68.5,10/2000
"New Bullards Bar",623198,969600,64.3,11/2000
"New Bullards Bar",601363,969600,62,12/2000
"New Bullards Bar",582232,969600,60,01/2001
"New Bullards Bar",612810,969600,63.2,02/2001
"New Bullards Bar",702022,969600,72.4,03/2001
"New Bullards Bar",762304,969600,78.6,04/2001
"New Bullards Bar",799276,969600,82.4,05/2001
"New Bullards Bar",765926,969600,79,06/2001
"New Bullards Bar",659646,969600,68,07/2001
"New Bullards Bar",563042,969600,58.1,08/2001
"New Bullards Bar",538363,969600,55.5,09/2001
"New Bullards Bar",504067,969600,52,10/2001
"New Bullards Bar",507774,969600,52.4,11/2001
"New Bullards Bar",597978,969600,61.7,12/2001
"New Bullards Bar",658785,969600,67.9,01/2002
"New Bullards Bar",704012,969600,72.6,02/2002
"New Bullards Bar",758898,969600,78.3,03/2002
"New Bullards Bar",810636,969600,83.6,04/2002
"New Bullards Bar",816850,969600,84.2,05/2002
"New Bullards Bar",751871,969600,77.5,06/2002
"New Bullards Bar",647106,969600,66.7,07/2002
"New Bullards Bar",559962,969600,57.8,08/2002
"New Bullards Bar",532088,969600,54.9,09/2002
"New Bullards Bar",494695,969600,51,10/2002
"New Bullards Bar",492073,969600,50.8,11/2002
"New Bullards Bar",615746,969600,63.5,12/2002
"New Bullards Bar",729845,969600,75.3,01/2003
"New Bullards Bar",732725,969600,75.6,02/2003
"New Bullards Bar",783240,969600,80.8,03/2003
"New Bullards Bar",895619,969600,92.4,04/2003
"New Bullards Bar",961925,969600,99.2,05/2003
"New Bullards Bar",911922,969600,94.1,06/2003
"New Bullards Bar",789276,969600,81.4,07/2003
"New Bullards Bar",667426,969600,68.8,08/2003
"New Bullards Bar",638488,969600,65.9,09/2003
"New Bullards Bar",606395,969600,62.5,10/2003
"New Bullards Bar",582890,969600,60.1,11/2003
"New Bullards Bar",630559,969600,65,12/2003
"New Bullards Bar",610559,969600,63,01/2004
"New Bullards Bar",684929,969600,70.6,02/2004
"New Bullards Bar",755583,969600,77.9,03/2004
"New Bullards Bar",781902,969600,80.6,04/2004
"New Bullards Bar",759636,969600,78.3,05/2004
"New Bullards Bar",693016,969600,71.5,06/2004
"New Bullards Bar",595306,969600,61.4,07/2004
"New Bullards Bar",517296,969600,53.4,08/2004
"New Bullards Bar",487350,969600,50.3,09/2004
"New Bullards Bar",457150,969600,47.1,10/2004
"New Bullards Bar",440541,969600,45.4,11/2004
"New Bullards Bar",458491,969600,47.3,12/2004
"New Bullards Bar",513577,969600,53,01/2005
"New Bullards Bar",575230,969600,59.3,02/2005
"New Bullards Bar",735733,969600,75.9,03/2005
"New Bullards Bar",839480,969600,86.6,04/2005
"New Bullards Bar",938389,969600,96.8,05/2005
"New Bullards Bar",914373,969600,94.3,06/2005
"New Bullards Bar",806924,969600,83.2,07/2005
"New Bullards Bar",734649,969600,75.8,08/2005
"New Bullards Bar",708042,969600,73,09/2005
"New Bullards Bar",674903,969600,69.6,10/2005
"New Bullards Bar",638414,969600,65.8,11/2005
"New Bullards Bar",836422,969600,86.3,12/2005
"New Bullards Bar",734384,969600,75.7,01/2006
"New Bullards Bar",759964,969600,78.4,02/2006
"New Bullards Bar",805695,969600,83.1,03/2006
"New Bullards Bar",899183,969600,92.7,04/2006
"New Bullards Bar",937447,969600,96.7,05/2006
"New Bullards Bar",899915,969600,92.8,06/2006
"New Bullards Bar",788282,969600,81.3,07/2006
"New Bullards Bar",722443,969600,74.5,08/2006
"New Bullards Bar",696553,969600,71.8,09/2006
"New Bullards Bar",668370,969600,68.9,10/2006
"New Bullards Bar",655089,969600,67.6,11/2006
"New Bullards Bar",687888,969600,70.9,12/2006
"New Bullards Bar",674620,969600,69.6,01/2007
"New Bullards Bar",744239,969600,76.8,02/2007
"New Bullards Bar",809782,969600,83.5,03/2007
"New Bullards Bar",856834,969600,88.4,04/2007
"New Bullards Bar",852806,969600,88,05/2007
"New Bullards Bar",804072,969600,82.9,06/2007
"New Bullards Bar",725698,969600,74.8,07/2007
"New Bullards Bar",656767,969600,67.7,08/2007
"New Bullards Bar",617540,969600,63.7,09/2007
"New Bullards Bar",585715,969600,60.4,10/2007
"New Bullards Bar",545297,969600,56.2,11/2007
"New Bullards Bar",528218,969600,54.5,12/2007
"New Bullards Bar",545463,969600,56.3,01/2008
"New Bullards Bar",575202,969600,59.3,02/2008
"New Bullards Bar",646484,969600,66.7,03/2008
"New Bullards Bar",695857,969600,71.8,04/2008
"New Bullards Bar",755556,969600,77.9,05/2008
"New Bullards Bar",719116,969600,74.2,06/2008
"New Bullards Bar",639565,969600,66,07/2008
"New Bullards Bar",567818,969600,58.6,08/2008
"New Bullards Bar",522525,969600,53.9,09/2008
"New Bullards Bar",488384,969600,50.4,10/2008
"New Bullards Bar",475970,969600,49.1,11/2008
"New Bullards Bar",460199,969600,47.5,12/2008
"New Bullards Bar",476213,969600,49.1,01/2009
"New Bullards Bar",575030,969600,59.3,02/2009
"New Bullards Bar",772971,969600,79.7,03/2009
"New Bullards Bar",817896,969600,84.4,04/2009
"New Bullards Bar",929339,969600,95.8,05/2009
"New Bullards Bar",860003,969600,88.7,06/2009
"New Bullards Bar",758088,969600,78.2,07/2009
"New Bullards Bar",652426,969600,67.3,08/2009
"New Bullards Bar",613539,969600,63.3,09/2009
"New Bullards Bar",586166,969600,60.5,10/2009
"New Bullards Bar",554042,969600,57.1,11/2009
"New Bullards Bar",546229,969600,56.3,12/2009
"New Bullards Bar",581557,969600,60,01/2010
"New Bullards Bar",615691,969600,63.5,02/2010
"New Bullards Bar",684245,969600,70.6,03/2010
"New Bullards Bar",807019,969600,83.2,04/2010
"New Bullards Bar",902823,969600,93.1,05/2010
"New Bullards Bar",923919,969600,95.3,06/2010
"New Bullards Bar",783914,969600,80.8,07/2010
"New Bullards Bar",664341,969600,68.5,08/2010
"New Bullards Bar",625263,969600,64.5,09/2010
"New Bullards Bar",618636,969600,63.8,10/2010
"New Bullards Bar",626021,969600,64.6,11/2010
"New Bullards Bar",737391,969600,76.1,12/2010
"New Bullards Bar",696669,969600,71.9,01/2011
"New Bullards Bar",689598,969600,71.1,02/2011
"New Bullards Bar",785677,969600,81,03/2011
"New Bullards Bar",883998,969600,91.2,04/2011
"New Bullards Bar",914374,969600,94.3,05/2011
"New Bullards Bar",955576,969600,98.6,06/2011
"New Bullards Bar",866097,969600,89.3,07/2011
"New Bullards Bar",730542,969600,75.3,08/2011
"New Bullards Bar",701244,969600,72.3,09/2011
"New Bullards Bar",688133,969600,71,10/2011
"New Bullards Bar",665965,969600,68.7,11/2011
"New Bullards Bar",643088,969600,66.3,12/2011
"New Bullards Bar",648858,969600,66.9,01/2012
"New Bullards Bar",650976,969600,67.1,02/2012
"New Bullards Bar",817167,969600,84.3,03/2012
"New Bullards Bar",930228,969600,95.9,04/2012
"New Bullards Bar",946445,969600,97.6,05/2012
"New Bullards Bar",895539,969600,92.4,06/2012
"New Bullards Bar",790090,969600,81.5,07/2012
"New Bullards Bar",675662,969600,69.7,08/2012
"New Bullards Bar",628020,969600,64.8,09/2012
"New Bullards Bar",588353,969600,60.7,10/2012
"New Bullards Bar",623424,969600,64.3,11/2012
"New Bullards Bar",793291,969600,81.8,12/2012
"New Bullards Bar",778658,969600,80.3,01/2013
"New Bullards Bar",774422,969600,79.9,02/2013
"New Bullards Bar",804629,969600,83,03/2013
"New Bullards Bar",835960,969600,86.2,04/2013
"New Bullards Bar",788113,969600,81.3,05/2013
"New Bullards Bar",738555,969600,76.2,06/2013
"New Bullards Bar",653914,969600,67.4,07/2013
"New Bullards Bar",577203,969600,59.5,08/2013
"New Bullards Bar",549808,969600,56.7,09/2013
"New Bullards Bar",504897,969600,52.1,10/2013
"New Bullards Bar",460880,969600,47.5,11/2013
"New Bullards Bar",431288,969600,44.5,12/2013
"New Bullards Bar",404486,969600,41.7,01/2014
"New Bullards Bar",481008,969600,49.6,02/2014
"New Bullards Bar",600640,969600,61.9,03/2014
"New Bullards Bar",670314,969600,69.1,04/2014
"New Bullards Bar",644872,969600,66.5,05/2014
"New Bullards Bar",591279,969600,61,06/2014
"New Bullards Bar",512858,969600,52.9,07/2014
"New Bullards Bar",445395,969600,45.9,08/2014
"New Bullards Bar",418880,969600,43.2,09/2014
"New Bullards Bar",389977,969600,40.2,10/2014
"New Bullards Bar",389977,969600,40.2,11/2014
"New Bullards Bar",484892,969600,50,12/2014
"New Bullards Bar",502942,969600,51.9,01/2015
"New Bullards Bar",595707,969600,61.4,02/2015
"New Bullards Bar",601769,969600,62.1,03/2015
"New Bullards Bar",585744,969600,60.4,04/2015
"New Bullards Bar",558043,969600,57.6,05/2015
"New Bullards Bar",515357,969600,53.2,06/2015
"New Bullards Bar",462055,969600,47.7,07/2015
"New Bullards Bar",421546,969600,43.5,08/2015
"New Bullards Bar",396336,969600,40.9,09/2015
"New Bullards Bar",364043,969600,37.5,10/2015
"New Bullards Bar",343543,969600,35.4,11/2015
"New Bullards Bar",394648,969600,40.7,12/2015
"New Bullards Bar",582040,969600,60,01/2016
"New Bullards Bar",684630,969600,70.6,02/2016
"New Bullards Bar",816008,969600,84.2,03/2016
"New Bullards Bar",880655,969600,90.8,04/2016
"New Bullards Bar",901286,969600,93,05/2016
"New Bullards Bar",822324,969600,84.8,06/2016
"New Bullards Bar",740464,969600,76.4,07/2016
"New Bullards Bar",676992,969600,69.8,08/2016
"New Bullards Bar",644928,969600,66.5,09/2016
"New Bullards Bar",647189,969600,66.7,10/2016
"New Bullards Bar",669160,969600,69,11/2016
"New Bullards Bar",775024,969600,79.9,12/2016
"New Bullards Bar",788639,969600,81.3,01/2017
"New Bullards Bar",767796,969600,79.2,02/2017
"New Bullards Bar",805119,969600,83,03/2017
"New Bullards Bar",894738,969600,92.3,04/2017
"New Bullards Bar",941515,969600,97.1,05/2017
"New Bullards Bar",960490,969600,99.1,06/2017
"New Bullards Bar",835894,969600,86.2,07/2017
"New Bullards Bar",725850,969600,74.9,08/2017
"New Bullards Bar",691373,969600,71.3,09/2017
"New Bullards Bar",649657,969600,67,10/2017
"New Bullards Bar",714424,969600,73.7,11/2017
"New Bullards Bar",701927,969600,72.4,12/2017
"New Bullards Bar",758599,969600,78.2,01/2018
"New Bullards Bar",770402,969600,79.5,02/2018
"New Bullards Bar",868393,969600,89.6,03/2018
"New Bullards Bar",931726,969600,96.1,04/2018
"New Bullards Bar",888614,969600,91.6,05/2018
"New Bullards Bar",805076,969600,83,06/2018
"New Bullards Bar",724893,969600,74.8,07/2018
"New Bullards Bar",652221,969600,67.3,08/2018
"New Bullards Bar",619823,969600,63.9,09/2018
"New Bullards Bar",578256,969600,59.6,10/2018
"New Bullards Bar",552001,969600,56.9,11/2018
"New Bullards Bar",543268,969600,56,12/2018
"New Bullards Bar",651143,969600,67.2,01/2019
"New Bullards Bar",762286,969600,78.6,02/2019
"New Bullards Bar",804159,969600,82.9,03/2019
