reservoir,storage,capacity,pct_capacity,date
"Ice House",27651,37100,74.5,09/1995
"Ice House",26407,37100,71.2,10/1995
"Ice House",26068,37100,70.3,11/1995
"Ice House",28819,37100,77.7,12/1995
"Ice House",30223,37100,81.5,01/1996
"Ice House",34535,37100,93.1,02/1996
"Ice House",34217,37100,92.2,03/1996
"Ice House",38207,37100,103,04/1996
"Ice House",44513,37100,120,05/1996
"Ice House",45598,37100,122.9,06/1996
"Ice House",42928,37100,115.7,07/1996
"Ice House",35825,37100,96.6,08/1996
"Ice House",30268,37100,81.6,09/1996
"Ice House",23679,37100,63.8,10/1996
"Ice House",28011,37100,75.5,11/1996
"Ice House",31251,37100,84.2,12/1996
"Ice House",32343,37100,87.2,01/1997
"Ice House",24924,37100,67.2,02/1997
"Ice House",21274,37100,57.3,03/1997
"Ice House",33592,37100,90.5,04/1997
"Ice House",45634,37100,123,05/1997
"Ice House",45791,37100,123.4,06/1997
"Ice House",42887,37100,115.6,07/1997
"Ice House",38992,37100,105.1,08/1997
"Ice House",28661,37100,77.3,09/1997
"Ice House",27705,37100,74.7,10/1997
"Ice House",27092,37100,73,11/1997
"Ice House",23984,37100,64.6,12/1997
"Ice House",21274,37100,57.3,01/1998
"Ice House",19658,37100,53,02/1998
"Ice House",17625,37100,47.5,03/1998
"Ice House",16313,37100,44,04/1998
"Ice House",27904,37100,75.2,05/1998
"Ice House",44781,37100,120.7,06/1998
"Ice House",44135,37100,119,07/1998
"Ice House",35073,37100,94.5,08/1998
"Ice House",32320,37100,87.1,09/1998
"Ice House",27459,37100,74,10/1998
"Ice House",26240,37100,70.7,11/1998
"Ice House",23803,37100,64.2,12/1998
"Ice House",24396,37100,65.8,01/1999
"Ice House",19941,37100,53.7,02/1999
"Ice House",15630,37100,42.1,03/1999
"Ice House",16064,37100,43.3,04/1999
"Ice House",33734,37100,90.9,05/1999
"Ice House",42081,37100,113.4,06/1999
"Ice House",43107,37100,116.2,07/1999
"Ice House",39342,37100,106,08/1999
"Ice House",33450,37100,90.2,09/1999
"Ice House",29269,37100,78.9,10/1999
"Ice House",25390,37100,68.4,11/1999
"Ice House",22033,37100,59.4,12/1999
"Ice House",23619,37100,63.7,01/2000
"Ice House",24822,37100,66.9,02/2000
"Ice House",22990,37100,62,03/2000
"Ice House",34457,37100,92.9,04/2000
"Ice House",44498,37100,119.9,05/2000
"Ice House",43827,37100,118.1,06/2000
"Ice House",41446,37100,111.7,07/2000
"Ice House",33491,37100,90.3,08/2000
"Ice House",25969,37100,70,09/2000
"Ice House",19814,37100,53.4,10/2000
"Ice House",18740,37100,50.5,11/2000
"Ice House",15587,37100,42,12/2000
"Ice House",14802,37100,39.9,01/2001
"Ice House",14890,37100,40.1,02/2001
"Ice House",17476,37100,47.1,03/2001
"Ice House",23170,37100,62.5,04/2001
"Ice House",32481,37100,87.5,05/2001
