reservoir,storage,capacity,pct_capacity,date
"Spicer Meadows",135483,190000,71.3,09/1995
"Spicer Meadows",115557,190000,60.8,10/1995
"Spicer Meadows",105397,190000,55.5,11/1995
"Spicer Meadows",99710,190000,52.5,12/1995
"Spicer Meadows",94544,190000,49.8,01/1996
"Spicer Meadows",106686,190000,56.2,02/1996
"Spicer Meadows",91149,190000,48,03/1996
"Spicer Meadows",123497,190000,65,04/1996
"Spicer Meadows",181187,190000,95.4,05/1996
"Spicer Meadows",181970,190000,95.8,06/1996
"Spicer Meadows",159894,190000,84.2,07/1996
"Spicer Meadows",134840,190000,71,08/1996
"Spicer Meadows",117808,190000,62,09/1996
"Spicer Meadows",97066,190000,51.1,10/1996
"Spicer Meadows",91357,190000,48.1,11/1996
"Spicer Meadows",94607,190000,49.8,12/1996
"Spicer Meadows",120013,190000,63.2,01/1997
"Spicer Meadows",77648,190000,40.9,02/1997
"Spicer Meadows",71181,190000,37.5,03/1997
"Spicer Meadows",88591,190000,46.6,04/1997
"Spicer Meadows",127325,190000,67,05/1997
"Spicer Meadows",132026,190000,69.5,06/1997
"Spicer Meadows",116557,190000,61.3,07/1997
"Spicer Meadows",97485,190000,51.3,08/1997
"Spicer Meadows",75286,190000,39.6,09/1997
"Spicer Meadows",64889,190000,34.2,10/1997
"Spicer Meadows",59925,190000,31.5,11/1997
"Spicer Meadows",54574,190000,28.7,12/1997
"Spicer Meadows",55110,190000,29,01/1998
"Spicer Meadows",47538,190000,25,02/1998
"Spicer Meadows",47837,190000,25.2,03/1998
"Spicer Meadows",63961,190000,33.7,04/1998
"Spicer Meadows",102937,190000,54.2,05/1998
"Spicer Meadows",183827,190000,96.8,06/1998
"Spicer Meadows",183827,190000,96.8,07/1998
"Spicer Meadows",135799,190000,71.5,08/1998
"Spicer Meadows",114120,190000,60.1,09/1998
"Spicer Meadows",100088,190000,52.7,10/1998
"Spicer Meadows",94405,190000,49.7,11/1998
"Spicer Meadows",89461,190000,47.1,12/1998
"Spicer Meadows",91172,190000,48,01/1999
"Spicer Meadows",87991,190000,46.3,02/1999
"Spicer Meadows",59924,190000,31.5,03/1999
"Spicer Meadows",67415,190000,35.5,04/1999
"Spicer Meadows",131198,190000,69.1,05/1999
"Spicer Meadows",153411,190000,80.7,06/1999
"Spicer Meadows",142829,190000,75.2,07/1999
"Spicer Meadows",124313,190000,65.4,08/1999
"Spicer Meadows",105527,190000,55.5,09/1999
"Spicer Meadows",85825,190000,45.2,10/1999
"Spicer Meadows",78631,190000,41.4,11/1999
"Spicer Meadows",72466,190000,38.1,12/1999
"Spicer Meadows",72552,190000,38.2,01/2000
"Spicer Meadows",76878,190000,40.5,02/2000
"Spicer Meadows",84554,190000,44.5,03/2000
"Spicer Meadows",119686,190000,63,04/2000
"Spicer Meadows",172238,190000,90.7,05/2000
"Spicer Meadows",172837,190000,91,06/2000
"Spicer Meadows",156068,190000,82.1,07/2000
"Spicer Meadows",129979,190000,68.4,08/2000
"Spicer Meadows",110672,190000,58.2,09/2000
"Spicer Meadows",96500,190000,50.8,10/2000
"Spicer Meadows",83500,190000,43.9,11/2000
"Spicer Meadows",64600,190000,34,12/2000
"Spicer Meadows",59500,190000,31.3,01/2001
"Spicer Meadows",55600,190000,29.3,02/2001
"Spicer Meadows",63800,190000,33.6,03/2001
"Spicer Meadows",82700,190000,43.5,04/2001
"Spicer Meadows",112500,190000,59.2,05/2001
"Spicer Meadows",105400,190000,55.5,06/2001
"Spicer Meadows",94800,190000,49.9,07/2001
"Spicer Meadows",84500,190000,44.5,08/2001
"Spicer Meadows",74600,190000,39.3,09/2001
"Spicer Meadows",65900,190000,34.7,10/2001
"Spicer Meadows",61700,190000,32.5,11/2001
"Spicer Meadows",60600,190000,31.9,12/2001
"Spicer Meadows",61800,190000,32.5,01/2002
"Spicer Meadows",63700,190000,33.5,02/2002
"Spicer Meadows",69800,190000,36.7,03/2002
"Spicer Meadows",107000,190000,56.3,04/2002
"Spicer Meadows",149400,190000,78.6,05/2002
"Spicer Meadows",155900,190000,82.1,06/2002
"Spicer Meadows",143900,190000,75.7,07/2002
"Spicer Meadows",131100,190000,69,08/2002
"Spicer Meadows",117900,190000,62.1,09/2002
"Spicer Meadows",106600,190000,56.1,10/2002
"Spicer Meadows",104690,190000,55.1,11/2002
"Spicer Meadows",100900,190000,53.1,12/2002
"Spicer Meadows",98700,190000,51.9,01/2003
"Spicer Meadows",97700,190000,51.4,02/2003
"Spicer Meadows",105400,190000,55.5,03/2003
"Spicer Meadows",119900,190000,63.1,04/2003
"Spicer Meadows",162700,190000,85.6,05/2003
"Spicer Meadows",177900,190000,93.6,06/2003
"Spicer Meadows",161439,190000,85,07/2003
"Spicer Meadows",144200,190000,75.9,08/2003
"Spicer Meadows",126386,190000,66.5,09/2003
"Spicer Meadows",110730,190000,58.3,10/2003
"Spicer Meadows",97300,190000,51.2,11/2003
"Spicer Meadows",93000,190000,48.9,12/2003
"Spicer Meadows",85900,190000,45.2,01/2004
"Spicer Meadows",87100,190000,45.8,02/2004
"Spicer Meadows",108100,190000,56.9,03/2004
"Spicer Meadows",141500,190000,74.5,04/2004
"Spicer Meadows",167800,190000,88.3,05/2004
"Spicer Meadows",164600,190000,86.6,06/2004
"Spicer Meadows",152800,190000,80.4,07/2004
"Spicer Meadows",140200,190000,73.8,08/2004
"Spicer Meadows",127900,190000,67.3,09/2004
"Spicer Meadows",119300,190000,62.8,10/2004
"Spicer Meadows",113515,190000,59.7,11/2004
"Spicer Meadows",104900,190000,55.2,12/2004
"Spicer Meadows",100400,190000,52.8,01/2005
"Spicer Meadows",101100,190000,53.2,02/2005
"Spicer Meadows",102400,190000,53.9,03/2005
"Spicer Meadows",108300,190000,57,04/2005
"Spicer Meadows",189100,190000,99.5,05/2005
"Spicer Meadows",189700,190000,99.8,06/2005
"Spicer Meadows",174400,190000,91.8,07/2005
"Spicer Meadows",148000,190000,77.9,08/2005
"Spicer Meadows",123200,190000,64.8,09/2005
"Spicer Meadows",105200,190000,55.4,10/2005
"Spicer Meadows",92900,190000,48.9,11/2005
"Spicer Meadows",104700,190000,55.1,12/2005
"Spicer Meadows",105000,190000,55.3,01/2006
"Spicer Meadows",105100,190000,55.3,02/2006
"Spicer Meadows",91300,190000,48.1,03/2006
"Spicer Meadows",112300,190000,59.1,04/2006
"Spicer Meadows",190100,190000,100.1,05/2006
"Spicer Meadows",186300,190000,98.1,06/2006
"Spicer Meadows",159700,190000,84.1,07/2006
"Spicer Meadows",139600,190000,73.5,08/2006
"Spicer Meadows",122200,190000,64.3,09/2006
"Spicer Meadows",109600,190000,57.7,10/2006
"Spicer Meadows",98800,190000,52,11/2006
"Spicer Meadows",89200,190000,46.9,12/2006
"Spicer Meadows",81700,190000,43,01/2007
"Spicer Meadows",84400,190000,44.4,02/2007
"Spicer Meadows",96300,190000,50.7,03/2007
"Spicer Meadows",117300,190000,61.7,04/2007
"Spicer Meadows",134700,190000,70.9,05/2007
"Spicer Meadows",127300,190000,67,06/2007
"Spicer Meadows",116500,190000,61.3,07/2007
"Spicer Meadows",103800,190000,54.6,08/2007
"Spicer Meadows",93200,190000,49.1,09/2007
"Spicer Meadows",84000,190000,44.2,10/2007
"Spicer Meadows",75100,190000,39.5,11/2007
"Spicer Meadows",68200,190000,35.9,12/2007
"Spicer Meadows",63400,190000,33.4,01/2008
"Spicer Meadows",60316,190000,31.7,02/2008
"Spicer Meadows",65355,190000,34.4,03/2008
"Spicer Meadows",86833,190000,45.7,04/2008
"Spicer Meadows",121223,190000,63.8,05/2008
"Spicer Meadows",122766,190000,64.6,06/2008
"Spicer Meadows",110000,190000,57.9,07/2008
"Spicer Meadows",97300,190000,51.2,08/2008
"Spicer Meadows",86514,190000,45.5,09/2008
"Spicer Meadows",75300,190000,39.6,10/2008
"Spicer Meadows",71000,190000,37.4,11/2008
"Spicer Meadows",65700,190000,34.6,12/2008
"Spicer Meadows",66500,190000,35,01/2009
"Spicer Meadows",70400,190000,37.1,02/2009
"Spicer Meadows",85300,190000,44.9,03/2009
"Spicer Meadows",115000,190000,60.5,04/2009
"Spicer Meadows",174170,190000,91.7,05/2009
"Spicer Meadows",179000,190000,94.2,06/2009
"Spicer Meadows",168000,190000,88.4,07/2009
"Spicer Meadows",155000,190000,81.6,08/2009
"Spicer Meadows",141000,190000,74.2,09/2009
"Spicer Meadows",130000,190000,68.4,10/2009
"Spicer Meadows",121200,190000,63.8,11/2009
"Spicer Meadows",101457,190000,53.4,12/2009
