reservoir,storage,capacity,pct_capacity,date
"El Capitan Dam",99823,112800,88.5,09/1995
"El Capitan Dam",94940,112800,84.2,10/1995
"El Capitan Dam",92394,112800,81.9,11/1995
"El Capitan Dam",89628,112800,79.5,12/1995
"El Capitan Dam",86108,112800,76.3,01/1996
"El Capitan Dam",84383,112800,74.8,02/1996
"El Capitan Dam",82899,112800,73.5,03/1996
"El Capitan Dam",79530,112800,70.5,04/1996
"El Capitan Dam",74855,112800,66.4,05/1996
"El Capitan Dam",70356,112800,62.4,06/1996
"El Capitan Dam",65724,112800,58.3,07/1996
"El Capitan Dam",60884,112800,54,08/1996
"El Capitan Dam",56504,112800,50.1,09/1996
"El Capitan Dam",52395,112800,46.4,10/1996
"El Capitan Dam",48967,112800,43.4,11/1996
"El Capitan Dam",46490,112800,41.2,12/1996
"El Capitan Dam",47936,112800,42.5,01/1997
"El Capitan Dam",47600,112800,42.2,02/1997
"El Capitan Dam",46428,112800,41.2,03/1997
"El Capitan Dam",46428,112800,41.2,04/1997
"El Capitan Dam",42078,112800,37.3,05/1997
"El Capitan Dam",39640,112800,35.1,06/1997
"El Capitan Dam",35790,112800,31.7,07/1997
"El Capitan Dam",31325,112800,27.8,08/1997
"El Capitan Dam",27692,112800,24.5,09/1997
"El Capitan Dam",25402,112800,22.5,10/1997
"El Capitan Dam",25012,112800,22.2,11/1997
"El Capitan Dam",25201,112800,22.3,12/1997
"El Capitan Dam",25137,112800,22.3,01/1998
"El Capitan Dam",43052,112800,38.2,02/1998
"El Capitan Dam",55825,112800,49.5,03/1998
"El Capitan Dam",73514,112800,65.2,04/1998
"El Capitan Dam",79315,112800,70.3,05/1998
"El Capitan Dam",79042,112800,70.1,06/1998
"El Capitan Dam",75627,112800,67,07/1998
"El Capitan Dam",70948,112800,62.9,08/1998
"El Capitan Dam",66189,112800,58.7,09/1998
"El Capitan Dam",63446,112800,56.2,10/1998
"El Capitan Dam",62392,112800,55.3,11/1998
"El Capitan Dam",60693,112800,53.8,12/1998
"El Capitan Dam",58084,112800,51.5,01/1999
"El Capitan Dam",59080,112800,52.4,02/1999
"El Capitan Dam",59545,112800,52.8,03/1999
"El Capitan Dam",60873,112800,54,04/1999
