reservoir,storage,capacity,pct_capacity,date
"Whiskeytown Dam",238215,241100,98.8,09/1995
"Whiskeytown Dam",219756,241100,91.1,10/1995
"Whiskeytown Dam",205357,241100,85.2,11/1995
"Whiskeytown Dam",204828,241100,85,12/1995
"Whiskeytown Dam",197012,241100,81.7,01/1996
"Whiskeytown Dam",219971,241100,91.2,02/1996
"Whiskeytown Dam",209145,241100,86.7,03/1996
"Whiskeytown Dam",238247,241100,98.8,04/1996
"Whiskeytown Dam",238855,241100,99.1,05/1996
"Whiskeytown Dam",237609,241100,98.6,06/1996
"Whiskeytown Dam",237481,241100,98.5,07/1996
"Whiskeytown Dam",238023,241100,98.7,08/1996
"Whiskeytown Dam",238855,241100,99.1,09/1996
"Whiskeytown Dam",218598,241100,90.7,10/1996
"Whiskeytown Dam",240328,241100,99.7,11/1996
"Whiskeytown Dam",206242,241100,85.5,12/1996
"Whiskeytown Dam",196236,241100,81.4,01/1997
"Whiskeytown Dam",204445,241100,84.8,02/1997
"Whiskeytown Dam",239407,241100,99.3,03/1997
"Whiskeytown Dam",238503,241100,98.9,04/1997
"Whiskeytown Dam",237641,241100,98.6,05/1997
"Whiskeytown Dam",236783,241100,98.2,06/1997
"Whiskeytown Dam",237482,241100,98.5,07/1997
"Whiskeytown Dam",238279,241100,98.8,08/1997
"Whiskeytown Dam",238279,241100,98.8,09/1997
"Whiskeytown Dam",223194,241100,92.6,10/1997
"Whiskeytown Dam",206006,241100,85.4,11/1997
"Whiskeytown Dam",204857,241100,85,12/1997
"Whiskeytown Dam",205888,241100,85.4,01/1998
"Whiskeytown Dam",219787,241100,91.2,02/1998
"Whiskeytown Dam",206654,241100,85.7,03/1998
"Whiskeytown Dam",233801,241100,97,04/1998
"Whiskeytown Dam",237227,241100,98.4,05/1998
"Whiskeytown Dam",239367,241100,99.3,06/1998
"Whiskeytown Dam",238311,241100,98.8,07/1998
"Whiskeytown Dam",237672,241100,98.6,08/1998
"Whiskeytown Dam",238311,241100,98.8,09/1998
"Whiskeytown Dam",219879,241100,91.2,10/1998
"Whiskeytown Dam",207214,241100,85.9,11/1998
"Whiskeytown Dam",206654,241100,85.7,12/1998
"Whiskeytown Dam",204739,241100,84.9,01/1999
"Whiskeytown Dam",205299,241100,85.2,02/1999
"Whiskeytown Dam",210275,241100,87.2,03/1999
"Whiskeytown Dam",235034,241100,97.5,04/1999
"Whiskeytown Dam",237799,241100,98.6,05/1999
"Whiskeytown Dam",237959,241100,98.7,06/1999
"Whiskeytown Dam",237418,241100,98.5,07/1999
"Whiskeytown Dam",236878,241100,98.2,08/1999
"Whiskeytown Dam",236433,241100,98.1,09/1999
"Whiskeytown Dam",223255,241100,92.6,10/1999
"Whiskeytown Dam",206506,241100,85.7,11/1999
"Whiskeytown Dam",206100,241100,85.5,12/1999
"Whiskeytown Dam",206654,241100,85.7,01/2000
"Whiskeytown Dam",207868,241100,86.2,02/2000
"Whiskeytown Dam",213572,241100,88.6,03/2000
"Whiskeytown Dam",237300,241100,98.4,04/2000
"Whiskeytown Dam",237300,241100,98.4,05/2000
"Whiskeytown Dam",237736,241100,98.6,06/2000
"Whiskeytown Dam",238727,241100,99,07/2000
"Whiskeytown Dam",238055,241100,98.7,08/2000
"Whiskeytown Dam",213200,241100,88.4,09/2000
"Whiskeytown Dam",181816,241100,75.4,10/2000
"Whiskeytown Dam",191341,241100,79.4,11/2000
"Whiskeytown Dam",205918,241100,85.4,12/2000
"Whiskeytown Dam",211173,241100,87.6,01/2001
"Whiskeytown Dam",210724,241100,87.4,02/2001
"Whiskeytown Dam",205034,241100,85,03/2001
"Whiskeytown Dam",235861,241100,97.8,04/2001
"Whiskeytown Dam",239111,241100,99.2,05/2001
"Whiskeytown Dam",238119,241100,98.8,06/2001
"Whiskeytown Dam",238151,241100,98.8,07/2001
"Whiskeytown Dam",237768,241100,98.6,08/2001
"Whiskeytown Dam",223657,241100,92.8,09/2001
"Whiskeytown Dam",205623,241100,85.3,10/2001
"Whiskeytown Dam",212011,241100,87.9,11/2001
"Whiskeytown Dam",207155,241100,85.9,12/2001
"Whiskeytown Dam",205063,241100,85.1,01/2002
"Whiskeytown Dam",204916,241100,85,02/2002
"Whiskeytown Dam",203946,241100,84.6,03/2002
"Whiskeytown Dam",239816,241100,99.5,04/2002
"Whiskeytown Dam",238503,241100,98.9,05/2002
"Whiskeytown Dam",237323,241100,98.4,06/2002
"Whiskeytown Dam",238279,241100,98.8,07/2002
"Whiskeytown Dam",239047,241100,99.1,08/2002
"Whiskeytown Dam",237259,241100,98.4,09/2002
"Whiskeytown Dam",216106,241100,89.6,10/2002
"Whiskeytown Dam",206036,241100,85.5,11/2002
"Whiskeytown Dam",214507,241100,89,12/2002
"Whiskeytown Dam",205476,241100,85.2,01/2003
"Whiskeytown Dam",202106,241100,83.8,02/2003
"Whiskeytown Dam",206890,241100,85.8,03/2003
"Whiskeytown Dam",247764,241100,102.8,04/2003
"Whiskeytown Dam",238503,241100,98.9,05/2003
"Whiskeytown Dam",237831,241100,98.6,06/2003
"Whiskeytown Dam",238055,241100,98.7,07/2003
"Whiskeytown Dam",237545,241100,98.5,08/2003
"Whiskeytown Dam",237600,241100,98.5,09/2003
"Whiskeytown Dam",235639,241100,97.7,10/2003
"Whiskeytown Dam",206536,241100,85.7,11/2003
"Whiskeytown Dam",206500,241100,85.6,12/2003
"Whiskeytown Dam",205400,241100,85.2,01/2004
"Whiskeytown Dam",205600,241100,85.3,02/2004
"Whiskeytown Dam",206094,241100,85.5,03/2004
"Whiskeytown Dam",231814,241100,96.1,04/2004
"Whiskeytown Dam",236687,241100,98.2,05/2004
"Whiskeytown Dam",238343,241100,98.9,06/2004
"Whiskeytown Dam",237800,241100,98.6,07/2004
"Whiskeytown Dam",238343,241100,98.9,08/2004
"Whiskeytown Dam",238183,241100,98.8,09/2004
"Whiskeytown Dam",237228,241100,98.4,10/2004
"Whiskeytown Dam",215261,241100,89.3,11/2004
"Whiskeytown Dam",211083,241100,87.5,12/2004
"Whiskeytown Dam",211562,241100,87.7,01/2005
"Whiskeytown Dam",209650,241100,87,02/2005
"Whiskeytown Dam",205034,241100,85,03/2005
