reservoir,storage,capacity,pct_capacity,date
"Salt Springs",100414,141900,70.8,09/1995
"Salt Springs",70072,141900,49.4,10/1995
"Salt Springs",51408,141900,36.2,11/1995
"Salt Springs",41787,141900,29.4,12/1995
"Salt Springs",46280,141900,32.6,01/1996
"Salt Springs",78698,141900,55.5,02/1996
"Salt Springs",78720,141900,55.5,03/1996
"Salt Springs",107055,141900,75.4,04/1996
"Salt Springs",135112,141900,95.2,05/1996
"Salt Springs",140999,141900,99.4,06/1996
"Salt Springs",124602,141900,87.8,07/1996
"Salt Springs",99064,141900,69.8,08/1996
"Salt Springs",72467,141900,51.1,09/1996
"Salt Springs",57074,141900,40.2,10/1996
"Salt Springs",47889,141900,33.7,11/1996
"Salt Springs",57203,141900,40.3,12/1996
"Salt Springs",130885,141900,92.2,01/1997
"Salt Springs",113640,141900,80.1,02/1997
"Salt Springs",110934,141900,78.2,03/1997
"Salt Springs",132749,141900,93.6,04/1997
"Salt Springs",141568,141900,99.8,05/1997
"Salt Springs",136512,141900,96.2,06/1997
"Salt Springs",118327,141900,83.4,07/1997
"Salt Springs",92624,141900,65.3,08/1997
"Salt Springs",71023,141900,50.1,09/1997
"Salt Springs",47540,141900,33.5,10/1997
"Salt Springs",24787,141900,17.5,11/1997
"Salt Springs",10123,141900,7.1,12/1997
"Salt Springs",17115,141900,12.1,01/1998
"Salt Springs",21423,141900,15.1,02/1998
"Salt Springs",33839,141900,23.8,03/1998
"Salt Springs",52496,141900,37,04/1998
"Salt Springs",87080,141900,61.4,05/1998
"Salt Springs",133123,141900,93.8,06/1998
"Salt Springs",137650,141900,97,07/1998
"Salt Springs",110413,141900,77.8,08/1998
"Salt Springs",85528,141900,60.3,09/1998
"Salt Springs",66486,141900,46.9,10/1998
"Salt Springs",51096,141900,36,11/1998
"Salt Springs",41166,141900,29,12/1998
"Salt Springs",27114,141900,19.1,01/1999
"Salt Springs",19747,141900,13.9,02/1999
"Salt Springs",8316,141900,5.9,03/1999
"Salt Springs",30565,141900,21.5,04/1999
"Salt Springs",131164,141900,92.4,05/1999
"Salt Springs",142050,141900,100.1,06/1999
"Salt Springs",124086,141900,87.4,07/1999
"Salt Springs",104355,141900,73.5,08/1999
"Salt Springs",83562,141900,58.9,09/1999
"Salt Springs",63379,141900,44.7,10/1999
"Salt Springs",42359,141900,29.9,11/1999
"Salt Springs",16510,141900,11.6,12/1999
"Salt Springs",19708,141900,13.9,01/2000
"Salt Springs",33691,141900,23.7,02/2000
"Salt Springs",38616,141900,27.2,03/2000
"Salt Springs",90077,141900,63.5,04/2000
"Salt Springs",141953,141900,100,05/2000
"Salt Springs",136228,141900,96,06/2000
"Salt Springs",114861,141900,80.9,07/2000
"Salt Springs",90672,141900,63.9,08/2000
"Salt Springs",71310,141900,50.3,09/2000
"Salt Springs",53172,141900,37.5,10/2000
"Salt Springs",35532,141900,25,11/2000
"Salt Springs",14533,141900,10.2,12/2000
"Salt Springs",7019,141900,4.9,01/2001
"Salt Springs",6087,141900,4.3,02/2001
"Salt Springs",22364,141900,15.8,03/2001
"Salt Springs",42371,141900,29.9,04/2001
"Salt Springs",109383,141900,77.1,05/2001
"Salt Springs",99905,141900,70.4,06/2001
"Salt Springs",78471,141900,55.3,07/2001
"Salt Springs",58594,141900,41.3,08/2001
"Salt Springs",43277,141900,30.5,09/2001
"Salt Springs",26014,141900,18.3,10/2001
"Salt Springs",18245,141900,12.9,11/2001
"Salt Springs",13800,141900,9.7,12/2001
"Salt Springs",5827,141900,4.1,01/2002
"Salt Springs",7087,141900,5,02/2002
"Salt Springs",7112,141900,5,03/2002
"Salt Springs",54302,141900,38.3,04/2002
"Salt Springs",130588,141900,92,05/2002
"Salt Springs",134248,141900,94.6,06/2002
"Salt Springs",121471,141900,85.6,07/2002
"Salt Springs",102669,141900,72.4,08/2002
"Salt Springs",86292,141900,60.8,09/2002
"Salt Springs",68300,141900,48.1,10/2002
"Salt Springs",57845,141900,40.8,11/2002
"Salt Springs",47653,141900,33.6,12/2002
"Salt Springs",27831,141900,19.6,01/2003
"Salt Springs",13546,141900,9.5,02/2003
"Salt Springs",21322,141900,15,03/2003
"Salt Springs",50018,141900,35.2,04/2003
"Salt Springs",117970,141900,83.1,05/2003
"Salt Springs",141568,141900,99.8,06/2003
"Salt Springs",131946,141900,93,07/2003
"Salt Springs",119756,141900,84.4,08/2003
"Salt Springs",98679,141900,69.5,09/2003
"Salt Springs",67400,141900,47.5,10/2003
"Salt Springs",50400,141900,35.5,11/2003
"Salt Springs",41600,141900,29.3,12/2003
"Salt Springs",15100,141900,10.6,01/2004
"Salt Springs",6971,141900,4.9,02/2004
"Salt Springs",25300,141900,17.8,03/2004
"Salt Springs",70800,141900,49.9,04/2004
"Salt Springs",139100,141900,98,05/2004
"Salt Springs",130500,141900,92,06/2004
"Salt Springs",107200,141900,75.5,07/2004
"Salt Springs",86700,141900,61.1,08/2004
"Salt Springs",68500,141900,48.3,09/2004
"Salt Springs",60200,141900,42.4,10/2004
"Salt Springs",40700,141900,28.7,11/2004
"Salt Springs",28460,141900,20.1,12/2004
"Salt Springs",15900,141900,11.2,01/2005
"Salt Springs",6773,141900,4.8,02/2005
"Salt Springs",7866,141900,5.5,04/2005
"Salt Springs",111000,141900,78.2,05/2005
"Salt Springs",137000,141900,96.5,06/2005
"Salt Springs",127000,141900,89.5,07/2005
"Salt Springs",104000,141900,73.3,08/2005
"Salt Springs",82600,141900,58.2,09/2005
"Salt Springs",58168,141900,41,10/2005
"Salt Springs",32291,141900,22.8,11/2005
"Salt Springs",60000,141900,42.3,12/2005
"Salt Springs",77277,141900,54.5,01/2006
"Salt Springs",93928,141900,66.2,02/2006
"Salt Springs",86105,141900,60.7,03/2006
"Salt Springs",133760,141900,94.3,05/2006
"Salt Springs",140685,141900,99.1,06/2006
"Salt Springs",123433,141900,87,07/2006
"Salt Springs",93541,141900,65.9,08/2006
"Salt Springs",73899,141900,52.1,09/2006
"Salt Springs",28145,141900,19.8,11/2006
"Salt Springs",12728,141900,9,12/2006
"Salt Springs",6828,141900,4.8,01/2007
"Salt Springs",9502,141900,6.7,02/2007
"Salt Springs",32060,141900,22.6,03/2007
"Salt Springs",71851,141900,50.6,04/2007
"Salt Springs",120178,141900,84.7,05/2007
"Salt Springs",109789,141900,77.4,06/2007
"Salt Springs",96585,141900,68.1,07/2007
"Salt Springs",79041,141900,55.7,08/2007
"Salt Springs",63434,141900,44.7,09/2007
"Salt Springs",48600,141900,34.2,10/2007
"Salt Springs",31081,141900,21.9,11/2007
"Salt Springs",16100,141900,11.3,12/2007
"Salt Springs",8970,141900,6.3,01/2008
"Salt Springs",6388,141900,4.5,02/2008
"Salt Springs",8030,141900,5.7,03/2008
"Salt Springs",40900,141900,28.8,04/2008
"Salt Springs",114000,141900,80.3,05/2008
"Salt Springs",129300,141900,91.1,06/2008
"Salt Springs",118291,141900,83.4,07/2008
"Salt Springs",103000,141900,72.6,08/2008
"Salt Springs",93800,141900,66.1,09/2008
"Salt Springs",71361,141900,50.3,10/2008
"Salt Springs",56453,141900,39.8,11/2008
"Salt Springs",42704,141900,30.1,12/2008
"Salt Springs",36501,141900,25.7,01/2009
"Salt Springs",39100,141900,27.6,02/2009
"Salt Springs",53463,141900,37.7,03/2009
"Salt Springs",83600,141900,58.9,04/2009
"Salt Springs",140321,141900,98.9,05/2009
"Salt Springs",136247,141900,96,06/2009
"Salt Springs",119327,141900,84.1,07/2009
"Salt Springs",97495,141900,68.7,08/2009
"Salt Springs",81034,141900,57.1,09/2009
"Salt Springs",65807,141900,46.4,10/2009
"Salt Springs",49556,141900,34.9,11/2009
"Salt Springs",37100,141900,26.1,12/2009
"Salt Springs",25359,141900,17.9,01/2010
"Salt Springs",16103,141900,11.3,02/2010
"Salt Springs",14640,141900,10.3,03/2010
"Salt Springs",32800,141900,23.1,04/2010
"Salt Springs",56000,141900,39.5,05/2010
"Salt Springs",135774,141900,95.7,06/2010
"Salt Springs",129106,141900,91,07/2010
"Salt Springs",117659,141900,82.9,08/2010
"Salt Springs",111516,141900,78.6,09/2010
"Salt Springs",103730,141900,73.1,10/2010
"Salt Springs",89985,141900,63.4,11/2010
"Salt Springs",84900,141900,59.8,12/2010
"Salt Springs",59030,141900,41.6,01/2011
"Salt Springs",41436,141900,29.2,02/2011
"Salt Springs",36078,141900,25.4,03/2011
"Salt Springs",61187,141900,43.1,04/2011
"Salt Springs",89400,141900,63,05/2011
"Salt Springs",136890,141900,96.5,06/2011
"Salt Springs",140283,141900,98.9,07/2011
"Salt Springs",133301,141900,93.9,08/2011
"Salt Springs",125266,141900,88.3,09/2011
"Salt Springs",106148,141900,74.8,10/2011
"Salt Springs",85546,141900,60.3,11/2011
"Salt Springs",66159,141900,46.6,12/2011
"Salt Springs",50356,141900,35.5,01/2012
"Salt Springs",49283,141900,34.7,02/2012
"Salt Springs",59109,141900,41.7,03/2012
"Salt Springs",115514,141900,81.4,04/2012
"Salt Springs",138296,141900,97.5,05/2012
"Salt Springs",127374,141900,89.8,06/2012
"Salt Springs",110820,141900,78.1,07/2012
"Salt Springs",94924,141900,66.9,08/2012
"Salt Springs",77441,141900,54.6,09/2012
"Salt Springs",56352,141900,39.7,10/2012
"Salt Springs",42512,141900,30,11/2012
"Salt Springs",61314,141900,43.2,12/2012
"Salt Springs",56568,141900,39.9,01/2013
"Salt Springs",45145,141900,31.8,02/2013
"Salt Springs",40838,141900,28.8,03/2013
