reservoir,storage,capacity,pct_capacity,date
"Murray Res",3891,4800,81.1,09/1995
"Murray Res",3964,4800,82.6,10/1995
"Murray Res",3413,4800,71.1,11/1995
"Murray Res",3198,4800,66.6,12/1995
"Murray Res",3920,4800,81.7,01/1996
"Murray Res",3993,4800,83.2,02/1996
"Murray Res",3691,4800,76.9,03/1996
"Murray Res",3972,4800,82.8,04/1996
"Murray Res",4124,4800,85.9,05/1996
"Murray Res",4194,4800,87.4,06/1996
"Murray Res",4218,4800,87.9,07/1996
"Murray Res",3789,4800,78.9,08/1996
"Murray Res",3972,4800,82.8,09/1996
"Murray Res",4252,4800,88.6,10/1996
"Murray Res",4436,4800,92.4,11/1996
"Murray Res",4004,4800,83.4,12/1996
"Murray Res",4237,4800,88.3,01/1997
"Murray Res",4311,4800,89.8,02/1997
"Murray Res",3817,4800,79.5,03/1997
"Murray Res",4169,4800,86.9,04/1997
"Murray Res",4005,4800,83.4,05/1997
"Murray Res",4298,4800,89.5,06/1997
"Murray Res",3929,4800,81.9,07/1997
"Murray Res",3860,4800,80.4,08/1997
"Murray Res",4329,4800,90.2,09/1997
"Murray Res",4255,4800,88.6,10/1997
"Murray Res",4025,4800,83.9,11/1997
"Murray Res",3515,4800,73.2,12/1997
"Murray Res",4171,4800,86.9,01/1998
"Murray Res",4067,4800,84.7,02/1998
"Murray Res",4358,4800,90.8,03/1998
"Murray Res",3923,4800,81.7,04/1998
"Murray Res",4202,4800,87.5,05/1998
"Murray Res",4210,4800,87.7,06/1998
"Murray Res",3876,4800,80.8,07/1998
"Murray Res",3987,4800,83.1,08/1998
"Murray Res",3870,4800,80.6,09/1998
"Murray Res",4295,4800,89.5,10/1998
"Murray Res",4307,4800,89.7,11/1998
"Murray Res",4203,4800,87.6,12/1998
"Murray Res",4230,4800,88.1,01/1999
"Murray Res",3876,4800,80.8,02/1999
"Murray Res",3534,4800,73.6,03/1999
"Murray Res",3585,4800,74.7,04/1999
"Murray Res",1697,4800,35.4,05/1999
"Murray Res",2266,4800,47.2,06/1999
"Murray Res",2674,4800,55.7,07/1999
"Murray Res",2667,4800,55.6,08/1999
"Murray Res",2706,4800,56.4,09/1999
"Murray Res",3237,4800,67.4,10/1999
"Murray Res",3946,4800,82.2,11/1999
"Murray Res",4295,4800,89.5,12/1999
"Murray Res",4030,4800,84,01/2000
"Murray Res",4292,4800,89.4,02/2000
"Murray Res",3760,4800,78.3,03/2000
"Murray Res",4220,4800,87.9,04/2000
"Murray Res",4151,4800,86.5,05/2000
"Murray Res",4028,4800,83.9,06/2000
"Murray Res",4004,4800,83.4,07/2000
"Murray Res",4169,4800,86.9,08/2000
"Murray Res",3542,4800,73.8,09/2000
"Murray Res",4201,4800,87.5,10/2000
"Murray Res",4028,4800,83.9,11/2000
"Murray Res",3876,4800,80.8,12/2000
"Murray Res",3577,4800,74.5,01/2001
"Murray Res",3876,4800,80.8,02/2001
"Murray Res",4112,4800,85.7,03/2001
"Murray Res",4206,4800,87.6,04/2001
"Murray Res",4013,4800,83.6,05/2001
"Murray Res",4234,4800,88.2,06/2001
"Murray Res",3879,4800,80.8,07/2001
"Murray Res",3920,4800,81.7,08/2001
"Murray Res",4249,4800,88.5,09/2001
"Murray Res",4160,4800,86.7,10/2001
"Murray Res",4351,4800,90.6,11/2001
"Murray Res",3876,4800,80.8,12/2001
"Murray Res",4037,4800,84.1,01/2002
"Murray Res",5357,4800,111.6,02/2002
"Murray Res",4074,4800,84.9,03/2002
"Murray Res",3908,4800,81.4,04/2002
"Murray Res",4237,4800,88.3,05/2002
"Murray Res",4151,4800,86.5,06/2002
"Murray Res",4301,4800,89.6,07/2002
"Murray Res",4046,4800,84.3,08/2002
"Murray Res",4052,4800,84.4,09/2002
"Murray Res",3498,4800,72.9,10/2002
"Murray Res",3708,4800,77.3,11/2002
"Murray Res",4268,4800,88.9,12/2002
"Murray Res",4115,4800,85.7,01/2003
"Murray Res",4104,4800,85.5,02/2003
"Murray Res",3993,4800,83.2,03/2003
"Murray Res",4037,4800,84.1,04/2003
"Murray Res",4052,4800,84.4,05/2003
"Murray Res",3721,4800,77.5,06/2003
"Murray Res",4030,4800,84,07/2003
"Murray Res",4022,4800,83.8,08/2003
"Murray Res",4022,4800,83.8,09/2003
"Murray Res",4421,4800,92.1,10/2003
"Murray Res",3735,4800,77.8,11/2003
"Murray Res",4112,4800,85.7,12/2003
"Murray Res",4007,4800,83.5,01/2004
"Murray Res",4453,4800,92.8,02/2004
"Murray Res",4172,4800,86.9,03/2004
"Murray Res",4090,4800,85.2,04/2004
"Murray Res",4272,4800,89,05/2004
"Murray Res",3986,4800,83,06/2004
"Murray Res",4090,4800,85.2,07/2004
"Murray Res",3728,4800,77.7,08/2004
"Murray Res",4226,4800,88,09/2004
"Murray Res",4350,4800,90.6,10/2004
"Murray Res",3653,4800,76.1,11/2004
"Murray Res",3876,4800,80.8,12/2004
"Murray Res",3639,4800,75.8,01/2005
"Murray Res",3673,4800,76.5,02/2005
