reservoir,storage,capacity,pct_capacity,date
"Sutherland Reservoir",26649,29700,89.7,09/1995
"Sutherland Reservoir",23323,29700,78.5,10/1995
"Sutherland Reservoir",20267,29700,68.2,11/1995
"Sutherland Reservoir",20082,29700,67.6,12/1995
"Sutherland Reservoir",19956,29700,67.2,01/1996
"Sutherland Reservoir",20331,29700,68.5,02/1996
"Sutherland Reservoir",20773,29700,69.9,03/1996
"Sutherland Reservoir",20709,29700,69.7,04/1996
"Sutherland Reservoir",19997,29700,67.3,05/1996
"Sutherland Reservoir",15887,29700,53.5,06/1996
"Sutherland Reservoir",15495,29700,52.2,07/1996
"Sutherland Reservoir",14962,29700,50.4,08/1996
"Sutherland Reservoir",14500,29700,48.8,09/1996
"Sutherland Reservoir",14040,29700,47.3,10/1996
"Sutherland Reservoir",13905,29700,46.8,11/1996
"Sutherland Reservoir",14056,29700,47.3,12/1996
"Sutherland Reservoir",13599,29700,45.8,01/1997
"Sutherland Reservoir",9233,29700,31.1,02/1997
"Sutherland Reservoir",9415,29700,31.7,03/1997
"Sutherland Reservoir",9276,29700,31.2,04/1997
"Sutherland Reservoir",8927,29700,30.1,05/1997
"Sutherland Reservoir",5121,29700,17.2,06/1997
"Sutherland Reservoir",4707,29700,15.8,07/1997
"Sutherland Reservoir",4297,29700,14.5,08/1997
"Sutherland Reservoir",4010,29700,13.5,09/1997
"Sutherland Reservoir",3733,29700,12.6,10/1997
"Sutherland Reservoir",3567,29700,12,11/1997
"Sutherland Reservoir",3434,29700,11.6,12/1997
"Sutherland Reservoir",3750,29700,12.6,01/1998
"Sutherland Reservoir",11671,29700,39.3,02/1998
"Sutherland Reservoir",16872,29700,56.8,03/1998
"Sutherland Reservoir",23783,29700,80.1,04/1998
"Sutherland Reservoir",27498,29700,92.6,05/1998
"Sutherland Reservoir",26346,29700,88.7,06/1998
"Sutherland Reservoir",20906,29700,70.4,07/1998
"Sutherland Reservoir",15295,29700,51.5,08/1998
"Sutherland Reservoir",9915,29700,33.4,09/1998
"Sutherland Reservoir",9227,29700,31.1,10/1998
"Sutherland Reservoir",9247,29700,31.1,11/1998
"Sutherland Reservoir",9583,29700,32.3,12/1998
"Sutherland Reservoir",9847,29700,33.2,01/1999
"Sutherland Reservoir",9604,29700,32.3,02/1999
"Sutherland Reservoir",9622,29700,32.4,03/1999
"Sutherland Reservoir",9873,29700,33.2,04/1999
"Sutherland Reservoir",9766,29700,32.9,05/1999
"Sutherland Reservoir",9458,29700,31.8,06/1999
"Sutherland Reservoir",8970,29700,30.2,07/1999
"Sutherland Reservoir",8483,29700,28.6,08/1999
"Sutherland Reservoir",8057,29700,27.1,09/1999
"Sutherland Reservoir",7615,29700,25.6,10/1999
"Sutherland Reservoir",7274,29700,24.5,11/1999
"Sutherland Reservoir",6964,29700,23.4,12/1999
"Sutherland Reservoir",6831,29700,23,01/2000
"Sutherland Reservoir",6982,29700,23.5,02/2000
"Sutherland Reservoir",7082,29700,23.8,03/2000
"Sutherland Reservoir",6957,29700,23.4,04/2000
"Sutherland Reservoir",6670,29700,22.5,05/2000
"Sutherland Reservoir",6247,29700,21,06/2000
"Sutherland Reservoir",5792,29700,19.5,07/2000
"Sutherland Reservoir",5368,29700,18.1,08/2000
"Sutherland Reservoir",5182,29700,17.4,09/2000
"Sutherland Reservoir",5086,29700,17.1,10/2000
"Sutherland Reservoir",5026,29700,16.9,11/2000
"Sutherland Reservoir",4948,29700,16.7,12/2000
"Sutherland Reservoir",4974,29700,16.7,01/2001
"Sutherland Reservoir",5936,29700,20,02/2001
"Sutherland Reservoir",5398,29700,18.2,03/2001
"Sutherland Reservoir",5507,29700,18.5,04/2001
"Sutherland Reservoir",5337,29700,18,05/2001
"Sutherland Reservoir",4990,29700,16.8,06/2001
"Sutherland Reservoir",4611,29700,15.5,07/2001
"Sutherland Reservoir",4282,29700,14.4,08/2001
"Sutherland Reservoir",4058,29700,13.7,09/2001
"Sutherland Reservoir",3854,29700,13,10/2001
"Sutherland Reservoir",3827,29700,12.9,11/2001
"Sutherland Reservoir",3838,29700,12.9,12/2001
"Sutherland Reservoir",3823,29700,12.9,01/2002
"Sutherland Reservoir",3709,29700,12.5,02/2002
"Sutherland Reservoir",3742,29700,12.6,03/2002
"Sutherland Reservoir",3713,29700,12.5,04/2002
"Sutherland Reservoir",3538,29700,11.9,05/2002
"Sutherland Reservoir",3292,29700,11.1,06/2002
"Sutherland Reservoir",3036,29700,10.2,07/2002
"Sutherland Reservoir",2775,29700,9.3,08/2002
"Sutherland Reservoir",2604,29700,8.8,09/2002
"Sutherland Reservoir",2525,29700,8.5,10/2002
"Sutherland Reservoir",2533,29700,8.5,11/2002
"Sutherland Reservoir",2556,29700,8.6,12/2002
"Sutherland Reservoir",2541,29700,8.6,01/2003
"Sutherland Reservoir",2659,29700,9,02/2003
"Sutherland Reservoir",3028,29700,10.2,03/2003
"Sutherland Reservoir",3185,29700,10.7,04/2003
"Sutherland Reservoir",3238,29700,10.9,05/2003
"Sutherland Reservoir",3117,29700,10.5,06/2003
"Sutherland Reservoir",2790,29700,9.4,07/2003
"Sutherland Reservoir",2498,29700,8.4,08/2003
"Sutherland Reservoir",2269,29700,7.6,09/2003
"Sutherland Reservoir",2202,29700,7.4,10/2003
"Sutherland Reservoir",2184,29700,7.4,11/2003
"Sutherland Reservoir",2196,29700,7.4,12/2003
"Sutherland Reservoir",2202,29700,7.4,01/2004
"Sutherland Reservoir",2282,29700,7.7,02/2004
"Sutherland Reservoir",2401,29700,8.1,03/2004
"Sutherland Reservoir",2394,29700,8.1,04/2004
"Sutherland Reservoir",2332,29700,7.9,05/2004
"Sutherland Reservoir",2276,29700,7.7,06/2004
"Sutherland Reservoir",2178,29700,7.3,07/2004
"Sutherland Reservoir",2107,29700,7.1,08/2004
"Sutherland Reservoir",2037,29700,6.9,09/2004
"Sutherland Reservoir",2095,29700,7.1,10/2004
"Sutherland Reservoir",2125,29700,7.2,11/2004
"Sutherland Reservoir",2427,29700,8.2,12/2004
"Sutherland Reservoir",8815,29700,29.7,01/2005
"Sutherland Reservoir",15116,29700,50.9,02/2005
"Sutherland Reservoir",19001,29700,64,03/2005
"Sutherland Reservoir",20267,29700,68.2,04/2005
"Sutherland Reservoir",21230,29700,71.5,05/2005
"Sutherland Reservoir",21230,29700,71.5,06/2005
"Sutherland Reservoir",21160,29700,71.2,07/2005
"Sutherland Reservoir",20906,29700,70.4,08/2005
"Sutherland Reservoir",20608,29700,69.4,09/2005
"Sutherland Reservoir",20403,29700,68.7,10/2005
"Sutherland Reservoir",20290,29700,68.3,11/2005
"Sutherland Reservoir",20267,29700,68.2,12/2005
"Sutherland Reservoir",20381,29700,68.6,01/2006
"Sutherland Reservoir",20449,29700,68.9,02/2006
"Sutherland Reservoir",21021,29700,70.8,03/2006
"Sutherland Reservoir",21555,29700,72.6,04/2006
"Sutherland Reservoir",21438,29700,72.2,05/2006
"Sutherland Reservoir",21253,29700,71.6,06/2006
