reservoir,storage,capacity,pct_capacity,date
"Lyndon B Johnson",111507,115249,96.8,01/2000
"Lyndon B Johnson",112126,115249,97.3,02/2000
"Lyndon B Johnson",111549,115249,96.8,03/2000
"Lyndon B Johnson",111833,115249,97,04/2000
"Lyndon B Johnson",111456,115249,96.7,05/2000
"Lyndon B Johnson",111143,115249,96.4,06/2000
"Lyndon B Johnson",111919,115249,97.1,07/2000
"Lyndon B Johnson",111711,115249,96.9,08/2000
"Lyndon B Johnson",111667,115249,96.9,09/2000
"Lyndon B Johnson",111556,115249,96.8,10/2000
"Lyndon B Johnson",111357,115249,96.6,11/2000
"Lyndon B Johnson",112174,115249,97.3,12/2000
"Lyndon B Johnson",112246,115249,97.4,01/2001
"Lyndon B Johnson",112172,115249,97.3,02/2001
"Lyndon B Johnson",111971,115249,97.2,03/2001
"Lyndon B Johnson",112014,115249,97.2,04/2001
"Lyndon B Johnson",111586,115249,96.8,05/2001
"Lyndon B Johnson",111977,115249,97.2,06/2001
"Lyndon B Johnson",111781,115249,97,07/2001
"Lyndon B Johnson",112032,115249,97.2,08/2001
"Lyndon B Johnson",112088,115249,97.3,09/2001
"Lyndon B Johnson",111570,115249,96.8,10/2001
"Lyndon B Johnson",111401,115249,96.7,11/2001
"Lyndon B Johnson",112228,115249,97.4,12/2001
"Lyndon B Johnson",97272,115249,84.4,01/2002
"Lyndon B Johnson",107744,115249,93.5,02/2002
"Lyndon B Johnson",112214,115249,97.4,03/2002
"Lyndon B Johnson",112145,115249,97.3,04/2002
"Lyndon B Johnson",111287,115249,96.6,05/2002
"Lyndon B Johnson",111942,115249,97.1,06/2002
"Lyndon B Johnson",110427,115249,95.8,07/2002
"Lyndon B Johnson",111375,115249,96.6,08/2002
"Lyndon B Johnson",111920,115249,97.1,09/2002
"Lyndon B Johnson",111761,115249,97,10/2002
"Lyndon B Johnson",112283,115249,97.4,11/2002
"Lyndon B Johnson",112282,115249,97.4,12/2002
"Lyndon B Johnson",112176,115249,97.3,01/2003
"Lyndon B Johnson",111771,115249,97,02/2003
"Lyndon B Johnson",111980,115249,97.2,03/2003
"Lyndon B Johnson",111552,115249,96.8,04/2003
