reservoir,storage,capacity,pct_capacity,date
Crook,6637,9195,72.2,01/2000
Crook,7031,9195,76.5,02/2000
Crook,7965,9195,86.6,03/2000
Crook,8292,9195,90.2,04/2000
Crook,8420,9195,91.6,05/2000
Crook,8420,9195,91.6,06/2000
Crook,8407,9195,91.4,07/2000
Crook,7985,9195,86.8,08/2000
Crook,7299,9195,79.4,09/2000
Crook,6763,9195,73.6,10/2000
Crook,8251,9195,89.7,11/2000
Crook,8420,9195,91.6,12/2000
Crook,8420,9195,91.6,01/2001
Crook,8245,9195,89.7,02/2001
Crook,7896,9195,85.9,03/2001
Crook,7755,9195,84.3,04/2001
Crook,8307,9195,90.3,05/2001
Crook,8332,9195,90.6,06/2001
Crook,8201,9195,89.2,07/2001
Crook,7585,9195,82.5,08/2001
Crook,7874,9195,85.6,09/2001
Crook,8363,9195,91,10/2001
Crook,8295,9195,90.2,11/2001
Crook,8382,9195,91.2,12/2001
Crook,8403,9195,91.4,01/2002
Crook,8390,9195,91.2,02/2002
Crook,8305,9195,90.3,03/2002
Crook,8401,9195,91.4,04/2002
Crook,8318,9195,90.5,05/2002
Crook,8112,9195,88.2,06/2002
Crook,7943,9195,86.4,07/2002
Crook,7488,9195,81.4,08/2002
Crook,7176,9195,78,09/2002
Crook,7857,9195,85.4,10/2002
Crook,8363,9195,91,11/2002
Crook,8137,9195,88.5,12/2002
Crook,8090,9195,88,01/2003
Crook,8048,9195,87.5,02/2003
Crook,8240,9195,89.6,03/2003
Crook,8144,9195,88.6,04/2003
Crook,8149,9195,88.6,05/2003
Crook,8646,9195,94,06/2003
Crook,8275,9195,90,07/2003
Crook,8320,9195,90.5,08/2003
Crook,7984,9195,86.8,09/2003
Crook,7855,9195,85.4,10/2003
Crook,7827,9195,85.1,11/2003
Crook,7817,9195,85,12/2003
Crook,7883,9195,85.7,01/2004
Crook,8823,9195,96,02/2004
Crook,9113,9195,99.1,03/2004
Crook,8953,9195,97.4,04/2004
Crook,8978,9195,97.6,05/2004
Crook,9179,9195,99.8,06/2004
Crook,8949,9195,97.3,07/2004
Crook,8658,9195,94.2,08/2004
Crook,8275,9195,90,09/2004
Crook,8329,9195,90.6,10/2004
Crook,8913,9195,96.9,11/2004
Crook,9149,9195,99.5,12/2004
Crook,9182,9195,99.9,01/2005
Crook,9184,9195,99.9,02/2005
Crook,9093,9195,98.9,03/2005
Crook,9088,9195,98.8,04/2005
Crook,8749,9195,95.1,05/2005
Crook,8338,9195,90.7,06/2005
Crook,8075,9195,87.8,07/2005
Crook,7686,9195,83.6,08/2005
Crook,7264,9195,79,09/2005
Crook,6978,9195,75.9,10/2005
Crook,6768,9195,73.6,11/2005
Crook,6563,9195,71.4,12/2005
Crook,6392,9195,69.5,01/2006
Crook,6439,9195,70,02/2006
Crook,7525,9195,81.8,03/2006
Crook,8952,9195,97.4,04/2006
Crook,8800,9195,95.7,05/2006
Crook,8309,9195,90.4,06/2006
Crook,7650,9195,83.2,07/2006
Crook,6977,9195,75.9,08/2006
Crook,6596,9195,71.7,09/2006
Crook,6621,9195,72,10/2006
Crook,6770,9195,73.6,11/2006
Crook,6964,9195,75.7,12/2006
Crook,9174,9195,99.8,01/2007
Crook,9023,9195,98.1,02/2007
Crook,8900,9195,96.8,03/2007
Crook,9027,9195,98.2,04/2007
Crook,9135,9195,99.3,05/2007
Crook,9138,9195,99.4,06/2007
Crook,9157,9195,99.6,07/2007
Crook,8961,9195,97.5,08/2007
Crook,8696,9195,94.6,09/2007
Crook,8712,9195,94.7,10/2007
Crook,8689,9195,94.5,11/2007
Crook,8920,9195,97,12/2007
Crook,8959,9195,97.4,01/2008
Crook,9004,9195,97.9,02/2008
Crook,9189,9195,99.9,03/2008
Crook,9168,9195,99.7,04/2008
Crook,9068,9195,98.6,05/2008
Crook,9046,9195,98.4,06/2008
Crook,8707,9195,94.7,07/2008
Crook,8418,9195,91.5,08/2008
Crook,8836,9195,96.1,09/2008
Crook,8978,9195,97.6,10/2008
Crook,8810,9195,95.8,11/2008
Crook,8716,9195,94.8,12/2008
Crook,8733,9195,95,01/2009
Crook,8711,9195,94.7,02/2009
Crook,8967,9195,97.5,03/2009
Crook,9080,9195,98.7,04/2009
Crook,9195,9195,100,05/2009
Crook,9031,9195,98.2,06/2009
Crook,8545,9195,92.9,07/2009
Crook,8889,9195,96.7,08/2009
Crook,9060,9195,98.5,09/2009
Crook,9182,9195,99.9,10/2009
Crook,9189,9195,99.9,11/2009
Crook,9183,9195,99.9,12/2009
Crook,9175,9195,99.8,01/2010
Crook,9195,9195,100,02/2010
Crook,9191,9195,100,03/2010
Crook,9025,9195,98.2,04/2010
Crook,8739,9195,95,05/2010
Crook,8422,9195,91.6,06/2010
Crook,8254,9195,89.8,07/2010
Crook,7791,9195,84.7,08/2010
