reservoir,storage,capacity,pct_capacity,date
"Ray Roberts",582674,788167,73.9,01/2000
"Ray Roberts",569638,788167,72.3,02/2000
"Ray Roberts",565976,788167,71.8,03/2000
"Ray Roberts",558394,788167,70.8,04/2000
"Ray Roberts",554258,788167,70.3,05/2000
"Ray Roberts",550304,788167,69.8,06/2000
"Ray Roberts",539536,788167,68.5,07/2000
"Ray Roberts",489411,788167,62.1,08/2000
"Ray Roberts",420275,788167,53.3,09/2000
"Ray Roberts",403019,788167,51.1,10/2000
"Ray Roberts",453451,788167,57.5,11/2000
"Ray Roberts",498817,788167,63.3,12/2000
"Ray Roberts",555405,788167,70.5,01/2001
"Ray Roberts",649199,788167,82.4,02/2001
"Ray Roberts",788167,788167,100,03/2001
"Ray Roberts",788167,788167,100,04/2001
"Ray Roberts",788167,788167,100,05/2001
"Ray Roberts",786167,788167,99.7,06/2001
"Ray Roberts",785603,788167,99.7,07/2001
"Ray Roberts",768446,788167,97.5,08/2001
"Ray Roberts",758792,788167,96.3,09/2001
"Ray Roberts",749674,788167,95.1,10/2001
"Ray Roberts",743596,788167,94.3,11/2001
"Ray Roberts",741391,788167,94.1,12/2001
"Ray Roberts",741227,788167,94,01/2002
"Ray Roberts",751698,788167,95.4,02/2002
"Ray Roberts",766956,788167,97.3,03/2002
"Ray Roberts",788167,788167,100,04/2002
"Ray Roberts",788167,788167,100,05/2002
"Ray Roberts",788167,788167,100,06/2002
"Ray Roberts",787701,788167,99.9,07/2002
"Ray Roberts",776269,788167,98.5,08/2002
"Ray Roberts",763085,788167,96.8,09/2002
"Ray Roberts",762954,788167,96.8,10/2002
"Ray Roberts",776023,788167,98.5,11/2002
"Ray Roberts",779599,788167,98.9,12/2002
"Ray Roberts",788140,788167,100,01/2003
"Ray Roberts",787610,788167,99.9,02/2003
"Ray Roberts",788149,788167,100,03/2003
"Ray Roberts",783903,788167,99.5,04/2003
"Ray Roberts",780290,788167,99,05/2003
"Ray Roberts",783959,788167,99.5,06/2003
"Ray Roberts",769732,788167,97.7,07/2003
"Ray Roberts",750573,788167,95.2,08/2003
"Ray Roberts",746278,788167,94.7,09/2003
"Ray Roberts",735430,788167,93.3,10/2003
"Ray Roberts",724904,788167,92,11/2003
"Ray Roberts",714118,788167,90.6,12/2003
"Ray Roberts",710229,788167,90.1,01/2004
"Ray Roberts",711888,788167,90.3,02/2004
"Ray Roberts",724493,788167,91.9,03/2004
"Ray Roberts",725740,788167,92.1,04/2004
"Ray Roberts",750507,788167,95.2,05/2004
"Ray Roberts",780305,788167,99,06/2004
"Ray Roberts",788167,788167,100,07/2004
"Ray Roberts",788085,788167,100,08/2004
"Ray Roberts",781252,788167,99.1,09/2004
"Ray Roberts",781463,788167,99.1,10/2004
"Ray Roberts",788167,788167,100,11/2004
"Ray Roberts",788030,788167,100,12/2004
"Ray Roberts",788140,788167,100,01/2005
