reservoir,storage,capacity,pct_capacity,date
"Mountain Creek",22780,22850,99.7,01/2000
"Mountain Creek",22840,22850,100,02/2000
"Mountain Creek",22850,22850,100,03/2000
"Mountain Creek",22850,22850,100,04/2000
"Mountain Creek",22850,22850,100,05/2000
"Mountain Creek",22850,22850,100,06/2000
"Mountain Creek",22652,22850,99.1,07/2000
"Mountain Creek",20714,22850,90.7,08/2000
"Mountain Creek",18476,22850,80.9,09/2000
"Mountain Creek",18011,22850,78.8,10/2000
"Mountain Creek",22579,22850,98.8,11/2000
"Mountain Creek",22845,22850,100,12/2000
"Mountain Creek",22806,22850,99.8,01/2001
"Mountain Creek",22218,22850,97.2,02/2001
"Mountain Creek",22709,22850,99.4,03/2001
"Mountain Creek",22728,22850,99.5,04/2001
"Mountain Creek",22850,22850,100,05/2001
"Mountain Creek",22298,22850,97.6,06/2001
"Mountain Creek",22185,22850,97.1,07/2001
"Mountain Creek",21514,22850,94.2,08/2001
"Mountain Creek",22670,22850,99.2,09/2001
"Mountain Creek",22638,22850,99.1,10/2001
"Mountain Creek",22850,22850,100,11/2001
"Mountain Creek",22850,22850,100,12/2001
"Mountain Creek",22850,22850,100,01/2002
"Mountain Creek",22850,22850,100,02/2002
"Mountain Creek",22839,22850,100,03/2002
"Mountain Creek",22836,22850,99.9,04/2002
"Mountain Creek",22843,22850,100,05/2002
"Mountain Creek",22839,22850,100,06/2002
"Mountain Creek",22831,22850,99.9,07/2002
"Mountain Creek",22636,22850,99.1,08/2002
"Mountain Creek",22192,22850,97.1,09/2002
"Mountain Creek",22411,22850,98.1,10/2002
"Mountain Creek",22850,22850,100,11/2002
"Mountain Creek",22850,22850,100,12/2002
"Mountain Creek",22850,22850,100,01/2003
"Mountain Creek",22850,22850,100,02/2003
"Mountain Creek",22850,22850,100,03/2003
"Mountain Creek",22850,22850,100,04/2003
"Mountain Creek",22850,22850,100,05/2003
"Mountain Creek",22850,22850,100,06/2003
"Mountain Creek",22849,22850,100,07/2003
"Mountain Creek",22395,22850,98,08/2003
"Mountain Creek",22818,22850,99.9,09/2003
"Mountain Creek",22850,22850,100,10/2003
"Mountain Creek",22850,22850,100,11/2003
"Mountain Creek",22850,22850,100,12/2003
"Mountain Creek",22850,22850,100,01/2004
"Mountain Creek",22848,22850,100,02/2004
"Mountain Creek",22850,22850,100,03/2004
"Mountain Creek",22850,22850,100,04/2004
"Mountain Creek",22850,22850,100,05/2004
"Mountain Creek",22850,22850,100,06/2004
"Mountain Creek",22850,22850,100,07/2004
"Mountain Creek",22850,22850,100,08/2004
"Mountain Creek",22850,22850,100,09/2004
"Mountain Creek",22850,22850,100,10/2004
"Mountain Creek",22850,22850,100,11/2004
"Mountain Creek",22850,22850,100,12/2004
"Mountain Creek",22850,22850,100,01/2005
"Mountain Creek",22850,22850,100,02/2005
