reservoir,storage,capacity,pct_capacity,date
Livingston,1785348,1741867,102.5,01/2000
Livingston,1785298,1741867,102.5,02/2000
Livingston,1780796,1741867,102.2,03/2000
Livingston,1784964,1741867,102.5,04/2000
Livingston,1785070,1741867,102.5,05/2000
Livingston,1785348,1741867,102.5,06/2000
Livingston,1775010,1741867,101.9,07/2000
Livingston,1726547,1741867,99.1,08/2000
Livingston,1679518,1741867,96.4,09/2000
Livingston,1658182,1741867,95.2,10/2000
Livingston,1772666,1741867,101.8,11/2000
Livingston,1785162,1741867,102.5,12/2000
Livingston,1785348,1741867,102.5,01/2001
Livingston,1785348,1741867,102.5,02/2001
Livingston,1785302,1741867,102.5,03/2001
Livingston,1783095,1741867,102.4,04/2001
Livingston,1785348,1741867,102.5,05/2001
Livingston,1781179,1741867,102.3,06/2001
Livingston,1784745,1741867,102.5,07/2001
Livingston,1767928,1741867,101.5,08/2001
Livingston,1785276,1741867,102.5,09/2001
Livingston,1782866,1741867,102.4,10/2001
Livingston,1776865,1741867,102,11/2001
Livingston,1785093,1741867,102.5,12/2001
Livingston,1784652,1741867,102.5,01/2002
Livingston,1782806,1741867,102.4,02/2002
Livingston,1785046,1741867,102.5,03/2002
Livingston,1785108,1741867,102.5,04/2002
Livingston,1782843,1741867,102.4,05/2002
Livingston,1785348,1741867,102.5,06/2002
Livingston,1782376,1741867,102.3,07/2002
Livingston,1784582,1741867,102.5,08/2002
Livingston,1783143,1741867,102.4,09/2002
Livingston,1751467,1741867,100.6,10/2002
Livingston,1743981,1741867,100.1,11/2002
Livingston,1769494,1741867,101.6,12/2002
Livingston,1759628,1741867,101,01/2003
Livingston,1766734,1741867,101.4,02/2003
Livingston,1756657,1741867,100.8,03/2003
Livingston,1743306,1741867,100.1,04/2003
Livingston,1736478,1741867,99.7,05/2003
Livingston,1750810,1741867,100.5,06/2003
Livingston,1737187,1741867,99.7,07/2003
Livingston,1723026,1741867,98.9,08/2003
Livingston,1746406,1741867,100.3,09/2003
Livingston,1734058,1741867,99.6,10/2003
Livingston,1744563,1741867,100.2,11/2003
Livingston,1747220,1741867,100.3,12/2003
Livingston,1754537,1741867,100.7,01/2004
Livingston,1772544,1741867,101.8,02/2004
Livingston,1749482,1741867,100.4,03/2004
Livingston,1750220,1741867,100.5,04/2004
Livingston,1760618,1741867,101.1,05/2004
Livingston,1776388,1741867,102,06/2004
Livingston,1745966,1741867,100.2,07/2004
Livingston,1781395,1741867,102.3,08/2004
Livingston,1742853,1741867,100.1,09/2004
Livingston,1744252,1741867,100.1,10/2004
Livingston,1770942,1741867,101.7,11/2004
Livingston,1747607,1741867,100.3,12/2004
Livingston,1770908,1741867,101.7,01/2005
Livingston,1769279,1741867,101.6,02/2005
Livingston,1761499,1741867,101.1,03/2005
Livingston,1747396,1741867,100.3,04/2005
Livingston,1746026,1741867,100.2,05/2005
Livingston,1738206,1741867,99.8,06/2005
Livingston,1714252,1741867,98.4,07/2005
Livingston,1708736,1741867,98.1,08/2005
Livingston,1635439,1741867,93.9,09/2005
