reservoir,storage,capacity,pct_capacity,date
"Hubert H Moss",19573,24058,81.4,10/2000
"Hubert H Moss",22297,24058,92.7,11/2000
"Hubert H Moss",23982,24058,99.7,12/2000
"Hubert H Moss",24053,24058,100,01/2001
"Hubert H Moss",24058,24058,100,02/2001
"Hubert H Moss",24058,24058,100,03/2001
"Hubert H Moss",24058,24058,100,04/2001
"Hubert H Moss",24048,24058,100,05/2001
"Hubert H Moss",23839,24058,99.1,06/2001
"Hubert H Moss",23528,24058,97.8,07/2001
"Hubert H Moss",22778,24058,94.7,08/2001
"Hubert H Moss",22546,24058,93.7,09/2001
"Hubert H Moss",22286,24058,92.6,10/2001
"Hubert H Moss",21949,24058,91.2,11/2001
"Hubert H Moss",22066,24058,91.7,12/2001
"Hubert H Moss",22247,24058,92.5,01/2002
"Hubert H Moss",22396,24058,93.1,02/2002
"Hubert H Moss",23201,24058,96.4,03/2002
"Hubert H Moss",24046,24058,100,04/2002
"Hubert H Moss",23931,24058,99.5,05/2002
"Hubert H Moss",23930,24058,99.5,06/2002
"Hubert H Moss",23694,24058,98.5,07/2002
"Hubert H Moss",23400,24058,97.3,08/2002
"Hubert H Moss",22940,24058,95.4,09/2002
"Hubert H Moss",23110,24058,96.1,10/2002
"Hubert H Moss",23962,24058,99.6,11/2002
"Hubert H Moss",24013,24058,99.8,12/2002
"Hubert H Moss",24026,24058,99.9,01/2003
"Hubert H Moss",24019,24058,99.8,02/2003
"Hubert H Moss",24050,24058,100,03/2003
"Hubert H Moss",23980,24058,99.7,04/2003
"Hubert H Moss",23921,24058,99.4,05/2003
"Hubert H Moss",23926,24058,99.5,06/2003
"Hubert H Moss",23408,24058,97.3,07/2003
"Hubert H Moss",22715,24058,94.4,08/2003
"Hubert H Moss",22520,24058,93.6,09/2003
"Hubert H Moss",22132,24058,92,10/2003
"Hubert H Moss",21790,24058,90.6,11/2003
"Hubert H Moss",21491,24058,89.3,12/2003
"Hubert H Moss",19818,24058,82.4,01/2004
"Hubert H Moss",17397,24058,72.3,02/2004
"Hubert H Moss",18539,24058,77.1,03/2004
"Hubert H Moss",18834,24058,78.3,04/2004
"Hubert H Moss",20636,24058,85.8,05/2004
"Hubert H Moss",23235,24058,96.6,06/2004
"Hubert H Moss",23931,24058,99.5,07/2004
"Hubert H Moss",23779,24058,98.8,08/2004
"Hubert H Moss",23344,24058,97,09/2004
"Hubert H Moss",23297,24058,96.8,10/2004
"Hubert H Moss",23733,24058,98.6,11/2004
"Hubert H Moss",24004,24058,99.8,12/2004
"Hubert H Moss",24010,24058,99.8,01/2005
"Hubert H Moss",24031,24058,99.9,02/2005
"Hubert H Moss",23959,24058,99.6,03/2005
"Hubert H Moss",23865,24058,99.2,04/2005
"Hubert H Moss",23805,24058,98.9,05/2005
"Hubert H Moss",23776,24058,98.8,06/2005
"Hubert H Moss",23155,24058,96.2,07/2005
"Hubert H Moss",23413,24058,97.3,08/2005
"Hubert H Moss",23400,24058,97.3,09/2005
"Hubert H Moss",22983,24058,95.5,10/2005
"Hubert H Moss",22563,24058,93.8,11/2005
"Hubert H Moss",22189,24058,92.2,12/2005
"Hubert H Moss",21965,24058,91.3,01/2006
"Hubert H Moss",21870,24058,90.9,02/2006
"Hubert H Moss",22070,24058,91.7,03/2006
"Hubert H Moss",22304,24058,92.7,04/2006
"Hubert H Moss",23906,24058,99.4,05/2006
"Hubert H Moss",23305,24058,96.9,06/2006
"Hubert H Moss",22559,24058,93.8,07/2006
"Hubert H Moss",21726,24058,90.3,08/2006
"Hubert H Moss",21465,24058,89.2,09/2006
"Hubert H Moss",21038,24058,87.4,10/2006
"Hubert H Moss",20810,24058,86.5,11/2006
"Hubert H Moss",20725,24058,86.1,12/2006
"Hubert H Moss",21256,24058,88.4,01/2007
"Hubert H Moss",21865,24058,90.9,02/2007
"Hubert H Moss",21904,24058,91,03/2007
"Hubert H Moss",23936,24058,99.5,04/2007
"Hubert H Moss",24003,24058,99.8,05/2007
"Hubert H Moss",24042,24058,99.9,06/2007
"Hubert H Moss",24032,24058,99.9,07/2007
"Hubert H Moss",23731,24058,98.6,08/2007
"Hubert H Moss",23346,24058,97,09/2007
"Hubert H Moss",22965,24058,95.5,10/2007
"Hubert H Moss",22610,24058,94,11/2007
"Hubert H Moss",22578,24058,93.8,12/2007
"Hubert H Moss",22533,24058,93.7,01/2008
"Hubert H Moss",22533,24058,93.7,02/2008
"Hubert H Moss",23463,24058,97.5,03/2008
"Hubert H Moss",23987,24058,99.7,04/2008
"Hubert H Moss",23868,24058,99.2,05/2008
"Hubert H Moss",23675,24058,98.4,06/2008
"Hubert H Moss",23078,24058,95.9,07/2008
"Hubert H Moss",22579,24058,93.9,08/2008
"Hubert H Moss",22348,24058,92.9,09/2008
"Hubert H Moss",21951,24058,91.2,10/2008
"Hubert H Moss",21541,24058,89.5,11/2008
"Hubert H Moss",21179,24058,88,12/2008
"Hubert H Moss",20969,24058,87.2,01/2009
"Hubert H Moss",20887,24058,86.8,02/2009
"Hubert H Moss",20791,24058,86.4,03/2009
"Hubert H Moss",21060,24058,87.5,04/2009
"Hubert H Moss",24006,24058,99.8,05/2009
"Hubert H Moss",23648,24058,98.3,06/2009
"Hubert H Moss",23198,24058,96.4,07/2009
"Hubert H Moss",22638,24058,94.1,08/2009
"Hubert H Moss",22220,24058,92.4,09/2009
"Hubert H Moss",23161,24058,96.3,10/2009
"Hubert H Moss",23925,24058,99.4,11/2009
"Hubert H Moss",23944,24058,99.5,12/2009
"Hubert H Moss",24020,24058,99.8,01/2010
"Hubert H Moss",24058,24058,100,02/2010
"Hubert H Moss",24058,24058,100,03/2010
"Hubert H Moss",24048,24058,100,04/2010
"Hubert H Moss",24012,24058,99.8,05/2010
"Hubert H Moss",23805,24058,98.9,06/2010
"Hubert H Moss",23756,24058,98.7,07/2010
"Hubert H Moss",23315,24058,96.9,08/2010
"Hubert H Moss",23792,24058,98.9,09/2010
"Hubert H Moss",23667,24058,98.4,10/2010
"Hubert H Moss",23450,24058,97.5,11/2010
"Hubert H Moss",23243,24058,96.6,12/2010
"Hubert H Moss",23693,24058,98.5,01/2011
"Hubert H Moss",24000,24058,99.8,02/2011
"Hubert H Moss",23893,24058,99.3,03/2011
"Hubert H Moss",23916,24058,99.4,04/2011
"Hubert H Moss",24052,24058,100,05/2011
"Hubert H Moss",23623,24058,98.2,06/2011
"Hubert H Moss",22725,24058,94.5,07/2011
"Hubert H Moss",21779,24058,90.5,08/2011
"Hubert H Moss",20905,24058,86.9,09/2011
"Hubert H Moss",20490,24058,85.2,10/2011
"Hubert H Moss",20413,24058,84.8,11/2011
"Hubert H Moss",20679,24058,86,12/2011
"Hubert H Moss",21087,24058,87.7,01/2012
"Hubert H Moss",23197,24058,96.4,02/2012
"Hubert H Moss",23825,24058,99,03/2012
"Hubert H Moss",23942,24058,99.5,04/2012
"Hubert H Moss",23730,24058,98.6,05/2012
"Hubert H Moss",23941,24058,99.5,06/2012
"Hubert H Moss",23378,24058,97.2,07/2012
"Hubert H Moss",22697,24058,94.3,08/2012
"Hubert H Moss",22194,24058,92.3,09/2012
"Hubert H Moss",21735,24058,90.3,10/2012
"Hubert H Moss",21370,24058,88.8,11/2012
"Hubert H Moss",21083,24058,87.6,12/2012
"Hubert H Moss",21070,24058,87.6,01/2013
"Hubert H Moss",21062,24058,87.5,02/2013
"Hubert H Moss",20986,24058,87.2,03/2013
"Hubert H Moss",21193,24058,88.1,04/2013
"Hubert H Moss",21023,24058,87.4,05/2013
"Hubert H Moss",21968,24058,91.3,06/2013
"Hubert H Moss",21511,24058,89.4,07/2013
"Hubert H Moss",21066,24058,87.6,08/2013
"Hubert H Moss",20444,24058,85,09/2013
"Hubert H Moss",20160,24058,83.8,10/2013
"Hubert H Moss",20095,24058,83.5,11/2013
"Hubert H Moss",20308,24058,84.4,12/2013
"Hubert H Moss",20846,24058,86.6,01/2014
"Hubert H Moss",20797,24058,86.4,02/2014
"Hubert H Moss",20803,24058,86.5,03/2014
"Hubert H Moss",20876,24058,86.8,04/2014
"Hubert H Moss",20576,24058,85.5,05/2014
"Hubert H Moss",20301,24058,84.4,06/2014
