reservoir,storage,capacity,pct_capacity,date,state
Fontenelle,188269,345360,54.5,01/2000,WY
Fontenelle,148535,345360,43,02/2000,WY
Fontenelle,116567,345360,33.8,03/2000,WY
Fontenelle,109933,345360,31.8,04/2000,WY
Fontenelle,142560,345360,41.3,05/2000,WY
Fontenelle,249943,345360,72.4,06/2000,WY
Fontenelle,273457,345360,79.2,07/2000,WY
Fontenelle,266960,345360,77.3,08/2000,WY
Fontenelle,237572,345360,68.8,09/2000,WY
Fontenelle,214439,345360,62.1,10/2000,WY
Fontenelle,193959,345360,56.2,11/2000,WY
Fontenelle,167045,345360,48.4,12/2000,WY
Fontenelle,136538,345360,39.5,01/2001,WY
Fontenelle,106783,345360,30.9,02/2001,WY
Fontenelle,98430,345360,28.5,03/2001,WY
Fontenelle,120203,345360,34.8,04/2001,WY
Fontenelle,123269,345360,35.7,05/2001,WY
Fontenelle,177060,345360,51.3,06/2001,WY
Fontenelle,191931,345360,55.6,07/2001,WY
Fontenelle,187464,345360,54.3,08/2001,WY
Fontenelle,172357,345360,49.9,09/2001,WY
Fontenelle,156947,345360,45.4,10/2001,WY
Fontenelle,153439,345360,44.4,11/2001,WY
Fontenelle,150737,345360,43.6,12/2001,WY
Fontenelle,145171,345360,42,01/2002,WY
Fontenelle,138241,345360,40,02/2002,WY
Fontenelle,133200,345360,38.6,03/2002,WY
Fontenelle,153890,345360,44.6,04/2002,WY
Fontenelle,147444,345360,42.7,05/2002,WY
Fontenelle,200797,345360,58.1,06/2002,WY
Fontenelle,264091,345360,76.5,07/2002,WY
Fontenelle,270358,345360,78.3,08/2002,WY
Fontenelle,252007,345360,73,09/2002,WY
Fontenelle,241886,345360,70,10/2002,WY
Fontenelle,232575,345360,67.3,11/2002,WY
Fontenelle,221873,345360,64.2,12/2002,WY
Fontenelle,205069,345360,59.4,01/2003,WY
Fontenelle,191628,345360,55.5,02/2003,WY
Fontenelle,186599,345360,54,03/2003,WY
Fontenelle,169566,345360,49.1,04/2003,WY
Fontenelle,131563,345360,38.1,05/2003,WY
Fontenelle,221449,345360,64.1,06/2003,WY
Fontenelle,278984,345360,80.8,07/2003,WY
Fontenelle,282574,345360,81.8,08/2003,WY
Fontenelle,265948,345360,77,09/2003,WY
Fontenelle,246240,345360,71.3,10/2003,WY
Fontenelle,227231,345360,65.8,11/2003,WY
Fontenelle,208571,345360,60.4,12/2003,WY
Fontenelle,187398,345360,54.3,01/2004,WY
Fontenelle,165437,345360,47.9,02/2004,WY
Fontenelle,152247,345360,44.1,03/2004,WY
Fontenelle,183113,345360,53,04/2004,WY
Fontenelle,192535,345360,55.7,05/2004,WY
Fontenelle,240904,345360,69.8,06/2004,WY
Fontenelle,336228,345360,97.4,07/2004,WY
Fontenelle,318251,345360,92.2,08/2004,WY
Fontenelle,297468,345360,86.1,09/2004,WY
Fontenelle,282854,345360,81.9,10/2004,WY
Fontenelle,277806,345360,80.4,11/2004,WY
Fontenelle,245828,345360,71.2,12/2004,WY
Fontenelle,206090,345360,59.7,01/2005,WY
Fontenelle,166817,345360,48.3,02/2005,WY
Fontenelle,137077,345360,39.7,03/2005,WY
Fontenelle,153122,345360,44.3,04/2005,WY
Fontenelle,200702,345360,58.1,05/2005,WY
Fontenelle,229246,345360,66.4,06/2005,WY
Fontenelle,281067,345360,81.4,07/2005,WY
Fontenelle,287797,345360,83.3,08/2005,WY
Fontenelle,258503,345360,74.9,09/2005,WY
Fontenelle,235429,345360,68.2,10/2005,WY
Fontenelle,221707,345360,64.2,11/2005,WY
Fontenelle,199972,345360,57.9,12/2005,WY
Fontenelle,179194,345360,51.9,01/2006,WY
Fontenelle,157307,345360,45.5,02/2006,WY
Fontenelle,137211,345360,39.7,03/2006,WY
Fontenelle,148442,345360,43,04/2006,WY
Fontenelle,194596,345360,56.3,05/2006,WY
Fontenelle,272062,345360,78.8,06/2006,WY
Fontenelle,298893,345360,86.5,07/2006,WY
Fontenelle,284614,345360,82.4,08/2006,WY
Fontenelle,248485,345360,71.9,09/2006,WY
Fontenelle,232601,345360,67.4,10/2006,WY
Fontenelle,219306,345360,63.5,11/2006,WY
Fontenelle,195555,345360,56.6,12/2006,WY
Fontenelle,166738,345360,48.3,01/2007,WY
Fontenelle,138008,345360,40,02/2007,WY
Fontenelle,123796,345360,35.8,03/2007,WY
Fontenelle,132864,345360,38.5,04/2007,WY
Fontenelle,155812,345360,45.1,05/2007,WY
Fontenelle,210701,345360,61,06/2007,WY
Fontenelle,224646,345360,65,07/2007,WY
Fontenelle,215300,345360,62.3,08/2007,WY
Fontenelle,195088,345360,56.5,09/2007,WY
Fontenelle,179335,345360,51.9,10/2007,WY
Fontenelle,170274,345360,49.3,11/2007,WY
Fontenelle,156066,345360,45.2,12/2007,WY
Fontenelle,136997,345360,39.7,01/2008,WY
Fontenelle,119144,345360,34.5,02/2008,WY
Fontenelle,103879,345360,30.1,03/2008,WY
Fontenelle,102968,345360,29.8,04/2008,WY
Fontenelle,135094,345360,39.1,05/2008,WY
Fontenelle,216703,345360,62.7,06/2008,WY
Fontenelle,331085,345360,95.9,07/2008,WY
Fontenelle,304945,345360,88.3,08/2008,WY
Fontenelle,268178,345360,77.7,09/2008,WY
Fontenelle,241785,345360,70,10/2008,WY
Fontenelle,221073,345360,64,11/2008,WY
Fontenelle,196203,345360,56.8,12/2008,WY
Fontenelle,165015,345360,47.8,01/2009,WY
Fontenelle,136986,345360,39.7,02/2009,WY
Fontenelle,114197,345360,33.1,03/2009,WY
Fontenelle,119678,345360,34.7,04/2009,WY
Fontenelle,165356,345360,47.9,05/2009,WY
Fontenelle,316867,345360,91.7,06/2009,WY
Fontenelle,324897,345360,94.1,07/2009,WY
Fontenelle,326279,345360,94.5,08/2009,WY
Fontenelle,289291,345360,83.8,09/2009,WY
Fontenelle,266951,345360,77.3,10/2009,WY
Fontenelle,251327,345360,72.8,11/2009,WY
Fontenelle,217698,345360,63,12/2009,WY
Fontenelle,176721,345360,51.2,01/2010,WY
Fontenelle,140325,345360,40.6,02/2010,WY
Fontenelle,114805,345360,33.2,03/2010,WY
Fontenelle,116301,345360,33.7,04/2010,WY
Fontenelle,121728,345360,35.2,05/2010,WY
Fontenelle,212062,345360,61.4,06/2010,WY
Fontenelle,328307,345360,95.1,07/2010,WY
Fontenelle,326108,345360,94.4,08/2010,WY
Fontenelle,295792,345360,85.6,09/2010,WY
Fontenelle,263018,345360,76.2,10/2010,WY
Fontenelle,240728,345360,69.7,11/2010,WY
Fontenelle,219871,345360,63.7,12/2010,WY
Fontenelle,195223,345360,56.5,01/2011,WY
Fontenelle,170103,345360,49.3,02/2011,WY
Fontenelle,146136,345360,42.3,03/2011,WY
Fontenelle,138067,345360,40,04/2011,WY
Fontenelle,115875,345360,33.6,05/2011,WY
Fontenelle,123634,345360,35.8,06/2011,WY
Fontenelle,261126,345360,75.6,07/2011,WY
Fontenelle,314838,345360,91.2,08/2011,WY
Fontenelle,306679,345360,88.8,09/2011,WY
Fontenelle,285146,345360,82.6,10/2011,WY
Fontenelle,260546,345360,75.4,11/2011,WY
Fontenelle,226772,345360,65.7,12/2011,WY
Fontenelle,185771,345360,53.8,01/2012,WY
Fontenelle,144494,345360,41.8,02/2012,WY
Fontenelle,115620,345360,33.5,03/2012,WY
Fontenelle,140219,345360,40.6,04/2012,WY
Fontenelle,186093,345360,53.9,05/2012,WY
Fontenelle,292188,345360,84.6,06/2012,WY
Fontenelle,322323,345360,93.3,07/2012,WY
Fontenelle,314557,345360,91.1,08/2012,WY
Fontenelle,278522,345360,80.6,09/2012,WY
Fontenelle,248341,345360,71.9,10/2012,WY
Fontenelle,228890,345360,66.3,11/2012,WY
Fontenelle,209001,345360,60.5,12/2012,WY
Fontenelle,180299,345360,52.2,01/2013,WY
Fontenelle,152963,345360,44.3,02/2013,WY
Fontenelle,132628,345360,38.4,03/2013,WY
Fontenelle,131386,345360,38,04/2013,WY
Fontenelle,147599,345360,42.7,05/2013,WY
Fontenelle,207668,345360,60.1,06/2013,WY
Fontenelle,238178,345360,69,07/2013,WY
Fontenelle,236550,345360,68.5,08/2013,WY
Fontenelle,228642,345360,66.2,09/2013,WY
Fontenelle,238085,345360,68.9,10/2013,WY
Fontenelle,236516,345360,68.5,11/2013,WY
Fontenelle,210218,345360,60.9,12/2013,WY
Fontenelle,178471,345360,51.7,01/2014,WY
Fontenelle,147650,345360,42.8,02/2014,WY
Fontenelle,130878,345360,37.9,03/2014,WY
Fontenelle,119773,345360,34.7,04/2014,WY
Fontenelle,151848,345360,44,05/2014,WY
Fontenelle,229784,345360,66.5,06/2014,WY
Fontenelle,319359,345360,92.5,07/2014,WY
Fontenelle,339861,345360,98.4,08/2014,WY
Fontenelle,317116,345360,91.8,09/2014,WY
Fontenelle,316474,345360,91.6,10/2014,WY
Fontenelle,301324,345360,87.2,11/2014,WY
Fontenelle,281227,345360,81.4,12/2014,WY
Fontenelle,248602,345360,72,01/2015,WY
Fontenelle,221588,345360,64.2,02/2015,WY
Fontenelle,200111,345360,57.9,03/2015,WY
Fontenelle,184506,345360,53.4,04/2015,WY
Fontenelle,237110,345360,68.7,05/2015,WY
Fontenelle,327199,345360,94.7,06/2015,WY
Fontenelle,294919,345360,85.4,07/2015,WY
Fontenelle,292617,345360,84.7,08/2015,WY
Fontenelle,264640,345360,76.6,09/2015,WY
Fontenelle,244884,345360,70.9,10/2015,WY
Fontenelle,230630,345360,66.8,11/2015,WY
Fontenelle,209189,345360,60.6,12/2015,WY
Fontenelle,182658,345360,52.9,01/2016,WY
Fontenelle,157257,345360,45.5,02/2016,WY
Fontenelle,143564,345360,41.6,03/2016,WY
Fontenelle,134233,345360,38.9,04/2016,WY
Fontenelle,218539,345360,63.3,05/2016,WY
Fontenelle,301386,345360,87.3,06/2016,WY
Fontenelle,306052,345360,88.6,07/2016,WY
Fontenelle,280852,345360,81.3,08/2016,WY
Fontenelle,241767,345360,70,09/2016,WY
Fontenelle,225720,345360,65.4,10/2016,WY
Fontenelle,233503,345360,67.6,11/2016,WY
Fontenelle,214800,345360,62.2,12/2016,WY
Fontenelle,193130,345360,55.9,01/2017,WY
Fontenelle,178911,345360,51.8,02/2017,WY
Fontenelle,199833,345360,57.9,03/2017,WY
Fontenelle,156228,345360,45.2,04/2017,WY
Fontenelle,131561,345360,38.1,05/2017,WY
Fontenelle,234011,345360,67.8,06/2017,WY
Fontenelle,326237,345360,94.5,07/2017,WY
Fontenelle,296739,345360,85.9,08/2017,WY
Fontenelle,262182,345360,75.9,09/2017,WY
