reservoir,storage,capacity,pct_capacity,date,state
Caballo,38829,343990,11.3,01/2000,NM
Caballo,95001,343990,27.6,02/2000,NM
Caballo,117233,343990,34.1,03/2000,NM
Caballo,114982,343990,33.4,04/2000,NM
Caballo,88158,343990,25.6,05/2000,NM
Caballo,64486,343990,18.7,06/2000,NM
Caballo,53261,343990,15.5,07/2000,NM
Caballo,39181,343990,11.4,08/2000,NM
Caballo,30724,343990,8.9,09/2000,NM
Caballo,31002,343990,9,10/2000,NM
Caballo,33541,343990,9.8,11/2000,NM
Caballo,36308,343990,10.6,12/2000,NM
Caballo,38872,343990,11.3,01/2001,NM
Caballo,77886,343990,22.6,02/2001,NM
Caballo,104787,343990,30.5,03/2001,NM
Caballo,90617,343990,26.3,04/2001,NM
Caballo,98550,343990,28.6,05/2001,NM
Caballo,80877,343990,23.5,06/2001,NM
Caballo,63969,343990,18.6,07/2001,NM
Caballo,51870,343990,15.1,08/2001,NM
Caballo,24749,343990,7.2,09/2001,NM
Caballo,6470,343990,1.9,10/2001,NM
Caballo,8803,343990,2.6,11/2001,NM
Caballo,14884,343990,4.3,12/2001,NM
Caballo,35130,343990,10.2,01/2002,NM
Caballo,64925,343990,18.9,02/2002,NM
Caballo,82736,343990,24.1,03/2002,NM
Caballo,70226,343990,20.4,04/2002,NM
Caballo,68155,343990,19.8,05/2002,NM
Caballo,51450,343990,15,06/2002,NM
Caballo,37444,343990,10.9,07/2002,NM
Caballo,28859,343990,8.4,08/2002,NM
Caballo,27762,343990,8.1,09/2002,NM
Caballo,31158,343990,9.1,10/2002,NM
Caballo,33870,343990,9.8,11/2002,NM
Caballo,35671,343990,10.4,12/2002,NM
Caballo,37523,343990,10.9,01/2003,NM
Caballo,41018,343990,11.9,02/2003,NM
Caballo,59968,343990,17.4,03/2003,NM
Caballo,51123,343990,14.9,04/2003,NM
Caballo,60859,343990,17.7,05/2003,NM
Caballo,54517,343990,15.8,06/2003,NM
Caballo,52585,343990,15.3,07/2003,NM
Caballo,30503,343990,8.9,08/2003,NM
Caballo,7713,343990,2.2,09/2003,NM
Caballo,6193,343990,1.8,10/2003,NM
Caballo,8139,343990,2.4,11/2003,NM
Caballo,10010,343990,2.9,12/2003,NM
Caballo,11971,343990,3.5,01/2004,NM
Caballo,13815,343990,4,02/2004,NM
Caballo,41772,343990,12.1,03/2004,NM
Caballo,47720,343990,13.9,04/2004,NM
Caballo,62409,343990,18.1,05/2004,NM
Caballo,49872,343990,14.5,06/2004,NM
Caballo,63035,343990,18.3,07/2004,NM
Caballo,49604,343990,14.4,08/2004,NM
Caballo,19360,343990,5.6,09/2004,NM
Caballo,17482,343990,5.1,10/2004,NM
Caballo,19856,343990,5.8,11/2004,NM
Caballo,22067,343990,6.4,12/2004,NM
Caballo,24750,343990,7.2,01/2005,NM
Caballo,28980,343990,8.4,02/2005,NM
Caballo,32085,343990,9.3,03/2005,NM
Caballo,30156,343990,8.8,04/2005,NM
Caballo,37534,343990,10.9,05/2005,NM
Caballo,46026,343990,13.4,06/2005,NM
Caballo,38429,343990,11.2,07/2005,NM
Caballo,34669,343990,10.1,08/2005,NM
Caballo,13718,343990,4,09/2005,NM
Caballo,11605,343990,3.4,10/2005,NM
Caballo,13106,343990,3.8,11/2005,NM
Caballo,14555,343990,4.2,12/2005,NM
Caballo,15895,343990,4.6,01/2006,NM
Caballo,17129,343990,5,02/2006,NM
Caballo,23233,343990,6.8,03/2006,NM
Caballo,25657,343990,7.5,04/2006,NM
Caballo,45295,343990,13.2,05/2006,NM
Caballo,48981,343990,14.2,06/2006,NM
Caballo,45431,343990,13.2,07/2006,NM
Caballo,59089,343990,17.2,08/2006,NM
Caballo,59803,343990,17.4,09/2006,NM
Caballo,37623,343990,10.9,10/2006,NM
Caballo,39209,343990,11.4,11/2006,NM
Caballo,41045,343990,11.9,12/2006,NM
Caballo,43132,343990,12.5,01/2007,NM
Caballo,44840,343990,13,02/2007,NM
Caballo,32110,343990,9.3,03/2007,NM
Caballo,40272,343990,11.7,04/2007,NM
Caballo,67339,343990,19.6,05/2007,NM
Caballo,50093,343990,14.6,06/2007,NM
Caballo,51272,343990,14.9,07/2007,NM
Caballo,51615,343990,15,08/2007,NM
Caballo,20074,343990,5.8,09/2007,NM
Caballo,16484,343990,4.8,10/2007,NM
Caballo,20983,343990,6.1,11/2007,NM
Caballo,22602,343990,6.6,12/2007,NM
Caballo,24109,343990,7,01/2008,NM
Caballo,28048,343990,8.2,02/2008,NM
Caballo,44138,343990,12.8,03/2008,NM
Caballo,45652,343990,13.3,04/2008,NM
Caballo,47826,343990,13.9,05/2008,NM
Caballo,49853,343990,14.5,06/2008,NM
Caballo,61073,343990,17.8,07/2008,NM
Caballo,53569,343990,15.6,08/2008,NM
Caballo,47099,343990,13.7,09/2008,NM
Caballo,21228,343990,6.2,10/2008,NM
Caballo,18636,343990,5.4,11/2008,NM
Caballo,20893,343990,6.1,12/2008,NM
Caballo,22539,343990,6.6,01/2009,NM
Caballo,28670,343990,8.3,02/2009,NM
Caballo,43602,343990,12.7,03/2009,NM
Caballo,42481,343990,12.3,04/2009,NM
Caballo,53191,343990,15.5,05/2009,NM
Caballo,59136,343990,17.2,06/2009,NM
Caballo,64353,343990,18.7,07/2009,NM
Caballo,50803,343990,14.8,08/2009,NM
Caballo,27361,343990,8,09/2009,NM
Caballo,26833,343990,7.8,10/2009,NM
Caballo,26456,343990,7.7,11/2009,NM
Caballo,28399,343990,8.3,12/2009,NM
Caballo,30470,343990,8.9,01/2010,NM
Caballo,45527,343990,13.2,02/2010,NM
Caballo,62556,343990,18.2,03/2010,NM
Caballo,65051,343990,18.9,04/2010,NM
Caballo,63722,343990,18.5,05/2010,NM
Caballo,54574,343990,15.9,06/2010,NM
Caballo,60283,343990,17.5,07/2010,NM
Caballo,49279,343990,14.3,08/2010,NM
Caballo,27026,343990,7.9,09/2010,NM
Caballo,17793,343990,5.2,10/2010,NM
