reservoir,storage,capacity,pct_capacity,date,state
"Bear Lake",996383,1302000,76.5,01/2000,ID
"Bear Lake",991508,1302000,76.2,02/2000,ID
"Bear Lake",1000564,1302000,76.8,03/2000,ID
"Bear Lake",992205,1302000,76.2,04/2000,ID
"Bear Lake",1016599,1302000,78.1,05/2000,ID
"Bear Lake",1021481,1302000,78.5,06/2000,ID
"Bear Lake",953945,1302000,73.3,07/2000,ID
"Bear Lake",861246,1302000,66.1,08/2000,ID
"Bear Lake",783173,1302000,60.2,09/2000,ID
"Bear Lake",747174,1302000,57.4,10/2000,ID
"Bear Lake",732299,1302000,56.2,11/2000,ID
"Bear Lake",728923,1302000,56,12/2000,ID
"Bear Lake",739733,1302000,56.8,01/2001,ID
"Bear Lake",755304,1302000,58,02/2001,ID
"Bear Lake",774322,1302000,59.5,03/2001,ID
"Bear Lake",792035,1302000,60.8,04/2001,ID
"Bear Lake",818001,1302000,62.8,05/2001,ID
"Bear Lake",780448,1302000,59.9,06/2001,ID
"Bear Lake",690532,1302000,53,07/2001,ID
"Bear Lake",596958,1302000,45.8,08/2001,ID
"Bear Lake",514529,1302000,39.5,09/2001,ID
"Bear Lake",476656,1302000,36.6,10/2001,ID
"Bear Lake",447425,1302000,34.4,11/2001,ID
"Bear Lake",450018,1302000,34.6,12/2001,ID
"Bear Lake",455857,1302000,35,01/2002,ID
"Bear Lake",463649,1302000,35.6,02/2002,ID
"Bear Lake",474052,1302000,36.4,03/2002,ID
"Bear Lake",486429,1302000,37.4,04/2002,ID
"Bear Lake",507983,1302000,39,05/2002,ID
"Bear Lake",511909,1302000,39.3,06/2002,ID
"Bear Lake",449370,1302000,34.5,07/2002,ID
"Bear Lake",362347,1302000,27.8,08/2002,ID
"Bear Lake",270045,1302000,20.7,09/2002,ID
"Bear Lake",238537,1302000,18.3,10/2002,ID
"Bear Lake",220344,1302000,16.9,11/2002,ID
"Bear Lake",224103,1302000,17.2,12/2002,ID
"Bear Lake",232884,1302000,17.9,01/2003,ID
"Bear Lake",239165,1302000,18.4,02/2003,ID
"Bear Lake",253640,1302000,19.5,03/2003,ID
"Bear Lake",270045,1302000,20.7,04/2003,ID
"Bear Lake",277632,1302000,21.3,05/2003,ID
"Bear Lake",291567,1302000,22.4,06/2003,ID
"Bear Lake",215961,1302000,16.6,07/2003,ID
"Bear Lake",137009,1302000,10.5,08/2003,ID
"Bear Lake",72041,1302000,5.5,09/2003,ID
"Bear Lake",30168,1302000,2.3,10/2003,ID
"Bear Lake",12651,1302000,1,11/2003,ID
"Bear Lake",10238,1302000,0.8,12/2003,ID
"Bear Lake",15667,1302000,1.2,01/2004,ID
"Bear Lake",21705,1302000,1.7,02/2004,ID
"Bear Lake",33799,1302000,2.6,03/2004,ID
"Bear Lake",61701,1302000,4.7,04/2004,ID
"Bear Lake",100729,1302000,7.7,05/2004,ID
"Bear Lake",101953,1302000,7.8,06/2004,ID
"Bear Lake",84230,1302000,6.5,07/2004,ID
"Bear Lake",31379,1302000,2.4,08/2004,ID
"Bear Lake",0,1302000,0,09/2004,ID
"Bear Lake",0,1302000,0,10/2004,ID
"Bear Lake",0,1302000,0,11/2004,ID
"Bear Lake",0,1302000,0,12/2004,ID
"Bear Lake",0,1302000,0,01/2005,ID
"Bear Lake",3611,1302000,0.3,02/2005,ID
"Bear Lake",17477,1302000,1.3,03/2005,ID
"Bear Lake",36826,1302000,2.8,04/2005,ID
"Bear Lake",121597,1302000,9.3,05/2005,ID
"Bear Lake",246713,1302000,18.9,06/2005,ID
"Bear Lake",338031,1302000,26,07/2005,ID
"Bear Lake",322718,1302000,24.8,08/2005,ID
"Bear Lake",268781,1302000,20.6,09/2005,ID
"Bear Lake",233512,1302000,17.9,10/2005,ID
"Bear Lake",228492,1302000,17.5,11/2005,ID
"Bear Lake",243566,1302000,18.7,12/2005,ID
"Bear Lake",251749,1302000,19.3,01/2006,ID
"Bear Lake",275734,1302000,21.2,02/2006,ID
"Bear Lake",289664,1302000,22.2,03/2006,ID
"Bear Lake",325267,1302000,25,04/2006,ID
"Bear Lake",391884,1302000,30.1,05/2006,ID
"Bear Lake",467549,1302000,35.9,06/2006,ID
"Bear Lake",498829,1302000,38.3,07/2006,ID
"Bear Lake",466248,1302000,35.8,08/2006,ID
"Bear Lake",409279,1302000,31.4,09/2006,ID
"Bear Lake",374533,1302000,28.8,10/2006,ID
"Bear Lake",373891,1302000,28.7,11/2006,ID
"Bear Lake",391241,1302000,30,12/2006,ID
"Bear Lake",404120,1302000,31,01/2007,ID
"Bear Lake",413149,1302000,31.7,02/2007,ID
"Bear Lake",431100,1302000,33.1,03/2007,ID
"Bear Lake",490342,1302000,37.7,04/2007,ID
"Bear Lake",531579,1302000,40.8,05/2007,ID
"Bear Lake",531579,1302000,40.8,06/2007,ID
"Bear Lake",461051,1302000,35.4,07/2007,ID
"Bear Lake",368759,1302000,28.3,08/2007,ID
"Bear Lake",287129,1302000,22.1,09/2007,ID
"Bear Lake",236653,1302000,18.2,10/2007,ID
"Bear Lake",222800,1302000,17.1,11/2007,ID
"Bear Lake",224100,1302000,17.2,12/2007,ID
"Bear Lake",226000,1302000,17.4,01/2008,ID
"Bear Lake",237900,1302000,18.3,02/2008,ID
"Bear Lake",256800,1302000,19.7,03/2008,ID
"Bear Lake",277600,1302000,21.3,04/2008,ID
"Bear Lake",311900,1302000,24,05/2008,ID
"Bear Lake",355300,1302000,27.3,06/2008,ID
"Bear Lake",407300,1302000,31.3,07/2008,ID
"Bear Lake",352700,1302000,27.1,08/2008,ID
"Bear Lake",273800,1302000,21,09/2008,ID
"Bear Lake",231600,1302000,17.8,10/2008,ID
"Bear Lake",226000,1302000,17.4,11/2008,ID
"Bear Lake",236000,1302000,18.1,12/2008,ID
"Bear Lake",242900,1302000,18.7,01/2009,ID
"Bear Lake",254900,1302000,19.6,02/2009,ID
"Bear Lake",266300,1302000,20.5,03/2009,ID
"Bear Lake",293500,1302000,22.5,04/2009,ID
"Bear Lake",337400,1302000,25.9,05/2009,ID
"Bear Lake",400900,1302000,30.8,06/2009,ID
"Bear Lake",509300,1302000,39.1,07/2009,ID
"Bear Lake",491600,1302000,37.8,08/2009,ID
"Bear Lake",446800,1302000,34.3,09/2009,ID
"Bear Lake",415700,1302000,31.9,10/2009,ID
"Bear Lake",407300,1302000,31.3,11/2009,ID
"Bear Lake",402800,1302000,30.9,12/2009,ID
"Bear Lake",406700,1302000,31.2,01/2010,ID
"Bear Lake",420300,1302000,32.3,02/2010,ID
"Bear Lake",434500,1302000,33.4,03/2010,ID
"Bear Lake",449400,1302000,34.5,04/2010,ID
"Bear Lake",476700,1302000,36.6,05/2010,ID
"Bear Lake",498800,1302000,38.3,06/2010,ID
"Bear Lake",572700,1302000,44,07/2010,ID
"Bear Lake",502800,1302000,38.6,08/2010,ID
"Bear Lake",420300,1302000,32.3,09/2010,ID
"Bear Lake",390600,1302000,30,10/2010,ID
"Bear Lake",372000,1302000,28.6,11/2010,ID
"Bear Lake",376500,1302000,28.9,12/2010,ID
"Bear Lake",397000,1302000,30.5,01/2011,ID
"Bear Lake",413200,1302000,31.7,02/2011,ID
"Bear Lake",426700,1302000,32.8,03/2011,ID
"Bear Lake",457800,1302000,35.2,04/2011,ID
"Bear Lake",589700,1302000,45.3,05/2011,ID
"Bear Lake",769600,1302000,59.1,06/2011,ID
"Bear Lake",985900,1302000,75.7,07/2011,ID
"Bear Lake",1144000,1302000,87.9,08/2011,ID
"Bear Lake",1108900,1302000,85.2,09/2011,ID
"Bear Lake",1043000,1302000,80.1,10/2011,ID
"Bear Lake",1010000,1302000,77.6,11/2011,ID
"Bear Lake",985200,1302000,75.7,12/2011,ID
"Bear Lake",958800,1302000,73.6,01/2012,ID
"Bear Lake",972000,1302000,74.7,02/2012,ID
"Bear Lake",993600,1302000,76.3,03/2012,ID
"Bear Lake",1030500,1302000,79.1,04/2012,ID
"Bear Lake",1068300,1302000,82.1,05/2012,ID
"Bear Lake",1057800,1302000,81.2,06/2012,ID
"Bear Lake",983900,1302000,75.6,07/2012,ID
"Bear Lake",904000,1302000,69.4,08/2012,ID
"Bear Lake",813000,1302000,62.4,09/2012,ID
"Bear Lake",764100,1302000,58.7,10/2012,ID
"Bear Lake",738400,1302000,56.7,11/2012,ID
"Bear Lake",742000,1302000,57,12/2012,ID
"Bear Lake",755985,1302000,58.1,01/2013,ID
"Bear Lake",761412,1302000,58.5,02/2013,ID
"Bear Lake",783176,1302000,60.2,03/2013,ID
"Bear Lake",800981,1302000,61.5,04/2013,ID
"Bear Lake",841071,1302000,64.6,05/2013,ID
"Bear Lake",851690,1302000,65.4,06/2013,ID
"Bear Lake",773036,1302000,59.4,07/2013,ID
"Bear Lake",669043,1302000,51.4,08/2013,ID
"Bear Lake",581709,1302000,44.7,09/2013,ID
"Bear Lake",548022,1302000,42.1,10/2013,ID
"Bear Lake",529310,1302000,40.7,11/2013,ID
"Bear Lake",529027,1302000,40.6,12/2013,ID
