reservoir,storage,capacity,pct_capacity,date,state
"Wallowa Lake",19100,37500,50.9,01/2000,OR
"Wallowa Lake",16200,37500,43.2,02/2000,OR
"Wallowa Lake",19400,37500,51.7,03/2000,OR
"Wallowa Lake",19300,37500,51.5,04/2000,OR
"Wallowa Lake",21400,37500,57.1,05/2000,OR
"Wallowa Lake",28100,37500,74.9,06/2000,OR
"Wallowa Lake",31700,37500,84.5,07/2000,OR
"Wallowa Lake",24400,37500,65.1,08/2000,OR
"Wallowa Lake",9700,37500,25.9,09/2000,OR
"Wallowa Lake",7600,37500,20.3,10/2000,OR
"Wallowa Lake",10300,37500,27.5,11/2000,OR
"Wallowa Lake",11600,37500,30.9,12/2000,OR
"Wallowa Lake",12200,37500,32.5,01/2001,OR
"Wallowa Lake",12300,37500,32.8,02/2001,OR
"Wallowa Lake",17700,37500,47.2,03/2001,OR
"Wallowa Lake",13400,37500,35.7,04/2001,OR
"Wallowa Lake",16100,37500,42.9,05/2001,OR
"Wallowa Lake",30000,37500,80,06/2001,OR
"Wallowa Lake",15800,37500,42.1,07/2001,OR
"Wallowa Lake",4000,37500,10.7,08/2001,OR
"Wallowa Lake",500,37500,1.3,09/2001,OR
"Wallowa Lake",1200,37500,3.2,10/2001,OR
"Wallowa Lake",2800,37500,7.5,11/2005,OR
"Wallowa Lake",4300,37500,11.5,12/2005,OR
"Wallowa Lake",5900,37500,15.7,01/2006,OR
"Wallowa Lake",7600,37500,20.3,02/2006,OR
"Wallowa Lake",14000,37500,37.3,03/2006,OR
"Wallowa Lake",15400,37500,41.1,04/2006,OR
"Wallowa Lake",19100,37500,50.9,05/2006,OR
"Wallowa Lake",25100,37500,66.9,06/2006,OR
"Wallowa Lake",31400,37500,83.7,07/2006,OR
"Wallowa Lake",25000,37500,66.7,08/2006,OR
"Wallowa Lake",14500,37500,38.7,09/2006,OR
"Wallowa Lake",8500,37500,22.7,10/2006,OR
"Wallowa Lake",2500,37500,6.7,11/2006,OR
"Wallowa Lake",6400,37500,17.1,12/2006,OR
"Wallowa Lake",7600,37500,20.3,01/2007,OR
"Wallowa Lake",8700,37500,23.2,02/2007,OR
"Wallowa Lake",10040,37500,26.8,03/2007,OR
"Wallowa Lake",12810,37500,34.2,04/2007,OR
"Wallowa Lake",16780,37500,44.7,05/2007,OR
"Wallowa Lake",22640,37500,60.4,06/2007,OR
"Wallowa Lake",23530,37500,62.7,07/2007,OR
"Wallowa Lake",11470,37500,30.6,08/2007,OR
"Wallowa Lake",30,37500,0.1,09/2007,OR
"Wallowa Lake",1070,37500,2.9,10/2007,OR
"Wallowa Lake",2540,37500,6.8,11/2007,OR
"Wallowa Lake",4100,37500,10.9,12/2007,OR
"Wallowa Lake",6200,37500,16.5,01/2008,OR
"Wallowa Lake",7800,37500,20.8,02/2008,OR
"Wallowa Lake",8300,37500,22.1,03/2008,OR
"Wallowa Lake",9100,37500,24.3,04/2008,OR
"Wallowa Lake",11080,37500,29.5,05/2008,OR
"Wallowa Lake",19600,37500,52.3,06/2008,OR
"Wallowa Lake",26200,37500,69.9,07/2008,OR
"Wallowa Lake",29600,37500,78.9,08/2008,OR
"Wallowa Lake",18500,37500,49.3,09/2008,OR
"Wallowa Lake",10000,37500,26.7,10/2008,OR
"Wallowa Lake",9600,37500,25.6,11/2008,OR
"Wallowa Lake",12400,37500,33.1,12/2008,OR
"Wallowa Lake",13400,37500,35.7,01/2009,OR
"Wallowa Lake",14800,37500,39.5,02/2009,OR
"Wallowa Lake",15500,37500,41.3,03/2009,OR
"Wallowa Lake",16800,37500,44.8,04/2009,OR
"Wallowa Lake",19700,37500,52.5,05/2009,OR
"Wallowa Lake",26600,37500,70.9,06/2009,OR
"Wallowa Lake",31700,37500,84.5,07/2009,OR
"Wallowa Lake",11500,37500,30.7,09/2009,OR
"Wallowa Lake",0,37500,0,11/2009,OR
"Wallowa Lake",9600,37500,25.6,12/2009,OR
