reservoir,storage,capacity,pct_capacity,date,state
Standley,40686,42000,96.9,01/2000,CO
Standley,40278,42000,95.9,02/2000,CO
Standley,40159,42000,95.6,03/2000,CO
Standley,40786,42000,97.1,04/2000,CO
Standley,41230,42000,98.2,05/2000,CO
Standley,39161,42000,93.2,06/2000,CO
Standley,38111,42000,90.7,07/2000,CO
Standley,37600,42000,89.5,08/2000,CO
Standley,33046,42000,78.7,09/2000,CO
Standley,30999,42000,73.8,10/2000,CO
Standley,30684,42000,73.1,11/2000,CO
Standley,31964,42000,76.1,12/2000,CO
Standley,32786,42000,78.1,01/2001,CO
Standley,32392,42000,77.1,02/2001,CO
Standley,32072,42000,76.4,03/2001,CO
Standley,30836,42000,73.4,04/2001,CO
Standley,31316,42000,74.6,05/2001,CO
Standley,41352,42000,98.5,06/2001,CO
Standley,42338,42000,100.8,07/2001,CO
Standley,41736,42000,99.4,08/2001,CO
Standley,38175,42000,90.9,09/2001,CO
Standley,34086,42000,81.2,10/2001,CO
Standley,32086,42000,76.4,11/2001,CO
Standley,32555,42000,77.5,12/2001,CO
Standley,32234,42000,76.7,01/2002,CO
Standley,31326,42000,74.6,02/2002,CO
Standley,30579,42000,72.8,03/2002,CO
Standley,29745,42000,70.8,04/2002,CO
Standley,27611,42000,65.7,05/2002,CO
Standley,26866,42000,64,06/2002,CO
Standley,26767,42000,63.7,07/2002,CO
Standley,23285,42000,55.4,08/2002,CO
Standley,20546,42000,48.9,09/2002,CO
Standley,20537,42000,48.9,10/2002,CO
Standley,20569,42000,49,11/2002,CO
Standley,39786,42000,94.7,12/2003,CO
Standley,39786,42000,94.7,01/2004,CO
Standley,38686,42000,92.1,02/2004,CO
Standley,40000,42000,95.2,03/2004,CO
Standley,39486,42000,94,04/2004,CO
Standley,40086,42000,95.4,05/2004,CO
Standley,42286,42000,100.7,06/2004,CO
Standley,42486,42000,101.2,07/2004,CO
Standley,39986,42000,95.2,08/2004,CO
Standley,39986,42000,95.2,09/2004,CO
Standley,37086,42000,88.3,10/2004,CO
Standley,37586,42000,89.5,11/2004,CO
Standley,37600,42000,89.5,12/2004,CO
Standley,40038,42000,95.3,01/2005,CO
Standley,39921,42000,95.1,02/2005,CO
Standley,39921,42000,95.1,03/2005,CO
Standley,40397,42000,96.2,04/2005,CO
Standley,42171,42000,100.4,05/2005,CO
Standley,42054,42000,100.1,06/2005,CO
Standley,41937,42000,99.9,07/2005,CO
Standley,40516,42000,96.5,08/2005,CO
Standley,39336,42000,93.7,09/2005,CO
Standley,34790,42000,82.8,10/2005,CO
Standley,34901,42000,83.1,11/2005,CO
Standley,35340,42000,84.1,12/2005,CO
Standley,35789,42000,85.2,01/2006,CO
Standley,35902,42000,85.5,02/2006,CO
Standley,35563,42000,84.7,03/2006,CO
Standley,35676,42000,84.9,04/2006,CO
Standley,33587,42000,80,05/2006,CO
Standley,33805,42000,80.5,06/2006,CO
Standley,39570,42000,94.2,07/2006,CO
Standley,41469,42000,98.7,08/2006,CO
Standley,38405,42000,91.4,09/2006,CO
Standley,35902,42000,85.5,10/2006,CO
Standley,35902,42000,85.5,11/2006,CO
Standley,37600,42000,89.5,12/2006,CO
Standley,38985,42000,92.8,01/2007,CO
Standley,40159,42000,95.6,02/2007,CO
Standley,40873,42000,97.3,03/2007,CO
Standley,42171,42000,100.4,04/2007,CO
Standley,42288,42000,100.7,05/2007,CO
Standley,42288,42000,100.7,06/2007,CO
Standley,42288,42000,100.7,07/2007,CO
Standley,42405,42000,101,08/2007,CO
Standley,40754,42000,97,09/2007,CO
Standley,37945,42000,90.3,10/2007,CO
Standley,37714,42000,89.8,11/2007,CO
Standley,38635,42000,92,12/2007,CO
Standley,38750,42000,92.3,01/2008,CO
Standley,38635,42000,92,02/2008,CO
Standley,38635,42000,92,03/2008,CO
Standley,38635,42000,92,04/2008,CO
Standley,38175,42000,90.9,05/2008,CO
Standley,39219,42000,93.4,06/2008,CO
Standley,42054,42000,100.1,07/2008,CO
Standley,40873,42000,97.3,08/2008,CO
Standley,39219,42000,93.4,09/2008,CO
Standley,37945,42000,90.3,10/2008,CO
Standley,37258,42000,88.7,11/2008,CO
Standley,36916,42000,87.9,12/2008,CO
Standley,36580,42000,87.1,01/2009,CO
Standley,35450,42000,84.4,02/2009,CO
Standley,35676,42000,84.9,03/2009,CO
Standley,36015,42000,85.8,04/2009,CO
Standley,39219,42000,93.4,05/2009,CO
Standley,42171,42000,100.4,06/2009,CO
Standley,42171,42000,100.4,07/2009,CO
Standley,42405,42000,101,08/2009,CO
Standley,38985,42000,92.8,09/2009,CO
Standley,35563,42000,84.7,10/2009,CO
Standley,35340,42000,84.1,11/2009,CO
Standley,36467,42000,86.8,12/2009,CO
Standley,35676,42000,84.9,01/2010,CO
Standley,35230,42000,83.9,02/2010,CO
Standley,36128,42000,86,03/2010,CO
Standley,38865,42000,92.5,04/2010,CO
Standley,42171,42000,100.4,05/2010,CO
Standley,42054,42000,100.1,06/2010,CO
Standley,41937,42000,99.9,07/2010,CO
Standley,39687,42000,94.5,08/2010,CO
Standley,35230,42000,83.9,09/2010,CO
Standley,34132,42000,81.3,10/2010,CO
Standley,34237,42000,81.5,11/2010,CO
Standley,33914,42000,80.7,12/2010,CO
Standley,33914,42000,80.7,01/2011,CO
Standley,33264,42000,79.2,02/2011,CO
Standley,33046,42000,78.7,03/2011,CO
Standley,33264,42000,79.2,04/2011,CO
Standley,32610,42000,77.6,05/2011,CO
Standley,35676,42000,84.9,06/2011,CO
Standley,41820,42000,99.6,07/2011,CO
Standley,41937,42000,99.9,08/2011,CO
Standley,39102,42000,93.1,09/2011,CO
Standley,36015,42000,85.8,10/2011,CO
Standley,36241,42000,86.3,11/2011,CO
Standley,37031,42000,88.2,12/2011,CO
Standley,37145,42000,88.4,01/2012,CO
Standley,37031,42000,88.2,02/2012,CO
Standley,36916,42000,87.9,03/2012,CO
Standley,36688,42000,87.4,04/2012,CO
Standley,36576,42000,87.1,05/2012,CO
Standley,38292,42000,91.2,06/2012,CO
Standley,39337,42000,93.7,07/2012,CO
Standley,37373,42000,89,08/2012,CO
Standley,33914,42000,80.7,09/2012,CO
Standley,31423,42000,74.8,10/2012,CO
Standley,29849,42000,71.1,11/2012,CO
Standley,28924,42000,68.9,12/2012,CO
Standley,28620,42000,68.1,01/2013,CO
Standley,28722,42000,68.4,02/2013,CO
Standley,28722,42000,68.4,03/2013,CO
Standley,29127,42000,69.4,04/2013,CO
Standley,29026,42000,69.1,05/2013,CO
Standley,36350,42000,86.5,06/2013,CO
Standley,42170,42000,100.4,07/2013,CO
Standley,41819,42000,99.6,08/2013,CO
Standley,38985,42000,92.8,09/2013,CO
Standley,40517,42000,96.5,10/2013,CO
Standley,40398,42000,96.2,11/2013,CO
Standley,40042,42000,95.3,12/2013,CO
Standley,40159,42000,95.6,01/2014,CO
Standley,40398,42000,96.2,02/2014,CO
Standley,40517,42000,96.5,03/2014,CO
Standley,41586,42000,99,04/2014,CO
Standley,41936,42000,99.8,05/2014,CO
Standley,42170,42000,100.4,06/2014,CO
Standley,42053,42000,100.1,07/2014,CO
Standley,42286,42000,100.7,08/2014,CO
Standley,41113,42000,97.9,09/2014,CO
Standley,41352,42000,98.5,10/2014,CO
Standley,41469,42000,98.7,11/2014,CO
Standley,40398,42000,96.2,12/2014,CO
Standley,40159,42000,95.6,01/2015,CO
Standley,40278,42000,95.9,02/2015,CO
Standley,40636,42000,96.8,03/2015,CO
Standley,41352,42000,98.5,04/2015,CO
Standley,42053,42000,100.1,05/2015,CO
Standley,41936,42000,99.8,06/2015,CO
Standley,41233,42000,98.2,07/2015,CO
Standley,41936,42000,99.8,08/2015,CO
Standley,39807,42000,94.8,09/2015,CO
Standley,36802,42000,87.6,10/2015,CO
Standley,37145,42000,88.4,11/2015,CO
Standley,38638,42000,92,12/2015,CO
Standley,39220,42000,93.4,01/2016,CO
Standley,39455,42000,93.9,02/2016,CO
Standley,39689,42000,94.5,03/2016,CO
Standley,40278,42000,95.9,04/2016,CO
Standley,42053,42000,100.1,05/2016,CO
Standley,42053,42000,100.1,06/2016,CO
Standley,42053,42000,100.1,07/2016,CO
Standley,41113,42000,97.9,08/2016,CO
Standley,37602,42000,89.5,09/2016,CO
Standley,33914,42000,80.7,10/2016,CO
Standley,32935,42000,78.4,11/2016,CO
Standley,32935,42000,78.4,12/2016,CO
Standley,32283,42000,76.9,01/2017,CO
Standley,32068,42000,76.4,02/2017,CO
Standley,31853,42000,75.8,03/2017,CO
Standley,32283,42000,76.9,04/2017,CO
Standley,32826,42000,78.2,05/2017,CO
Standley,41819,42000,99.6,06/2017,CO
Standley,41936,42000,99.8,07/2017,CO
Standley,42170,42000,100.4,08/2017,CO
Standley,40517,42000,96.5,09/2017,CO
Standley,37602,42000,89.5,10/2017,CO
Standley,39924,42000,95.1,11/2017,CO
Standley,41200,42000,98.1,12/2017,CO
Standley,41200,42000,98.1,01/2018,CO
Standley,42000,42000,100,02/2018,CO
Standley,42000,42000,100,03/2018,CO
Standley,41200,42000,98.1,04/2018,CO
Standley,41200,42000,98.1,05/2018,CO
Standley,42000,42000,100,06/2018,CO
Standley,41200,42000,98.1,07/2018,CO
Standley,38800,42000,92.4,08/2018,CO
Standley,34300,42000,81.7,09/2018,CO
Standley,31100,42000,74,10/2018,CO
Standley,30060,42000,71.6,11/2018,CO
Standley,30100,42000,71.7,12/2018,CO
Standley,29000,42000,69,01/2019,CO
Standley,29000,42000,69,02/2019,CO
Standley,28000,42000,66.7,03/2019,CO
Standley,29000,42000,69,04/2019,CO
