reservoir,storage,capacity,pct_capacity,date,state
Heron,379936,400000,95,01/2000,NM
Heron,376397,400000,94.1,02/2000,NM
Heron,372933,400000,93.2,03/2000,NM
Heron,348279,400000,87.1,04/2000,NM
Heron,337760,400000,84.4,05/2000,NM
Heron,348007,400000,87,06/2000,NM
Heron,334827,400000,83.7,07/2000,NM
Heron,329639,400000,82.4,08/2000,NM
Heron,316875,400000,79.2,09/2000,NM
Heron,286715,400000,71.7,10/2000,NM
Heron,280706,400000,70.2,11/2000,NM
Heron,273433,400000,68.4,12/2000,NM
Heron,267436,400000,66.9,01/2001,NM
Heron,266828,400000,66.7,02/2001,NM
Heron,262766,400000,65.7,03/2001,NM
Heron,263232,400000,65.8,04/2001,NM
Heron,261512,400000,65.4,05/2001,NM
Heron,308750,400000,77.2,06/2001,NM
Heron,335787,400000,83.9,07/2001,NM
Heron,339475,400000,84.9,08/2001,NM
Heron,342321,400000,85.6,09/2001,NM
Heron,340330,400000,85.1,10/2001,NM
Heron,336800,400000,84.2,11/2001,NM
Heron,312670,400000,78.2,12/2001,NM
Heron,291415,400000,72.9,01/2002,NM
Heron,279837,400000,70,02/2002,NM
Heron,268750,400000,67.2,03/2002,NM
Heron,257220,400000,64.3,04/2002,NM
Heron,247730,400000,61.9,05/2002,NM
Heron,245802,400000,61.5,06/2002,NM
Heron,213290,400000,53.3,07/2002,NM
Heron,183255,400000,45.8,08/2002,NM
Heron,169295,400000,42.3,09/2002,NM
Heron,167632,400000,41.9,10/2002,NM
Heron,164763,400000,41.2,11/2002,NM
Heron,162508,400000,40.6,12/2002,NM
Heron,160759,400000,40.2,01/2003,NM
Heron,159769,400000,39.9,02/2003,NM
Heron,159769,400000,39.9,03/2003,NM
Heron,157600,400000,39.4,04/2003,NM
Heron,161240,400000,40.3,05/2003,NM
Heron,183706,400000,45.9,06/2003,NM
Heron,190683,400000,47.7,07/2003,NM
Heron,157329,400000,39.3,08/2003,NM
Heron,137924,400000,34.5,09/2003,NM
Heron,137616,400000,34.4,10/2003,NM
Heron,133169,400000,33.3,11/2003,NM
Heron,127113,400000,31.8,12/2003,NM
Heron,123227,400000,30.8,01/2004,NM
Heron,111134,400000,27.8,02/2004,NM
Heron,97524,400000,24.4,03/2004,NM
Heron,94578,400000,23.6,04/2004,NM
Heron,85250,400000,21.3,05/2004,NM
Heron,102095,400000,25.5,06/2004,NM
Heron,121570,400000,30.4,07/2004,NM
Heron,120149,400000,30,08/2004,NM
Heron,116938,400000,29.2,09/2004,NM
Heron,112788,400000,28.2,10/2004,NM
Heron,113079,400000,28.3,11/2004,NM
Heron,112603,400000,28.2,12/2004,NM
Heron,111005,400000,27.8,01/2005,NM
Heron,111214,400000,27.8,02/2005,NM
Heron,107584,400000,26.9,03/2005,NM
Heron,109399,400000,27.3,04/2005,NM
