reservoir,storage,capacity,pct_capacity,date,state
Antero,20015,16372,122.3,01/2000,CO
Antero,19993,16372,122.1,02/2000,CO
Antero,20015,16372,122.3,03/2000,CO
Antero,20103,16372,122.8,04/2000,CO
Antero,19993,16372,122.1,05/2000,CO
Antero,19971,16372,122,06/2000,CO
Antero,20059,16372,122.5,07/2000,CO
Antero,19993,16372,122.1,08/2000,CO
Antero,20015,16372,122.3,09/2000,CO
Antero,19625,16372,119.9,10/2000,CO
Antero,19433,16372,118.7,11/2000,CO
Antero,19625,16372,119.9,12/2000,CO
Antero,19884,16372,121.5,01/2001,CO
Antero,20037,16372,122.4,02/2001,CO
Antero,19993,16372,122.1,03/2001,CO
Antero,20059,16372,122.5,04/2001,CO
Antero,20015,16372,122.3,05/2001,CO
Antero,20037,16372,122.4,06/2001,CO
Antero,20125,16372,122.9,07/2001,CO
Antero,19971,16372,122,08/2001,CO
Antero,20015,16372,122.3,09/2001,CO
Antero,19906,16372,121.6,10/2001,CO
Antero,19690,16372,120.3,11/2001,CO
Antero,19971,16372,122,12/2001,CO
Antero,20037,16372,122.4,01/2002,CO
Antero,20037,16372,122.4,02/2002,CO
Antero,20015,16372,122.3,03/2002,CO
Antero,20147,16372,123.1,04/2002,CO
Antero,19561,16372,119.5,05/2002,CO
Antero,19369,16372,118.3,06/2002,CO
Antero,18714,16372,114.3,07/2002,CO
Antero,10140,16372,61.9,08/2002,CO
Antero,10,16372,0.1,09/2002,CO
Antero,8,16372,0,10/2002,CO
Antero,8,16372,0,11/2002,CO
Antero,8,16372,0,12/2002,CO
Antero,8,16372,0,01/2003,CO
Antero,8,16372,0,02/2003,CO
Antero,8,16372,0,03/2003,CO
Antero,8,16372,0,04/2003,CO
Antero,8,16372,0,05/2003,CO
Antero,8,16372,0,06/2003,CO
Antero,8,16372,0,07/2003,CO
Antero,8,16372,0,08/2003,CO
Antero,8,16372,0,09/2003,CO
Antero,8,16372,0,10/2003,CO
Antero,8,16372,0,11/2003,CO
Antero,8,16372,0,12/2003,CO
Antero,8,16372,0,01/2004,CO
Antero,8,16372,0,02/2004,CO
Antero,0,16372,0,03/2004,CO
Antero,8,16372,0,04/2004,CO
Antero,8,16372,0,05/2004,CO
Antero,1353,16372,8.3,06/2004,CO
Antero,97,16372,0.6,07/2004,CO
Antero,21,16372,0.1,08/2004,CO
Antero,10,16372,0.1,09/2004,CO
Antero,10,16372,0.1,10/2004,CO
Antero,9,16372,0.1,11/2004,CO
Antero,105,16372,0.6,12/2004,CO
Antero,404,16372,2.5,01/2005,CO
Antero,544,16372,3.3,02/2005,CO
Antero,782,16372,4.8,03/2005,CO
Antero,1209,16372,7.4,04/2005,CO
Antero,1684,16372,10.3,05/2005,CO
Antero,3162,16372,19.3,06/2005,CO
Antero,5177,16372,31.6,07/2005,CO
Antero,5540,16372,33.8,08/2005,CO
Antero,6201,16372,37.9,09/2005,CO
Antero,5955,16372,36.4,10/2005,CO
Antero,6718,16372,41,11/2005,CO
Antero,6961,16372,42.5,12/2005,CO
Antero,6918,16372,42.3,01/2006,CO
Antero,7019,16372,42.9,02/2006,CO
Antero,6933,16372,42.3,03/2006,CO
Antero,7252,16372,44.3,04/2006,CO
Antero,7400,16372,45.2,05/2006,CO
Antero,9889,16372,60.4,06/2006,CO
Antero,12361,16372,75.5,07/2006,CO
Antero,14216,16372,86.8,08/2006,CO
Antero,15466,16372,94.5,09/2006,CO
Antero,15740,16372,96.1,10/2006,CO
Antero,16315,16372,99.7,11/2006,CO
Antero,16494,16372,100.7,12/2006,CO
Antero,16857,16372,103,01/2007,CO
Antero,17202,16372,105.1,02/2007,CO
Antero,17345,16372,105.9,03/2007,CO
Antero,18150,16372,110.9,04/2007,CO
Antero,18400,16372,112.4,05/2007,CO
Antero,20037,16372,122.4,06/2007,CO
Antero,20037,16372,122.4,07/2007,CO
Antero,20081,16372,122.7,08/2007,CO
Antero,19993,16372,122.1,09/2007,CO
Antero,19993,16372,122.1,10/2007,CO
Antero,20213,16372,123.5,11/2007,CO
Antero,20370,16372,124.4,12/2007,CO
Antero,20125,16372,122.9,01/2008,CO
Antero,20015,16372,122.3,02/2008,CO
Antero,20015,16372,122.3,03/2008,CO
Antero,20147,16372,123.1,04/2008,CO
Antero,19819,16372,121.1,05/2008,CO
Antero,20125,16372,122.9,06/2008,CO
Antero,20059,16372,122.5,07/2008,CO
Antero,20059,16372,122.5,08/2008,CO
Antero,19993,16372,122.1,09/2008,CO
Antero,19884,16372,121.5,10/2008,CO
Antero,20191,16372,123.3,11/2008,CO
Antero,20347,16372,124.3,12/2008,CO
Antero,20169,16372,123.2,01/2009,CO
Antero,20015,16372,122.3,02/2009,CO
Antero,20147,16372,123.1,03/2009,CO
Antero,20125,16372,122.9,04/2009,CO
Antero,20103,16372,122.8,05/2009,CO
Antero,20169,16372,123.2,06/2009,CO
Antero,20037,16372,122.4,07/2009,CO
Antero,20147,16372,123.1,08/2009,CO
Antero,19754,16372,120.7,09/2009,CO
Antero,19884,16372,121.5,10/2009,CO
Antero,19971,16372,122,11/2009,CO
Antero,20037,16372,122.4,12/2009,CO
Antero,20081,16372,122.7,01/2010,CO
Antero,19993,16372,122.1,02/2010,CO
Antero,20081,16372,122.7,03/2010,CO
Antero,20081,16372,122.7,04/2010,CO
Antero,20015,16372,122.3,05/2010,CO
Antero,20081,16372,122.7,06/2010,CO
Antero,20147,16372,123.1,07/2010,CO
