reservoir,storage,capacity,pct_capacity,date,state
"Lake Avalon",0,4000,0,01/2000,NM
"Lake Avalon",200,4000,5,02/2000,NM
"Lake Avalon",1100,4000,27.5,03/2000,NM
"Lake Avalon",1000,4000,25,04/2000,NM
"Lake Avalon",1300,4000,32.5,05/2000,NM
"Lake Avalon",1100,4000,27.5,06/2000,NM
"Lake Avalon",1200,4000,30,07/2000,NM
"Lake Avalon",1300,4000,32.5,08/2000,NM
"Lake Avalon",1400,4000,35,09/2000,NM
"Lake Avalon",1200,4000,30,10/2000,NM
"Lake Avalon",1300,4000,32.5,11/2000,NM
"Lake Avalon",2100,4000,52.5,12/2000,NM
"Lake Avalon",2600,4000,65,01/2001,NM
"Lake Avalon",3000,4000,75,02/2001,NM
"Lake Avalon",3300,4000,82.5,03/2001,NM
"Lake Avalon",1400,4000,35,04/2001,NM
"Lake Avalon",1100,4000,27.5,05/2001,NM
"Lake Avalon",1200,4000,30,06/2001,NM
"Lake Avalon",1000,4000,25,07/2001,NM
"Lake Avalon",1200,4000,30,08/2001,NM
"Lake Avalon",1200,4000,30,09/2001,NM
"Lake Avalon",1300,4000,32.5,10/2001,NM
"Lake Avalon",1500,4000,37.5,11/2001,NM
"Lake Avalon",800,4000,20,12/2001,NM
"Lake Avalon",1500,4000,37.5,01/2002,NM
"Lake Avalon",2300,4000,57.5,02/2002,NM
"Lake Avalon",2800,4000,70,03/2002,NM
"Lake Avalon",3200,4000,80,04/2002,NM
"Lake Avalon",1300,4000,32.5,05/2002,NM
"Lake Avalon",1300,4000,32.5,06/2002,NM
"Lake Avalon",1200,4000,30,07/2002,NM
"Lake Avalon",800,4000,20,08/2002,NM
"Lake Avalon",1500,4000,37.5,09/2002,NM
"Lake Avalon",1300,4000,32.5,10/2002,NM
"Lake Avalon",2100,4000,52.5,11/2002,NM
"Lake Avalon",2500,4000,62.5,12/2002,NM
"Lake Avalon",2900,4000,72.5,01/2003,NM
"Lake Avalon",0,4000,0,02/2003,NM
"Lake Avalon",300,4000,7.5,03/2003,NM
"Lake Avalon",1200,4000,30,04/2003,NM
"Lake Avalon",1300,4000,32.5,05/2003,NM
"Lake Avalon",1600,4000,40,06/2003,NM
"Lake Avalon",1300,4000,32.5,07/2003,NM
"Lake Avalon",1400,4000,35,08/2003,NM
"Lake Avalon",1800,4000,45,09/2003,NM
"Lake Avalon",1100,4000,27.5,10/2003,NM
"Lake Avalon",1600,4000,40,11/2003,NM
"Lake Avalon",1200,4000,30,12/2003,NM
"Lake Avalon",1700,4000,42.5,01/2004,NM
"Lake Avalon",2300,4000,57.5,02/2004,NM
"Lake Avalon",2700,4000,67.5,03/2004,NM
"Lake Avalon",3200,4000,80,04/2004,NM
"Lake Avalon",1400,4000,35,05/2004,NM
"Lake Avalon",1400,4000,35,06/2004,NM
"Lake Avalon",1700,4000,42.5,07/2004,NM
"Lake Avalon",4300,4000,107.5,08/2004,NM
"Lake Avalon",2000,4000,50,09/2004,NM
"Lake Avalon",1100,4000,27.5,10/2004,NM
"Lake Avalon",1600,4000,40,11/2004,NM
"Lake Avalon",1200,4000,30,12/2004,NM
"Lake Avalon",1700,4000,42.5,01/2005,NM
"Lake Avalon",2300,4000,57.5,02/2005,NM
"Lake Avalon",2700,4000,67.5,03/2005,NM
"Lake Avalon",3200,4000,80,04/2005,NM
"Lake Avalon",1400,4000,35,05/2005,NM
"Lake Avalon",1400,4000,35,06/2005,NM
"Lake Avalon",1700,4000,42.5,07/2005,NM
"Lake Avalon",4300,4000,107.5,08/2005,NM
"Lake Avalon",2000,4000,50,09/2005,NM
"Lake Avalon",1100,4000,27.5,10/2005,NM
"Lake Avalon",1500,4000,37.5,11/2005,NM
"Lake Avalon",1800,4000,45,12/2005,NM
"Lake Avalon",1700,4000,42.5,01/2006,NM
"Lake Avalon",2200,4000,55,02/2006,NM
"Lake Avalon",2700,4000,67.5,03/2006,NM
"Lake Avalon",1300,4000,32.5,04/2006,NM
"Lake Avalon",1500,4000,37.5,05/2006,NM
"Lake Avalon",1500,4000,37.5,06/2006,NM
"Lake Avalon",1300,4000,32.5,07/2006,NM
"Lake Avalon",1500,4000,37.5,08/2006,NM
"Lake Avalon",1700,4000,42.5,09/2006,NM
"Lake Avalon",1300,4000,32.5,10/2006,NM
"Lake Avalon",1300,4000,32.5,11/2006,NM
"Lake Avalon",700,4000,17.5,12/2006,NM
"Lake Avalon",1500,4000,37.5,01/2007,NM
"Lake Avalon",2100,4000,52.5,02/2007,NM
"Lake Avalon",2600,4000,65,03/2007,NM
"Lake Avalon",1900,4000,47.5,04/2007,NM
"Lake Avalon",1200,4000,30,05/2007,NM
"Lake Avalon",1000,4000,25,06/2007,NM
"Lake Avalon",1300,4000,32.5,07/2007,NM
"Lake Avalon",1400,4000,35,08/2007,NM
"Lake Avalon",1200,4000,30,09/2007,NM
"Lake Avalon",1300,4000,32.5,10/2007,NM
"Lake Avalon",1500,4000,37.5,11/2007,NM
"Lake Avalon",400,4000,10,12/2007,NM
"Lake Avalon",1500,4000,37.5,01/2008,NM
"Lake Avalon",2400,4000,60,02/2008,NM
"Lake Avalon",2800,4000,70,03/2008,NM
"Lake Avalon",1200,4000,30,04/2008,NM
"Lake Avalon",1100,4000,27.5,05/2008,NM
"Lake Avalon",1100,4000,27.5,06/2008,NM
"Lake Avalon",1600,4000,40,07/2008,NM
"Lake Avalon",1500,4000,37.5,08/2008,NM
"Lake Avalon",1300,4000,32.5,09/2008,NM
"Lake Avalon",1100,4000,27.5,10/2008,NM
"Lake Avalon",1600,4000,40,11/2008,NM
"Lake Avalon",1500,4000,37.5,12/2008,NM
"Lake Avalon",2200,4000,55,01/2009,NM
"Lake Avalon",2600,4000,65,02/2009,NM
"Lake Avalon",2900,4000,72.5,03/2009,NM
"Lake Avalon",1500,4000,37.5,04/2009,NM
"Lake Avalon",1200,4000,30,05/2009,NM
"Lake Avalon",1100,4000,27.5,06/2009,NM
"Lake Avalon",1500,4000,37.5,07/2009,NM
"Lake Avalon",1600,4000,40,08/2009,NM
"Lake Avalon",1700,4000,42.5,09/2009,NM
"Lake Avalon",1200,4000,30,10/2009,NM
"Lake Avalon",800,4000,20,11/2009,NM
"Lake Avalon",1600,4000,40,12/2009,NM
"Lake Avalon",2300,4000,57.5,01/2010,NM
"Lake Avalon",2700,4000,67.5,02/2010,NM
"Lake Avalon",3100,4000,77.5,03/2010,NM
"Lake Avalon",3300,4000,82.5,04/2010,NM
"Lake Avalon",1300,4000,32.5,05/2010,NM
"Lake Avalon",1300,4000,32.5,06/2010,NM
"Lake Avalon",1400,4000,35,07/2010,NM
"Lake Avalon",1200,4000,30,08/2010,NM
"Lake Avalon",1700,4000,42.5,09/2010,NM
"Lake Avalon",1900,4000,47.5,10/2010,NM
"Lake Avalon",2300,4000,57.5,11/2010,NM
"Lake Avalon",1100,4000,27.5,12/2010,NM
"Lake Avalon",1800,4000,45,01/2011,NM
"Lake Avalon",2300,4000,57.5,02/2011,NM
"Lake Avalon",2700,4000,67.5,03/2011,NM
"Lake Avalon",1000,4000,25,04/2011,NM
