reservoir,storage,capacity,pct_capacity,date,state
Riverside,35594,55800,63.8,01/2000,CO
Riverside,48587,55800,87.1,02/2000,CO
Riverside,51502,55800,92.3,03/2000,CO
Riverside,55803,55800,100,04/2000,CO
Riverside,50764,55800,91,05/2000,CO
Riverside,47149,55800,84.5,06/2000,CO
Riverside,32103,55800,57.5,07/2000,CO
Riverside,17652,55800,31.6,08/2000,CO
Riverside,2742,55800,4.9,09/2000,CO
Riverside,5520,55800,9.9,10/2000,CO
Riverside,22993,55800,41.2,11/2000,CO
Riverside,30500,55800,54.7,12/2000,CO
Riverside,39205,55800,70.3,01/2001,CO
Riverside,45556,55800,81.6,02/2001,CO
Riverside,50394,55800,90.3,03/2001,CO
Riverside,55613,55800,99.7,04/2001,CO
Riverside,55992,55800,100.3,05/2001,CO
Riverside,55007,55800,98.6,06/2001,CO
Riverside,49306,55800,88.4,07/2001,CO
Riverside,35274,55800,63.2,08/2001,CO
Riverside,16416,55800,29.4,09/2001,CO
Riverside,11351,55800,20.3,10/2001,CO
Riverside,23324,55800,41.8,11/2001,CO
Riverside,27987,55800,50.2,12/2001,CO
Riverside,41268,55800,74,01/2002,CO
Riverside,42594,55800,76.3,02/2002,CO
Riverside,47149,55800,84.5,03/2002,CO
Riverside,55613,55800,99.7,04/2002,CO
Riverside,48587,55800,87.1,05/2002,CO
Riverside,37389,55800,67,06/2002,CO
Riverside,27238,55800,48.8,07/2002,CO
Riverside,8171,55800,14.6,08/2002,CO
Riverside,0,55800,0,09/2002,CO
Riverside,0,55800,0,10/2002,CO
Riverside,0,55800,0,11/2002,CO
Riverside,8500,55800,15.2,12/2002,CO
Riverside,7500,55800,13.4,01/2003,CO
Riverside,18023,55800,32.3,02/2003,CO
Riverside,30552,55800,54.8,03/2003,CO
Riverside,49666,55800,89,04/2003,CO
Riverside,46898,55800,84,05/2003,CO
Riverside,44682,55800,80.1,06/2003,CO
Riverside,52425,55800,94,07/2003,CO
Riverside,33065,55800,59.3,08/2003,CO
Riverside,16292,55800,29.2,09/2003,CO
Riverside,10260,55800,18.4,10/2003,CO
Riverside,7077,55800,12.7,11/2003,CO
Riverside,22038,55800,39.5,12/2003,CO
Riverside,24361,55800,43.7,01/2004,CO
Riverside,34634,55800,62.1,02/2004,CO
Riverside,50781,55800,91,03/2004,CO
Riverside,51502,55800,92.3,04/2004,CO
Riverside,42952,55800,77,05/2004,CO
Riverside,34313,55800,61.5,06/2004,CO
Riverside,26653,55800,47.8,07/2004,CO
Riverside,17281,55800,31,08/2004,CO
Riverside,5192,55800,9.3,09/2004,CO
Riverside,1815,55800,3.3,10/2004,CO
Riverside,10734,55800,19.2,11/2004,CO
Riverside,26223,55800,47,12/2004,CO
Riverside,36400,55800,65.2,01/2005,CO
Riverside,43288,55800,77.6,02/2005,CO
Riverside,48946,55800,87.7,03/2005,CO
Riverside,55434,55800,99.3,04/2005,CO
Riverside,55613,55800,99.7,05/2005,CO
Riverside,52647,55800,94.3,06/2005,CO
Riverside,55613,55800,99.7,07/2005,CO
Riverside,36234,55800,64.9,08/2005,CO
Riverside,17776,55800,31.9,09/2005,CO
Riverside,5356,55800,9.6,10/2005,CO
Riverside,15356,55800,27.5,11/2005,CO
Riverside,31793,55800,57,12/2005,CO
Riverside,31793,55800,57,01/2006,CO
Riverside,31793,55800,57,02/2006,CO
Riverside,31793,55800,57,03/2006,CO
Riverside,54855,55800,98.3,04/2006,CO
Riverside,46969,55800,84.2,05/2006,CO
Riverside,35914,55800,64.4,06/2006,CO
Riverside,22445,55800,40.2,07/2006,CO
Riverside,10528,55800,18.9,08/2006,CO
Riverside,2030,55800,3.6,09/2006,CO
Riverside,1460,55800,2.6,10/2006,CO
Riverside,6099,55800,10.9,11/2006,CO
Riverside,26700,55800,47.8,12/2006,CO
Riverside,35200,55800,63.1,01/2007,CO
Riverside,36700,55800,65.8,02/2007,CO
Riverside,46800,55800,83.9,03/2007,CO
Riverside,55000,55800,98.6,04/2007,CO
Riverside,53500,55800,95.9,05/2007,CO
Riverside,53718,55800,96.3,06/2007,CO
Riverside,50356,55800,90.2,07/2007,CO
Riverside,32868,55800,58.9,08/2007,CO
Riverside,20062,55800,36,09/2007,CO
Riverside,24701,55800,44.3,10/2007,CO
Riverside,21644,55800,38.8,11/2007,CO
Riverside,36993,55800,66.3,12/2007,CO
Riverside,44088,55800,79,01/2008,CO
Riverside,42526,55800,76.2,02/2008,CO
Riverside,50099,55800,89.8,03/2008,CO
Riverside,54628,55800,97.9,04/2008,CO
Riverside,50025,55800,89.7,05/2008,CO
Riverside,39238,55800,70.3,06/2008,CO
Riverside,31234,55800,56,07/2008,CO
Riverside,17232,55800,30.9,08/2008,CO
Riverside,14981,55800,26.8,09/2008,CO
Riverside,11982,55800,21.5,10/2008,CO
Riverside,11145,55800,20,11/2008,CO
Riverside,28465,55800,51,12/2008,CO
Riverside,31824,55800,57,01/2009,CO
Riverside,42458,55800,76.1,02/2009,CO
Riverside,50690,55800,90.8,03/2009,CO
Riverside,55461,55800,99.4,04/2009,CO
Riverside,55310,55800,99.1,05/2009,CO
Riverside,50837,55800,91.1,06/2009,CO
Riverside,55272,55800,99.1,07/2009,CO
Riverside,44612,55800,79.9,08/2009,CO
Riverside,26338,55800,47.2,09/2009,CO
Riverside,23885,55800,42.8,10/2009,CO
Riverside,33609,55800,60.2,11/2009,CO
Riverside,38809,55800,69.6,12/2009,CO
Riverside,37158,55800,66.6,01/2010,CO
Riverside,37686,55800,67.5,02/2010,CO
Riverside,50025,55800,89.7,03/2010,CO
Riverside,55158,55800,98.8,04/2010,CO
Riverside,55803,55800,100,05/2010,CO
Riverside,55461,55800,99.4,06/2010,CO
Riverside,54249,55800,97.2,07/2010,CO
Riverside,36861,55800,66.1,08/2010,CO
Riverside,22065,55800,39.5,09/2010,CO
Riverside,14630,55800,26.2,10/2010,CO
Riverside,17726,55800,31.8,11/2010,CO
Riverside,34441,55800,61.7,12/2010,CO
Riverside,44647,55800,80,01/2011,CO
Riverside,42084,55800,75.4,02/2011,CO
Riverside,49594,55800,88.9,03/2011,CO
Riverside,55689,55800,99.8,04/2011,CO
Riverside,53423,55800,95.7,05/2011,CO
Riverside,55689,55800,99.8,06/2011,CO
Riverside,54476,55800,97.6,07/2011,CO
Riverside,45206,55800,81,08/2011,CO
Riverside,23043,55800,41.3,09/2011,CO
Riverside,15660,55800,28.1,10/2011,CO
Riverside,17553,55800,31.5,11/2011,CO
Riverside,45276,55800,81.1,12/2011,CO
Riverside,40623,55800,72.8,01/2012,CO
Riverside,44642,55800,80,02/2012,CO
Riverside,47075,55800,84.4,03/2012,CO
Riverside,55613,55800,99.7,04/2012,CO
Riverside,49486,55800,88.7,05/2012,CO
Riverside,42560,55800,76.3,06/2012,CO
Riverside,27508,55800,49.3,07/2012,CO
Riverside,12004,55800,21.5,08/2012,CO
Riverside,-103,55800,-0.2,09/2012,CO
Riverside,-404,55800,-0.7,10/2012,CO
Riverside,7112,55800,12.7,11/2012,CO
Riverside,22717,55800,40.7,12/2012,CO
Riverside,20633,55800,37,01/2013,CO
