reservoir,storage,capacity,pct_capacity,date,state
Gibson,43321,99100,43.7,01/2000,MT
Gibson,43538,99100,43.9,02/2000,MT
Gibson,44897,99100,45.3,03/2000,MT
Gibson,50286,99100,50.7,04/2000,MT
Gibson,81749,99100,82.5,05/2000,MT
Gibson,95765,99100,96.6,06/2000,MT
Gibson,89970,99100,90.8,07/2000,MT
Gibson,35197,99100,35.5,08/2000,MT
Gibson,5322,99100,5.4,09/2000,MT
Gibson,7037,99100,7.1,10/2000,MT
Gibson,10697,99100,10.8,11/2000,MT
Gibson,12127,99100,12.2,12/2000,MT
Gibson,14867,99100,15,01/2001,MT
Gibson,18542,99100,18.7,02/2001,MT
Gibson,21221,99100,21.4,03/2001,MT
Gibson,24552,99100,24.8,04/2001,MT
Gibson,36927,99100,37.3,05/2001,MT
Gibson,77702,99100,78.4,06/2001,MT
Gibson,82827,99100,83.6,07/2001,MT
Gibson,25656,99100,25.9,08/2001,MT
Gibson,5611,99100,5.7,09/2001,MT
Gibson,7666,99100,7.7,10/2001,MT
Gibson,13076,99100,13.2,11/2001,MT
Gibson,18261,99100,18.4,12/2001,MT
Gibson,21759,99100,22,01/2002,MT
Gibson,25662,99100,25.9,02/2002,MT
Gibson,29023,99100,29.3,03/2002,MT
Gibson,32896,99100,33.2,04/2002,MT
Gibson,45530,99100,45.9,05/2002,MT
Gibson,83997,99100,84.8,06/2002,MT
Gibson,95080,99100,95.9,07/2002,MT
Gibson,60591,99100,61.1,08/2002,MT
Gibson,25054,99100,25.3,09/2002,MT
Gibson,26208,99100,26.4,10/2002,MT
Gibson,32953,99100,33.3,11/2002,MT
Gibson,35905,99100,36.2,12/2002,MT
Gibson,37796,99100,38.1,01/2003,MT
Gibson,39964,99100,40.3,02/2003,MT
Gibson,42763,99100,43.2,03/2003,MT
Gibson,48785,99100,49.2,04/2003,MT
Gibson,81959,99100,82.7,05/2003,MT
Gibson,95105,99100,96,06/2003,MT
Gibson,83337,99100,84.1,07/2003,MT
Gibson,18729,99100,18.9,08/2003,MT
Gibson,4594,99100,4.6,09/2003,MT
Gibson,6246,99100,6.3,10/2003,MT
Gibson,7913,99100,8,11/2003,MT
Gibson,13428,99100,13.5,12/2003,MT
Gibson,17300,99100,17.5,01/2004,MT
Gibson,20836,99100,21,02/2004,MT
Gibson,23759,99100,24,03/2004,MT
Gibson,34638,99100,35,04/2004,MT
Gibson,68611,99100,69.2,05/2004,MT
Gibson,94770,99100,95.6,06/2004,MT
Gibson,91876,99100,92.7,07/2004,MT
Gibson,48776,99100,49.2,08/2004,MT
Gibson,19403,99100,19.6,09/2004,MT
Gibson,22496,99100,22.7,10/2004,MT
Gibson,26543,99100,26.8,11/2004,MT
Gibson,27138,99100,27.4,12/2004,MT
Gibson,32640,99100,32.9,01/2005,MT
Gibson,40913,99100,41.3,02/2005,MT
Gibson,46942,99100,47.4,03/2005,MT
Gibson,55974,99100,56.5,04/2005,MT
Gibson,73560,99100,74.2,05/2005,MT
Gibson,96011,99100,96.9,06/2005,MT
Gibson,90213,99100,91,07/2005,MT
Gibson,33225,99100,33.5,08/2005,MT
Gibson,5603,99100,5.7,09/2005,MT
Gibson,5080,99100,5.1,10/2005,MT
Gibson,5722,99100,5.8,11/2005,MT
Gibson,5531,99100,5.6,12/2005,MT
Gibson,8761,99100,8.8,01/2006,MT
Gibson,11911,99100,12,02/2006,MT
Gibson,13814,99100,13.9,03/2006,MT
Gibson,16109,99100,16.3,04/2006,MT
