swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
0.8,28,2000,01,01,NM,8,933,3.1,-2.3,2.5,-1.7,1
0.8,21,2000,01,02,NM,8,933,3.2,-2.4,2.6,-1.8,1
1.1,12,2000,01,03,NM,8,933,3.2,-2.1,2.7,-1.6,1
1.1,21,2000,01,04,NM,8,933,3.3,-2.2,2.8,-1.7,1
1.2,26,2000,01,05,NM,8,933,3.4,-2.2,2.8,-1.6,1
1.2,12,2000,01,06,NM,8,933,3.5,-2.3,2.9,-1.7,1
0.9,21,2000,01,07,NM,8,933,3.6,-2.7,3.0,-2.1,1
1.2,25,2000,01,08,NM,8,933,3.7,-2.5,3.2,-2.0,1
1.2,28,2000,01,09,NM,8,933,3.8,-2.6,3.2,-2.0,1
1.2,33,2000,01,10,NM,8,933,3.8,-2.6,3.3,-2.1,1
1.2,37,2000,01,11,NM,8,933,3.8,-2.6,3.4,-2.2,1
1.3,35,2000,01,12,NM,8,933,3.9,-2.6,3.4,-2.1,1
1.3,36,2000,01,13,NM,8,933,3.9,-2.6,3.5,-2.2,1
1.3,38,2000,01,14,NM,8,933,3.9,-2.6,3.5,-2.2,1
1.3,41,2000,01,15,NM,8,933,3.9,-2.6,3.6,-2.3,1
1.3,42,2000,01,16,NM,8,933,3.9,-2.6,3.6,-2.3,1
1.3,40,2000,01,17,NM,8,933,4.0,-2.7,3.7,-2.4,1
1.3,42,2000,01,18,NM,8,933,4.0,-2.7,3.7,-2.4,1
1.3,40,2000,01,19,NM,8,933,4.1,-2.8,3.8,-2.5,1
1.3,38,2000,01,20,NM,8,933,4.2,-2.9,3.9,-2.6,1
1.3,39,2000,01,21,NM,8,933,4.3,-3.0,4.0,-2.7,1
1.3,34,2000,01,22,NM,8,933,4.5,-3.2,4.0,-2.7,1
1.3,33,2000,01,23,NM,8,933,4.6,-3.3,4.0,-2.7,1
1.3,39,2000,01,24,NM,8,933,4.7,-3.4,4.1,-2.8,1
1.2,41,2000,01,25,NM,8,933,4.8,-3.6,4.2,-3.0,1
1.0,35,2000,01,26,NM,8,933,4.9,-3.9,4.3,-3.3,1
1.4,30,2000,01,27,NM,8,933,5.0,-3.6,4.3,-2.9,1
1.4,20,2000,01,28,NM,8,933,5.1,-3.7,4.5,-3.1,1
1.4,21,2000,01,29,NM,8,933,5.2,-3.8,4.7,-3.3,1
1.4,29,2000,01,30,NM,8,933,5.3,-3.9,4.8,-3.4,1
1.4,30,2000,01,31,NM,8,933,5.4,-4.0,4.9,-3.5,1
1.6,24,2000,02,01,NM,8,933,5.5,-3.9,5.0,-3.4,1
1.6,29,2000,02,02,NM,8,933,5.6,-4.0,5.2,-3.6,1
1.6,37,2000,02,03,NM,8,933,5.7,-4.1,5.3,-3.7,1
1.6,34,2000,02,04,NM,8,933,5.8,-4.2,5.4,-3.8,1
1.6,36,2000,02,05,NM,8,933,5.9,-4.3,5.5,-3.9,1
1.6,36,2000,02,06,NM,8,933,6.0,-4.4,5.6,-4.0,1
1.7,35,2000,02,07,NM,8,933,6.0,-4.3,5.7,-4.0,1
1.7,39,2000,02,08,NM,8,933,6.1,-4.4,5.8,-4.1,1
1.7,41,2000,02,09,NM,8,933,6.2,-4.5,5.9,-4.2,1
1.7,38,2000,02,10,NM,8,933,6.2,-4.5,6.1,-4.4,1
1.7,35,2000,02,11,NM,8,933,6.3,-4.6,6.1,-4.4,1
1.7,31,2000,02,12,NM,8,933,6.4,-4.7,6.2,-4.5,1
1.7,35,2000,02,13,NM,8,933,6.4,-4.7,6.3,-4.6,1
1.7,39,2000,02,14,NM,8,933,6.4,-4.7,6.4,-4.7,1
1.3,40,2000,02,15,NM,8,933,6.4,-5.1,6.5,-5.2,1
1.0,40,2000,02,16,NM,8,933,6.5,-5.5,6.5,-5.5,1
0.9,33,2000,02,17,NM,8,933,6.5,-5.6,6.6,-5.7,1
1.0,32,2000,02,18,NM,8,933,6.5,-5.5,6.6,-5.6,1
0.8,35,2000,02,19,NM,8,933,6.5,-5.7,6.7,-5.9,1
0.8,42,2000,02,20,NM,8,933,6.6,-5.8,6.8,-6.0,1
0.8,42,2000,02,21,NM,8,933,6.7,-5.9,6.8,-6.0,1
0.5,31,2000,02,22,NM,8,933,6.7,-6.2,6.8,-6.3,1
0.6,36,2000,02,23,NM,8,933,6.8,-6.2,6.8,-6.2,1
0.5,31,2000,02,24,NM,8,933,6.8,-6.3,6.9,-6.4,1
0.5,23,2000,02,25,NM,8,933,6.9,-6.4,7.0,-6.5,1
0.5,30,2000,02,26,NM,8,933,7.0,-6.5,7.2,-6.7,1
0.4,41,2000,02,27,NM,8,933,7.0,-6.6,7.3,-6.9,1
0.4,36,2000,02,28,NM,8,933,7.1,-6.7,7.4,-7.0,1
0.2,34,2000,02,29,NM,8,933,7.1,-6.9,7.5,-7.3,1
0.1,35,2000,03,01,NM,8,933,7.1,-7.0,7.6,-7.5,1
0.2,32,2000,03,02,NM,8,933,7.1,-6.9,7.6,-7.4,1
0.1,37,2000,03,03,NM,8,933,7.0,-6.9,7.6,-7.5,1
0.2,44,2000,03,04,NM,8,933,7.0,-6.8,7.6,-7.4,1
0.3,33,2000,03,05,NM,8,933,7.0,-6.7,7.5,-7.2,1
0.8,37,2000,03,06,NM,8,933,7.1,-6.3,7.5,-6.7,1
0.9,29,2000,03,07,NM,8,933,7.1,-6.2,7.5,-6.6,1
1.5,31,2000,03,08,NM,8,933,7.1,-5.6,7.4,-5.9,1
1.5,34,2000,03,09,NM,8,933,7.1,-5.6,7.2,-5.7,1
1.5,31,2000,03,10,NM,8,933,7.0,-5.5,7.1,-5.6,1
1.4,34,2000,03,11,NM,8,933,6.9,-5.5,6.9,-5.5,1
1.4,38,2000,03,12,NM,8,933,6.7,-5.3,6.7,-5.3,1
1.2,39,2000,03,13,NM,8,933,6.5,-5.3,6.4,-5.2,1
0.9,39,2000,03,14,NM,8,933,6.3,-5.4,6.1,-5.2,1
0.3,40,2000,03,15,NM,8,933,6.1,-5.8,5.7,-5.4,1
0.2,33,2000,03,16,NM,8,933,5.9,-5.7,5.3,-5.1,1
0.1,40,2000,03,17,NM,8,933,5.6,-5.5,4.8,-4.7,1
0.1,32,2000,03,18,NM,8,933,5.4,-5.3,4.3,-4.2,1
0.2,39,2000,03,19,NM,8,933,5.2,-5.0,3.7,-3.5,1
0.2,37,2000,03,20,NM,8,933,5.0,-4.8,3.2,-3.0,1
0.6,30,2000,03,21,NM,8,933,4.7,-4.1,2.6,-2.0,1
0.7,32,2000,03,22,NM,8,933,4.5,-3.8,2.0,-1.3,1
1.2,35,2000,03,23,NM,8,933,4.2,-3.0,1.5,-0.3,1
0.9,40,2000,03,24,NM,8,933,3.9,-3.0,1.1,-0.2,1
0.4,42,2000,03,25,NM,8,933,3.7,-3.3,0.7,-0.3,1
0.1,42,2000,03,26,NM,8,933,3.4,-3.3,0.4,-0.3,1
0.2,38,2000,03,29,NM,8,933,2.7,-2.5,0.0,0.2,1
0.1,37,2000,03,30,NM,8,933,2.5,-2.4,0.0,0.1,1
0.2,33,2000,03,31,NM,8,933,2.3,-2.1,0.0,0.2,1
0.3,30,2000,04,01,NM,8,933,2.1,-1.8,0.0,0.3,1
1.9,28,2001,01,01,NM,8,933,3.1,-1.2,2.5,-0.6,1
1.9,25,2001,01,02,NM,8,933,3.2,-1.3,2.6,-0.7,1
1.9,27,2001,01,03,NM,8,933,3.2,-1.3,2.7,-0.8,1
1.9,32,2001,01,04,NM,8,933,3.3,-1.4,2.8,-0.9,1
1.9,35,2001,01,05,NM,8,933,3.4,-1.5,2.8,-0.9,1
1.9,38,2001,01,06,NM,8,933,3.5,-1.6,2.9,-1.0,1
1.9,31,2001,01,07,NM,8,933,3.6,-1.7,3.0,-1.1,1
1.9,29,2001,01,09,NM,8,933,3.8,-1.9,3.2,-1.3,1
2.2,28,2001,01,10,NM,8,933,3.8,-1.6,3.3,-1.1,1
2.2,31,2001,01,11,NM,8,933,3.8,-1.6,3.4,-1.2,1
2.2,29,2001,01,12,NM,8,933,3.9,-1.7,3.4,-1.2,1
2.5,21,2001,01,13,NM,8,933,3.9,-1.4,3.5,-1.0,1
2.5,20,2001,01,14,NM,8,933,3.9,-1.4,3.5,-1.0,1
2.5,24,2001,01,15,NM,8,933,3.9,-1.4,3.6,-1.1,1
2.6,22,2001,01,16,NM,8,933,3.9,-1.3,3.6,-1.0,1
2.9,15,2001,01,17,NM,8,933,4.0,-1.1,3.7,-0.8,1
2.9,16,2001,01,18,NM,8,933,4.0,-1.1,3.7,-0.8,1
2.9,19,2001,01,19,NM,8,933,4.1,-1.2,3.8,-0.9,1
2.9,24,2001,01,20,NM,8,933,4.2,-1.3,3.9,-1.0,1
2.9,25,2001,01,21,NM,8,933,4.3,-1.4,4.0,-1.1,1
2.9,34,2001,01,22,NM,8,933,4.5,-1.6,4.0,-1.1,1
3.1,30,2001,01,23,NM,8,933,4.6,-1.5,4.0,-0.9,1
3.1,30,2001,01,24,NM,8,933,4.7,-1.6,4.1,-1.0,1
3.1,28,2001,01,25,NM,8,933,4.8,-1.7,4.2,-1.1,1
3.1,28,2001,01,26,NM,8,933,4.9,-1.8,4.3,-1.2,1
3.3,26,2001,01,27,NM,8,933,5.0,-1.7,4.3,-1.0,1
4.0,21,2001,01,28,NM,8,933,5.1,-1.1,4.5,-0.5,1
4.2,24,2001,01,29,NM,8,933,5.2,-1.0,4.7,-0.5,1
4.5,20,2001,01,30,NM,8,933,5.3,-0.8,4.8,-0.3,1
4.5,12,2001,01,31,NM,8,933,5.4,-0.9,4.9,-0.4,1
4.5,16,2001,02,01,NM,8,933,5.5,-1.0,5.0,-0.5,1
4.5,26,2001,02,02,NM,8,933,5.6,-1.1,5.2,-0.7,1
4.7,36,2001,02,03,NM,8,933,5.7,-1.0,5.3,-0.6,1
4.8,35,2001,02,04,NM,8,933,5.8,-1.0,5.4,-0.6,1
4.8,38,2001,02,05,NM,8,933,5.9,-1.1,5.5,-0.7,1
4.8,40,2001,02,06,NM,8,933,6.0,-1.2,5.6,-0.8,1
