swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
7.4,28,2006,01,01,CO,9,1042,19.1,-11.7,23.0,-15.6,0
7.4,33,2006,01,02,CO,9,1042,24.9,-17.5,24.5,-17.1,0
7.5,29,2006,01,03,CO,9,1042,25.8,-18.3,26.0,-18.5,0
7.9,24,2006,01,04,CO,9,1042,24.3,-16.4,25.0,-17.1,0
7.9,24,2006,01,05,CO,9,1042,23.7,-15.8,26.0,-18.1,0
8.0,36,2006,01,06,CO,9,1042,22.9,-14.9,25.0,-17.0,0
8.0,36,2006,01,07,CO,9,1042,24.8,-16.8,26.0,-18.0,0
8.0,21,2006,01,08,CO,9,1042,24.3,-16.3,26.0,-18.0,0
8.2,18,2006,01,09,CO,9,1042,25.3,-17.1,24.5,-16.3,0
8.3,28,2006,01,10,CO,9,1042,23.5,-15.2,26.0,-17.7,0
8.3,33,2006,01,11,CO,9,1042,21.1,-12.8,21.5,-13.2,0
8.3,19,2006,01,12,CO,9,1042,19.6,-11.3,20.5,-12.2,0
8.2,28,2006,01,13,CO,9,1042,22.3,-14.1,24.5,-16.3,0
8.3,38,2006,01,14,CO,9,1042,22.3,-14.0,24.0,-15.7,0
8.3,28,2006,01,15,CO,9,1042,23.4,-15.1,25.0,-16.7,0
8.3,14,2006,01,16,CO,9,1042,23.9,-15.6,25.5,-17.2,0
8.3,20,2006,01,17,CO,9,1042,23.5,-15.2,26.0,-17.7,0
8.3,27,2006,01,18,CO,9,1042,25.6,-17.3,26.5,-18.2,0
8.7,18,2006,01,19,CO,9,1042,26.8,-18.1,26.5,-17.8,0
9.1,13,2006,01,20,CO,9,1042,25.6,-16.5,25.5,-16.4,0
9.2,17,2006,01,21,CO,9,1042,24.3,-15.1,25.5,-16.3,0
9.1,15,2006,01,22,CO,9,1042,21.3,-12.2,20.5,-11.4,0
9.0,22,2006,01,23,CO,9,1042,21.2,-12.2,22.5,-13.5,0
9.0,28,2006,01,24,CO,9,1042,22.1,-13.1,27.5,-18.5,0
9.0,29,2006,01,25,CO,9,1042,21.8,-12.8,26.0,-17.0,0
9.1,26,2006,01,26,CO,9,1042,18.8,-9.7,23.0,-13.9,0
9.1,24,2006,01,27,CO,9,1042,20.3,-11.2,25.0,-15.9,0
9.2,18,2006,01,28,CO,9,1042,22.8,-13.6,21.5,-12.3,0
9.3,18,2006,01,29,CO,9,1042,20.1,-10.8,23.5,-14.2,0
9.3,27,2006,01,30,CO,9,1042,24.8,-15.5,26.0,-16.7,0
9.5,29,2006,01,31,CO,9,1042,21.5,-12.0,23.5,-14.0,0
9.7,27,2006,02,01,CO,9,1042,19.1,-9.4,21.0,-11.3,0
9.9,20,2006,02,02,CO,9,1042,19.9,-10.0,25.0,-15.1,0
10.1,20,2006,02,03,CO,9,1042,21.8,-11.7,24.5,-14.4,0
10.4,26,2006,02,04,CO,9,1042,20.1,-9.7,25.0,-14.6,0
10.6,18,2006,02,05,CO,9,1042,20.4,-9.8,23.5,-12.9,0
10.6,18,2006,02,06,CO,9,1042,22.0,-11.4,21.0,-10.4,0
10.7,26,2006,02,07,CO,9,1042,22.2,-11.5,23.5,-12.8,0
10.8,32,2006,02,08,CO,9,1042,21.7,-10.9,27.0,-16.2,0
10.8,27,2006,02,09,CO,9,1042,21.9,-11.1,25.5,-14.7,0
10.8,6,2006,02,10,CO,9,1042,19.9,-9.1,21.0,-10.2,0
10.7,11,2006,02,11,CO,9,1042,19.2,-8.5,20.5,-9.8,0
10.7,28,2006,02,12,CO,9,1042,22.1,-11.4,24.5,-13.8,0
10.8,27,2006,02,13,CO,9,1042,22.4,-11.6,27.5,-16.7,0
10.7,28,2006,02,14,CO,9,1042,19.3,-8.6,23.5,-12.8,0
10.6,18,2006,02,15,CO,9,1042,20.1,-9.5,23.0,-12.4,0
10.8,7,2006,02,16,CO,9,1042,21.0,-10.2,24.5,-13.7,0
10.9,1,2006,02,17,CO,9,1042,17.9,-7.0,20.5,-9.6,0
10.9,17,2006,02,18,CO,9,1042,18.7,-7.8,21.0,-10.1,0
11.1,20,2006,02,19,CO,9,1042,19.3,-8.2,22.5,-11.4,0
11.1,16,2006,02,20,CO,9,1042,15.4,-4.3,19.0,-7.9,0
11.1,16,2006,02,21,CO,9,1042,17.0,-5.9,18.5,-7.4,0
11.1,17,2006,02,22,CO,9,1042,20.9,-9.8,23.0,-11.9,0
