swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
8.6,17,2000,01,01,CA,9,574,20.8,-12.2,16.1,-7.5,1
8.7,15,2000,01,02,CA,9,574,21.4,-12.7,16.9,-8.2,1
8.8,27,2000,01,03,CA,9,574,21.9,-13.1,17.8,-9.0,1
8.8,26,2000,01,04,CA,9,574,22.3,-13.5,18.6,-9.8,1
8.8,20,2000,01,05,CA,9,574,22.8,-14.0,19.4,-10.6,1
8.8,30,2000,01,06,CA,9,574,23.3,-14.5,20.2,-11.4,1
8.8,27,2000,01,07,CA,9,574,23.7,-14.9,20.7,-11.9,1
8.8,31,2000,01,08,CA,9,574,24.2,-15.4,21.4,-12.6,1
8.8,26,2000,01,09,CA,9,574,24.7,-15.9,21.8,-13.0,1
8.8,26,2000,01,10,CA,9,574,25.2,-16.4,22.1,-13.3,1
9.0,24,2000,01,11,CA,9,574,25.7,-16.7,22.5,-13.5,1
11.0,21,2000,01,12,CA,9,574,26.1,-15.1,22.8,-11.8,1
11.0,27,2000,01,13,CA,9,574,26.6,-15.6,23.0,-12.0,1
11.0,28,2000,01,14,CA,9,574,27.1,-16.1,23.1,-12.1,1
11.0,27,2000,01,15,CA,9,574,27.5,-16.5,23.1,-12.1,1
12.6,24,2000,01,16,CA,9,574,28.0,-15.4,23.2,-10.6,1
15.8,28,2000,01,17,CA,9,574,28.4,-12.6,23.4,-7.6,1
17.0,30,2000,01,18,CA,9,574,28.9,-11.9,24.1,-7.1,1
19.7,29,2000,01,19,CA,9,574,29.3,-9.6,24.9,-5.2,1
20.0,28,2000,01,20,CA,9,574,29.8,-9.8,25.8,-5.8,1
20.9,21,2000,01,21,CA,9,574,30.3,-9.4,26.7,-5.8,1
21.0,23,2000,01,22,CA,9,574,30.8,-9.8,27.7,-6.7,1
21.1,26,2000,01,23,CA,9,574,31.3,-10.2,28.8,-7.7,1
22.8,27,2000,01,24,CA,9,574,31.9,-9.1,29.8,-7.0,1
26.7,25,2000,01,25,CA,9,574,32.4,-5.7,30.3,-3.6,1
27.8,21,2000,01,26,CA,9,574,33.0,-5.2,30.8,-3.0,1
27.8,24,2000,01,27,CA,9,574,33.4,-5.6,31.5,-3.7,1
27.8,25,2000,01,28,CA,9,574,33.9,-6.1,32.2,-4.4,1
27.8,26,2000,01,29,CA,9,574,34.3,-6.5,33.0,-5.2,1
27.8,22,2000,01,30,CA,9,574,34.6,-6.8,33.8,-6.0,1
29.6,24,2000,01,31,CA,9,574,34.9,-5.3,34.7,-5.1,1
30.0,42,2000,02,01,CA,9,574,35.2,-5.2,35.6,-5.6,1
30.0,40,2000,02,02,CA,9,574,35.5,-5.5,36.4,-6.4,1
30.0,30,2000,02,03,CA,9,574,35.7,-5.7,36.9,-6.9,1
31.2,28,2000,02,04,CA,9,574,36.0,-4.8,37.4,-6.2,1
31.2,27,2000,02,05,CA,9,574,36.4,-5.2,37.9,-6.7,1
31.2,31,2000,02,06,CA,9,574,36.7,-5.5,38.2,-7.0,1
31.2,34,2000,02,07,CA,9,574,37.0,-5.8,38.4,-7.2,1
31.3,33,2000,02,08,CA,9,574,37.4,-6.1,38.7,-7.4,1
31.4,28,2000,02,09,CA,9,574,37.8,-6.4,38.8,-7.4,1
31.5,23,2000,02,10,CA,9,574,38.2,-6.7,39.0,-7.5,1
32.6,20,2000,02,11,CA,9,574,38.6,-6.0,39.2,-6.6,1
34.5,18,2000,02,12,CA,9,574,38.9,-4.4,39.3,-4.8,1
35.8,26,2000,02,13,CA,9,574,39.3,-3.5,39.5,-3.7,1
39.4,22,2000,02,14,CA,9,574,39.7,-0.3,39.9,-0.5,1
42.1,26,2000,02,15,CA,9,574,40.1,2.0,40.3,1.8,1
42.5,20,2000,02,16,CA,9,574,40.6,1.9,40.8,1.7,1
42.7,18,2000,02,17,CA,9,574,41.1,1.6,41.3,1.4,1
42.7,18,2000,02,18,CA,9,574,41.7,1.0,41.7,1.0,1
42.7,26,2000,02,19,CA,9,574,42.3,0.4,42.3,0.4,1
43.1,28,2000,02,20,CA,9,574,42.9,0.2,42.7,0.4,1
44.0,22,2000,02,21,CA,9,574,43.5,0.5,43.1,0.9,1
44.1,22,2000,02,22,CA,9,574,44.1,0.0,43.7,0.4,1
45.6,14,2000,02,23,CA,9,574,44.7,0.9,44.4,1.2,1
47.0,11,2000,02,24,CA,9,574,45.2,1.8,45.0,2.0,1
47.3,24,2000,02,25,CA,9,574,45.8,1.5,45.5,1.8,1
47.8,27,2000,02,26,CA,9,574,46.3,1.5,46.0,1.8,1
49.1,20,2000,02,27,CA,9,574,46.8,2.3,46.4,2.7,1
52.6,23,2000,02,28,CA,9,574,47.2,5.4,46.7,5.9,1
52.8,19,2000,02,29,CA,9,574,47.6,5.2,46.9,5.9,1
53.6,20,2000,03,01,CA,9,574,48.0,5.6,47.3,6.3,1
53.8,26,2000,03,02,CA,9,574,48.5,5.3,48.2,5.6,1
54.1,27,2000,03,03,CA,9,574,48.9,5.2,49.1,5.0,1
54.2,29,2000,03,04,CA,9,574,49.3,4.9,50.0,4.2,1
54.5,21,2000,03,05,CA,9,574,49.8,4.7,50.9,3.6,1
54.6,17,2000,03,06,CA,9,574,50.2,4.4,51.9,2.7,1
54.8,19,2000,03,07,CA,9,574,50.6,4.2,52.6,2.2,1
55.3,16,2000,03,08,CA,9,574,51.0,4.3,53.2,2.1,1
56.3,17,2000,03,09,CA,9,574,51.4,4.9,53.3,3.0,1
57.3,29,2000,03,10,CA,9,574,51.8,5.5,53.4,3.9,1
57.5,29,2000,03,11,CA,9,574,52.1,5.4,53.5,4.0,1
57.5,32,2000,03,12,CA,9,574,52.5,5.0,53.6,3.9,1
57.5,33,2000,03,13,CA,9,574,52.8,4.7,53.6,3.9,1
57.6,34,2000,03,14,CA,9,574,53.1,4.5,53.6,4.0,1
57.6,33,2000,03,15,CA,9,574,53.3,4.3,53.6,4.0,1
57.6,31,2000,03,16,CA,9,574,53.5,4.1,53.6,4.0,1
57.6,31,2000,03,17,CA,9,574,53.7,3.9,53.6,4.0,1
57.6,37,2000,03,18,CA,9,574,53.9,3.7,53.6,4.0,1
57.6,29,2000,03,19,CA,9,574,54.1,3.5,53.8,3.8,1
57.6,11,2000,03,20,CA,9,574,54.3,3.3,54.1,3.5,1
57.6,20,2000,03,21,CA,9,574,54.6,3.0,54.3,3.3,1
57.6,33,2000,03,22,CA,9,574,55.0,2.6,54.5,3.1,1
57.6,29,2000,03,23,CA,9,574,55.3,2.3,54.9,2.7,1
57.6,31,2000,03,24,CA,9,574,55.7,1.9,55.2,2.4,1
57.6,35,2000,03,25,CA,9,574,56.0,1.6,55.5,2.1,1
57.6,38,2000,03,26,CA,9,574,56.4,1.2,55.7,1.9,1
57.6,31,2000,03,27,CA,9,574,56.7,0.9,55.7,1.9,1
57.6,29,2000,03,28,CA,9,574,56.9,0.7,55.8,1.8,1
57.6,31,2000,03,29,CA,9,574,57.1,0.5,56.0,1.6,1
57.6,23,2000,03,30,CA,9,574,57.3,0.3,56.0,1.6,1
57.6,23,2000,03,31,CA,9,574,57.5,0.1,56.1,1.5,1
57.6,31,2000,04,01,CA,9,574,57.7,-0.1,56.2,1.4,1
57.6,40,2000,04,02,CA,9,574,57.9,-0.3,56.3,1.3,1
57.6,42,2000,04,03,CA,9,574,58.1,-0.5,56.5,1.1,1
57.6,38,2000,04,04,CA,9,574,58.4,-0.8,56.6,1.0,1
59.3,38,2000,04,05,CA,9,574,58.6,0.7,56.7,2.6,1
59.2,37,2000,04,06,CA,9,574,58.8,0.4,56.8,2.4,1
58.6,42,2000,04,07,CA,9,574,59.0,-0.4,56.9,1.7,1
58.3,33,2000,04,08,CA,9,574,59.2,-0.9,57.0,1.3,1
58.2,28,2000,04,09,CA,9,574,59.3,-1.1,57.1,1.1,1
57.5,32,2000,04,10,CA,9,574,59.4,-1.9,57.0,0.5,1
57.0,36,2000,04,11,CA,9,574,59.5,-2.5,57.1,-0.1,1
57.0,38,2000,04,12,CA,9,574,59.6,-2.6,57.1,-0.1,1
56.4,27,2000,04,13,CA,9,574,59.6,-3.2,57.1,-0.7,1
57.4,24,2000,04,14,CA,9,574,59.7,-2.3,57.3,0.1,1
57.4,26,2000,04,15,CA,9,574,59.7,-2.3,57.5,-0.1,1
57.4,27,2000,04,16,CA,9,574,59.8,-2.4,57.7,-0.3,1
59.6,25,2000,04,17,CA,9,574,59.8,-0.2,58.0,1.6,1
60.4,18,2000,04,18,CA,9,574,59.9,0.5,58.2,2.2,1
60.4,33,2000,04,19,CA,9,574,59.9,0.5,58.3,2.1,1
60.8,36,2000,04,20,CA,9,574,60.0,0.8,58.5,2.3,1
60.8,34,2000,04,21,CA,9,574,60.1,0.7,58.5,2.3,1
60.9,31,2000,04,22,CA,9,574,60.1,0.8,58.5,2.4,1
61.1,31,2000,04,23,CA,9,574,60.2,0.9,58.6,2.5,1
61.1,37,2000,04,24,CA,9,574,60.2,0.9,58.5,2.6,1
60.9,38,2000,04,25,CA,9,574,60.2,0.7,58.5,2.4,1
60.3,48,2000,04,26,CA,9,574,60.2,0.1,58.5,1.8,1
57.9,40,2000,04,27,CA,9,574,60.2,-2.3,58.4,-0.5,1
56.3,28,2000,04,28,CA,9,574,60.2,-3.9,58.3,-2.0,1
56.0,32,2000,04,29,CA,9,574,60.1,-4.1,58.3,-2.3,1
55.9,46,2000,04,30,CA,9,574,60.0,-4.1,58.4,-2.5,1
54.7,45,2000,05,01,CA,9,574,59.9,-5.2,58.6,-3.9,1
54.4,43,2000,05,02,CA,9,574,59.8,-5.4,58.6,-4.2,1
