swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
17.4,28,2000,01,01,WA,3,553,17.3,0.1,16.6,0.8,1
19.4,26,2000,01,02,WA,3,553,17.7,1.7,17.3,2.1,1
20.4,30,2000,01,03,WA,3,553,18.0,2.4,17.7,2.7,1
22.5,31,2000,01,04,WA,3,553,18.4,4.1,18.0,4.5,1
22.9,28,2000,01,05,WA,3,553,18.8,4.1,18.3,4.6,1
23.1,29,2000,01,06,WA,3,553,19.1,4.0,18.6,4.5,1
23.5,33,2000,01,07,WA,3,553,19.5,4.0,19.2,4.3,1
24.2,30,2000,01,08,WA,3,553,19.9,4.3,19.5,4.7,1
24.9,27,2000,01,09,WA,3,553,20.2,4.7,19.8,5.1,1
27.3,26,2000,01,10,WA,3,553,20.5,6.8,20.0,7.3,1
28.6,24,2000,01,11,WA,3,553,20.9,7.7,20.4,8.2,1
30.3,25,2000,01,12,WA,3,553,21.2,9.1,20.9,9.4,1
32.5,29,2000,01,13,WA,3,553,21.4,11.1,21.3,11.2,1
33.8,30,2000,01,14,WA,3,553,21.7,12.1,21.7,12.1,1
35.7,25,2000,01,15,WA,3,553,22.0,13.7,22.1,13.6,1
36.4,30,2000,01,16,WA,3,553,22.2,14.2,22.5,13.9,1
37.8,31,2000,01,17,WA,3,553,22.5,15.3,23.0,14.8,1
38.1,31,2000,01,18,WA,3,553,22.8,15.3,23.5,14.6,1
38.2,29,2000,01,19,WA,3,553,23.1,15.1,23.7,14.5,1
38.6,31,2000,01,20,WA,3,553,23.4,15.2,24.1,14.5,1
39.2,31,2000,01,21,WA,3,553,23.7,15.5,24.4,14.8,1
40.4,31,2000,01,22,WA,3,553,24.0,16.4,24.8,15.6,1
41.0,26,2000,01,23,WA,3,553,24.3,16.7,25.1,15.9,1
41.0,29,2000,01,24,WA,3,553,24.7,16.3,25.3,15.7,1
41.4,31,2000,01,25,WA,3,553,25.0,16.4,25.6,15.8,1
42.1,28,2000,01,26,WA,3,553,25.4,16.7,25.8,16.3,1
42.3,29,2000,01,27,WA,3,553,25.8,16.5,26.1,16.2,1
41.6,31,2000,01,28,WA,3,553,26.2,15.4,26.3,15.3,1
40.8,29,2000,01,29,WA,3,553,26.6,14.2,26.4,14.4,1
40.1,26,2000,01,30,WA,3,553,26.9,13.2,26.5,13.6,1
40.1,31,2000,01,31,WA,3,553,27.3,12.8,26.7,13.4,1
41.6,35,2000,02,01,WA,3,553,27.6,14.0,26.9,14.7,1
43.7,34,2000,02,02,WA,3,553,27.8,15.9,27.2,16.5,1
41.9,40,2000,02,03,WA,3,553,28.0,13.9,27.5,14.4,1
41.4,35,2000,02,04,WA,3,553,28.2,13.2,27.9,13.5,1
41.5,35,2000,02,05,WA,3,553,28.5,13.0,28.2,13.3,1
41.8,38,2000,02,06,WA,3,553,28.7,13.1,28.5,13.3,1
42.2,39,2000,02,07,WA,3,553,28.9,13.3,28.8,13.4,1
42.1,36,2000,02,08,WA,3,553,29.1,13.0,29.0,13.1,1
43.3,32,2000,02,09,WA,3,553,29.3,14.0,29.3,14.0,1
41.3,35,2000,02,10,WA,3,553,29.5,11.8,29.4,11.9,1
40.7,31,2000,02,11,WA,3,553,29.7,11.0,29.5,11.2,1
40.9,29,2000,02,12,WA,3,553,29.9,11.0,29.8,11.1,1
41.5,28,2000,02,13,WA,3,553,30.1,11.4,30.2,11.3,1
42.3,30,2000,02,14,WA,3,553,30.3,12.0,30.5,11.8,1
43.9,30,2000,02,15,WA,3,553,30.6,13.3,30.8,13.1,1
44.4,33,2000,02,16,WA,3,553,31.0,13.4,31.1,13.3,1
44.5,32,2000,02,17,WA,3,553,31.3,13.2,31.5,13.0,1
44.7,33,2000,02,18,WA,3,553,31.7,13.0,32.1,12.6,1
44.8,32,2000,02,19,WA,3,553,32.0,12.8,32.5,12.3,1
44.9,35,2000,02,20,WA,3,553,32.3,12.6,32.9,12.0,1
44.9,36,2000,02,21,WA,3,553,32.6,12.3,33.4,11.5,1
46.8,33,2000,02,22,WA,3,553,32.9,13.9,34.0,12.8,1
47.6,30,2000,02,23,WA,3,553,33.1,14.5,34.5,13.1,1
47.0,28,2000,02,24,WA,3,553,33.2,13.8,34.8,12.2,1
46.6,29,2000,02,25,WA,3,553,33.4,13.2,35.0,11.6,1
47.4,32,2000,02,26,WA,3,553,33.4,14.0,35.3,12.1,1
48.5,35,2000,02,27,WA,3,553,33.5,15.0,35.7,12.8,1
48.9,31,2000,02,28,WA,3,553,33.6,15.3,36.0,12.9,1
50.1,31,2000,02,29,WA,3,553,33.8,16.3,36.1,14.0,1
52.1,32,2000,03,01,WA,3,553,33.9,18.2,36.3,15.8,1
52.2,33,2000,03,02,WA,3,553,34.1,18.1,36.6,15.6,1
52.8,35,2000,03,03,WA,3,553,34.3,18.5,36.8,16.0,1
53.0,31,2000,03,04,WA,3,553,34.5,18.5,37.0,16.0,1
54.0,29,2000,03,05,WA,3,553,34.8,19.2,37.1,16.9,1
54.1,27,2000,03,06,WA,3,553,35.0,19.1,37.2,16.9,1
54.4,31,2000,03,07,WA,3,553,35.3,19.1,37.2,17.2,1
54.6,33,2000,03,08,WA,3,553,35.5,19.1,37.3,17.3,1
54.7,33,2000,03,09,WA,3,553,35.8,18.9,37.4,17.3,1
54.6,35,2000,03,10,WA,3,553,35.9,18.7,37.3,17.3,1
55.1,31,2000,03,11,WA,3,553,36.1,19.0,37.2,17.9,1
55.7,33,2000,03,12,WA,3,553,36.2,19.5,37.1,18.6,1
55.7,39,2000,03,13,WA,3,553,36.3,19.4,37.0,18.7,1
56.3,30,2000,03,14,WA,3,553,36.3,20.0,36.9,19.4,1
56.8,34,2000,03,15,WA,3,553,36.3,20.5,36.8,20.0,1
56.4,32,2000,03,16,WA,3,553,36.4,20.0,36.7,19.7,1
56.8,30,2000,03,17,WA,3,553,36.4,20.4,36.7,20.1,1
57.4,32,2000,03,18,WA,3,553,36.5,20.9,36.8,20.6,1
58.8,29,2000,03,19,WA,3,553,36.6,22.2,36.8,22.0,1
59.4,32,2000,03,20,WA,3,553,36.7,22.7,36.8,22.6,1
59.2,39,2000,03,21,WA,3,553,36.8,22.4,36.6,22.6,1
59.0,37,2000,03,22,WA,3,553,36.9,22.1,36.3,22.7,1
59.6,31,2000,03,23,WA,3,553,37.0,22.6,36.1,23.5,1
59.5,38,2000,03,24,WA,3,553,37.2,22.3,35.9,23.6,1
59.3,35,2000,03,25,WA,3,553,37.3,22.0,35.8,23.5,1
59.3,40,2000,03,26,WA,3,553,37.4,21.9,35.6,23.7,1
58.9,32,2000,03,27,WA,3,553,37.6,21.3,35.4,23.5,1
59.3,30,2000,03,28,WA,3,553,37.7,21.6,35.5,23.8,1
59.5,33,2000,03,29,WA,3,553,37.8,21.7,35.4,24.1,1
59.3,42,2000,03,30,WA,3,553,37.8,21.5,35.3,24.0,1
58.9,47,2000,03,31,WA,3,553,37.8,21.1,34.9,24.0,1
58.5,50,2000,04,01,WA,3,553,37.9,20.6,34.5,24.0,1
57.9,50,2000,04,02,WA,3,553,37.8,20.1,34.2,23.7,1
57.6,54,2000,04,03,WA,3,553,37.8,19.8,34.0,23.6,1
56.9,35,2000,04,04,WA,3,553,37.8,19.1,33.8,23.1,1
56.7,31,2000,04,05,WA,3,553,37.8,18.9,33.5,23.2,1
56.9,32,2000,04,06,WA,3,553,37.7,19.2,33.3,23.6,1
57.4,42,2000,04,07,WA,3,553,37.7,19.7,33.2,24.2,1
57.0,50,2000,04,08,WA,3,553,37.6,19.4,33.2,23.8,1
56.7,38,2000,04,09,WA,3,553,37.5,19.2,33.1,23.6,1
56.2,45,2000,04,10,WA,3,553,37.4,18.8,32.9,23.3,1
55.9,54,2000,04,11,WA,3,553,37.2,18.7,32.8,23.1,1
