swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
8.8,20,2005,01,01,CO,10,1058,8.6,0.2,8.9,-0.1,1
8.8,22,2005,01,02,CO,10,1058,8.7,0.1,9.1,-0.3,1
8.9,23,2005,01,03,CO,10,1058,8.9,0.0,9.3,-0.4,1
9.5,22,2005,01,04,CO,10,1058,9.0,0.5,9.5,0.0,1
11.0,10,2005,01,05,CO,10,1058,9.2,1.8,9.7,1.3,1
10.9,7,2005,01,06,CO,10,1058,9.4,1.5,10.0,0.9,1
10.9,12,2005,01,07,CO,10,1058,9.6,1.3,10.3,0.6,1
11.0,21,2005,01,08,CO,10,1058,9.8,1.2,10.6,0.4,1
11.9,26,2005,01,09,CO,10,1058,10.0,1.9,10.7,1.2,1
12.6,27,2005,01,10,CO,10,1058,10.2,2.4,11.0,1.6,1
12.8,24,2005,01,11,CO,10,1058,10.4,2.4,11.4,1.4,1
14.4,10,2005,01,12,CO,10,1058,10.5,3.9,11.7,2.7,1
14.2,9,2005,01,13,CO,10,1058,10.7,3.5,12.0,2.2,1
14.2,14,2005,01,14,CO,10,1058,10.8,3.4,12.3,1.9,1
14.2,18,2005,01,15,CO,10,1058,10.9,3.3,12.5,1.7,1
14.3,23,2005,01,16,CO,10,1058,11.0,3.3,12.7,1.6,1
14.3,23,2005,01,17,CO,10,1058,11.1,3.2,12.8,1.5,1
14.3,28,2005,01,18,CO,10,1058,11.1,3.2,12.9,1.4,1
14.4,34,2005,01,19,CO,10,1058,11.2,3.2,12.9,1.5,1
14.4,38,2005,01,20,CO,10,1058,11.3,3.1,12.9,1.5,1
14.4,35,2005,01,21,CO,10,1058,11.4,3.0,12.9,1.5,1
14.3,32,2005,01,22,CO,10,1058,11.6,2.7,13.0,1.3,1
14.2,32,2005,01,23,CO,10,1058,11.8,2.4,13.1,1.1,1
14.2,33,2005,01,24,CO,10,1058,12.0,2.2,13.2,1.0,1
14.2,28,2005,01,25,CO,10,1058,12.2,2.0,13.3,0.9,1
14.2,27,2005,01,26,CO,10,1058,12.4,1.8,13.4,0.8,1
14.5,25,2005,01,27,CO,10,1058,12.6,1.9,13.6,0.9,1
