swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
3.8,26,2013,01,01,AZ,6,1212,30.3,-26.5,28.5,-24.7,0
3.7,30,2013,01,02,AZ,6,1212,30.4,-26.7,30.0,-26.3,0
3.7,25,2013,01,03,AZ,6,1212,30.1,-26.4,31.0,-27.3,0
3.6,25,2013,01,04,AZ,6,1212,33.0,-29.4,34.0,-30.4,0
3.6,24,2013,01,05,AZ,6,1212,34.1,-30.5,36.0,-32.4,0
3.6,29,2013,01,06,AZ,6,1212,34.3,-30.7,35.0,-31.4,0
3.6,32,2013,01,07,AZ,6,1212,35.9,-32.3,35.0,-31.4,0
3.6,40,2013,01,08,AZ,6,1212,36.0,-32.4,36.0,-32.4,0
3.6,40,2013,01,09,AZ,6,1212,34.9,-31.3,37.0,-33.4,0
3.6,33,2013,01,10,AZ,6,1212,34.1,-30.5,34.5,-30.9,0
3.6,21,2013,01,11,AZ,6,1212,33.0,-29.4,35.5,-31.9,0
3.6,12,2013,01,12,AZ,6,1212,32.6,-29.0,35.5,-31.9,0
3.6,9,2013,01,13,AZ,6,1212,32.0,-28.4,34.0,-30.4,0
3.6,14,2013,01,14,AZ,6,1212,32.7,-29.1,34.0,-30.4,0
3.6,22,2013,01,15,AZ,6,1212,33.7,-30.1,38.0,-34.4,0
3.6,35,2013,01,16,AZ,6,1212,36.7,-33.1,36.0,-32.4,0
3.8,35,2013,01,17,AZ,6,1212,36.3,-32.5,36.0,-32.2,0
3.9,34,2013,01,18,AZ,6,1212,36.7,-32.8,37.5,-33.6,0
3.9,34,2013,01,19,AZ,6,1212,37.2,-33.3,36.0,-32.1,0
4.0,35,2013,01,20,AZ,6,1212,38.0,-34.0,38.0,-34.0,0
4.0,38,2013,01,21,AZ,6,1212,37.0,-33.0,38.0,-34.0,0
4.0,37,2013,01,22,AZ,6,1212,35.4,-31.4,37.0,-33.0,0
4.0,39,2013,01,23,AZ,6,1212,37.3,-33.3,37.0,-33.0,0
3.2,40,2013,01,24,AZ,6,1212,35.9,-32.7,35.0,-31.8,0
2.9,42,2013,01,25,AZ,6,1212,34.9,-32.0,37.0,-34.1,0
2.5,43,2013,01,26,AZ,6,1212,35.2,-32.7,35.5,-33.0,0
1.6,42,2013,01,27,AZ,6,1212,34.5,-32.9,37.0,-35.4,0
0.8,31,2013,01,28,AZ,6,1212,35.3,-34.5,35.5,-34.7,0
1.6,20,2013,01,29,AZ,6,1212,35.3,-33.7,37.0,-35.4,0
1.7,26,2013,01,30,AZ,6,1212,37.6,-35.9,39.0,-37.3,0
1.7,33,2013,01,31,AZ,6,1212,37.7,-36.0,38.5,-36.8,0
1.7,35,2013,02,01,AZ,6,1212,33.2,-31.5,34.0,-32.3,0
1.7,40,2013,02,02,AZ,6,1212,37.6,-35.9,40.0,-38.3,0
1.5,40,2013,02,03,AZ,6,1212,40.8,-39.3,41.0,-39.5,0
1.3,39,2013,02,04,AZ,6,1212,35.8,-34.5,36.0,-34.7,0
0.8,38,2013,02,05,AZ,6,1212,35.2,-34.4,36.0,-35.2,0
