swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
18.5,17,2000,01,01,WA,6,515,19.4,-0.9,17.7,0.8,1
19.1,13,2000,01,02,WA,6,515,19.7,-0.6,17.9,1.2,1
19.3,11,2000,01,03,WA,6,515,20.0,-0.7,18.2,1.1,1
19.6,20,2000,01,04,WA,6,515,20.3,-0.7,18.5,1.1,1
19.9,17,2000,01,05,WA,6,515,20.6,-0.7,18.9,1.0,1
19.9,21,2000,01,06,WA,6,515,21.0,-1.1,19.3,0.6,1
20.1,21,2000,01,07,WA,6,515,21.3,-1.2,19.7,0.4,1
20.2,19,2000,01,08,WA,6,515,21.7,-1.5,20.1,0.1,1
20.6,13,2000,01,09,WA,6,515,22.0,-1.4,20.5,0.1,1
20.7,10,2000,01,10,WA,6,515,22.4,-1.7,20.7,0.0,1
21.0,9,2000,01,11,WA,6,515,22.7,-1.7,21.0,0.0,1
21.1,10,2000,01,12,WA,6,515,23.0,-1.9,21.3,-0.2,1
21.4,14,2000,01,13,WA,6,515,23.2,-1.8,21.6,-0.2,1
21.6,17,2000,01,14,WA,6,515,23.5,-1.9,21.9,-0.3,1
22.9,13,2000,01,15,WA,6,515,23.8,-0.9,22.4,0.5,1
23.2,17,2000,01,16,WA,6,515,24.1,-0.9,22.8,0.4,1
24.1,17,2000,01,17,WA,6,515,24.4,-0.3,23.2,0.9,1
24.1,15,2000,01,18,WA,6,515,24.6,-0.5,23.6,0.5,1
24.1,11,2000,01,19,WA,6,515,24.9,-0.8,23.9,0.2,1
24.1,19,2000,01,20,WA,6,515,25.1,-1.0,24.2,-0.1,1
24.2,20,2000,01,21,WA,6,515,25.4,-1.2,24.5,-0.3,1
24.3,19,2000,01,22,WA,6,515,25.6,-1.3,24.6,-0.3,1
24.3,17,2000,01,23,WA,6,515,25.8,-1.5,24.8,-0.5,1
24.3,19,2000,01,24,WA,6,515,26.1,-1.8,25.0,-0.7,1
24.4,21,2000,01,25,WA,6,515,26.3,-1.9,25.3,-0.9,1
24.4,17,2000,01,26,WA,6,515,26.6,-2.2,25.5,-1.1,1
24.6,19,2000,01,27,WA,6,515,26.9,-2.3,25.8,-1.2,1
24.6,24,2000,01,28,WA,6,515,27.2,-2.6,26.2,-1.6,1
24.6,17,2000,01,29,WA,6,515,27.5,-2.9,26.6,-2.0,1
24.6,17,2000,01,30,WA,6,515,27.9,-3.3,27.0,-2.4,1
24.6,16,2000,01,31,WA,6,515,28.2,-3.6,27.5,-2.9,1
25.2,19,2000,02,01,WA,6,515,28.5,-3.3,27.9,-2.7,1
27.9,21,2000,02,02,WA,6,515,28.8,-0.9,28.2,-0.3,1
27.9,22,2000,02,03,WA,6,515,29.1,-1.2,28.5,-0.6,1
27.9,23,2000,02,04,WA,6,515,29.4,-1.5,28.7,-0.8,1
27.9,19,2000,02,05,WA,6,515,29.7,-1.8,28.9,-1.0,1
27.9,26,2000,02,06,WA,6,515,29.9,-2.0,29.1,-1.2,1
28.0,25,2000,02,07,WA,6,515,30.1,-2.1,29.2,-1.2,1
28.1,25,2000,02,08,WA,6,515,30.4,-2.3,29.3,-1.2,1
28.4,18,2000,02,09,WA,6,515,30.6,-2.2,29.5,-1.1,1
28.4,19,2000,02,10,WA,6,515,30.8,-2.4,29.6,-1.2,1
28.4,18,2000,02,11,WA,6,515,31.0,-2.6,29.6,-1.2,1
28.4,17,2000,02,12,WA,6,515,31.2,-2.8,29.7,-1.3,1
28.6,16,2000,02,13,WA,6,515,31.4,-2.8,29.8,-1.2,1
28.7,17,2000,02,14,WA,6,515,31.6,-2.9,30.1,-1.4,1
29.1,17,2000,02,15,WA,6,515,31.8,-2.7,30.3,-1.2,1
29.2,17,2000,02,16,WA,6,515,32.0,-2.8,30.5,-1.3,1
29.1,19,2000,02,17,WA,6,515,32.2,-3.1,30.7,-1.6,1
29.1,19,2000,02,18,WA,6,515,32.5,-3.4,31.0,-1.9,1
29.2,15,2000,02,19,WA,6,515,32.7,-3.5,31.3,-2.1,1
29.3,19,2000,02,20,WA,6,515,33.0,-3.7,31.6,-2.3,1
29.4,24,2000,02,21,WA,6,515,33.2,-3.8,32.0,-2.6,1
29.7,23,2000,02,22,WA,6,515,33.5,-3.8,32.3,-2.6,1
30.4,20,2000,02,23,WA,6,515,33.7,-3.3,32.5,-2.1,1
30.4,16,2000,02,24,WA,6,515,34.0,-3.6,32.8,-2.4,1
30.4,16,2000,02,25,WA,6,515,34.2,-3.8,33.1,-2.7,1
30.7,18,2000,02,26,WA,6,515,34.4,-3.7,33.3,-2.6,1
30.7,24,2000,02,27,WA,6,515,34.6,-3.9,33.4,-2.7,1
31.0,22,2000,02,28,WA,6,515,34.7,-3.7,33.5,-2.5,1
31.1,22,2000,02,29,WA,6,515,34.9,-3.8,33.5,-2.4,1
31.3,22,2000,03,01,WA,6,515,35.1,-3.8,33.7,-2.4,1
31.4,24,2000,03,02,WA,6,515,35.2,-3.8,33.8,-2.4,1
31.6,22,2000,03,03,WA,6,515,35.4,-3.8,34.0,-2.4,1
31.9,22,2000,03,04,WA,6,515,35.6,-3.7,34.3,-2.4,1
32.1,17,2000,03,05,WA,6,515,35.8,-3.7,34.6,-2.5,1
32.1,16,2000,03,06,WA,6,515,36.0,-3.9,34.8,-2.7,1
32.0,17,2000,03,07,WA,6,515,36.2,-4.2,35.1,-3.1,1
32.1,21,2000,03,08,WA,6,515,36.4,-4.3,35.5,-3.4,1
32.2,25,2000,03,09,WA,6,515,36.7,-4.5,35.8,-3.6,1
32.3,23,2000,03,10,WA,6,515,36.9,-4.6,36.0,-3.7,1
32.4,21,2000,03,11,WA,6,515,37.1,-4.7,36.2,-3.8,1
32.5,20,2000,03,12,WA,6,515,37.3,-4.8,36.4,-3.9,1
32.6,24,2000,03,13,WA,6,515,37.5,-4.9,36.6,-4.0,1
33.1,20,2000,03,14,WA,6,515,37.7,-4.6,36.8,-3.7,1
33.1,22,2000,03,15,WA,6,515,38.0,-4.9,37.0,-3.9,1
33.2,20,2000,03,16,WA,6,515,38.2,-5.0,37.2,-4.0,1
33.7,20,2000,03,17,WA,6,515,38.4,-4.7,37.5,-3.8,1
