swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
11.6,41,2012,01,01,OR,4,1166,34.8,-23.2,36.5,-24.9,0
11.5,41,2012,01,02,OR,4,1166,34.4,-22.9,36.0,-24.5,0
11.5,42,2012,01,03,OR,4,1166,35.8,-24.3,36.0,-24.5,0
11.5,47,2012,01,04,OR,4,1166,35.2,-23.7,36.5,-25.0,0
11.5,32,2012,01,05,OR,4,1166,34.8,-23.3,36.0,-24.5,0
11.4,28,2012,01,06,OR,4,1166,35.1,-23.7,33.5,-22.1,0
11.7,34,2012,01,07,OR,4,1166,35.6,-23.9,34.5,-22.8,0
11.6,43,2012,01,08,OR,4,1166,37.8,-26.2,36.5,-24.9,0
11.7,44,2012,01,09,OR,4,1166,35.3,-23.6,33.5,-21.8,0
11.6,33,2012,01,10,OR,4,1166,33.5,-21.9,32.5,-20.9,0
11.6,31,2012,01,11,OR,4,1166,32.7,-21.1,34.5,-22.9,0
11.5,40,2012,01,12,OR,4,1166,33.5,-22.0,36.5,-25.0,0
11.4,49,2012,01,13,OR,4,1166,35.2,-23.8,34.5,-23.1,0
11.3,32,2012,01,14,OR,4,1166,34.4,-23.1,32.0,-20.7,0
11.6,22,2012,01,15,OR,4,1166,37.4,-25.8,39.0,-27.4,0
12.4,20,2012,01,16,OR,4,1166,38.6,-26.2,38.0,-25.6,0
13.0,26,2012,01,17,OR,4,1166,40.5,-27.5,41.5,-28.5,0
16.4,33,2012,01,18,OR,4,1166,38.5,-22.1,35.5,-19.1,0
21.5,37,2012,01,19,OR,4,1166,37.4,-15.9,35.5,-14.0,0
23.2,37,2012,01,20,OR,4,1166,37.6,-14.4,35.5,-12.3,0
22.1,30,2012,01,21,OR,4,1166,37.2,-15.1,34.5,-12.4,0
23.0,30,2012,01,22,OR,4,1166,35.8,-12.8,33.0,-10.0,0
23.8,31,2012,01,23,OR,4,1166,35.4,-11.6,34.5,-10.7,0
23.7,36,2012,01,24,OR,4,1166,36.3,-12.6,36.5,-12.8,0
27.0,37,2012,01,25,OR,4,1166,38.7,-11.7,37.5,-10.5,0
25.2,31,2012,01,26,OR,4,1166,38.0,-12.8,33.0,-7.8,0
24.6,32,2012,01,27,OR,4,1166,38.0,-13.4,36.0,-11.4,0
24.2,43,2012,01,28,OR,4,1166,39.1,-14.9,40.5,-16.3,0
23.9,41,2012,01,29,OR,4,1166,38.2,-14.3,39.0,-15.1,0
24.4,34,2012,01,30,OR,4,1166,36.3,-11.9,34.0,-9.6,0
24.8,37,2012,01,31,OR,4,1166,36.6,-11.8,35.5,-10.7,0
24.7,32,2012,02,01,OR,4,1166,34.5,-9.8,37.5,-12.8,0
25.5,36,2012,02,02,OR,4,1166,33.5,-8.0,33.5,-8.0,0
25.8,34,2012,02,03,OR,4,1166,32.9,-7.1,33.0,-7.2,0
25.7,34,2012,02,04,OR,4,1166,33.0,-7.3,34.0,-8.3,0
25.6,38,2012,02,05,OR,4,1166,33.0,-7.4,35.0,-9.4,0
25.5,35,2012,02,06,OR,4,1166,32.1,-6.6,33.5,-8.0,0
25.5,35,2012,02,07,OR,4,1166,34.7,-9.2,33.0,-7.5,0
25.5,38,2012,02,08,OR,4,1166,36.3,-10.8,36.5,-11.0,0
25.8,45,2012,02,09,OR,4,1166,35.6,-9.8,35.0,-9.2,0
25.7,40,2012,02,10,OR,4,1166,34.1,-8.4,33.5,-7.8,0
25.5,33,2012,02,11,OR,4,1166,35.0,-9.5,33.0,-7.5,0
25.8,33,2012,02,12,OR,4,1166,34.3,-8.5,34.0,-8.2,0
25.5,30,2012,02,13,OR,4,1166,35.3,-9.8,35.0,-9.5,0
25.7,26,2012,02,14,OR,4,1166,34.8,-9.1,33.0,-7.3,0
26.0,29,2012,02,15,OR,4,1166,35.6,-9.6,33.0,-7.0,0
26.2,36,2012,02,16,OR,4,1166,33.4,-7.2,31.0,-4.8,0
26.3,37,2012,02,17,OR,4,1166,32.4,-6.1,32.0,-5.7,0
26.3,27,2012,02,18,OR,4,1166,29.4,-3.1,30.0,-3.7,0
27.4,27,2012,02,19,OR,4,1166,28.6,-1.2,30.0,-2.6,0
27.9,33,2012,02,20,OR,4,1166,30.4,-2.5,31.0,-3.1,0
28.7,37,2012,02,21,OR,4,1166,31.4,-2.7,32.0,-3.3,0
28.9,34,2012,02,22,OR,4,1166,30.7,-1.8,32.0,-3.1,0
29.8,29,2012,02,23,OR,4,1166,29.0,0.8,29.0,0.8,0
29.3,38,2012,02,24,OR,4,1166,32.3,-3.0,29.0,0.3,0
29.8,24,2012,02,25,OR,4,1166,32.4,-2.6,29.0,0.8,0
31.2,26,2012,02,26,OR,4,1166,30.6,0.6,28.0,3.2,0
31.4,23,2012,02,27,OR,4,1166,31.3,0.1,28.0,3.4,0
31.3,27,2012,02,28,OR,4,1166,33.1,-1.8,33.0,-1.7,0
32.5,24,2012,02,29,OR,4,1166,29.3,3.2,28.0,4.5,0
35.1,26,2012,03,01,OR,4,1166,33.8,1.3,33.5,1.6,0
35.8,29,2012,03,02,OR,4,1166,34.4,1.4,34.5,1.3,0
35.9,38,2012,03,03,OR,4,1166,34.1,1.8,35.5,0.4,0
35.9,44,2012,03,04,OR,4,1166,37.0,-1.1,39.5,-3.6,0
36.0,32,2012,03,05,OR,4,1166,36.4,-0.4,36.0,0.0,0
37.1,22,2012,03,06,OR,4,1166,33.2,3.9,33.0,4.1,0
37.1,31,2012,03,07,OR,4,1166,32.7,4.4,31.0,6.1,0
37.2,49,2012,03,08,OR,4,1166,35.2,2.0,33.0,4.2,0
37.1,45,2012,03,09,OR,4,1166,36.4,0.7,37.0,0.1,0
37.1,35,2012,03,10,OR,4,1166,35.1,2.0,36.0,1.1,0
37.2,28,2012,03,11,OR,4,1166,36.8,0.4,38.0,-0.8,0
38.5,32,2012,03,12,OR,4,1166,38.0,0.5,39.0,-0.5,0
39.3,26,2012,03,13,OR,4,1166,37.2,2.1,39.0,0.3,0
40.3,32,2012,03,14,OR,4,1166,35.8,4.5,36.0,4.3,0
41.9,36,2012,03,15,OR,4,1166,34.9,7.0,36.0,5.9,0
44.8,33,2012,03,16,OR,4,1166,35.0,9.8,33.0,11.8,0
