swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
4.4,17,2000,01,01,OR,7,477,11.8,-7.4,10.5,-6.1,1
4.4,13,2000,01,02,OR,7,477,12.0,-7.6,10.6,-6.2,1
4.9,21,2000,01,03,OR,7,477,12.2,-7.3,10.7,-5.8,1
5.4,22,2000,01,04,OR,7,477,12.4,-7.0,10.8,-5.4,1
5.8,15,2000,01,05,OR,7,477,12.6,-6.8,10.9,-5.1,1
5.6,25,2000,01,06,OR,7,477,12.8,-7.2,10.9,-5.3,1
5.9,23,2000,01,07,OR,7,477,12.9,-7.0,11.0,-5.1,1
5.9,23,2000,01,08,OR,7,477,13.1,-7.2,11.1,-5.2,1
5.9,23,2000,01,09,OR,7,477,13.3,-7.4,11.2,-5.3,1
6.1,25,2000,01,10,OR,7,477,13.5,-7.4,11.3,-5.2,1
7.1,23,2000,01,11,OR,7,477,13.7,-6.6,11.4,-4.3,1
8.7,15,2000,01,12,OR,7,477,13.9,-5.2,11.5,-2.8,1
8.6,26,2000,01,13,OR,7,477,14.1,-5.5,11.7,-3.1,1
8.7,30,2000,01,14,OR,7,477,14.3,-5.6,11.9,-3.2,1
8.9,30,2000,01,15,OR,7,477,14.5,-5.6,12.1,-3.2,1
9.4,26,2000,01,16,OR,7,477,14.6,-5.2,12.4,-3.0,1
9.2,25,2000,01,17,OR,7,477,14.8,-5.6,12.7,-3.5,1
9.2,31,2000,01,18,OR,7,477,15.0,-5.8,13.1,-3.9,1
9.5,30,2000,01,19,OR,7,477,15.1,-5.6,13.4,-3.9,1
9.5,28,2000,01,20,OR,7,477,15.3,-5.8,13.7,-4.2,1
9.4,22,2000,01,21,OR,7,477,15.5,-6.1,13.9,-4.5,1
9.5,20,2000,01,22,OR,7,477,15.6,-6.1,14.2,-4.7,1
9.6,26,2000,01,23,OR,7,477,15.8,-6.2,14.4,-4.8,1
10.9,28,2000,01,24,OR,7,477,16.0,-5.1,14.7,-3.8,1
11.5,26,2000,01,25,OR,7,477,16.2,-4.7,14.8,-3.3,1
11.6,19,2000,01,26,OR,7,477,16.4,-4.8,14.9,-3.3,1
11.4,12,2000,01,27,OR,7,477,16.6,-5.2,15.1,-3.7,1
11.4,18,2000,01,28,OR,7,477,16.8,-5.4,15.2,-3.8,1
11.4,23,2000,01,29,OR,7,477,17.0,-5.6,15.4,-4.0,1
11.5,25,2000,01,30,OR,7,477,17.2,-5.7,15.5,-4.0,1
12.0,21,2000,01,31,OR,7,477,17.4,-5.4,15.6,-3.6,1
