swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
7.6,25,2001,01,01,ID,5,988,14.9,-7.3,15.1,-7.5,1
7.6,28,2001,01,02,ID,5,988,15.2,-7.6,15.5,-7.9,1
7.6,33,2001,01,03,ID,5,988,15.5,-7.9,15.9,-8.3,1
7.6,31,2001,01,04,ID,5,988,15.8,-8.2,16.3,-8.7,1
7.9,33,2001,01,05,ID,5,988,16.2,-8.3,16.7,-8.8,1
8.1,25,2001,01,06,ID,5,988,16.5,-8.4,17.0,-8.9,1
8.1,21,2001,01,07,ID,5,988,16.8,-8.7,17.3,-9.2,1
8.1,28,2001,01,08,ID,5,988,17.2,-9.1,17.6,-9.5,1
8.1,30,2001,01,09,ID,5,988,17.5,-9.4,17.8,-9.7,1
8.2,29,2001,01,10,ID,5,988,17.8,-9.6,17.9,-9.7,1
8.2,25,2001,01,11,ID,5,988,18.1,-9.9,18.2,-10.0,1
8.2,26,2001,01,12,ID,5,988,18.4,-10.2,18.5,-10.3,1
8.3,25,2001,01,13,ID,5,988,18.6,-10.3,18.8,-10.5,1
8.5,22,2001,01,14,ID,5,988,18.8,-10.3,19.1,-10.6,1
8.5,18,2001,01,15,ID,5,988,19.0,-10.5,19.3,-10.8,1
8.5,16,2001,01,16,ID,5,988,19.2,-10.7,19.5,-11.0,1
8.5,18,2001,01,17,ID,5,988,19.4,-10.9,19.7,-11.2,1
8.5,22,2001,01,18,ID,5,988,19.5,-11.0,19.8,-11.3,1
8.6,26,2001,01,19,ID,5,988,19.6,-11.0,19.9,-11.3,1
8.7,24,2001,01,20,ID,5,988,19.7,-11.0,20.0,-11.3,1
8.7,27,2001,01,21,ID,5,988,19.8,-11.1,20.1,-11.4,1
9.1,26,2001,01,22,ID,5,988,20.0,-10.9,20.2,-11.1,1
9.1,23,2001,01,23,ID,5,988,20.1,-11.0,20.4,-11.3,1
9.1,26,2001,01,24,ID,5,988,20.3,-11.2,20.7,-11.6,1
9.2,27,2001,01,25,ID,5,988,20.5,-11.3,20.9,-11.7,1
9.4,24,2001,01,26,ID,5,988,20.7,-11.3,21.2,-11.8,1
9.4,17,2001,01,27,ID,5,988,21.0,-11.6,21.5,-12.1,1
9.4,17,2001,01,28,ID,5,988,21.3,-11.9,21.8,-12.4,1
9.4,21,2001,01,29,ID,5,988,21.6,-12.2,22.1,-12.7,1
9.6,23,2001,01,30,ID,5,988,21.9,-12.3,22.5,-12.9,1
9.7,29,2001,01,31,ID,5,988,22.2,-12.5,22.8,-13.1,1
9.7,29,2001,02,01,ID,5,988,22.5,-12.8,23.0,-13.3,1
9.8,29,2001,02,02,ID,5,988,22.8,-13.0,23.3,-13.5,1
10.4,26,2001,02,03,ID,5,988,23.0,-12.6,23.6,-13.2,1
10.4,28,2001,02,04,ID,5,988,23.2,-12.8,23.9,-13.5,1
10.8,26,2001,02,05,ID,5,988,23.4,-12.6,24.2,-13.4,1
11.0,17,2001,02,06,ID,5,988,23.5,-12.5,24.5,-13.5,1
11.0,10,2001,02,07,ID,5,988,23.7,-12.7,24.7,-13.7,1
11.0,12,2001,02,08,ID,5,988,23.8,-12.8,25.0,-14.0,1
11.0,17,2001,02,09,ID,5,988,23.9,-12.9,25.3,-14.3,1
11.0,19,2001,02,10,ID,5,988,24.1,-13.1,25.5,-14.5,1
11.1,21,2001,02,11,ID,5,988,24.2,-13.1,25.8,-14.7,1
11.1,21,2001,02,12,ID,5,988,24.2,-13.1,26.0,-14.9,1
11.1,19,2001,02,13,ID,5,988,24.3,-13.2,26.2,-15.1,1
11.1,22,2001,02,14,ID,5,988,24.5,-13.4,26.4,-15.3,1
