swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
10.0,25,2000,01,01,OR,5,388,14.1,-4.1,14.1,-4.1,1
11.1,23,2000,01,02,OR,5,388,14.4,-3.3,14.5,-3.4,1
12.3,29,2000,01,03,OR,5,388,14.6,-2.3,14.8,-2.5,1
12.7,29,2000,01,04,OR,5,388,14.9,-2.2,15.0,-2.3,1
13.9,24,2000,01,05,OR,5,388,15.1,-1.2,15.3,-1.4,1
14.1,24,2000,01,06,OR,5,388,15.4,-1.3,15.5,-1.4,1
14.5,31,2000,01,07,OR,5,388,15.7,-1.2,15.7,-1.2,1
14.8,29,2000,01,08,OR,5,388,15.9,-1.1,16.0,-1.2,1
15.4,29,2000,01,09,OR,5,388,16.2,-0.8,16.3,-0.9,1
16.9,29,2000,01,10,OR,5,388,16.5,0.4,16.7,0.2,1
20.2,24,2000,01,11,OR,5,388,16.7,3.5,17.1,3.1,1
22.4,23,2000,01,12,OR,5,388,17.0,5.4,17.5,4.9,1
23.1,29,2000,01,13,OR,5,388,17.2,5.9,17.9,5.2,1
24.9,30,2000,01,14,OR,5,388,17.5,7.4,18.2,6.7,1
26.0,29,2000,01,15,OR,5,388,17.7,8.3,18.4,7.6,1
26.3,29,2000,01,16,OR,5,388,17.9,8.4,18.6,7.7,1
26.5,24,2000,01,17,OR,5,388,18.1,8.4,18.8,7.7,1
26.6,30,2000,01,18,OR,5,388,18.3,8.3,18.9,7.7,1
26.5,32,2000,01,19,OR,5,388,18.5,8.0,19.0,7.5,1
27.0,30,2000,01,20,OR,5,388,18.7,8.3,19.1,7.9,1
27.0,28,2000,01,21,OR,5,388,18.9,8.1,19.3,7.7,1
27.0,27,2000,01,22,OR,5,388,19.2,7.8,19.5,7.5,1
27.0,28,2000,01,23,OR,5,388,19.4,7.6,19.7,7.3,1
27.2,32,2000,01,24,OR,5,388,19.7,7.5,19.9,7.3,1
27.6,30,2000,01,25,OR,5,388,20.0,7.6,20.1,7.5,1
27.9,22,2000,01,26,OR,5,388,20.2,7.7,20.3,7.6,1
27.9,19,2000,01,27,OR,5,388,20.5,7.4,20.5,7.4,1
27.8,21,2000,01,28,OR,5,388,20.7,7.1,20.6,7.2,1
27.8,23,2000,01,29,OR,5,388,20.9,6.9,20.6,7.2,1
27.9,24,2000,01,30,OR,5,388,21.1,6.8,20.5,7.4,1
27.8,28,2000,01,31,OR,5,388,21.3,6.5,20.5,7.3,1
28.4,38,2000,02,01,OR,5,388,21.5,6.9,20.4,8.0,1
29.2,35,2000,02,02,OR,5,388,21.6,7.6,20.4,8.8,1
28.8,30,2000,02,03,OR,5,388,21.8,7.0,20.3,8.5,1
28.7,30,2000,02,04,OR,5,388,21.9,6.8,20.2,8.5,1
28.7,33,2000,02,05,OR,5,388,22.1,6.6,20.3,8.4,1
