swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
1.4,38,2009,01,01,AZ,8,1127,27.1,-25.7,30.5,-29.1,0
1.2,38,2009,01,02,AZ,8,1127,28.2,-27.0,29.0,-27.8,0
1.1,35,2009,01,03,AZ,8,1127,30.7,-29.6,30.5,-29.4,0
0.9,31,2009,01,04,AZ,8,1127,32.0,-31.1,32.0,-31.1,0
1.2,28,2009,01,05,AZ,8,1127,35.1,-33.9,36.0,-34.8,0
1.3,26,2009,01,06,AZ,8,1127,32.8,-31.5,32.0,-30.7,0
1.3,36,2009,01,07,AZ,8,1127,34.8,-33.5,36.0,-34.7,0
1.3,41,2009,01,08,AZ,8,1127,34.9,-33.6,36.0,-34.7,0
1.1,35,2009,01,09,AZ,8,1127,32.9,-31.8,34.5,-33.4,0
0.7,25,2009,01,10,AZ,8,1127,29.9,-29.2,30.5,-29.8,0
0.6,31,2009,01,11,AZ,8,1127,29.6,-29.0,31.0,-30.4,0
0.6,33,2009,01,12,AZ,8,1127,28.3,-27.7,31.0,-30.4,0
0.5,33,2009,01,13,AZ,8,1127,30.4,-29.9,33.0,-32.5,0
0.4,35,2009,01,14,AZ,8,1127,29.7,-29.3,34.0,-33.6,0
0.3,36,2009,01,15,AZ,8,1127,30.7,-30.4,33.0,-32.7,0
0.2,36,2009,01,16,AZ,8,1127,34.3,-34.1,36.0,-35.8,0
0.2,36,2009,01,17,AZ,8,1127,36.2,-36.0,35.0,-34.8,0
0.1,36,2009,01,18,AZ,8,1127,36.7,-36.6,37.0,-36.9,0
0.1,40,2009,01,22,AZ,8,1127,34.4,-34.3,33.0,-32.9,0
0.2,39,2009,01,23,AZ,8,1127,35.6,-35.4,35.0,-34.8,0
0.2,39,2009,01,24,AZ,8,1127,30.5,-30.3,31.0,-30.8,0
0.1,38,2009,01,25,AZ,8,1127,30.0,-29.9,28.0,-27.9,0
0.1,43,2009,02,06,AZ,8,1127,34.5,-34.4,34.0,-33.9,0
0.1,41,2009,02,07,AZ,8,1127,34.0,-33.9,34.0,-33.9,0
0.1,29,2009,02,08,AZ,8,1127,30.3,-30.2,29.0,-28.9,0
0.1,28,2009,02,09,AZ,8,1127,28.5,-28.4,27.5,-27.4,0
0.4,21,2009,02,10,AZ,8,1127,30.7,-30.3,29.0,-28.6,0
0.4,30,2009,02,11,AZ,8,1127,33.0,-32.6,30.0,-29.6,0
0.5,33,2009,02,12,AZ,8,1127,34.4,-33.9,33.0,-32.5,0
0.5,29,2009,02,13,AZ,8,1127,32.2,-31.7,33.0,-32.5,0
0.5,28,2009,02,14,AZ,8,1127,30.3,-29.8,30.0,-29.5,0
0.4,32,2009,02,15,AZ,8,1127,31.7,-31.3,32.0,-31.6,0
0.4,37,2009,02,16,AZ,8,1127,34.7,-34.3,36.0,-35.6,0
0.3,31,2009,02,17,AZ,8,1127,33.2,-32.9,33.0,-32.7,0
0.3,26,2009,02,18,AZ,8,1127,32.3,-32.0,34.5,-34.2,0
0.2,30,2009,02,19,AZ,8,1127,33.9,-33.7,33.0,-32.8,0
0.2,38,2009,02,20,AZ,8,1127,33.8,-33.6,34.0,-33.8,0
0.2,40,2009,02,21,AZ,8,1127,31.9,-31.7,29.0,-28.8,0
0.2,44,2009,02,22,AZ,8,1127,32.7,-32.5,36.0,-35.8,0
0.2,48,2009,02,23,AZ,8,1127,33.6,-33.4,33.0,-32.8,0
0.2,46,2009,02,24,AZ,8,1127,33.8,-33.6,34.5,-34.3,0
