swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
9.2,5,2008,01,01,CO,10,1102,14.2,-5.0,16.5,-7.3,0
9.5,20,2008,01,02,CO,10,1102,16.6,-7.1,16.5,-7.0,0
9.6,22,2008,01,03,CO,10,1102,19.6,-10.0,18.0,-8.4,0
9.6,20,2008,01,04,CO,10,1102,20.4,-10.8,20.0,-10.4,0
9.7,24,2008,01,05,CO,10,1102,19.8,-10.1,20.5,-10.8,0
10.6,23,2008,01,06,CO,10,1102,19.8,-9.2,21.0,-10.4,0
11.1,17,2008,01,07,CO,10,1102,21.3,-10.2,20.5,-9.4,0
11.8,8,2008,01,08,CO,10,1102,19.6,-7.8,20.5,-8.7,0
11.8,11,2008,01,09,CO,10,1102,20.9,-9.1,21.5,-9.7,0
11.9,10,2008,01,10,CO,10,1102,17.6,-5.7,17.0,-5.1,0
12.0,13,2008,01,11,CO,10,1102,16.3,-4.3,16.5,-4.5,0
12.0,10,2008,01,12,CO,10,1102,16.5,-4.5,17.5,-5.5,0
12.0,12,2008,01,13,CO,10,1102,18.2,-6.2,21.0,-9.0,0
12.0,16,2008,01,14,CO,10,1102,19.6,-7.6,20.5,-8.5,0
12.1,14,2008,01,15,CO,10,1102,20.6,-8.5,21.5,-9.4,0
12.2,-3,2008,01,16,CO,10,1102,19.1,-6.9,23.0,-10.8,0
12.5,-4,2008,01,17,CO,10,1102,20.5,-8.0,22.5,-10.0,0
12.5,2,2008,01,18,CO,10,1102,21.0,-8.5,20.5,-8.0,0
12.6,4,2008,01,19,CO,10,1102,22.1,-9.5,22.0,-9.4,0
12.7,10,2008,01,20,CO,10,1102,21.9,-9.2,22.5,-9.8,0
12.8,10,2008,01,21,CO,10,1102,20.1,-7.3,20.0,-7.2,0
12.8,13,2008,01,22,CO,10,1102,19.1,-6.3,20.0,-7.2,0
12.8,13,2008,01,23,CO,10,1102,18.6,-5.8,17.5,-4.7,0
12.8,15,2008,01,24,CO,10,1102,19.1,-6.3,20.0,-7.2,0
12.9,14,2008,01,25,CO,10,1102,19.4,-6.5,19.0,-6.1,0
13.3,15,2008,01,26,CO,10,1102,18.6,-5.3,17.0,-3.7,0
13.4,19,2008,01,27,CO,10,1102,19.4,-6.0,20.0,-6.6,0
14.2,18,2008,01,28,CO,10,1102,20.2,-6.0,18.0,-3.8,0
15.0,0,2008,01,29,CO,10,1102,19.4,-4.4,21.5,-6.5,0
15.0,5,2008,01,30,CO,10,1102,20.4,-5.4,21.5,-6.5,0
15.0,0,2008,01,31,CO,10,1102,20.4,-5.4,22.0,-7.0,0
15.0,8,2008,02,01,CO,10,1102,17.9,-2.9,19.0,-4.0,0
15.1,10,2008,02,02,CO,10,1102,17.6,-2.5,20.5,-5.4,0
15.3,13,2008,02,03,CO,10,1102,19.1,-3.8,22.5,-7.2,0
15.6,17,2008,02,04,CO,10,1102,18.6,-3.0,19.5,-3.9,0
16.3,8,2008,02,05,CO,10,1102,17.9,-1.6,18.5,-2.2,0
16.7,4,2008,02,06,CO,10,1102,18.1,-1.4,17.5,-0.8,0
16.8,8,2008,02,07,CO,10,1102,19.1,-2.3,23.0,-6.2,0
17.2,13,2008,02,08,CO,10,1102,20.6,-3.4,22.0,-4.8,0
17.2,19,2008,02,09,CO,10,1102,21.4,-4.2,20.0,-2.8,0
17.4,22,2008,02,10,CO,10,1102,20.9,-3.5,20.0,-2.6,0
17.4,22,2008,02,11,CO,10,1102,18.9,-1.5,17.0,0.4,0
17.4,21,2008,02,12,CO,10,1102,20.0,-2.6,19.5,-2.1,0
17.4,21,2008,02,13,CO,10,1102,22.3,-4.9,20.0,-2.6,0
17.4,21,2008,02,14,CO,10,1102,20.6,-3.2,21.0,-3.6,0
17.4,24,2008,02,15,CO,10,1102,22.0,-4.6,24.0,-6.6,0
17.5,22,2008,02,16,CO,10,1102,22.0,-4.5,21.5,-4.0,0
17.5,13,2008,02,17,CO,10,1102,20.7,-3.2,21.5,-4.0,0
17.5,17,2008,02,18,CO,10,1102,21.4,-3.9,20.5,-3.0,0
17.5,23,2008,02,19,CO,10,1102,21.9,-4.4,21.5,-4.0,0
17.7,24,2008,02,20,CO,10,1102,17.1,0.6,20.0,-2.3,0
17.7,23,2008,02,21,CO,10,1102,19.4,-1.7,17.0,0.7,0
18.1,21,2008,02,22,CO,10,1102,20.0,-1.9,21.5,-3.4,0
18.4,22,2008,02,23,CO,10,1102,18.8,-0.4,16.5,1.9,0
18.4,21,2008,02,24,CO,10,1102,17.9,0.5,16.5,1.9,0
18.7,21,2008,02,25,CO,10,1102,19.1,-0.4,19.5,-0.8,0
18.7,26,2008,02,27,CO,10,1102,21.7,-3.0,22.5,-3.8,0
18.7,31,2008,02,28,CO,10,1102,22.6,-3.9,23.0,-4.3,0
18.7,30,2008,02,29,CO,10,1102,27.3,-8.6,29.5,-10.8,0
18.8,30,2008,03,01,CO,10,1102,24.9,-6.1,25.5,-6.7,0
19.2,16,2008,03,02,CO,10,1102,25.8,-6.6,27.5,-8.3,0
19.4,11,2008,03,03,CO,10,1102,26.1,-6.7,28.0,-8.6,0
19.5,16,2008,03,04,CO,10,1102,25.4,-5.9,26.0,-6.5,0
19.6,10,2008,03,05,CO,10,1102,23.9,-4.3,25.0,-5.4,0
19.6,8,2008,03,06,CO,10,1102,25.8,-6.2,30.0,-10.4,0
19.6,17,2008,03,07,CO,10,1102,26.5,-6.9,27.0,-7.4,0
19.8,20,2008,03,08,CO,10,1102,25.9,-6.1,26.0,-6.2,0
19.8,22,2008,03,09,CO,10,1102,27.2,-7.4,27.0,-7.2,0
20.2,22,2008,03,10,CO,10,1102,27.5,-7.3,30.0,-9.8,0
20.2,28,2008,03,11,CO,10,1102,28.4,-8.2,28.0,-7.8,0
20.2,28,2008,03,12,CO,10,1102,29.3,-9.1,30.5,-10.3,0
20.2,24,2008,03,13,CO,10,1102,27.8,-7.6,28.0,-7.8,0
20.5,22,2008,03,14,CO,10,1102,28.8,-8.3,30.0,-9.5,0
20.6,20,2008,03,15,CO,10,1102,29.4,-8.8,29.0,-8.4,0
20.6,22,2008,03,16,CO,10,1102,31.1,-10.5,30.5,-9.9,0
20.6,21,2008,03,17,CO,10,1102,31.8,-11.2,32.0,-11.4,0
20.8,20,2008,03,18,CO,10,1102,29.4,-8.6,28.0,-7.2,0
20.8,26,2008,03,19,CO,10,1102,26.6,-5.8,26.0,-5.2,0
20.8,29,2008,03,20,CO,10,1102,28.8,-8.0,29.0,-8.2,0
20.8,28,2008,03,21,CO,10,1102,31.4,-10.6,30.0,-9.2,0
20.8,24,2008,03,22,CO,10,1102,30.3,-9.5,28.5,-7.7,0
21.0,24,2008,03,23,CO,10,1102,26.7,-5.7,25.5,-4.5,0
21.0,31,2008,03,24,CO,10,1102,26.9,-5.9,29.0,-8.0,0
21.0,36,2008,03,25,CO,10,1102,28.5,-7.5,29.0,-8.0,0
21.0,35,2008,03,26,CO,10,1102,28.1,-7.1,30.0,-9.0,0
21.0,35,2008,03,27,CO,10,1102,28.3,-7.3,27.0,-6.0,0
21.0,33,2008,03,28,CO,10,1102,31.1,-10.1,30.5,-9.5,0
21.0,32,2008,03,29,CO,10,1102,31.4,-10.4,30.0,-9.0,0
21.0,33,2008,03,30,CO,10,1102,29.6,-8.6,32.0,-11.0,0
21.0,24,2008,03,31,CO,10,1102,30.6,-9.6,30.0,-9.0,0
21.0,29,2008,04,01,CO,10,1102,31.5,-10.5,32.0,-11.0,0
21.0,34,2008,04,02,CO,10,1102,30.9,-9.9,31.5,-10.5,0
21.0,28,2008,04,03,CO,10,1102,28.9,-7.9,28.5,-7.5,0
21.0,29,2008,04,04,CO,10,1102,31.1,-10.1,33.0,-12.0,0
21.0,30,2008,04,05,CO,10,1102,33.2,-12.2,35.5,-14.5,0
21.0,30,2008,04,06,CO,10,1102,32.7,-11.7,35.0,-14.0,0
21.0,28,2008,04,07,CO,10,1102,33.3,-12.3,35.0,-14.0,0
21.0,27,2008,04,08,CO,10,1102,35.9,-14.9,36.0,-15.0,0
21.0,28,2008,04,09,CO,10,1102,33.1,-12.1,34.0,-13.0,0
21.0,24,2008,04,10,CO,10,1102,32.6,-11.6,35.0,-14.0,0
20.9,18,2008,04,11,CO,10,1102,32.0,-11.1,34.5,-13.6,0
20.9,23,2008,04,12,CO,10,1102,32.2,-11.3,32.0,-11.1,0
20.9,35,2008,04,13,CO,10,1102,30.9,-10.0,32.0,-11.1,0
20.9,41,2008,04,14,CO,10,1102,31.5,-10.6,31.0,-10.1,0
20.9,42,2008,04,15,CO,10,1102,33.2,-12.3,31.0,-10.1,0
20.9,30,2008,04,16,CO,10,1102,29.8,-8.9,30.0,-9.1,0
20.9,20,2008,04,17,CO,10,1102,29.1,-8.2,32.0,-11.1,0
21.4,31,2008,04,18,CO,10,1102,32.0,-10.6,33.0,-11.6,0
21.3,40,2008,04,19,CO,10,1102,33.9,-12.6,33.0,-11.7,0
21.2,38,2008,04,20,CO,10,1102,34.3,-13.1,36.0,-14.8,0
20.9,36,2008,04,21,CO,10,1102,35.9,-15.0,36.0,-15.1,0
20.7,39,2008,04,22,CO,10,1102,36.6,-15.9,36.5,-15.8,0
20.6,41,2008,04,23,CO,10,1102,34.8,-14.2,35.0,-14.4,0
20.3,35,2008,04,24,CO,10,1102,36.2,-15.9,35.0,-14.7,0
20.0,26,2008,04,25,CO,10,1102,36.6,-16.6,35.0,-15.0,0
20.0,28,2008,04,26,CO,10,1102,33.4,-13.4,32.0,-12.0,0
19.9,31,2008,04,27,CO,10,1102,32.9,-13.0,32.0,-12.1,0
19.8,38,2008,04,28,CO,10,1102,35.0,-15.2,35.0,-15.2,0
19.5,43,2008,04,29,CO,10,1102,35.5,-16.0,38.0,-18.5,0
19.3,42,2008,04,30,CO,10,1102,36.2,-16.9,42.0,-22.7,0
18.8,24,2008,05,01,CO,10,1102,33.5,-14.7,30.0,-11.2,0
18.8,24,2008,05,02,CO,10,1102,34.1,-15.3,36.0,-17.2,0
18.8,32,2008,05,03,CO,10,1102,36.5,-17.7,36.0,-17.2,0
18.6,39,2008,05,04,CO,10,1102,40.1,-21.5,39.0,-20.4,0
18.4,44,2008,05,05,CO,10,1102,42.5,-24.1,43.0,-24.6,0
17.9,43,2008,05,06,CO,10,1102,42.5,-24.6,43.0,-25.1,0
17.4,38,2008,05,07,CO,10,1102,39.5,-22.1,38.0,-20.6,0
16.9,34,2008,05,08,CO,10,1102,36.4,-19.5,36.0,-19.1,0
16.9,38,2008,05,09,CO,10,1102,35.4,-18.5,36.0,-19.1,0
16.8,33,2008,05,10,CO,10,1102,36.2,-19.4,37.0,-20.2,0
16.8,41,2008,05,11,CO,10,1102,35.4,-18.6,34.0,-17.2,0
16.0,42,2008,05,12,CO,10,1102,38.0,-22.0,39.5,-23.5,0
15.0,29,2008,05,13,CO,10,1102,39.3,-24.3,43.0,-28.0,0
15.2,34,2008,05,14,CO,10,1102,40.3,-25.1,42.5,-27.3,0
15.4,30,2008,05,15,CO,10,1102,40.0,-24.6,42.0,-26.6,0
15.9,35,2008,05,16,CO,10,1102,40.7,-24.8,41.0,-25.1,0
15.9,45,2008,05,17,CO,10,1102,40.7,-24.8,41.5,-25.6,0
15.5,49,2008,05,18,CO,10,1102,39.2,-23.7,37.0,-21.5,0
14.7,52,2008,05,19,CO,10,1102,38.6,-23.9,37.5,-22.8,0
13.6,53,2008,05,20,CO,10,1102,40.1,-26.5,44.0,-30.4,0
12.5,47,2008,05,21,CO,10,1102,40.7,-28.2,41.0,-28.5,0
11.2,32,2008,05,22,CO,10,1102,39.7,-28.5,40.0,-28.8,0
11.2,30,2008,05,23,CO,10,1102,39.1,-27.9,40.0,-28.8,0
11.6,33,2008,05,24,CO,10,1102,39.5,-27.9,37.0,-25.4,0
11.6,43,2008,05,25,CO,10,1102,42.3,-30.7,43.0,-31.4,0
11.0,45,2008,05,26,CO,10,1102,43.5,-32.5,45.0,-34.0,0
10.3,40,2008,05,27,CO,10,1102,43.5,-33.2,41.0,-30.7,0
