swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
15.6,13,2011,01,01,NV,10,1147,17.9,-2.3,14.0,1.6,0
15.7,18,2011,01,02,NV,10,1147,24.1,-8.4,22.0,-6.3,0
15.7,12,2011,01,03,NV,10,1147,26.0,-10.3,28.0,-12.3,0
15.7,12,2011,01,04,NV,10,1147,26.9,-11.2,27.0,-11.3,0
15.7,20,2011,01,05,NV,10,1147,27.2,-11.5,27.0,-11.3,0
15.7,23,2011,01,06,NV,10,1147,24.9,-9.2,26.0,-10.3,0
15.7,23,2011,01,07,NV,10,1147,26.0,-10.3,25.0,-9.3,0
15.7,25,2011,01,08,NV,10,1147,26.9,-11.2,27.0,-11.3,0
15.7,9,2011,01,09,NV,10,1147,25.4,-9.7,29.0,-13.3,0
15.7,0,2011,01,10,NV,10,1147,21.1,-5.4,25.0,-9.3,0
15.7,22,2011,01,11,NV,10,1147,20.1,-4.4,22.0,-6.3,0
16.0,27,2011,01,12,NV,10,1147,19.1,-3.1,21.0,-5.0,0
16.0,31,2011,01,13,NV,10,1147,19.9,-3.9,26.0,-10.0,0
16.0,29,2011,01,14,NV,10,1147,21.3,-5.3,20.0,-4.0,0
15.8,30,2011,01,15,NV,10,1147,25.1,-9.3,28.0,-12.2,0
15.7,38,2011,01,16,NV,10,1147,25.6,-9.9,26.0,-10.3,0
15.5,35,2011,01,17,NV,10,1147,26.2,-10.7,28.0,-12.5,0
15.4,30,2011,01,18,NV,10,1147,28.4,-13.0,29.0,-13.6,0
15.4,22,2011,01,19,NV,10,1147,27.1,-11.7,28.0,-12.6,0
15.4,26,2011,01,20,NV,10,1147,23.4,-8.0,24.0,-8.6,0
15.4,31,2011,01,21,NV,10,1147,21.7,-6.3,23.0,-7.6,0
15.4,25,2011,01,22,NV,10,1147,23.3,-7.9,22.0,-6.6,0
15.4,24,2011,01,23,NV,10,1147,23.6,-8.2,24.0,-8.6,0
15.4,28,2011,01,24,NV,10,1147,23.1,-7.7,25.0,-9.6,0
15.3,24,2011,01,25,NV,10,1147,22.1,-6.8,24.0,-8.7,0
15.2,21,2011,01,26,NV,10,1147,23.5,-8.3,26.0,-10.8,0
15.2,27,2011,01,27,NV,10,1147,24.9,-9.7,27.0,-11.8,0
15.2,30,2011,01,28,NV,10,1147,25.4,-10.2,29.0,-13.8,0
15.2,30,2011,01,29,NV,10,1147,28.6,-13.4,30.0,-14.8,0
15.2,25,2011,01,30,NV,10,1147,26.8,-11.6,25.0,-9.8,0
15.5,16,2011,01,31,NV,10,1147,23.2,-7.7,23.0,-7.5,0
15.5,-1,2011,02,01,NV,10,1147,20.7,-5.2,26.0,-10.5,0
15.6,3,2011,02,02,NV,10,1147,20.2,-4.6,28.0,-12.4,0
15.6,22,2011,02,03,NV,10,1147,22.3,-6.7,22.0,-6.4,0
15.6,29,2011,02,04,NV,10,1147,24.0,-8.4,28.0,-12.4,0
15.6,26,2011,02,05,NV,10,1147,24.6,-9.0,26.0,-10.4,0
15.6,25,2011,02,06,NV,10,1147,21.8,-6.2,24.0,-8.4,0
15.6,26,2011,02,07,NV,10,1147,25.3,-9.7,26.0,-10.4,0
16.0,10,2011,02,08,NV,10,1147,25.9,-9.9,29.0,-13.0,0
16.0,6,2011,02,09,NV,10,1147,25.9,-9.9,31.0,-15.0,0
16.0,15,2011,02,10,NV,10,1147,23.0,-7.0,25.0,-9.0,0
16.0,20,2011,02,11,NV,10,1147,21.6,-5.6,22.0,-6.0,0
16.0,32,2011,02,12,NV,10,1147,26.6,-10.6,21.0,-5.0,0
16.0,35,2011,02,13,NV,10,1147,28.0,-12.0,27.0,-11.0,0
16.0,33,2011,02,14,NV,10,1147,28.9,-12.9,28.0,-12.0,0
16.0,35,2011,02,15,NV,10,1147,27.3,-11.3,29.0,-13.0,0
16.0,22,2011,02,16,NV,10,1147,26.8,-10.8,26.0,-10.0,0
16.3,15,2011,02,17,NV,10,1147,24.4,-8.1,28.0,-11.7,0
16.3,22,2011,02,18,NV,10,1147,24.4,-8.1,24.0,-7.7,0
16.3,20,2011,02,19,NV,10,1147,20.4,-4.1,23.0,-6.7,0
16.8,12,2011,02,20,NV,10,1147,18.7,-1.9,18.0,-1.2,0
16.9,15,2011,02,21,NV,10,1147,19.0,-2.1,23.0,-6.1,0
16.9,18,2011,02,22,NV,10,1147,18.3,-1.4,18.0,-1.1,0
17.0,20,2011,02,23,NV,10,1147,15.9,1.1,14.0,3.0,0
17.0,19,2011,02,24,NV,10,1147,20.1,-3.1,22.0,-5.0,0
17.2,19,2011,02,25,NV,10,1147,22.9,-5.7,24.0,-6.8,0
18.4,14,2011,02,26,NV,10,1147,22.3,-3.9,20.0,-1.6,0
19.3,14,2011,02,27,NV,10,1147,21.6,-2.3,19.0,0.3,0
19.3,26,2011,02,28,NV,10,1147,23.3,-4.0,25.0,-5.7,0
19.3,31,2011,03,01,NV,10,1147,23.9,-4.6,23.0,-3.7,0
19.3,32,2011,03,02,NV,10,1147,25.7,-6.4,24.0,-4.7,0
19.3,24,2011,03,03,NV,10,1147,26.8,-7.5,27.0,-7.7,0
19.4,22,2011,03,04,NV,10,1147,25.0,-5.6,26.0,-6.6,0
19.5,31,2011,03,05,NV,10,1147,27.8,-8.3,31.0,-11.5,0
19.6,28,2011,03,06,NV,10,1147,24.9,-5.3,27.0,-7.4,0
19.7,20,2011,03,07,NV,10,1147,23.3,-3.6,24.0,-4.3,0
20.5,21,2011,03,08,NV,10,1147,25.8,-5.3,24.0,-3.5,0
20.5,31,2011,03,09,NV,10,1147,29.7,-9.2,29.0,-8.5,0
20.5,36,2011,03,10,NV,10,1147,32.0,-11.5,33.0,-12.5,0
20.5,36,2011,03,11,NV,10,1147,30.2,-9.7,34.0,-13.5,0
20.5,31,2011,03,12,NV,10,1147,30.4,-9.9,31.0,-10.5,0
20.5,32,2011,03,13,NV,10,1147,31.2,-10.7,32.0,-11.5,0
20.5,35,2011,03,14,NV,10,1147,32.9,-12.4,34.0,-13.5,0
20.5,37,2011,03,15,NV,10,1147,32.9,-12.4,37.0,-16.5,0
20.6,33,2011,03,16,NV,10,1147,33.9,-13.3,36.0,-15.4,0
21.1,22,2011,03,17,NV,10,1147,29.6,-8.5,28.0,-6.9,0
21.1,29,2011,03,18,NV,10,1147,26.7,-5.6,29.0,-7.9,0
21.1,20,2011,03,19,NV,10,1147,27.2,-6.1,28.0,-6.9,0
21.4,22,2011,03,20,NV,10,1147,32.7,-11.3,33.0,-11.6,0
21.6,18,2011,03,21,NV,10,1147,32.0,-10.4,34.0,-12.4,0
22.2,17,2011,03,22,NV,10,1147,28.0,-5.8,27.0,-4.8,0
22.4,23,2011,03,23,NV,10,1147,26.6,-4.2,27.0,-4.6,0
22.5,21,2011,03,24,NV,10,1147,28.4,-5.9,29.0,-6.5,0
22.9,20,2011,03,25,NV,10,1147,29.3,-6.4,31.0,-8.1,0
23.4,24,2011,03,26,NV,10,1147,26.9,-3.5,26.0,-2.6,0
23.7,27,2011,03,27,NV,10,1147,31.0,-7.3,31.0,-7.3,0
23.6,23,2011,03,28,NV,10,1147,30.7,-7.1,29.0,-5.4,0
23.6,26,2011,03,29,NV,10,1147,30.8,-7.2,35.0,-11.4,0
23.5,36,2011,03,30,NV,10,1147,31.7,-8.2,35.0,-11.5,0
23.7,42,2011,03,31,NV,10,1147,32.9,-9.2,35.0,-11.3,0
23.5,44,2011,04,01,NV,10,1147,31.1,-7.6,30.0,-6.5,0
23.3,41,2011,04,02,NV,10,1147,28.9,-5.6,31.0,-7.7,0
24.0,19,2011,04,03,NV,10,1147,28.3,-4.3,30.0,-6.0,0
24.4,32,2011,04,04,NV,10,1147,33.8,-9.4,36.0,-11.6,0
24.5,41,2011,04,05,NV,10,1147,34.6,-10.1,36.0,-11.5,0
24.4,31,2011,04,06,NV,10,1147,32.2,-7.8,32.0,-7.6,0
24.7,24,2011,04,07,NV,10,1147,35.1,-10.4,37.0,-12.3,0
26.2,15,2011,04,08,NV,10,1147,31.4,-5.2,33.0,-6.8,0
26.6,15,2011,04,09,NV,10,1147,29.7,-3.1,32.0,-5.4,0
26.6,20,2011,04,10,NV,10,1147,32.4,-5.8,32.0,-5.4,0
26.6,28,2011,04,11,NV,10,1147,34.6,-8.0,34.0,-7.4,0
26.6,31,2011,04,12,NV,10,1147,32.4,-5.8,34.0,-7.4,0
26.8,28,2011,04,13,NV,10,1147,32.7,-5.9,30.0,-3.2,0
26.8,25,2011,04,14,NV,10,1147,30.4,-3.6,31.0,-4.2,0
26.9,35,2011,04,15,NV,10,1147,30.8,-3.9,35.0,-8.1,0
27.0,40,2011,04,16,NV,10,1147,31.3,-4.3,33.0,-6.0,0
27.0,42,2011,04,17,NV,10,1147,32.8,-5.8,32.0,-5.0,0
26.9,36,2011,04,18,NV,10,1147,34.3,-7.4,36.0,-9.1,0
26.8,33,2011,04,19,NV,10,1147,35.6,-8.8,37.0,-10.2,0
26.7,37,2011,04,20,NV,10,1147,37.6,-10.9,38.0,-11.3,0
26.7,31,2011,04,21,NV,10,1147,37.9,-11.2,38.0,-11.3,0
26.7,27,2011,04,22,NV,10,1147,38.0,-11.3,39.0,-12.3,0
26.5,28,2011,04,23,NV,10,1147,34.8,-8.3,36.0,-9.5,0
26.8,29,2011,04,24,NV,10,1147,35.1,-8.3,34.0,-7.2,0
27.1,29,2011,04,25,NV,10,1147,34.3,-7.2,34.0,-6.9,0
27.1,22,2011,04,26,NV,10,1147,32.8,-5.7,33.0,-5.9,0
27.1,28,2011,04,27,NV,10,1147,33.6,-6.5,30.0,-2.9,0
27.2,38,2011,04,28,NV,10,1147,35.0,-7.8,38.0,-10.8,0
27.2,17,2011,04,29,NV,10,1147,33.6,-6.4,34.0,-6.8,0
27.2,17,2011,04,30,NV,10,1147,32.9,-5.7,31.0,-3.8,0
27.3,22,2011,05,01,NV,10,1147,33.6,-6.3,33.0,-5.7,0
27.3,32,2011,05,02,NV,10,1147,37.3,-10.0,35.5,-8.2,0
27.3,39,2011,05,03,NV,10,1147,40.8,-13.5,40.0,-12.7,0
27.3,35,2011,05,04,NV,10,1147,41.1,-13.8,41.0,-13.7,0
27.3,44,2011,05,05,NV,10,1147,43.0,-15.7,44.0,-16.7,0
27.0,46,2011,05,06,NV,10,1147,39.6,-12.6,38.0,-11.0,0
26.1,47,2011,05,07,NV,10,1147,36.9,-10.8,32.0,-5.9,0
25.2,35,2011,05,08,NV,10,1147,37.6,-12.4,36.0,-10.8,0
26.0,27,2011,05,09,NV,10,1147,38.9,-12.9,39.0,-13.0,0
26.4,29,2011,05,10,NV,10,1147,37.0,-10.6,35.0,-8.6,0
26.7,33,2011,05,11,NV,10,1147,36.6,-9.9,35.0,-8.3,0
26.8,39,2011,05,12,NV,10,1147,39.6,-12.8,41.0,-14.2,0
26.7,42,2011,05,13,NV,10,1147,40.9,-14.2,40.0,-13.3,0
26.7,43,2011,05,14,NV,10,1147,41.1,-14.4,40.0,-13.3,0
26.5,36,2011,05,15,NV,10,1147,41.0,-14.5,41.0,-14.5,0
25.9,28,2011,05,16,NV,10,1147,37.6,-11.7,34.0,-8.1,0
