swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
9.3,12,2015,01,01,CO,9,1251,17.4,-8.1,19.0,-9.7,0
9.3,18,2015,01,02,CO,9,1251,20.4,-11.1,20.0,-10.7,0
9.3,17,2015,01,03,CO,9,1251,23.0,-13.7,22.0,-12.7,0
9.4,17,2015,01,04,CO,9,1251,25.3,-15.9,27.0,-17.6,0
9.7,28,2015,01,05,CO,9,1251,24.3,-14.6,28.0,-18.3,0
9.9,33,2015,01,06,CO,9,1251,22.1,-12.2,26.0,-16.1,0
9.9,34,2015,01,07,CO,9,1251,24.6,-14.7,24.0,-14.1,0
9.9,31,2015,01,08,CO,9,1251,25.6,-15.7,26.0,-16.1,0
9.9,27,2015,01,09,CO,9,1251,25.4,-15.5,27.0,-17.1,0
10.0,31,2015,01,10,CO,9,1251,22.9,-12.9,23.0,-13.0,0
10.0,29,2015,01,11,CO,9,1251,21.7,-11.7,21.0,-11.0,0
10.1,25,2015,01,12,CO,9,1251,22.4,-12.3,24.0,-13.9,0
10.1,24,2015,01,13,CO,9,1251,23.4,-13.3,24.0,-13.9,0
10.1,24,2015,01,14,CO,9,1251,22.3,-12.2,23.0,-12.9,0
10.1,29,2015,01,15,CO,9,1251,22.0,-11.9,21.0,-10.9,0
10.2,31,2015,01,16,CO,9,1251,23.9,-13.7,26.0,-15.8,0
10.2,23,2015,01,17,CO,9,1251,24.3,-14.1,23.0,-12.8,0
10.3,31,2015,01,18,CO,9,1251,24.3,-14.0,24.0,-13.7,0
10.3,30,2015,01,19,CO,9,1251,25.3,-15.0,23.0,-12.7,0
10.6,19,2015,01,20,CO,9,1251,25.3,-14.7,24.0,-13.4,0
10.7,11,2015,01,21,CO,9,1251,21.3,-10.6,21.0,-10.3,0
10.9,12,2015,01,22,CO,9,1251,19.1,-8.2,19.0,-8.1,0
11.0,24,2015,01,23,CO,9,1251,22.1,-11.1,24.0,-13.0,0
11.1,25,2015,01,24,CO,9,1251,22.0,-10.9,25.0,-13.9,0
11.1,30,2015,01,25,CO,9,1251,20.7,-9.6,16.0,-4.9,0
11.1,38,2015,01,26,CO,9,1251,18.9,-7.8,17.0,-5.9,0
11.2,40,2015,01,27,CO,9,1251,23.3,-12.1,23.0,-11.8,0
11.2,31,2015,01,28,CO,9,1251,24.1,-12.9,25.0,-13.8,0
11.2,27,2015,01,29,CO,9,1251,25.6,-14.4,27.0,-15.8,0
11.2,31,2015,01,30,CO,9,1251,26.4,-15.2,28.0,-16.8,0
11.3,28,2015,01,31,CO,9,1251,25.6,-14.3,25.0,-13.7,0
11.4,18,2015,02,01,CO,9,1251,26.9,-15.5,31.0,-19.6,0
11.4,24,2015,02,02,CO,9,1251,28.0,-16.6,31.0,-19.6,0
11.6,29,2015,02,03,CO,9,1251,23.7,-12.1,29.0,-17.4,0
12.0,28,2015,02,04,CO,9,1251,20.3,-8.3,28.0,-16.0,0
14.3,31,2015,02,05,CO,9,1251,21.0,-6.7,27.0,-12.7,0
14.3,37,2015,02,06,CO,9,1251,23.3,-9.0,22.0,-7.7,0
14.3,37,2015,02,07,CO,9,1251,23.4,-9.1,23.0,-8.7,0
14.3,35,2015,02,08,CO,9,1251,26.4,-12.1,27.0,-12.7,0
14.3,38,2015,02,09,CO,9,1251,29.1,-14.8,30.0,-15.7,0
14.3,29,2015,02,10,CO,9,1251,27.4,-13.1,27.0,-12.7,0
14.4,28,2015,02,11,CO,9,1251,23.4,-9.0,26.0,-11.6,0
14.4,31,2015,02,12,CO,9,1251,26.4,-12.0,28.0,-13.6,0
14.4,35,2015,02,13,CO,9,1251,26.9,-12.5,29.0,-14.6,0
14.4,39,2015,02,14,CO,9,1251,24.7,-10.3,27.0,-12.6,0
14.4,26,2015,02,15,CO,9,1251,24.3,-9.9,26.0,-11.6,0
14.9,14,2015,02,16,CO,9,1251,22.9,-8.0,19.0,-4.1,0
15.4,14,2015,02,17,CO,9,1251,22.1,-6.7,18.0,-2.6,0
15.6,26,2015,02,18,CO,9,1251,22.6,-7.0,26.0,-10.4,0
15.7,33,2015,02,19,CO,9,1251,21.7,-6.0,17.0,-1.3,0
15.7,26,2015,02,20,CO,9,1251,20.3,-4.6,23.0,-7.3,0
16.1,16,2015,02,21,CO,9,1251,20.9,-4.8,16.0,0.1,0
16.5,0,2015,02,22,CO,9,1251,21.1,-4.6,23.0,-6.5,0
16.7,16,2015,02,23,CO,9,1251,19.6,-2.9,18.0,-1.3,0
16.8,20,2015,02,24,CO,9,1251,15.6,1.2,16.0,0.8,0
16.9,20,2015,02,25,CO,9,1251,17.1,-0.2,17.0,-0.1,0
17.6,6,2015,02,26,CO,9,1251,20.1,-2.5,19.0,-1.4,0
17.9,9,2015,02,27,CO,9,1251,23.1,-5.2,23.0,-5.1,0
18.0,14,2015,02,28,CO,9,1251,22.0,-4.0,24.0,-6.0,0
18.1,24,2015,03,01,CO,9,1251,25.0,-6.9,27.0,-8.9,0
18.6,31,2015,03,02,CO,9,1251,27.3,-8.7,31.0,-12.4,0
19.1,18,2015,03,03,CO,9,1251,27.9,-8.8,29.0,-9.9,0
19.4,9,2015,03,04,CO,9,1251,26.1,-6.7,29.0,-9.6,0
19.6,16,2015,03,05,CO,9,1251,26.6,-7.0,29.0,-9.4,0
19.7,25,2015,03,06,CO,9,1251,28.4,-8.7,33.0,-13.3,0
19.8,29,2015,03,07,CO,9,1251,29.1,-9.3,29.0,-9.2,0
19.8,27,2015,03,08,CO,9,1251,31.7,-11.9,33.0,-13.2,0
19.8,31,2015,03,09,CO,9,1251,31.3,-11.5,32.0,-12.2,0
19.8,32,2015,03,10,CO,9,1251,29.4,-9.6,31.0,-11.2,0
19.8,38,2015,03,11,CO,9,1251,30.7,-10.9,33.0,-13.2,0
19.9,38,2015,03,12,CO,9,1251,32.6,-12.7,32.0,-12.1,0
19.9,32,2015,03,13,CO,9,1251,29.3,-9.4,29.0,-9.1,0
20.0,37,2015,03,14,CO,9,1251,30.4,-10.4,33.0,-13.0,0
20.0,44,2015,03,15,CO,9,1251,31.4,-11.4,35.0,-15.0,0
20.0,46,2015,03,16,CO,9,1251,31.9,-11.9,26.0,-6.0,0
19.8,37,2015,03,17,CO,9,1251,31.6,-11.8,29.0,-9.2,0
19.6,40,2015,03,18,CO,9,1251,31.9,-12.3,30.0,-10.4,0
19.5,30,2015,03,19,CO,9,1251,28.9,-9.4,26.0,-6.5,0
19.6,34,2015,03,20,CO,9,1251,31.7,-12.1,29.0,-9.4,0
19.5,38,2015,03,21,CO,9,1251,33.9,-14.4,31.0,-11.5,0
19.4,38,2015,03,22,CO,9,1251,35.4,-16.0,38.0,-18.6,0
19.3,36,2015,03,23,CO,9,1251,30.7,-11.4,30.0,-10.7,0
19.4,29,2015,03,24,CO,9,1251,29.7,-10.3,32.0,-12.6,0
19.7,26,2015,03,25,CO,9,1251,30.9,-11.2,31.0,-11.3,0
20.0,30,2015,03,26,CO,9,1251,30.3,-10.3,30.0,-10.0,0
20.1,39,2015,03,27,CO,9,1251,31.7,-11.6,28.0,-7.9,0
20.1,44,2015,03,28,CO,9,1251,33.1,-13.0,33.0,-12.9,0
19.9,41,2015,03,29,CO,9,1251,32.4,-12.5,33.0,-13.1,0
19.9,41,2015,03,30,CO,9,1251,29.3,-9.4,31.0,-11.1,0
19.9,44,2015,03,31,CO,9,1251,30.6,-10.7,30.0,-10.1,0
19.8,39,2015,04,01,CO,9,1251,33.9,-14.1,37.0,-17.2,0
19.7,26,2015,04,02,CO,9,1251,33.7,-14.0,34.0,-14.3,0
20.2,23,2015,04,03,CO,9,1251,30.7,-10.5,29.0,-8.8,0
20.5,33,2015,04,04,CO,9,1251,34.7,-14.2,33.0,-12.5,0
20.5,40,2015,04,05,CO,9,1251,36.9,-16.4,39.0,-18.5,0
20.5,42,2015,04,06,CO,9,1251,36.4,-15.9,36.0,-15.5,0
20.5,38,2015,04,07,CO,9,1251,38.4,-17.9,38.0,-17.5,0
20.5,33,2015,04,08,CO,9,1251,38.3,-17.8,39.0,-18.5,0
20.5,28,2015,04,09,CO,9,1251,34.1,-13.6,30.0,-9.5,0
20.5,33,2015,04,10,CO,9,1251,34.6,-14.1,36.0,-15.5,0
20.8,38,2015,04,11,CO,9,1251,35.7,-14.9,38.0,-17.2,0
20.7,38,2015,04,12,CO,9,1251,31.9,-11.2,38.0,-17.3,0
20.4,39,2015,04,13,CO,9,1251,29.3,-8.9,25.0,-4.6,0
20.3,43,2015,04,14,CO,9,1251,33.6,-13.3,32.0,-11.7,0
20.0,34,2015,04,15,CO,9,1251,32.9,-12.9,34.0,-14.0,0
19.8,28,2015,04,16,CO,9,1251,31.0,-11.2,28.0,-8.2,0
21.3,30,2015,04,17,CO,9,1251,31.0,-9.7,30.0,-8.7,0
22.7,29,2015,04,18,CO,9,1251,32.7,-10.0,29.0,-6.3,0
22.7,29,2015,04,19,CO,9,1251,33.3,-10.6,34.0,-11.3,0
22.8,30,2015,04,20,CO,9,1251,32.9,-10.1,34.0,-11.2,0
23.1,35,2015,04,21,CO,9,1251,33.6,-10.5,35.0,-11.9,0
23.1,39,2015,04,22,CO,9,1251,36.6,-13.5,39.0,-15.9,0
23.2,40,2015,04,23,CO,9,1251,38.4,-15.2,40.0,-16.8,0
23.3,37,2015,04,24,CO,9,1251,35.7,-12.4,37.0,-13.7,0
23.3,38,2015,04,25,CO,9,1251,38.4,-15.1,38.0,-14.7,0
23.5,33,2015,04,26,CO,9,1251,37.0,-13.5,37.0,-13.5,0
24.0,33,2015,04,27,CO,9,1251,37.0,-13.0,35.0,-11.0,0
24.0,35,2015,04,28,CO,9,1251,35.6,-11.6,35.0,-11.0,0
24.0,43,2015,04,29,CO,9,1251,35.6,-11.6,40.0,-16.0,0
23.9,46,2015,04,30,CO,9,1251,39.6,-15.7,43.0,-19.1,0
23.6,42,2015,05,01,CO,9,1251,38.6,-15.0,38.0,-14.4,0
23.3,43,2015,05,02,CO,9,1251,37.1,-13.8,35.0,-11.7,0
23.0,42,2015,05,03,CO,9,1251,37.6,-14.6,37.0,-14.0,0
22.7,38,2015,05,04,CO,9,1251,39.7,-17.0,39.0,-16.3,0
22.7,38,2015,05,05,CO,9,1251,42.1,-19.4,43.0,-20.3,0
22.4,39,2015,05,06,CO,9,1251,44.1,-21.7,43.0,-20.6,0
22.0,37,2015,05,07,CO,9,1251,42.3,-20.3,41.0,-19.0,0
22.0,35,2015,05,08,CO,9,1251,38.4,-16.4,38.0,-16.0,0
23.2,33,2015,05,09,CO,9,1251,36.6,-13.4,36.0,-12.8,0
23.6,28,2015,05,10,CO,9,1251,35.7,-12.1,36.0,-12.4,0
23.6,33,2015,05,11,CO,9,1251,37.0,-13.4,36.0,-12.4,0
23.6,40,2015,05,12,CO,9,1251,42.1,-18.5,43.0,-19.4,0
23.5,40,2015,05,13,CO,9,1251,44.6,-21.1,46.0,-22.5,0
