swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
1.8,23,2000,01,01,CA,5,977,2.3,-0.5,1.6,0.2,1
2.0,26,2000,01,02,CA,5,977,2.4,-0.4,1.7,0.3,1
1.8,31,2000,01,03,CA,5,977,2.5,-0.7,1.8,0.0,1
1.9,33,2000,01,04,CA,5,977,2.5,-0.6,1.8,0.1,1
2.0,23,2000,01,05,CA,5,977,2.6,-0.6,1.8,0.2,1
2.7,28,2000,01,06,CA,5,977,2.7,0.0,1.9,0.8,1
1.7,32,2000,01,07,CA,5,977,2.8,-1.1,2.1,-0.4,1
2.1,34,2000,01,08,CA,5,977,2.9,-0.8,2.2,-0.1,1
2.4,31,2000,01,09,CA,5,977,2.9,-0.5,2.3,0.1,1
2.8,35,2000,01,10,CA,5,977,3.0,-0.2,2.4,0.4,1
3.9,33,2000,01,11,CA,5,977,3.0,0.9,2.5,1.4,1
3.7,27,2000,01,12,CA,5,977,3.1,0.6,2.6,1.1,1
3.5,36,2000,01,13,CA,5,977,3.1,0.4,2.7,0.8,1
3.4,38,2000,01,14,CA,5,977,3.1,0.3,2.6,0.8,1
3.2,37,2000,01,15,CA,5,977,3.0,0.2,2.6,0.6,1
4.3,35,2000,01,16,CA,5,977,3.0,1.3,2.6,1.7,1
3.2,31,2000,01,17,CA,5,977,3.0,0.2,2.6,0.6,1
3.2,36,2000,01,18,CA,5,977,3.0,0.2,2.6,0.6,1
3.0,39,2000,01,19,CA,5,977,3.0,0.0,2.6,0.4,1
3.3,36,2000,01,20,CA,5,977,3.0,0.3,2.6,0.7,1
3.5,33,2000,01,21,CA,5,977,3.1,0.4,2.7,0.8,1
3.5,32,2000,01,22,CA,5,977,3.1,0.4,2.7,0.8,1
3.5,34,2000,01,23,CA,5,977,3.2,0.3,2.7,0.8,1
3.7,34,2000,01,24,CA,5,977,3.3,0.4,2.7,1.0,1
4.1,34,2000,01,25,CA,5,977,3.3,0.8,2.7,1.4,1
3.8,31,2000,01,26,CA,5,977,3.4,0.4,2.8,1.0,1
3.8,26,2000,01,27,CA,5,977,3.5,0.3,2.9,0.9,1
4.5,27,2000,01,28,CA,5,977,3.6,0.9,3.1,1.4,1
5.1,27,2000,01,29,CA,5,977,3.6,1.5,3.2,1.9,1
5.1,32,2000,01,30,CA,5,977,3.7,1.4,3.4,1.7,1
4.7,29,2000,01,31,CA,5,977,3.8,0.9,3.6,1.1,1
4.2,36,2000,02,01,CA,5,977,3.9,0.3,3.7,0.5,1
4.3,39,2000,02,02,CA,5,977,3.9,0.4,3.9,0.4,1
4.8,41,2000,02,03,CA,5,977,4.0,0.8,4.0,0.8,1
