swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
1.9,42,2012,01,01,NV,7,1194,27.9,-26.0,26.5,-24.6,0
1.9,42,2012,01,02,NV,7,1194,32.1,-30.2,33.0,-31.1,0
1.9,40,2012,01,03,NV,7,1194,34.5,-32.6,34.5,-32.6,0
1.9,44,2012,01,04,NV,7,1194,33.1,-31.2,33.5,-31.6,0
1.9,39,2012,01,05,NV,7,1194,31.4,-29.5,32.5,-30.6,0
1.9,32,2012,01,06,NV,7,1194,31.3,-29.4,29.5,-27.6,0
1.9,24,2012,01,07,NV,7,1194,31.6,-29.7,30.0,-28.1,0
1.9,35,2012,01,08,NV,7,1194,34.1,-32.2,35.0,-33.1,0
1.9,41,2012,01,09,NV,7,1194,32.6,-30.7,34.0,-32.1,0
1.9,34,2012,01,10,NV,7,1194,28.8,-26.9,30.0,-28.1,0
1.9,31,2012,01,11,NV,7,1194,28.6,-26.7,31.5,-29.6,0
1.9,35,2012,01,12,NV,7,1194,27.1,-25.2,31.0,-29.1,0
1.9,39,2012,01,13,NV,7,1194,28.9,-27.0,31.5,-29.6,0
1.9,36,2012,01,14,NV,7,1194,31.3,-29.4,32.5,-30.6,0
1.9,24,2012,01,15,NV,7,1194,32.8,-30.9,30.0,-28.1,0
1.9,9,2012,01,16,NV,7,1194,31.6,-29.7,33.5,-31.6,0
1.9,15,2012,01,17,NV,7,1194,34.5,-32.6,37.5,-35.6,0
1.9,27,2012,01,18,NV,7,1194,34.5,-32.6,35.0,-33.1,0
2.0,30,2012,01,19,NV,7,1194,31.9,-29.9,30.5,-28.5,0
2.2,33,2012,01,20,NV,7,1194,30.5,-28.3,30.5,-28.3,0
3.0,26,2012,01,21,NV,7,1194,30.6,-27.6,28.5,-25.5,0
3.2,24,2012,01,22,NV,7,1194,31.1,-27.9,30.0,-26.8,0
3.3,25,2012,01,23,NV,7,1194,30.4,-27.1,31.5,-28.2,0
3.7,30,2012,01,24,NV,7,1194,31.4,-27.7,32.5,-28.8,0
3.8,36,2012,01,25,NV,7,1194,33.0,-29.2,35.0,-31.2,0
3.8,33,2012,01,26,NV,7,1194,33.6,-29.8,34.5,-30.7,0
3.9,24,2012,01,27,NV,7,1194,31.5,-27.6,32.5,-28.6,0
3.9,35,2012,01,28,NV,7,1194,34.9,-31.0,36.5,-32.6,0
3.9,40,2012,01,29,NV,7,1194,37.0,-33.1,36.0,-32.1,0
3.9,32,2012,01,30,NV,7,1194,32.5,-28.6,32.0,-28.1,0
3.9,33,2012,01,31,NV,7,1194,30.8,-26.9,34.5,-30.6,0
3.9,28,2012,02,01,NV,7,1194,30.9,-27.0,35.5,-31.6,0
3.9,21,2012,02,02,NV,7,1194,30.0,-26.1,32.5,-28.6,0
4.0,24,2012,02,03,NV,7,1194,29.9,-25.9,30.0,-26.0,0
4.0,27,2012,02,04,NV,7,1194,30.0,-26.0,29.0,-25.0,0
4.0,30,2012,02,05,NV,7,1194,30.6,-26.6,33.0,-29.0,0
4.0,32,2012,02,06,NV,7,1194,29.6,-25.6,31.5,-27.5,0
4.0,31,2012,02,07,NV,7,1194,31.1,-27.1,32.5,-28.5,0
4.1,33,2012,02,08,NV,7,1194,33.0,-28.9,34.5,-30.4,0
4.1,39,2012,02,09,NV,7,1194,33.1,-29.0,35.5,-31.4,0
4.1,37,2012,02,10,NV,7,1194,29.3,-25.2,31.5,-27.4,0
4.0,31,2012,02,11,NV,7,1194,30.5,-26.5,29.0,-25.0,0
4.1,26,2012,02,12,NV,7,1194,31.9,-27.8,29.5,-25.4,0
4.1,27,2012,02,13,NV,7,1194,34.6,-30.5,34.0,-29.9,0
4.4,24,2012,02,14,NV,7,1194,34.0,-29.6,34.0,-29.6,0
4.8,17,2012,02,15,NV,7,1194,31.9,-27.1,38.0,-33.2,0
4.8,29,2012,02,16,NV,7,1194,32.5,-27.7,32.0,-27.2,0
4.8,33,2012,02,17,NV,7,1194,31.6,-26.8,34.0,-29.2,0
4.8,24,2012,02,18,NV,7,1194,28.4,-23.6,29.0,-24.2,0
4.9,20,2012,02,19,NV,7,1194,24.4,-19.5,23.5,-18.6,0
4.9,26,2012,02,20,NV,7,1194,23.6,-18.7,26.0,-21.1,0
5.0,34,2012,02,21,NV,7,1194,25.8,-20.8,27.0,-22.0,0
5.1,35,2012,02,22,NV,7,1194,23.9,-18.8,23.5,-18.4,0
5.1,24,2012,02,23,NV,7,1194,22.5,-17.4,23.0,-17.9,0
5.1,37,2012,02,24,NV,7,1194,29.6,-24.5,31.5,-26.4,0
5.1,17,2012,02,25,NV,7,1194,28.9,-23.8,26.5,-21.4,0
5.1,17,2012,02,26,NV,7,1194,27.6,-22.5,25.5,-20.4,0
5.1,18,2012,02,27,NV,7,1194,26.0,-20.9,30.0,-24.9,0
5.1,21,2012,02,28,NV,7,1194,27.5,-22.4,26.0,-20.9,0
5.2,20,2012,02,29,NV,7,1194,28.0,-22.8,28.0,-22.8,0
5.6,17,2012,03,01,NV,7,1194,28.9,-23.3,27.0,-21.4,0
5.9,22,2012,03,02,NV,7,1194,30.5,-24.6,30.5,-24.6,0
6.0,35,2012,03,03,NV,7,1194,30.8,-24.8,32.5,-26.5,0
6.0,40,2012,03,04,NV,7,1194,31.6,-25.6,31.5,-25.5,0
6.0,39,2012,03,05,NV,7,1194,32.9,-26.9,36.5,-30.5,0
6.0,15,2012,03,06,NV,7,1194,29.4,-23.4,32.0,-26.0,0
6.1,22,2012,03,07,NV,7,1194,30.5,-24.4,28.0,-21.9,0
6.1,40,2012,03,08,NV,7,1194,33.9,-27.8,35.5,-29.4,0
6.1,45,2012,03,09,NV,7,1194,35.5,-29.4,36.0,-29.9,0
6.1,40,2012,03,10,NV,7,1194,35.3,-29.2,36.0,-29.9,0
6.1,31,2012,03,11,NV,7,1194,34.1,-28.0,35.0,-28.9,0
6.1,32,2012,03,12,NV,7,1194,35.7,-29.6,36.0,-29.9,0
5.9,33,2012,03,13,NV,7,1194,37.0,-31.1,39.0,-33.1,0
5.9,34,2012,03,14,NV,7,1194,34.6,-28.7,34.0,-28.1,0
5.9,37,2012,03,15,NV,7,1194,35.4,-29.5,37.0,-31.1,0
5.9,33,2012,03,16,NV,7,1194,35.7,-29.8,37.0,-31.1,0
7.0,24,2012,03,17,NV,7,1194,32.3,-25.3,30.0,-23.0,0
7.3,21,2012,03,18,NV,7,1194,32.9,-25.6,33.0,-25.7,0
7.3,20,2012,03,19,NV,7,1194,35.6,-28.3,37.0,-29.7,0
7.2,34,2012,03,20,NV,7,1194,36.6,-29.4,35.0,-27.8,0
7.1,39,2012,03,21,NV,7,1194,33.4,-26.3,34.0,-26.9,0
7.1,39,2012,03,22,NV,7,1194,30.4,-23.3,32.0,-24.9,0
7.1,34,2012,03,23,NV,7,1194,31.6,-24.5,32.0,-24.9,0
7.1,39,2012,03,24,NV,7,1194,34.3,-27.2,33.5,-26.4,0
7.0,36,2012,03,25,NV,7,1194,34.4,-27.4,36.5,-29.5,0
6.7,27,2012,03,26,NV,7,1194,31.0,-24.3,31.0,-24.3,0
6.6,33,2012,03,27,NV,7,1194,33.0,-26.4,34.0,-27.4,0
6.8,31,2012,03,28,NV,7,1194,32.1,-25.3,32.0,-25.2,0
7.2,33,2012,03,29,NV,7,1194,34.4,-27.2,33.0,-25.8,0
