reservoir,storage,capacity,date,state
"Lost Creek Reservoir",12788,22510,01/2000,UT
"Lost Creek Reservoir",12796,22510,01/2000,UT
"Lost Creek Reservoir",12804,22510,01/2000,UT
"Lost Creek Reservoir",12809,22510,01/2000,UT
"Lost Creek Reservoir",12828,22510,01/2000,UT
"Lost Creek Reservoir",12830,22510,01/2000,UT
"Lost Creek Reservoir",12838,22510,01/2000,UT
"Lost Creek Reservoir",12862,22510,01/2000,UT
"Lost Creek Reservoir",12872,22510,01/2000,UT
"Lost Creek Reservoir",12893,22510,01/2000,UT
"Lost Creek Reservoir",12912,22510,01/2000,UT
"Lost Creek Reservoir",12925,22510,01/2000,UT
"Lost Creek Reservoir",12930,22510,01/2000,UT
"Lost Creek Reservoir",12938,22510,01/2000,UT
"Lost Creek Reservoir",12949,22510,01/2000,UT
"Lost Creek Reservoir",12959,22510,01/2000,UT
"Lost Creek Reservoir",12967,22510,01/2000,UT
"Lost Creek Reservoir",12994,22510,01/2000,UT
"Lost Creek Reservoir",13034,22510,01/2000,UT
"Lost Creek Reservoir",13055,22510,01/2000,UT
"Lost Creek Reservoir",13076,22510,01/2000,UT
"Lost Creek Reservoir",13092,22510,01/2000,UT
"Lost Creek Reservoir",13098,22510,01/2000,UT
"Lost Creek Reservoir",13127,22510,01/2000,UT
"Lost Creek Reservoir",13138,22510,01/2000,UT
"Lost Creek Reservoir",13151,22510,01/2000,UT
"Lost Creek Reservoir",13159,22510,01/2000,UT
"Lost Creek Reservoir",13162,22510,01/2000,UT
"Lost Creek Reservoir",13165,22510,01/2000,UT
"Lost Creek Reservoir",13173,22510,01/2000,UT
"Lost Creek Reservoir",13181,22510,01/2000,UT
"Lost Creek Reservoir",13191,22510,02/2000,UT
"Lost Creek Reservoir",13199,22510,02/2000,UT
"Lost Creek Reservoir",13213,22510,02/2000,UT
"Lost Creek Reservoir",13221,22510,02/2000,UT
"Lost Creek Reservoir",13226,22510,02/2000,UT
"Lost Creek Reservoir",13234,22510,02/2000,UT
"Lost Creek Reservoir",13253,22510,02/2000,UT
"Lost Creek Reservoir",13261,22510,02/2000,UT
"Lost Creek Reservoir",13269,22510,02/2000,UT
"Lost Creek Reservoir",13283,22510,02/2000,UT
"Lost Creek Reservoir",13299,22510,02/2000,UT
"Lost Creek Reservoir",13315,22510,02/2000,UT
"Lost Creek Reservoir",13331,22510,02/2000,UT
"Lost Creek Reservoir",13342,22510,02/2000,UT
"Lost Creek Reservoir",13358,22510,02/2000,UT
"Lost Creek Reservoir",13377,22510,02/2000,UT
"Lost Creek Reservoir",13393,22510,02/2000,UT
"Lost Creek Reservoir",13409,22510,02/2000,UT
"Lost Creek Reservoir",13425,22510,02/2000,UT
"Lost Creek Reservoir",13444,22510,02/2000,UT
"Lost Creek Reservoir",13461,22510,02/2000,UT
"Lost Creek Reservoir",13477,22510,02/2000,UT
"Lost Creek Reservoir",13493,22510,02/2000,UT
"Lost Creek Reservoir",13507,22510,02/2000,UT
"Lost Creek Reservoir",13523,22510,02/2000,UT
"Lost Creek Reservoir",13539,22510,02/2000,UT
"Lost Creek Reservoir",13555,22510,02/2000,UT
"Lost Creek Reservoir",13569,22510,02/2000,UT
"Lost Creek Reservoir",13585,22510,02/2000,UT
"Lost Creek Reservoir",13599,22510,03/2000,UT
"Lost Creek Reservoir",13613,22510,03/2000,UT
"Lost Creek Reservoir",13626,22510,03/2000,UT
"Lost Creek Reservoir",13640,22510,03/2000,UT
"Lost Creek Reservoir",13653,22510,03/2000,UT
"Lost Creek Reservoir",13667,22510,03/2000,UT
"Lost Creek Reservoir",13683,22510,03/2000,UT
"Lost Creek Reservoir",13697,22510,03/2000,UT
"Lost Creek Reservoir",13713,22510,03/2000,UT
