reservoir,storage,capacity,date,state
"Big Sandy",18705,38300,01/2000,WY
"Big Sandy",18721,38300,01/2000,WY
"Big Sandy",18721,38300,01/2000,WY
"Big Sandy",18721,38300,01/2000,WY
"Big Sandy",18738,38300,01/2000,WY
"Big Sandy",18721,38300,01/2000,WY
"Big Sandy",18721,38300,01/2000,WY
"Big Sandy",18721,38300,01/2000,WY
"Big Sandy",18754,38300,01/2000,WY
"Big Sandy",18771,38300,01/2000,WY
"Big Sandy",18788,38300,01/2000,WY
"Big Sandy",18771,38300,01/2000,WY
"Big Sandy",18771,38300,01/2000,WY
"Big Sandy",18771,38300,01/2000,WY
"Big Sandy",18771,38300,01/2000,WY
"Big Sandy",18788,38300,01/2000,WY
"Big Sandy",18955,38300,01/2000,WY
"Big Sandy",19140,38300,01/2000,WY
"Big Sandy",19174,38300,02/2000,WY
"Big Sandy",19344,38300,02/2000,WY
"Big Sandy",19225,38300,02/2000,WY
"Big Sandy",19242,38300,02/2000,WY
"Big Sandy",19276,38300,02/2000,WY
"Big Sandy",19293,38300,02/2000,WY
"Big Sandy",19326,38300,02/2000,WY
"Big Sandy",19360,38300,02/2000,WY
"Big Sandy",19378,38300,02/2000,WY
"Big Sandy",19412,38300,02/2000,WY
"Big Sandy",19446,38300,02/2000,WY
"Big Sandy",19514,38300,02/2000,WY
"Big Sandy",19549,38300,02/2000,WY
"Big Sandy",19771,38300,02/2000,WY
"Big Sandy",19634,38300,02/2000,WY
"Big Sandy",19634,38300,02/2000,WY
"Big Sandy",19686,38300,02/2000,WY
"Big Sandy",19737,38300,02/2000,WY
"Big Sandy",19771,38300,02/2000,WY
"Big Sandy",19806,38300,02/2000,WY
"Big Sandy",19995,38300,02/2000,WY
"Big Sandy",19857,38300,02/2000,WY
"Big Sandy",19909,38300,02/2000,WY
"Big Sandy",19961,38300,02/2000,WY
"Big Sandy",20030,38300,02/2000,WY
"Big Sandy",20048,38300,02/2000,WY
"Big Sandy",20083,38300,02/2000,WY
"Big Sandy",20274,38300,02/2000,WY
"Big Sandy",20152,38300,02/2000,WY
"Big Sandy",20204,38300,03/2000,WY
"Big Sandy",20221,38300,03/2000,WY
"Big Sandy",20256,38300,03/2000,WY
"Big Sandy",20291,38300,03/2000,WY
"Big Sandy",21193,38300,03/2000,WY
"Big Sandy",21715,38300,03/2000,WY
"Big Sandy",21988,38300,04/2000,WY
"Big Sandy",22651,38300,04/2000,WY
"Big Sandy",23660,38300,04/2000,WY
"Big Sandy",24459,38300,04/2000,WY
"Big Sandy",24920,38300,04/2000,WY
"Big Sandy",25055,38300,05/2000,WY
"Big Sandy",25075,38300,05/2000,WY
"Big Sandy",25521,38300,05/2000,WY
"Big Sandy",25814,38300,05/2000,WY
"Big Sandy",26287,38300,05/2000,WY
"Big Sandy",27089,38300,05/2000,WY
"Big Sandy",27415,38300,05/2000,WY
"Big Sandy",27578,38300,05/2000,WY
"Big Sandy",27743,38300,05/2000,WY
"Big Sandy",27929,38300,05/2000,WY
"Big Sandy",28116,38300,05/2000,WY
"Big Sandy",27991,38300,05/2000,WY
"Big Sandy",28220,38300,05/2000,WY
"Big Sandy",28241,38300,05/2000,WY
"Big Sandy",28178,38300,05/2000,WY
"Big Sandy",28157,38300,05/2000,WY
"Big Sandy",27950,38300,05/2000,WY
"Big Sandy",27887,38300,05/2000,WY
"Big Sandy",27784,38300,05/2000,WY
"Big Sandy",27950,38300,05/2000,WY
"Big Sandy",27888,38300,05/2000,WY
"Big Sandy",28094,38300,05/2000,WY
"Big Sandy",28555,38300,05/2000,WY
"Big Sandy",29470,38300,05/2000,WY
"Big Sandy",30360,38300,05/2000,WY
"Big Sandy",30866,38300,05/2000,WY
"Big Sandy",31355,38300,05/2000,WY
"Big Sandy",32028,38300,05/2000,WY
"Big Sandy",32755,38300,05/2000,WY
"Big Sandy",33236,38300,06/2000,WY
"Big Sandy",33721,38300,06/2000,WY
"Big Sandy",34585,38300,06/2000,WY
"Big Sandy",34820,38300,06/2000,WY
"Big Sandy",35128,38300,06/2000,WY
"Big Sandy",35342,38300,06/2000,WY
"Big Sandy",35486,38300,06/2000,WY
"Big Sandy",35534,38300,06/2000,WY
"Big Sandy",35605,38300,06/2000,WY
"Big Sandy",35846,38300,06/2000,WY
"Big Sandy",35414,38300,06/2000,WY
"Big Sandy",36403,38300,06/2000,WY
"Big Sandy",33512,38300,06/2000,WY
"Big Sandy",33282,38300,06/2000,WY
"Big Sandy",32096,38300,07/2000,WY
"Big Sandy",31781,38300,07/2000,WY
"Big Sandy",31377,38300,07/2000,WY
"Big Sandy",31022,38300,07/2000,WY
