reservoir,storage,capacity,date,state
"Upper Stillwater",13826,33123,01/2000,UT
"Upper Stillwater",13780,33123,01/2000,UT
"Upper Stillwater",13728,33123,01/2000,UT
"Upper Stillwater",13659,33123,01/2000,UT
"Upper Stillwater",13616,33123,01/2000,UT
"Upper Stillwater",13569,33123,01/2000,UT
"Upper Stillwater",13517,33123,01/2000,UT
"Upper Stillwater",13470,33123,01/2000,UT
"Upper Stillwater",13423,33123,01/2000,UT
"Upper Stillwater",13380,33123,01/2000,UT
"Upper Stillwater",13337,33123,01/2000,UT
"Upper Stillwater",13299,33123,01/2000,UT
"Upper Stillwater",13256,33123,01/2000,UT
"Upper Stillwater",13218,33123,01/2000,UT
"Upper Stillwater",13178,33123,01/2000,UT
"Upper Stillwater",13142,33123,01/2000,UT
"Upper Stillwater",13101,33123,01/2000,UT
"Upper Stillwater",13065,33123,01/2000,UT
"Upper Stillwater",13038,33123,01/2000,UT
"Upper Stillwater",13000,33123,01/2000,UT
"Upper Stillwater",12966,33123,01/2000,UT
"Upper Stillwater",12930,33123,01/2000,UT
"Upper Stillwater",12899,33123,01/2000,UT
"Upper Stillwater",12857,33123,01/2000,UT
"Upper Stillwater",12815,33123,01/2000,UT
"Upper Stillwater",12781,33123,01/2000,UT
"Upper Stillwater",12748,33123,01/2000,UT
"Upper Stillwater",12708,33123,01/2000,UT
"Upper Stillwater",12662,33123,01/2000,UT
"Upper Stillwater",12622,33123,01/2000,UT
"Upper Stillwater",12583,33123,01/2000,UT
"Upper Stillwater",12536.68,33123,02/2000,UT
"Upper Stillwater",12488.62,33123,02/2000,UT
"Upper Stillwater",12446.78,33123,02/2000,UT
"Upper Stillwater",12393,33123,02/2000,UT
"Upper Stillwater",12345.62,33123,02/2000,UT
"Upper Stillwater",12298.24,33123,02/2000,UT
"Upper Stillwater",12250.87,33123,02/2000,UT
"Upper Stillwater",12195.24,33123,02/2000,UT
"Upper Stillwater",12147.87,33123,02/2000,UT
"Upper Stillwater",12094.26,33123,02/2000,UT
"Upper Stillwater",12048.99,33123,02/2000,UT
"Upper Stillwater",12003.75,33123,02/2000,UT
"Upper Stillwater",11958.92,33123,02/2000,UT
"Upper Stillwater",11915.99,33123,02/2000,UT
"Upper Stillwater",11885.41,33123,02/2000,UT
"Upper Stillwater",11848.76,33123,02/2000,UT
"Upper Stillwater",11816.08,33123,02/2000,UT
"Upper Stillwater",11781.72,33123,02/2000,UT
"Upper Stillwater",11737.24,33123,02/2000,UT
"Upper Stillwater",11688.81,33123,02/2000,UT
"Upper Stillwater",11642.35,33123,02/2000,UT
"Upper Stillwater",11593.9,33123,02/2000,UT
"Upper Stillwater",11543.65,33123,02/2000,UT
"Upper Stillwater",11497.43,33123,02/2000,UT
"Upper Stillwater",11463.27,33123,02/2000,UT
"Upper Stillwater",11421.07,33123,02/2000,UT
"Upper Stillwater",11381.11,33123,02/2000,UT
"Upper Stillwater",11339.33,33123,02/2000,UT
"Upper Stillwater",11297.55,33123,02/2000,UT
"Upper Stillwater",11249.84,33123,03/2000,UT
"Upper Stillwater",11206.08,33123,03/2000,UT
"Upper Stillwater",11162.91,33123,03/2000,UT
"Upper Stillwater",11119.85,33123,03/2000,UT
"Upper Stillwater",11066.92,33123,03/2000,UT
"Upper Stillwater",11025.77,33123,03/2000,UT
"Upper Stillwater",10986.53,33123,03/2000,UT
"Upper Stillwater",10945.38,33123,03/2000,UT
"Upper Stillwater",10898.39,33123,03/2000,UT
"Upper Stillwater",10853.31,33123,03/2000,UT
"Upper Stillwater",10810.23,33123,03/2000,UT
"Upper Stillwater",10767.61,33123,03/2000,UT
"Upper Stillwater",10722.89,33123,03/2000,UT
"Upper Stillwater",10672.5,33123,03/2000,UT
"Upper Stillwater",10519.77,33123,03/2000,UT
"Upper Stillwater",10235.16,33123,03/2000,UT
"Upper Stillwater",9955.32,33123,03/2000,UT
"Upper Stillwater",9665,33123,03/2000,UT
"Upper Stillwater",9369.15,33123,03/2000,UT
"Upper Stillwater",9093.49,33123,03/2000,UT
"Upper Stillwater",8807.27,33123,03/2000,UT
"Upper Stillwater",8534.36,33123,03/2000,UT
"Upper Stillwater",8235.33,33123,03/2000,UT
"Upper Stillwater",7943.14,33123,03/2000,UT
"Upper Stillwater",7629.01,33123,03/2000,UT
"Upper Stillwater",7326.47,33123,03/2000,UT
"Upper Stillwater",7033.77,33123,03/2000,UT
"Upper Stillwater",6763.61,33123,03/2000,UT
"Upper Stillwater",6488.59,33123,03/2000,UT
"Upper Stillwater",6214.2,33123,03/2000,UT
"Upper Stillwater",5933.41,33123,03/2000,UT
"Upper Stillwater",5675,33123,04/2000,UT
"Upper Stillwater",5374,33123,04/2000,UT
"Upper Stillwater",5090,33123,04/2000,UT
"Upper Stillwater",4815,33123,04/2000,UT
"Upper Stillwater",4541,33123,04/2000,UT
"Upper Stillwater",4279,33123,04/2000,UT
"Upper Stillwater",4005,33123,04/2000,UT
"Upper Stillwater",3716,33123,04/2000,UT
"Upper Stillwater",3450,33123,04/2000,UT
"Upper Stillwater",3197,33123,04/2000,UT
"Upper Stillwater",2935,33123,04/2000,UT
"Upper Stillwater",2657,33123,04/2000,UT
"Upper Stillwater",2396,33123,04/2000,UT
"Upper Stillwater",2285,33123,04/2000,UT
"Upper Stillwater",2316,33123,04/2000,UT
"Upper Stillwater",2329,33123,04/2000,UT
"Upper Stillwater",2334,33123,04/2000,UT
"Upper Stillwater",2292,33123,04/2000,UT
"Upper Stillwater",2204,33123,04/2000,UT
"Upper Stillwater",2090,33123,04/2000,UT
"Upper Stillwater",1988,33123,04/2000,UT
"Upper Stillwater",1900,33123,04/2000,UT
"Upper Stillwater",1825,33123,04/2000,UT
"Upper Stillwater",1769,33123,04/2000,UT
"Upper Stillwater",1716,33123,04/2000,UT
"Upper Stillwater",1662,33123,04/2000,UT
"Upper Stillwater",1650,33123,04/2000,UT
"Upper Stillwater",1707,33123,04/2000,UT
"Upper Stillwater",1748,33123,04/2000,UT
"Upper Stillwater",1746,33123,04/2000,UT
"Upper Stillwater",1727,33123,05/2000,UT
"Upper Stillwater",1751,33123,05/2000,UT
"Upper Stillwater",1857,33123,05/2000,UT
"Upper Stillwater",2019,33123,05/2000,UT
"Upper Stillwater",2309,33123,05/2000,UT
"Upper Stillwater",2776,33123,05/2000,UT
"Upper Stillwater",3355,33123,05/2000,UT
"Upper Stillwater",3868,33123,05/2000,UT
"Upper Stillwater",4220,33123,05/2000,UT
"Upper Stillwater",4412,33123,05/2000,UT
"Upper Stillwater",4640,33123,05/2000,UT
"Upper Stillwater",4799,33123,05/2000,UT
"Upper Stillwater",4895,33123,05/2000,UT
"Upper Stillwater",4922,33123,05/2000,UT
"Upper Stillwater",4944,33123,05/2000,UT
"Upper Stillwater",5231,33123,05/2000,UT
"Upper Stillwater",5728,33123,05/2000,UT
"Upper Stillwater",6247,33123,05/2000,UT
"Upper Stillwater",6766,33123,05/2000,UT
