reservoir,storage,capacity,date,state
Ridgway,67301,84230,01/2000,CO
Ridgway,67338,84230,01/2000,CO
Ridgway,67375,84230,01/2000,CO
Ridgway,67413,84230,01/2000,CO
Ridgway,67431,84230,01/2000,CO
Ridgway,67478,84230,01/2000,CO
Ridgway,67516,84230,01/2000,CO
Ridgway,67562,84230,01/2000,CO
Ridgway,67544,84230,01/2000,CO
Ridgway,67637,84230,01/2000,CO
Ridgway,67675,84230,01/2000,CO
Ridgway,67712,84230,01/2000,CO
Ridgway,67787,84230,01/2000,CO
Ridgway,67834,84230,01/2000,CO
Ridgway,67900,84230,01/2000,CO
Ridgway,67984,84230,01/2000,CO
Ridgway,68050,84230,01/2000,CO
Ridgway,68087,84230,01/2000,CO
Ridgway,68181,84230,01/2000,CO
Ridgway,68257,84230,01/2000,CO
Ridgway,68275,84230,01/2000,CO
Ridgway,68332,84230,01/2000,CO
Ridgway,68388,84230,01/2000,CO
Ridgway,68502,84230,01/2000,CO
Ridgway,68558,84230,01/2000,CO
Ridgway,68624,84230,01/2000,CO
Ridgway,68634,84230,01/2000,CO
Ridgway,68653,84230,01/2000,CO
Ridgway,68690,84230,01/2000,CO
Ridgway,68709,84230,02/2000,CO
Ridgway,68747,84230,02/2000,CO
Ridgway,68804,84230,02/2000,CO
Ridgway,68842,84230,02/2000,CO
Ridgway,68899,84230,02/2000,CO
Ridgway,68936,84230,02/2000,CO
Ridgway,68965,84230,02/2000,CO
Ridgway,69012,84230,02/2000,CO
Ridgway,69079,84230,02/2000,CO
Ridgway,69183,84230,02/2000,CO
Ridgway,69202,84230,02/2000,CO
Ridgway,69278,84230,02/2000,CO
Ridgway,69297,84230,02/2000,CO
Ridgway,69354,84230,02/2000,CO
Ridgway,69373,84230,02/2000,CO
Ridgway,69411,84230,02/2000,CO
Ridgway,69468,84230,02/2000,CO
Ridgway,69487,84230,02/2000,CO
Ridgway,69506,84230,02/2000,CO
Ridgway,69564,84230,02/2000,CO
Ridgway,69602,84230,02/2000,CO
Ridgway,69659,84230,02/2000,CO
Ridgway,69697,84230,02/2000,CO
Ridgway,69735,84230,02/2000,CO
Ridgway,69754,84230,02/2000,CO
Ridgway,69773,84230,02/2000,CO
Ridgway,69792,84230,02/2000,CO
Ridgway,69850,84230,02/2000,CO
Ridgway,69888,84230,02/2000,CO
Ridgway,69907,84230,03/2000,CO
Ridgway,69964,84230,03/2000,CO
Ridgway,70003,84230,03/2000,CO
Ridgway,70060,84230,03/2000,CO
Ridgway,70098,84230,03/2000,CO
Ridgway,70137,84230,03/2000,CO
Ridgway,70233,84230,03/2000,CO
