reservoir,storage,capacity,date,state
Jordanelle,252783,320300,01/2000,UT
Jordanelle,252729,320300,01/2000,UT
Jordanelle,252623,320300,01/2000,UT
Jordanelle,252570,320300,01/2000,UT
Jordanelle,252570,320300,01/2000,UT
Jordanelle,252384,320300,01/2000,UT
Jordanelle,252331,320300,01/2000,UT
Jordanelle,252278,320300,01/2000,UT
Jordanelle,252278,320300,01/2000,UT
Jordanelle,252384,320300,01/2000,UT
Jordanelle,252438,320300,01/2000,UT
Jordanelle,252384,320300,01/2000,UT
Jordanelle,252305,320300,01/2000,UT
Jordanelle,252278,320300,01/2000,UT
Jordanelle,252199,320300,01/2000,UT
Jordanelle,252172,320300,01/2000,UT
Jordanelle,252119,320300,01/2000,UT
Jordanelle,252225,320300,01/2000,UT
Jordanelle,252359,320300,01/2000,UT
Jordanelle,252410,320300,01/2000,UT
Jordanelle,252438,320300,01/2000,UT
Jordanelle,252464,320300,01/2000,UT
Jordanelle,252438,320300,01/2000,UT
Jordanelle,252410,320300,01/2000,UT
Jordanelle,252410,320300,01/2000,UT
Jordanelle,252464,320300,01/2000,UT
Jordanelle,252384,320300,01/2000,UT
Jordanelle,252172,320300,01/2000,UT
Jordanelle,252093,320300,01/2000,UT
Jordanelle,252040,320300,01/2000,UT
Jordanelle,252013,320300,01/2000,UT
Jordanelle,251906,320300,02/2000,UT
Jordanelle,251880,320300,02/2000,UT
Jordanelle,251827,320300,02/2000,UT
Jordanelle,251721,320300,02/2000,UT
Jordanelle,251642,320300,02/2000,UT
Jordanelle,251589,320300,02/2000,UT
Jordanelle,251509,320300,02/2000,UT
Jordanelle,251430,320300,02/2000,UT
Jordanelle,251403,320300,02/2000,UT
Jordanelle,251377,320300,02/2000,UT
Jordanelle,251509,320300,02/2000,UT
Jordanelle,251536,320300,02/2000,UT
Jordanelle,251536,320300,02/2000,UT
Jordanelle,251615,320300,02/2000,UT
Jordanelle,251774,320300,02/2000,UT
Jordanelle,251800,320300,02/2000,UT
Jordanelle,251934,320300,02/2000,UT
Jordanelle,251959,320300,02/2000,UT
Jordanelle,251959,320300,02/2000,UT
Jordanelle,251934,320300,02/2000,UT
Jordanelle,251934,320300,02/2000,UT
Jordanelle,251987,320300,02/2000,UT
Jordanelle,251987,320300,02/2000,UT
Jordanelle,252013,320300,02/2000,UT
Jordanelle,252040,320300,02/2000,UT
Jordanelle,251934,320300,02/2000,UT
Jordanelle,251959,320300,02/2000,UT
Jordanelle,251987,320300,02/2000,UT
Jordanelle,251987,320300,02/2000,UT
Jordanelle,251827,320300,03/2000,UT
Jordanelle,251774,320300,03/2000,UT
Jordanelle,251747,320300,03/2000,UT
Jordanelle,251800,320300,03/2000,UT
Jordanelle,251853,320300,03/2000,UT
Jordanelle,251853,320300,03/2000,UT
Jordanelle,251880,320300,03/2000,UT
Jordanelle,251880,320300,03/2000,UT
Jordanelle,251880,320300,03/2000,UT
Jordanelle,251880,320300,03/2000,UT
Jordanelle,251880,320300,03/2000,UT
Jordanelle,251880,320300,03/2000,UT
Jordanelle,251880,320300,03/2000,UT
Jordanelle,251827,320300,03/2000,UT
Jordanelle,251800,320300,03/2000,UT
Jordanelle,251721,320300,03/2000,UT
Jordanelle,251642,320300,03/2000,UT
Jordanelle,251536,320300,03/2000,UT
Jordanelle,251509,320300,03/2000,UT
Jordanelle,251483,320300,03/2000,UT
Jordanelle,251509,320300,03/2000,UT
Jordanelle,251430,320300,03/2000,UT
Jordanelle,251430,320300,03/2000,UT
Jordanelle,251377,320300,03/2000,UT
Jordanelle,251377,320300,03/2000,UT
Jordanelle,251377,320300,03/2000,UT
Jordanelle,251430,320300,03/2000,UT
Jordanelle,251509,320300,03/2000,UT
Jordanelle,251536,320300,03/2000,UT
Jordanelle,251589,320300,03/2000,UT
Jordanelle,251589,320300,03/2000,UT
Jordanelle,251589,320300,04/2000,UT
Jordanelle,251589,320300,04/2000,UT
Jordanelle,251642,320300,04/2000,UT
Jordanelle,251695,320300,04/2000,UT
Jordanelle,251853,320300,04/2000,UT
Jordanelle,252093,320300,04/2000,UT
Jordanelle,252278,320300,04/2000,UT
Jordanelle,252438,320300,04/2000,UT
Jordanelle,252570,320300,04/2000,UT
Jordanelle,252889,320300,04/2000,UT
Jordanelle,253102,320300,04/2000,UT
Jordanelle,253341,320300,04/2000,UT
Jordanelle,253740,320300,04/2000,UT
Jordanelle,254088,320300,04/2000,UT
Jordanelle,254460,320300,04/2000,UT
Jordanelle,254834,320300,04/2000,UT
Jordanelle,254995,320300,04/2000,UT
Jordanelle,255074,320300,04/2000,UT
Jordanelle,255181,320300,04/2000,UT
Jordanelle,255209,320300,04/2000,UT
Jordanelle,255155,320300,04/2000,UT
Jordanelle,255155,320300,04/2000,UT
Jordanelle,255288,320300,04/2000,UT
Jordanelle,255423,320300,04/2000,UT
Jordanelle,255423,320300,04/2000,UT
Jordanelle,255476,320300,04/2000,UT
Jordanelle,255610,320300,04/2000,UT
Jordanelle,255877,320300,04/2000,UT
Jordanelle,256627.02,320300,04/2000,UT
Jordanelle,257298,320300,04/2000,UT
Jordanelle,257890.02,320300,05/2000,UT
Jordanelle,258536.02,320300,05/2000,UT
Jordanelle,259588.02,320300,05/2000,UT
Jordanelle,261022,320300,05/2000,UT
Jordanelle,263167,320300,05/2000,UT
Jordanelle,265488,320300,05/2000,UT
Jordanelle,267657,320300,05/2000,UT
Jordanelle,269589,320300,05/2000,UT
Jordanelle,270973,320300,05/2000,UT
Jordanelle,272140,320300,05/2000,UT
Jordanelle,273282,320300,05/2000,UT
Jordanelle,274399,320300,05/2000,UT
Jordanelle,275267,320300,05/2000,UT
Jordanelle,276080,320300,05/2000,UT
Jordanelle,277092,320300,05/2000,UT
Jordanelle,277457,320300,05/2000,UT
Jordanelle,278162,320300,05/2000,UT
Jordanelle,278953,320300,05/2000,UT
Jordanelle,279631,320300,05/2000,UT
Jordanelle,280453,320300,05/2000,UT
Jordanelle,281674,320300,05/2000,UT
Jordanelle,283583,320300,05/2000,UT
Jordanelle,286447,320300,05/2000,UT
Jordanelle,290255,320300,05/2000,UT
Jordanelle,294270,320300,05/2000,UT
Jordanelle,297761,320300,05/2000,UT
Jordanelle,299825,320300,05/2000,UT
Jordanelle,301068,320300,05/2000,UT
Jordanelle,302374,320300,05/2000,UT
Jordanelle,303773,320300,05/2000,UT
Jordanelle,304727,320300,05/2000,UT
Jordanelle,305146,320300,06/2000,UT
Jordanelle,305117,320300,06/2000,UT
Jordanelle,304310,320300,06/2000,UT
Jordanelle,303088,320300,06/2000,UT
Jordanelle,301959,320300,06/2000,UT
Jordanelle,301365,320300,06/2000,UT
Jordanelle,300773,320300,06/2000,UT
Jordanelle,300299,320300,06/2000,UT
Jordanelle,299588,320300,06/2000,UT
Jordanelle,298881,320300,06/2000,UT
Jordanelle,298084,320300,06/2000,UT
Jordanelle,297231,320300,06/2000,UT
Jordanelle,296350,320300,06/2000,UT
Jordanelle,295880,320300,06/2000,UT
Jordanelle,295500,320300,06/2000,UT
Jordanelle,294914,320300,06/2000,UT
Jordanelle,294328,320300,06/2000,UT
Jordanelle,293745,320300,06/2000,UT
Jordanelle,293219,320300,06/2000,UT
Jordanelle,292666,320300,06/2000,UT
Jordanelle,292083,320300,06/2000,UT
Jordanelle,291386,320300,06/2000,UT
Jordanelle,290805,320300,06/2000,UT
Jordanelle,290053,320300,06/2000,UT
Jordanelle,289445,320300,06/2000,UT
Jordanelle,288751,320300,06/2000,UT
Jordanelle,288174,320300,06/2000,UT
Jordanelle,287655,320300,06/2000,UT
Jordanelle,286963,320300,06/2000,UT
Jordanelle,286389,320300,06/2000,UT
Jordanelle,285787,320300,07/2000,UT
Jordanelle,285155,320300,07/2000,UT
Jordanelle,284641,320300,07/2000,UT
Jordanelle,283896,320300,07/2000,UT
Jordanelle,283297,320300,07/2000,UT
Jordanelle,282584,320300,07/2000,UT
Jordanelle,281957,320300,07/2000,UT
Jordanelle,281333,320300,07/2000,UT
Jordanelle,280680,320300,07/2000,UT
Jordanelle,280169,320300,07/2000,UT
Jordanelle,279434,320300,07/2000,UT
Jordanelle,278897,320300,07/2000,UT
Jordanelle,278218,320300,07/2000,UT
Jordanelle,277599,320300,07/2000,UT
Jordanelle,277007,320300,07/2000,UT
Jordanelle,276360,320300,07/2000,UT
Jordanelle,275771,320300,07/2000,UT
Jordanelle,275099,320300,07/2000,UT
Jordanelle,274455,320300,07/2000,UT
Jordanelle,273784,320300,07/2000,UT
Jordanelle,273115,320300,07/2000,UT
Jordanelle,272474,320300,07/2000,UT
Jordanelle,271779,320300,07/2000,UT
Jordanelle,271196,320300,07/2000,UT
Jordanelle,270474,320300,07/2000,UT
Jordanelle,269893,320300,07/2000,UT
Jordanelle,269201,320300,07/2000,UT
Jordanelle,268649,320300,07/2000,UT
Jordanelle,268208,320300,07/2000,UT
Jordanelle,267877,320300,07/2000,UT
Jordanelle,267492,320300,07/2000,UT
Jordanelle,267163,320300,08/2000,UT
Jordanelle,266860,320300,08/2000,UT
Jordanelle,266531,320300,08/2000,UT
Jordanelle,266147,320300,08/2000,UT
Jordanelle,265817,320300,08/2000,UT
Jordanelle,265543,320300,08/2000,UT
Jordanelle,265214,320300,08/2000,UT
Jordanelle,264859,320300,08/2000,UT
Jordanelle,264477,320300,08/2000,UT
Jordanelle,264231,320300,08/2000,UT
Jordanelle,263958,320300,08/2000,UT
Jordanelle,263631,320300,08/2000,UT
Jordanelle,263222,320300,08/2000,UT
Jordanelle,262868,320300,08/2000,UT
Jordanelle,262624,320300,08/2000,UT
Jordanelle,262352,320300,08/2000,UT
Jordanelle,262025,320300,08/2000,UT
Jordanelle,261646,320300,08/2000,UT
Jordanelle,261483,320300,08/2000,UT
Jordanelle,261238,320300,08/2000,UT
Jordanelle,260914,320300,08/2000,UT
Jordanelle,260561,320300,08/2000,UT
Jordanelle,260209.98,320300,08/2000,UT
Jordanelle,259993.02,320300,08/2000,UT
Jordanelle,259724,320300,08/2000,UT
Jordanelle,259616,320300,08/2000,UT
Jordanelle,259508,320300,08/2000,UT
Jordanelle,259264,320300,08/2000,UT
Jordanelle,258995,320300,08/2000,UT
Jordanelle,258698,320300,08/2000,UT
Jordanelle,258509,320300,08/2000,UT
Jordanelle,258321.02,320300,09/2000,UT
Jordanelle,258105.98,320300,09/2000,UT
Jordanelle,257836,320300,09/2000,UT
Jordanelle,257459.98,320300,09/2000,UT
Jordanelle,257165.02,320300,09/2000,UT
Jordanelle,256896,320300,09/2000,UT
Jordanelle,256601.02,320300,09/2000,UT
Jordanelle,256278.98,320300,09/2000,UT
Jordanelle,255985,320300,09/2000,UT
Jordanelle,255691,320300,09/2000,UT
Jordanelle,255502,320300,09/2000,UT
Jordanelle,255262,320300,09/2000,UT
Jordanelle,254995,320300,09/2000,UT
Jordanelle,254674,320300,09/2000,UT
Jordanelle,254355,320300,09/2000,UT
Jordanelle,254114,320300,09/2000,UT
Jordanelle,253821,320300,09/2000,UT
Jordanelle,253501,320300,09/2000,UT
Jordanelle,253128,320300,09/2000,UT
Jordanelle,252810,320300,09/2000,UT
Jordanelle,252570,320300,09/2000,UT
Jordanelle,252359,320300,09/2000,UT
Jordanelle,252199,320300,09/2000,UT
Jordanelle,251959,320300,09/2000,UT
Jordanelle,251642,320300,09/2000,UT
Jordanelle,251403,320300,09/2000,UT
Jordanelle,251165,320300,09/2000,UT
Jordanelle,250927,320300,09/2000,UT
Jordanelle,250688,320300,09/2000,UT
Jordanelle,250451,320300,09/2000,UT
Jordanelle,250186,320300,10/2000,UT
Jordanelle,249949,320300,10/2000,UT
Jordanelle,249712,320300,10/2000,UT
Jordanelle,249421,320300,10/2000,UT
Jordanelle,249131,320300,10/2000,UT
Jordanelle,248710,320300,10/2000,UT
Jordanelle,248526,320300,10/2000,UT
Jordanelle,248342,320300,10/2000,UT
Jordanelle,248052,320300,10/2000,UT
Jordanelle,247921,320300,10/2000,UT
Jordanelle,247921,320300,10/2000,UT
Jordanelle,247711,320300,10/2000,UT
Jordanelle,247423,320300,10/2000,UT
Jordanelle,247291,320300,10/2000,UT
Jordanelle,247186,320300,10/2000,UT
Jordanelle,247055,320300,10/2000,UT
Jordanelle,246925,320300,10/2000,UT
Jordanelle,246793,320300,10/2000,UT
Jordanelle,246662,320300,10/2000,UT
Jordanelle,246505,320300,10/2000,UT
Jordanelle,246427,320300,10/2000,UT
Jordanelle,246427,320300,10/2000,UT
Jordanelle,246086,320300,10/2000,UT
Jordanelle,245956,320300,10/2000,UT
Jordanelle,245851,320300,10/2000,UT
Jordanelle,245721,320300,10/2000,UT
Jordanelle,245642,320300,10/2000,UT
Jordanelle,245538,320300,10/2000,UT
Jordanelle,245460,320300,10/2000,UT
Jordanelle,245485,320300,10/2000,UT
Jordanelle,245485,320300,10/2000,UT
Jordanelle,245303,320300,11/2000,UT
Jordanelle,245199,320300,11/2000,UT
Jordanelle,245121,320300,11/2000,UT
Jordanelle,245121,320300,11/2000,UT
Jordanelle,245069,320300,11/2000,UT
Jordanelle,244912,320300,11/2000,UT
Jordanelle,244755,320300,11/2000,UT
Jordanelle,244572,320300,11/2000,UT
Jordanelle,244572,320300,11/2000,UT
Jordanelle,244547,320300,11/2000,UT
Jordanelle,244469,320300,11/2000,UT
Jordanelle,244390,320300,11/2000,UT
Jordanelle,244365,320300,11/2000,UT
Jordanelle,244286,320300,11/2000,UT
Jordanelle,244261,320300,11/2000,UT
Jordanelle,244234,320300,11/2000,UT
Jordanelle,244130,320300,11/2000,UT
Jordanelle,244000,320300,11/2000,UT
Jordanelle,243948,320300,11/2000,UT
Jordanelle,243869,320300,11/2000,UT
Jordanelle,243792,320300,11/2000,UT
Jordanelle,243715,320300,11/2000,UT
Jordanelle,243610,320300,11/2000,UT
Jordanelle,243558,320300,11/2000,UT
Jordanelle,243532,320300,11/2000,UT
Jordanelle,243506,320300,11/2000,UT
Jordanelle,243480,320300,11/2000,UT
Jordanelle,243480,320300,11/2000,UT
Jordanelle,243402,320300,11/2000,UT
Jordanelle,243324,320300,11/2000,UT
Jordanelle,243220,320300,12/2000,UT
Jordanelle,243117,320300,12/2000,UT
Jordanelle,243065,320300,12/2000,UT
Jordanelle,242987,320300,12/2000,UT
Jordanelle,242935,320300,12/2000,UT
Jordanelle,242883,320300,12/2000,UT
Jordanelle,242831,320300,12/2000,UT
Jordanelle,242675,320300,12/2000,UT
Jordanelle,242650,320300,12/2000,UT
Jordanelle,242702,320300,12/2000,UT
Jordanelle,242650,320300,12/2000,UT
Jordanelle,242623,320300,12/2000,UT
Jordanelle,242571,320300,12/2000,UT
Jordanelle,242598,320300,12/2000,UT
Jordanelle,242702,320300,12/2000,UT
Jordanelle,242675,320300,12/2000,UT
Jordanelle,242598,320300,12/2000,UT
Jordanelle,242546,320300,12/2000,UT
Jordanelle,242469,320300,12/2000,UT
Jordanelle,242442,320300,12/2000,UT
Jordanelle,242417,320300,12/2000,UT
Jordanelle,242390,320300,12/2000,UT
Jordanelle,242313,320300,12/2000,UT
Jordanelle,242313,320300,12/2000,UT
Jordanelle,242287,320300,12/2000,UT
Jordanelle,242158,320300,12/2000,UT
Jordanelle,242002,320300,12/2000,UT
Jordanelle,241924,320300,12/2000,UT
Jordanelle,241821,320300,12/2000,UT
Jordanelle,241770,320300,12/2000,UT
Jordanelle,241691,320300,12/2000,UT
Jordanelle,241640,320300,01/2001,UT
Jordanelle,241588,320300,01/2001,UT
Jordanelle,241484,320300,01/2001,UT
Jordanelle,241407,320300,01/2001,UT
Jordanelle,241356,320300,01/2001,UT
Jordanelle,241329,320300,01/2001,UT
Jordanelle,241227,320300,01/2001,UT
Jordanelle,241149,320300,01/2001,UT
Jordanelle,241097,320300,01/2001,UT
Jordanelle,241149,320300,01/2001,UT
Jordanelle,241097,320300,01/2001,UT
