reservoir,storage,capacity,date,state
Newton,3165,5600,01/2000,UT
Newton,3165,5600,01/2000,UT
Newton,3165,5600,01/2000,UT
Newton,3165,5600,01/2000,UT
Newton,3165,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3325,5600,01/2000,UT
Newton,3492,5600,01/2000,UT
Newton,3492,5600,01/2000,UT
Newton,3492,5600,01/2000,UT
Newton,3492,5600,01/2000,UT
Newton,3492,5600,01/2000,UT
Newton,3492,5600,01/2000,UT
Newton,3492,5600,01/2000,UT
Newton,3666,5600,01/2000,UT
Newton,3666,5600,01/2000,UT
Newton,3666,5600,01/2000,UT
Newton,3666,5600,01/2000,UT
Newton,3666,5600,01/2000,UT
Newton,3666,5600,01/2000,UT
Newton,3666,5600,01/2000,UT
Newton,3666,5600,02/2000,UT
Newton,3666,5600,02/2000,UT
Newton,3666,5600,02/2000,UT
Newton,3666,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,3849,5600,02/2000,UT
Newton,4042,5600,02/2000,UT
Newton,4042,5600,02/2000,UT
Newton,4042,5600,02/2000,UT
Newton,4042,5600,02/2000,UT
Newton,4245,5600,02/2000,UT
Newton,4245,5600,02/2000,UT
Newton,4245,5600,02/2000,UT
Newton,4245,5600,02/2000,UT
Newton,4245,5600,02/2000,UT
Newton,4245,5600,02/2000,UT
Newton,4463,5600,02/2000,UT
Newton,4463,5600,02/2000,UT
Newton,4463,5600,02/2000,UT
Newton,4463,5600,02/2000,UT
Newton,4463,5600,02/2000,UT
Newton,4697,5600,02/2000,UT
Newton,4697,5600,02/2000,UT
Newton,4697,5600,03/2000,UT
Newton,4697,5600,03/2000,UT
Newton,4697,5600,03/2000,UT
Newton,4697,5600,03/2000,UT
Newton,4697,5600,03/2000,UT
Newton,4697,5600,03/2000,UT
Newton,4697,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,4950,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,03/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5374,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,04/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5374,5600,05/2000,UT
Newton,5374,5600,05/2000,UT
Newton,5374,5600,05/2000,UT
Newton,5374,5600,05/2000,UT
Newton,5374,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5529,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,05/2000,UT
Newton,5227,5600,06/2000,UT
Newton,4950,5600,06/2000,UT
Newton,4950,5600,06/2000,UT
Newton,4950,5600,06/2000,UT
Newton,4950,5600,06/2000,UT
Newton,4950,5600,06/2000,UT
Newton,4697,5600,06/2000,UT
Newton,4697,5600,06/2000,UT
Newton,4697,5600,06/2000,UT
Newton,4697,5600,06/2000,UT
Newton,4463,5600,06/2000,UT
Newton,4463,5600,06/2000,UT
Newton,4463,5600,06/2000,UT
Newton,4463,5600,06/2000,UT
Newton,4245,5600,06/2000,UT
Newton,4245,5600,06/2000,UT
Newton,4245,5600,06/2000,UT
Newton,4042,5600,06/2000,UT
Newton,4042,5600,06/2000,UT
Newton,4042,5600,06/2000,UT
Newton,4042,5600,06/2000,UT
Newton,3849,5600,06/2000,UT
Newton,3849,5600,06/2000,UT
Newton,3849,5600,06/2000,UT
