reservoir,storage,capacity,date,state
Starvation,130072.01,167310,01/2000,UT
Starvation,130127,167310,01/2000,UT
Starvation,130183,167310,01/2000,UT
Starvation,130183,167310,01/2000,UT
Starvation,130265,167310,01/2000,UT
Starvation,130321,167310,01/2000,UT
Starvation,130348.01,167310,01/2000,UT
Starvation,130403,167310,01/2000,UT
Starvation,130459,167310,01/2000,UT
Starvation,130570.01,167310,01/2000,UT
Starvation,130792.01,167310,01/2000,UT
Starvation,131127,167310,01/2000,UT
Starvation,131462,167310,01/2000,UT
Starvation,131796,167310,01/2000,UT
Starvation,132188,167310,01/2000,UT
Starvation,132496,167310,01/2000,UT
Starvation,132890,167310,01/2000,UT
Starvation,133312,167310,01/2000,UT
Starvation,133821,167310,01/2000,UT
Starvation,134389,167310,01/2000,UT
Starvation,134956,167310,01/2000,UT
Starvation,135498,167310,01/2000,UT
Starvation,135928,167310,01/2000,UT
Starvation,136386,167310,01/2000,UT
Starvation,136905,167310,01/2000,UT
Starvation,137453,167310,01/2000,UT
Starvation,137975,167310,01/2000,UT
Starvation,138352,167310,01/2000,UT
Starvation,138701,167310,01/2000,UT
Starvation,139080,167310,01/2000,UT
Starvation,139459,167310,01/2000,UT
Starvation,139912.05,167310,02/2000,UT
Starvation,140378.47,167310,02/2000,UT
Starvation,141032.5,167310,02/2000,UT
Starvation,141329.8,167310,02/2000,UT
Starvation,141804,167310,02/2000,UT
Starvation,142279.67,167310,02/2000,UT
Starvation,142755.33,167310,02/2000,UT
Starvation,143171.53,167310,02/2000,UT
Starvation,143650.95,167310,02/2000,UT
Starvation,144133.02,167310,02/2000,UT
Starvation,144615.1,167310,02/2000,UT
Starvation,145155.95,167310,02/2000,UT
Starvation,145638.02,167310,02/2000,UT
Starvation,146120.1,167310,02/2000,UT
Starvation,146698.81,167310,02/2000,UT
Starvation,147296,167310,02/2000,UT
Starvation,147786,167310,02/2000,UT
Starvation,148214,167310,02/2000,UT
Starvation,148644,167310,02/2000,UT
Starvation,149137,167310,02/2000,UT
Starvation,149630,167310,02/2000,UT
Starvation,150155,167310,02/2000,UT
Starvation,150684,167310,02/2000,UT
Starvation,151180,167310,02/2000,UT
Starvation,151679,167310,02/2000,UT
Starvation,152116,167310,02/2000,UT
Starvation,152553,167310,02/2000,UT
Starvation,153025,167310,02/2000,UT
Starvation,153496,167310,02/2000,UT
Starvation,154000,167310,03/2000,UT
Starvation,154440,167310,03/2000,UT
